Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	2.7619255	7.3436594	40.81809	-8.40736	81.66496	22.922812	135.45215	54.806267	20.668394	193.9	3999	10.543871	8.552395	39.350414	-7.7034607	10.544403	8.554682	38.731983	-9.365824	0.2526128	2.882467	18.482883	-12.008049	-13.010661	1.6674577	59.77217078208923
2	2.012759	5.2168627	23.493935	-9.360005	-18.483374	2.191762	-15.635628	-23.842308	20.105528	72.1	7999	50.486656	22.83475	135.27248	-33.122185	50.486977	22.836016	135.16347	-35.14217	4.373641	4.315922	44.251453	-13.48888	-57.424736	17.847246	136.55552434921265
3	11.511341	35.32136	256.28464	-39.347385	171.53986	86.00599	282.72372	15.27289	31.507936	197.1	11999	136.49547	39.0092	213.1676	-342.7098	136.49979	39.070183	208.0516	-322.50098	4.9287224	6.0521464	70.734535	-14.172046	-147.79541	136.8853	214.18176817893982
4	134.0381	163.94315	496.65848	-33.148575	350.8106	56.549145	440.9993	284.0534	208.94444	231.8	15999	137.00021	35.69127	194.67108	-230.15184	136.9989	35.744	199.58879	-225.55066	1.7502887	5.1187963	62.175564	-15.011059	-143.1263	88.93675	292.10250520706177
5	185.21335	145.75714	490.6443	-20.064655	37.29841	111.120636	344.751	-62.495117	276.86667	220.1	19999	127.44089	33.701958	209.84514	-136.5127	127.4417	33.7102	215.75455	-120.789536	1.0723653	4.673584	57.606144	-13.806107	-132.26404	67.477516	370.31461477279663
6	170.9956	85.022736	297.8213	4.878374	182.44376	41.644165	246.05304	87.286835	209.6842	132.6	23999	123.66714	33.284042	214.8434	-110.05141	123.67028	33.303673	215.79584	-107.83106	0.5561582	4.4576545	60.8966	-14.397524	-127.502815	68.988625	447.9310884475708
7	180.30055	96.4562	418.60925	-17.086481	222.5402	98.510315	494.26462	122.69034	172.91304	213.0	27999	116.02528	33.782063	209.77374	-86.90548	116.02718	33.800835	215.91504	-84.59052	0.42993504	4.29424	59.948196	-13.324448	-119.07233	62.485195	525.6699347496033
8	214.83607	112.34429	553.72217	28.162634	-6.7472496	13.256312	16.943108	-30.49914	160.36	73.7	31999	109.78708	34.281254	205.68657	-66.72676	109.78979	34.308064	208.5522	-70.31731	0.5127681	4.168532	48.56573	-12.653156	-112.41898	57.86947	604.4816224575043
9	289.9129	121.20055	565.73175	62.894016	256.00616	82.584694	364.148	176.02858	204.95	122.2	35999	106.52158	32.57089	200.97354	-90.09464	106.5233	32.59564	205.17934	-98.45154	0.31781885	4.0699186	58.265224	-12.325754	-108.88938	51.16215	682.7673871517181
10	149.33492	124.937935	424.2796	7.977744	484.06738	142.56485	805.14215	319.27637	94.92857	292.7	39999	107.6838	32.78724	196.30032	-81.73896	107.68546	32.81252	201.86575	-82.047356	0.47209954	4.079883	54.076897	-13.75693	-110.074066	53.87014	762.4295127391815
