Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	9.229685	3.464531	28.087976	4.4920464	12.726114	-0.29185963	0.05785017	-0.119458124	-0.48439723	4000	-4.196167e-08	36.40449	-0.018184638	-29.141762	0.9189426	0.017113158	0.2375	3.0	3.8953590393066406
1	10.929537	4.768935	45.673553	4.812601	14.134275	4.250835	1.8695984	7.036009	-1.2586142	8000	-3.3378602e-09	17.354372	-0.02905711	-5.4070873	0.91852766	0.015508779	0.2145	3.0	7.847463369369507
2	14.7642975	9.193017	91.87484	4.7248034	17.281385	6.0319667	2.9782233	10.392037	-1.0736259	12000	5.1259996e-09	60.144875	-0.026904881	-11.059319	0.9182481	0.015905386	0.211	3.0	11.785746097564697
3	20.5584	18.880093	164.01732	4.5667214	21.390375	9.249025	4.2121973	15.00362	-2.5259244	16000	-7.987023e-09	239.15526	-0.026292007	-45.60919	0.91790503	0.015021036	0.196	3.0	15.656114339828491
4	45.4796	45.78886	235.23122	7.8360767	34.657894	16.885485	6.355392	23.172758	-6.482362	20000	-3.2544136e-08	1067.864	-0.01512949	-279.1079	0.91740245	0.015253927	0.2725	4.0	19.527517318725586
5	96.247986	65.89063	264.63666	9.646512	58.808823	29.883883	8.376368	35.216793	-21.667803	24000	2.5749207e-08	1960.7927	-0.009633779	-551.8369	0.9164935	0.018394753	0.263	6.0	23.352431297302246
6	109.5227	59.966347	236.3655	9.390108	61.246155	44.969906	5.7538056	46.694324	-14.496964	28000	1.2874604e-08	1450.8727	-0.01603724	-183.36401	0.91508603	0.0076069157	0.10125	79.0	27.95415163040161
7	139.00984	58.956394	238.18486	19.107565	73.166664	52.17677	6.073509	53.554344	-3.607705	32000	7.390976e-09	1601.9823	-0.01641742	-258.20044	0.9160294	0.005481305	0.0955	79.0	32.63877987861633
8	165.35855	58.40066	245.24573	28.075947	81.34694	56.917946	10.243078	61.086357	-13.1858635	36000	1.8000602e-08	1719.4705	-0.008033013	-359.57056	0.90880686	0.015162682	0.13275	10.0	36.615742206573486
9	175.31084	62.11085	253.685	26.587717	85.91304	60.8123	17.275038	69.34684	-17.552294	40000	2.3961068e-08	1512.5145	-0.016400525	-269.25403	0.90941375	0.010505254	0.1175	79.0	41.1924991607666
10	201.55638	42.755146	258.6219	54.9089	93.5	66.738655	18.468225	76.49092	2.0391817	44000	-2.8610229e-08	1290.7264	-0.012368968	-324.84125	0.8943958	0.0024118929	0.08425	79.0	45.848222494125366
11	200.68242	41.62885	243.43126	71.393684	92.69768	72.17511	20.781609	83.97127	1.7706667	48000	-3.7789345e-08	966.78955	-0.013232387	-187.82062	0.89114714	0.013299025	0.0855	79.0	50.60291385650635
12	205.62543	43.953392	278.31387	71.90698	95.68293	74.5458	25.113104	89.745705	-2.3699713	52000	2.026558e-08	826.4509	-0.0060421242	-135.06055	0.9027501	0.017737865	0.21475	6.0	54.45011067390442
13	226.33162	23.200577	265.49384	155.39478	104.0	79.30148	24.674314	94.59324	3.875502	56000	-6.616116e-08	728.52246	-0.011509525	-174.42383	0.90293807	0.007504755	0.09325	79.0	59.37002754211426
14	224.80304	27.177711	276.00012	132.19179	103.89474	82.156075	27.828806	99.90741	-2.3302963	60000	1.01923945e-08	547.04877	-0.0058270595	-125.74826	0.8976744	0.015686702	0.1755	6.0	63.20684218406677
15	222.28185	46.93696	271.69363	68.71201	102.5641	84.49252	28.52215	104.31591	-8.78182	64000	-1.2993812e-08	689.0977	-0.006965708	-96.65491	0.89714265	0.017438328	0.2785	6.0	67.18784093856812
16	258.88864	28.309418	304.6666	157.02832	119.51515	83.03337	30.680197	107.72228	-6.7150273	68000	-1.9788741e-08	713.1815	-0.004597333	-222.69101	0.8961123	0.015241422	0.2405	5.0	71.03948473930359
17	272.76962	43.27329	326.78214	171.84201	132.9	91.667	30.07114	112.414566	-2.2840924	72000	1.758337e-08	667.86285	-0.0044053015	-150.17444	0.89522135	0.018116461	0.2175	5.0	74.77388381958008
18	320.78	28.73869	367.4456	260.6485	154.2	92.389206	30.486065	116.322	-2.9673533	76000	-1.0240078e-07	711.5248	-0.005520314	-313.7331	0.8941787	0.018435085	0.201	4.0	78.54961013793945
19	277.63293	79.586655	373.10278	66.69166	138.10715	106.90309	27.139914	121.83869	2.1846619	80000	-1.07288365e-08	940.3048	-0.0054766815	-213.08691	0.8935092	0.015200616	0.1865	4.0	82.35020136833191
20	345.24252	57.80312	422.66867	176.87117	164.91667	98.67211	33.280178	124.043365	-17.945894	84000	6.1273575e-08	1044.685	-0.014104552	-461.50262	0.89284146	0.013581941	0.136	79.0	87.15470957756042
21	337.27844	52.791454	416.39395	124.123856	159.96	109.14547	32.835636	128.3762	1.5576316	88000	-6.437302e-09	576.0669	-0.008216528	-97.60489	0.89615566	0.015365206	0.204	5.0	90.97784352302551
22	347.3264	48.81629	405.85226	179.44273	163.70833	111.59244	33.623905	132.25531	2.6169658	92000	-9.596348e-09	593.4985	-0.012017494	-68.24475	0.8961013	0.011392775	0.1085	79.0	95.59841346740723
23	338.26874	45.839943	392.23718	204.97267	158.28	113.79109	34.81733	135.39441	0.31429613	96000	3.5762787e-10	426.76004	-0.012719888	-100.71814	0.8942838	0.005894614	0.0965	79.0	100.2417984008789
24	352.3744	19.488403	392.21915	303.57492	161.41667	113.25258	35.718086	138.46712	3.2395997	100000	-8.8214875e-09	277.47745	-0.015597588	-94.072815	0.8849066	0.009277062	0.09225	79.0	104.90186095237732
25	351.53305	38.78323	433.67746	244.23663	160.375	116.71928	38.008278	141.92346	1.1935598	104000	-3.4570693e-09	498.666	-0.017249517	-163.29852	0.87794334	0.010496216	0.10775	79.0	109.62460255622864
26	352.67142	40.187366	413.56915	209.89192	157.8	118.16778	37.695354	144.7596	2.645856	108000	-2.861023e-09	317.74582	-0.017446803	-66.15779	0.8739971	0.011231111	0.1155	79.0	114.10753011703491
27	351.1981	24.106611	395.85104	294.78333	153.73077	118.342834	40.266823	147.67001	0.9965383	112000	-2.3126603e-08	237.90715	-0.016096693	-81.6608	0.8759179	0.008930321	0.10375	79.0	118.88316535949707
28	385.13785	59.059975	584.9028	321.60922	163.08333	121.67283	39.49514	150.4694	1.0463021	116000	5.7220458e-08	580.93335	-0.020681739	-229.28888	0.8597373	0.010024537	0.133	79.0	123.45056533813477
29	384.31058	65.47604	545.3026	250.29562	159.04	127.375015	40.979298	154.8204	0.034147024	120000	-1.3113022e-09	670.60205	-0.0038575884	-209.0434	0.82856697	0.015007692	0.21275	5.0	127.56842589378357
30	384.77823	85.99114	662.89935	261.5625	155.48	130.71089	42.342422	158.81369	1.2561343	124000	-1.2040139e-08	964.7431	-0.018995529	-228.91302	0.8282063	0.009425117	0.112	79.0	132.61396598815918
31	465.966	92.77431	638.9415	335.14426	177.22728	136.95297	38.31736	162.35771	3.6196668	128000	-2.5749207e-08	1301.1549	-0.020760644	-476.29767	0.8167539	0.012374412	0.14125	79.0	137.2399139404297
32	434.758	136.75142	709.824	182.96289	165.60869	153.81766	37.207485	170.02051	2.3686576	132000	-3.3378602e-09	2553.751	-0.024704725	-214.2229	0.81274927	0.011138517	0.19075	79.0	141.8515121936798
