Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	23.945122	13.22749	93.0	8.0	23.945122	-0.07789379	0.06982543	0.16723837	-0.27697653	4000	-1.3422967e-07	328.6437	-0.016826384	-169.2424	0.6913026	0.0066030696	0.07675	79.0	3.384425163269043
1	28.4	15.693402	99.0	9.0	28.4	7.9220095	0.15485106	8.179795	6.9544916	8000	1.835823e-08	211.41768	-0.015338613	-66.775345	0.6819311	0.0064384327	0.0555	79.0	6.730596303939819
2	38.32039	23.713179	134.0	11.0	38.32039	13.102026	1.7920732	13.902716	-7.991953	12000	-6.6757204e-09	312.93924	-0.016681489	-69.625824	0.66572565	0.0070655583	0.0625	79.0	10.10637879371643
3	54.47222	31.538324	135.0	10.0	54.47222	18.57978	1.5085434	19.1453	-6.529659	16000	-1.990795e-08	416.59506	-0.013775412	-86.4816	0.6464365	0.015029445	0.1135	16.0	12.827356338500977
4	111.82353	51.94707	211.0	15.0	111.82353	24.495539	1.3467968	24.960304	1.8771093	20000	-4.1246413e-08	981.0082	-0.01050678	-325.0113	0.6304071	0.0036903964	0.03475	79.0	16.052210807800293
5	127.645164	66.4115	277.0	23.0	127.645164	32.9476	5.2830224	34.36558	-22.019905	24000	2.193451e-08	808.76984	-0.011013958	-171.93494	0.6088738	0.007348195	0.04475	79.0	19.983864068984985
6	248.9375	96.868126	500.0	142.0	248.9375	39.77675	4.83054	40.97207	-0.78972614	28000	9.775162e-09	1243.0035	-0.008572344	-364.31665	0.6061079	0.004533684	0.0325	79.0	23.275851726531982
7	200.0	106.37716	405.0	17.0	200.0	49.155533	3.1372316	49.679325	17.1681	32000	-1.1920929e-09	886.5448	-0.006323424	-112.71106	0.5966347	0.0033003583	0.0215	79.0	26.65459680557251
8	305.83334	96.470055	460.0	165.0	305.83334	50.16413	11.734399	54.55527	-10.835802	36000	2.8729438e-08	944.972	-0.0078547755	-328.53345	0.5925928	0.0076152845	0.082	79.0	30.28427743911743
9	442.1111	95.484085	500.0	203.0	442.1111	59.97833	3.677996	61.01829	34.66066	40000	2.2530555e-08	878.50226	-0.0038869164	-247.232	0.58205557	0.004946013	0.0465	79.0	33.73264455795288
10	489.625	27.44967	500.0	417.0	489.625	66.07678	5.9083185	67.36475	27.484682	44000	3.004074e-08	737.78284	-0.0019599732	-115.47595	0.5751176	0.0055376645	0.03825	79.0	37.03379225730896
11	500.0	0.0	500.0	500.0	500.0	71.77563	0.030517386	71.788994	71.51097	48000	1.3113022e-08	657.6139	-0.0026120911	-58.917664	0.5719384	0.004808622	0.0355	79.0	40.36204481124878
12	498.0	3.5	500.0	491.0	498.0	74.93188	2.582584	75.24345	42.773094	52000	-5.722046e-09	596.7129	-0.0034147261	-33.574097	0.579299	0.005781597	0.03725	79.0	43.67866611480713
13	411.77777	134.50963	500.0	136.0	411.77777	77.223	1.0478601	77.34052	60.349228	56000	-4.2915342e-09	637.4392	-0.004070196	-4.7214966	0.57745993	0.0027427368	0.01575	79.0	46.984153032302856
14	500.0	0.0	500.0	500.0	500.0	77.69089	0.896405	77.79426	56.2862	60000	-1.6689301e-09	574.4536	-0.0018664788	-13.4453125	0.5727032	0.008892295	0.0335	79.0	50.18828058242798
15	493.625	16.866665	500.0	449.0	493.625	79.15425	1.3015535	79.38246	61.95985	64000	-6.198883e-09	576.6366	-0.0027354395	-50.29663	0.57183564	0.0051642866	0.02175	79.0	53.50221562385559
16	500.0	0.0	500.0	500.0	500.0	80.43123	0.0591826	80.45007	79.45226	68000	3.0994416e-09	556.52765	-0.0017508614	-27.203674	0.572779	0.0047319573	0.0315	79.0	56.87143397331238
17	396.4	83.87872	500.0	257.0	396.4	68.51606	21.002192	81.31789	25.43256	72000	2.5391579e-08	342.92334	-0.0041032317	-111.4718	0.5751767	0.006418125	0.04825	79.0	60.17730236053467
18	500.0	0.0	500.0	500.0	500.0	81.31562	7.457132	83.051765	19.174957	76000	0.0	448.73248	-0.0020103694	-23.049896	0.5608352	0.006535407	0.035	79.0	63.51626753807068
19	484.125	42.0013	500.0	373.0	484.125	78.910034	14.770688	84.24522	10.903984	80000	-3.5762786e-09	433.75763	-0.0029605187	-115.615204	0.55959004	0.0064282645	0.04025	79.0	66.76030898094177
20	462.0	100.53855	500.0	196.0	462.0	82.75185	8.654477	86.131424	35.805614	84000	7.867813e-09	650.61426	-0.0021331504	-66.380615	0.54778147	0.0029906926	0.01225	79.0	70.0317280292511
21	500.0	0.0	500.0	500.0	500.0	79.99236	3.8281884	83.25258	38.65178	88000	-5.722046e-09	556.2366	-0.002505143	-18.082703	0.548785	0.0034318557	0.0365	79.0	73.32954335212708
22	500.0	0.0	500.0	500.0	500.0	80.76574	2.7235096	84.99007	65.366165	92000	9.536744e-10	535.58905	-0.0030773652	-15.1623535	0.54910976	0.0038046164	0.02475	79.0	76.56861066818237
23	500.0	0.0	500.0	500.0	500.0	82.890175	2.5887308	85.48749	77.20166	96000	-1.7881393e-09	549.9562	-0.0012682044	-8.332336	0.5443887	0.0007727664	0.025	79.0	79.8986086845398
24	500.0	0.0	500.0	500.0	500.0	81.53808	2.0593038	85.63445	77.43934	100000	-4.2915342e-09	534.0878	-0.0012928307	-10.405945	0.559157	0.0037922913	0.032	79.0	83.26842474937439
25	448.625	135.92548	500.0	89.0	448.625	81.1989	2.9745078	86.63504	77.900604	104000	-3.695488e-09	583.07434	-0.0019765203	-3.7158203	0.55347776	0.005306343	0.04825	79.0	86.61001586914062
26	500.0	0.0	500.0	500.0	500.0	80.55938	3.0884097	86.641464	77.55162	108000	6.6757204e-09	511.67902	-0.0037282587	-13.551056	0.56239086	0.0054496527	0.0535	79.0	89.93461227416992
27	500.0	0.0	500.0	500.0	500.0	81.227234	3.6947236	87.0057	75.01065	112000	-5.00679e-09	505.31873	-0.0017890263	-11.286163	0.5622899	0.0015117835	0.04525	79.0	93.27516198158264
28	500.0	0.0	500.0	500.0	500.0	80.20824	5.4664345	88.243546	63.385242	116000	-2.384186e-10	432.55026	-0.0023665503	-123.66107	0.54525864	0.0012016942	0.01225	79.0	96.61792325973511
29	500.0	0.0	500.0	500.0	500.0	77.45435	16.170424	90.681175	32.010395	120000	-5.6028364e-09	354.80212	-0.0017185546	-53.189545	0.5482778	0.0036557247	0.04025	79.0	99.91008472442627
30	498.375	4.299346	500.0	487.0	498.375	71.49056	19.60231	92.949776	31.847706	124000	-2.861023e-09	425.06912	-0.0017508375	-98.63129	0.55887574	0.0041663568	0.01425	79.0	103.19513750076294
