Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-46.289753	94.491035	39.047276	-393.3328	-23.462622	65.63834	35.5178	-207.91505	133.26666	157.2	3999	6.114193	4.636989	34.277996	-6.5448227	6.114027	4.639095	34.211163	-6.4920654	-3.70692	2.1446114	13.589619	-13.9032	-7.462857	1.0698074	101.12829923629761
2	-64.24181	86.29014	9.949143	-349.59695	-22.221468	13.571889	-9.402922	-53.863735	166.78261	26.1	7999	25.416784	9.097005	70.52201	-11.281805	25.416702	9.099205	70.588615	-9.193719	-0.6961996	3.2812133	20.201868	-16.51851	-27.548256	4.2027082	242.6740744113922
3	-188.31265	276.72476	-4.994676	-863.6235	-22.530682	43.10456	44.72439	-82.99514	371.44446	703.0	11999	52.14905	9.749268	99.0885	-27.339634	52.14942	9.753254	99.46789	-35.865612	0.1837733	3.7503262	31.380764	-14.39525	-54.331066	8.673847	393.22221994400024
4	-183.94276	215.44313	-9.240418	-653.6885	201.31905	172.07457	539.48004	-7.4893165	480.1	430.0	15999	55.73492	7.4533815	94.93693	-29.84236	55.73428	7.454828	94.16248	-35.96058	-2.6585119	2.5095432	23.996962	-16.178833	-56.683662	7.478442	541.2667315006256
5	-36.811275	60.48156	16.210999	-168.4991	349.7534	211.01416	655.4072	2.532979	274.2143	699.4	19999	50.10393	6.7597184	82.21948	-35.276264	50.10417	6.7568374	80.66828	-40.271255	-3.2074115	2.135377	24.327248	-14.86553	-50.90189	6.1806865	694.3893568515778
6	-14.469972	37.805416	49.597782	-121.1539	454.89365	251.27036	728.84564	36.872116	245.70589	729.3	23999	45.795856	6.0774345	71.92297	-33.56898	45.79618	6.0700855	73.70556	-23.87862	-3.395182	1.9790401	22.045376	-15.29015	-46.532913	5.728691	844.5266501903534
7	-17.3033	57.072075	88.10038	-81.45271	718.5238	39.4288	773.88055	623.8927	777.6	1000.0	27999	42.88833	5.4970455	69.58587	-23.437634	42.88838	5.5002513	69.206276	-25.800697	-3.4697917	1.9465979	20.73811	-14.23436	-43.610874	4.986958	999.5932428836823
8	5.6284857	42.051735	85.88775	-49.900936	644.40045	164.70702	820.963	193.30948	413.25	933.1	31999	41.392788	5.267424	67.922646	-29.421932	41.392788	5.270715	66.11583	-22.928278	-3.4837704	1.9040967	23.880081	-15.499257	-42.105564	4.6614227	1153.8384821414948
9	39.84969	20.004345	71.34582	5.5362062	582.97546	278.29398	853.9857	106.563484	507.625	734.9	35999	40.84241	5.207764	63.771534	-24.548765	40.84226	5.209708	64.456856	-31.19771	-3.4743648	1.8766873	25.814735	-16.178686	-41.53835	4.558203	1304.6164155006409
10	35.571888	42.060593	95.57718	-43.83203	709.78516	180.93687	942.94336	210.0224	268.07144	913.6	39999	40.72706	5.2627044	67.948784	-40.448708	40.727264	5.263137	68.746895	-30.195166	-3.4539287	1.8536683	20.705185	-14.793623	-41.39578	4.8529615	1456.4400379657745
