Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-4.6215625	12.431248	9.741258	-23.847954	33.350266	1.508409	36.740025	31.869816	1000.0	1000.0	3999	2.2278054	2.3844523	15.491943	-2.3460078	2.2276814	2.3845134	15.58511	-2.5912995	-3.197111	0.091903746	62.54400372505188
2	-6.1106944	4.223222	0.8501742	-9.774128	30.591	3.4781568	36.011654	26.402546	1000.0	1000.0	7999	12.574965	5.7127876	33.683666	-0.18227606	12.574967	5.712805	33.594448	-0.15036428	-14.514911	0.3049156	144.37424039840698
3	14.070246	15.481578	30.039085	-1.9866796	27.556316	11.428487	51.28078	19.65461	1000.0	1000.0	11999	27.750172	5.778779	51.845257	11.587105	27.750114	5.778419	51.74497	11.73294	-29.518742	0.3797165	226.24555611610413
4	41.1045	4.4642606	48.322536	37.281914	36.522736	1.5805061	40.288742	34.396343	1000.0	1000.0	15999	35.59279	5.8334184	58.205524	16.317654	35.592705	5.832981	57.780582	16.68411	-36.545837	0.2760018	310.4009962081909
5	38.383217	2.4080493	42.182983	35.781467	33.870308	10.346082	42.877674	16.867285	1000.0	1000.0	19999	37.772823	7.055609	58.58294	17.539782	37.772804	7.0553927	58.11201	17.444176	-38.44641	0.21388131	393.7173721790314
6	41.936176	1.4284865	43.53528	39.7927	39.647396	1.7175077	41.356472	36.240814	1000.0	1000.0	23999	36.305927	7.8988776	56.798306	22.285532	36.30594	7.898811	56.854977	22.19132	-36.617718	0.1253059	476.7844593524933
7	29.092287	4.4595447	36.26614	25.131346	29.560837	1.6026796	33.480743	27.671879	1000.0	1000.0	27999	33.573402	7.9240885	56.713478	18.499937	33.573444	7.9239597	56.844734	18.70761	-33.765713	0.0878325	560.6533977985382
8	37.367897	4.152443	42.61444	33.178837	37.514515	3.788513	41.657585	27.68333	1000.0	1000.0	31999	30.7744	8.243437	53.670948	18.494967	30.774408	8.243379	54.070995	18.509222	-31.007984	0.07173714	643.6549558639526
9	33.417767	2.6764474	37.861897	30.882082	36.413433	0.5713669	37.372093	35.39203	1000.0	1000.0	35999	28.8447	8.327478	53.337868	17.76616	28.84469	8.327517	53.33236	17.493715	-29.058094	0.05813828	727.5349597930908
10	34.674973	3.0159829	39.472805	31.796522	40.06312	2.3146577	42.403187	34.781597	1000.0	1000.0	39999	27.26716	8.015858	52.548306	17.929668	27.267147	8.015927	52.406593	17.999866	-27.441086	0.05094477	811.1109111309052
11	37.762424	2.4688988	40.967487	34.028126	42.121624	0.685427	43.107937	40.901478	1000.0	1000.0	43999	25.55539	7.972369	51.919804	16.716005	25.555365	7.972461	51.534557	16.757675	-25.724985	0.047650002	894.5875232219696
12	42.461124	4.572887	50.358685	39.468872	36.411274	3.2089407	44.198418	32.559956	1000.0	1000.0	47999	24.077385	7.9700055	64.60183	14.897171	24.077427	7.9700594	65.10112	15.065396	-24.377447	0.074722596	978.204033613205
13	27.209953	10.320384	37.736935	13.035798	17.927004	1.0258723	19.495207	15.61244	1000.0	1000.0	51999	24.793018	7.735064	60.18245	14.624691	24.79304	7.7349744	60.187733	14.767438	-25.28752	0.06809703	1061.2923521995544
14	33.795017	9.4937525	41.85007	18.467615	38.164192	10.146718	43.993355	17.882687	1000.0	1000.0	55999	24.103697	7.969238	59.531506	12.040324	24.10371	7.9691668	58.919167	12.453916	-24.30754	0.057593565	1145.7821912765503
15	45.414116	1.2939233	46.74436	44.1129	40.72314	0.3327336	41.297005	40.298176	1000.0	1000.0	59999	22.89195	8.293599	59.689396	9.2582035	22.89196	8.293583	59.338108	8.89069	-23.032795	0.048066657	1230.855616569519
16	43.147465	2.8490162	47.670155	40.48406	48.125027	4.2016115	50.796253	35.738472	1000.0	1000.0	63999	21.293203	8.420464	58.289886	7.3625655	21.2932	8.420429	58.210342	7.474479	-21.45632	0.046158027	1316.5164723396301
17	42.043312	4.5759964	46.75613	34.848648	42.88664	2.7556193	45.51733	35.648186	1000.0	1000.0	67999	19.570358	8.541225	56.23653	6.577111	19.570398	8.541178	56.2584	6.331925	-19.687586	0.041036222	1404.8427126407623
18	42.89496	1.2501768	43.914528	40.836308	43.11589	3.5246332	46.7203	33.533897	1000.0	1000.0	71999	18.094347	8.47721	55.368073	6.5055037	18.09438	8.477172	55.706387	6.4241786	-18.210085	0.035268452	1496.4754729270935
19	46.627197	1.2839313	47.8104	44.464214	42.052025	0.9170868	43.376045	40.554623	1000.0	1000.0	75999	16.788773	8.377473	54.091293	5.125753	16.78879	8.377494	54.1225	5.263784	-16.915636	0.031722434	1588.966659784317
20	40.37429	4.034621	46.581966	35.284355	38.22863	1.5192487	40.710556	36.069542	1000.0	1000.0	79999	15.676987	8.28662	52.98103	4.7346063	15.676991	8.286609	52.485065	4.613022	-15.797538	0.030886369	1683.2847030162811
21	40.550747	4.1622124	44.61175	34.275757	26.98349	2.2290242	29.799091	22.935114	1000.0	1000.0	83999	14.662663	8.150534	51.66781	3.4591622	14.66268	8.150528	51.347446	3.48845	-14.778432	0.028868278	1779.0884926319122
22	39.29897	8.806587	49.71299	25.339151	42.302273	1.0640838	44.514423	41.02715	1000.0	1000.0	87999	13.818582	8.059539	50.085827	2.1772556	13.818589	8.059518	49.9849	2.0907974	-13.896761	0.02799513	1876.7237434387207
23	45.32623	1.9671803	46.800323	42.000896	52.54145	1.871822	54.80461	49.141468	1000.0	1000.0	91999	12.930521	7.9395175	49.382053	1.1623784	12.930529	7.939511	49.132046	0.9226375	-13.034556	0.02607219	1974.9240159988403
24	44.580833	1.8001179	46.392017	41.621853	41.9134	0.85152084	43.26936	39.87721	1000.0	1000.0	95999	12.139735	7.8515067	48.6468	0.19064155	12.139753	7.851458	48.549038	0.2705834	-12.232215	0.024626182	2073.430470228195
25	42.592953	0.92323846	43.42313	41.161533	43.219753	2.5527105	48.152367	39.816628	1000.0	1000.0	99999	11.434405	7.782987	47.602047	-0.575519	11.43442	7.7829905	47.55104	-1.1319158	-11.519285	0.022737863	2173.6556916236877
26	43.4179	1.4321544	44.768204	41.317265	44.911327	1.268549	46.799343	42.511066	1000.0	1000.0	103999	10.77103	7.7014127	47.039658	-1.7662234	10.771023	7.7014484	47.189583	-2.2762432	-10.84294	0.021398677	2275.811023950577
27	42.79255	1.2412966	44.460182	41.211823	43.79713	1.3582153	46.761993	41.67637	1000.0	1000.0	107999	10.168775	7.6834416	46.08938	-3.300312	10.168774	7.683446	45.965282	-2.3224342	-10.245932	0.020951599	2377.024227142334
28	43.47489	0.05983816	43.536083	43.375908	45.147194	1.0467787	47.059837	43.392593	1000.0	1000.0	111999	9.593023	7.6870666	45.848244	-2.7149765	9.593029	7.6870613	45.881783	-2.9484878	-9.675558	0.021398516	2480.892899990082
29	43.108307	1.6961017	44.350212	40.184277	41.464043	3.3481138	44.027435	31.669247	1000.0	1000.0	115999	9.078593	7.646496	44.62458	-3.5713115	9.078583	7.646513	44.64463	-3.542736	-9.14097	0.019465482	2587.7686071395874
30	42.48499	1.4871132	44.947437	40.95404	42.40026	0.6360404	43.526474	41.64839	1000.0	1000.0	119999	8.574594	7.6362486	45.05431	-3.707352	8.574603	7.6362705	45.07158	-3.6195312	-8.629174	0.01884023	2696.261303424835
31	42.620197	0.7751906	43.665134	41.52195	41.3775	0.69819176	42.092674	39.99722	1000.0	1000.0	123999	8.095969	7.590254	44.228256	-3.798693	8.095978	7.5902343	44.70584	-4.140743	-8.175821	0.018029552	2806.9689536094666
32	43.563454	1.0821978	45.173176	42.13444	43.647453	0.37469614	44.166603	42.78274	1000.0	1000.0	127999	7.6782813	7.551507	44.321575	-3.328226	7.6782894	7.5515237	44.19809	-3.4937158	-7.7500606	0.018030716	2918.3739290237427
33	43.764626	1.4032199	45.23322	42.086807	42.61275	0.9520138	44.130264	40.795692	1000.0	1000.0	131999	7.293502	7.523876	43.986275	-3.2842765	7.293489	7.5238667	44.00871	-3.339788	-7.3599825	0.01744886	3031.35271859169
34	42.174538	0.9624673	43.718075	41.205	40.718678	0.79194087	42.390186	39.430195	1000.0	1000.0	135999	6.983376	7.5488505	43.97211	-3.6316395	6.983393	7.5488667	43.210655	-3.8025203	-7.0132656	0.017511591	3145.6890602111816
35	43.61475	1.210764	45.137253	41.747746	43.146217	0.7100066	44.446102	41.956833	1000.0	1000.0	139999	6.6712537	7.4920316	42.891876	-3.6333117	6.671248	7.492012	42.620274	-3.7044594	-6.7379365	0.017361214	3260.6478188037872
36	41.991802	0.6518552	42.67383	40.924946	41.42273	0.9469938	43.03801	39.692593	1000.0	1000.0	143999	6.4607983	7.4313564	42.924164	-3.7507195	6.460792	7.4313583	42.82659	-3.9332347	-6.528797	0.01731884	3378.1054310798645
37	37.498917	3.7618365	43.19185	32.6173	35.028084	1.5900402	37.524006	32.276737	1000.0	1000.0	147999	6.226696	7.394956	42.873657	-4.07693	6.226671	7.3949437	42.540333	-4.171384	-6.2844157	0.01682239	3495.6096198558807
