Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-4.7738214	2.1848261	-1.4184198	-7.520642	25.884893	0.51467854	26.379114	24.72272	1000.0	1000.0	3999	5.033585	4.34047	27.578104	-3.4614742	5.033486	4.340525	27.84241	-3.5278234	0.07730203	1.4345388	5.829654	-9.784578	-5.9408345	0.116681285	60.40698504447937
2	-0.246849	7.7403684	10.237056	-10.028193	31.720505	2.651836	36.70149	27.60649	1000.0	1000.0	7999	23.985716	8.740867	62.915302	1.8692963	23.985792	8.740503	63.057304	1.9798049	0.7486968	1.6002052	9.226463	-13.656786	-25.353313	0.36655903	142.17703557014465
3	11.422827	8.753542	21.842672	-1.9436767	25.307491	0.7995185	27.095127	24.158936	1000.0	1000.0	11999	47.800533	15.1500635	108.01684	15.189372	47.800434	15.149932	107.680885	15.607751	0.72833955	1.6548989	8.18633	-10.359797	-49.05789	0.43818867	222.71757221221924
4	9.719485	9.907587	20.256405	-6.108574	-0.9630082	0.71047264	-0.26943186	-2.5787969	1000.0	1000.0	15999	65.73597	16.972221	150.23013	17.00126	65.7358	16.972322	150.45238	16.9274	-0.03586167	1.463019	8.260137	-11.952187	-66.45799	0.3678003	305.27698731422424
5	9.124754	11.070238	27.99641	1.1167971	30.72639	2.5842884	35.43928	27.33382	1000.0	1000.0	19999	70.01108	17.104717	138.09032	19.810623	70.01101	17.104992	138.8826	19.931183	-0.5927692	1.1585681	5.755272	-9.312221	-70.39466	0.26334888	388.38173842430115
6	32.364178	4.3245087	36.98923	25.310932	46.56089	2.9604857	50.635193	40.42403	1000.0	1000.0	23999	67.26057	14.609495	124.6316	24.033512	67.26053	14.6098	124.71678	24.759987	-0.6544396	1.139828	5.40821	-9.345209	-67.622185	0.23182175	472.0110936164856
7	36.662453	1.8370754	38.497555	33.601543	27.36654	5.6501827	44.032223	23.374464	1000.0	1000.0	27999	62.367374	10.741124	103.55881	32.029022	62.36738	10.741192	103.34125	32.20809	-0.7205061	1.0798842	4.8923845	-8.912615	-62.701225	0.18472688	555.2143402099609
8	32.28251	3.7953568	36.93682	27.210539	26.226776	3.6760435	34.249943	23.593859	1000.0	1000.0	31999	57.228226	9.129695	88.66552	36.54224	57.228207	9.129878	88.78686	36.777138	-0.83342814	0.98665804	4.576522	-8.474792	-57.52422	0.1424615	638.0569677352905
9	29.071068	2.0948586	31.137215	25.88285	33.249454	6.5919905	37.502716	13.701797	1000.0	1000.0	35999	51.884796	8.483162	79.13726	35.978924	51.884815	8.4831085	79.28785	35.63959	-0.9458563	0.87652355	4.8250275	-9.311283	-52.14197	0.10497652	721.7184684276581
10	30.19271	0.4605707	30.918825	29.689999	35.259254	1.3696289	38.196644	32.62759	1000.0	1000.0	39999	47.300144	8.230666	74.20464	34.815834	47.30017	8.230677	74.28467	34.728973	-0.959859	0.8749276	3.2298741	-8.678032	-47.569202	0.09355443	806.6251599788666
11	29.4095	6.7532434	38.387028	19.376928	34.101025	6.837209	39.31061	19.255716	1000.0	1000.0	43999	44.37681	9.801627	125.1624	33.13267	44.37678	9.801836	125.13058	33.07679	-0.97960114	0.86316264	7.461778	-8.258205	-44.64061	0.17890587	892.1884813308716
12	28.84933	1.3819973	30.170889	26.527845	29.520626	11.24594	41.555584	14.729638	1000.0	1000.0	47999	42.089714	10.327917	113.07496	30.675753	42.089695	10.328022	114.97228	30.829264	-0.9888265	0.8539802	4.8527107	-8.794232	-42.35343	0.13418221	977.8339438438416
13	30.030151	2.975354	34.229313	26.624178	45.062355	2.3309574	48.918934	41.89523	1000.0	1000.0	51999	39.674725	9.817441	98.22328	29.101648	39.674637	9.8174715	99.26976	29.127989	-0.96294475	0.90255344	5.5933924	-8.127611	-39.955547	0.11472931	1063.494956254959
14	31.664007	4.0885105	35.29978	25.12218	34.009567	1.7230026	36.41674	29.94124	1000.0	1000.0	55999	38.114994	9.63738	87.8177	26.925005	38.11498	9.637441	87.267136	26.687801	-1.0162905	0.8234697	4.265313	-8.732415	-38.3763	0.10108136	1151.3135681152344
15	30.454586	5.694063	36.33777	21.104652	38.154583	1.1075877	40.280884	36.359467	1000.0	1000.0	59999	36.789284	8.935483	78.173904	24.945524	36.78924	8.935455	79.277985	25.281158	-1.0562196	0.76309663	3.3193316	-7.9352694	-37.037247	0.08538948	1239.5460982322693
16	28.011148	2.6647625	30.733479	24.779165	33.896263	1.2850922	35.72824	31.981232	1000.0	1000.0	63999	35.554203	8.265337	75.12314	23.50657	35.554195	8.265341	75.4372	23.338728	-1.0651783	0.7619246	4.3351707	-9.578728	-35.799152	0.077154666	1326.7766649723053
17	30.455347	3.004608	35.079018	26.666235	41.211975	1.3295721	44.158318	39.488766	1000.0	1000.0	67999	34.38894	7.7339854	73.02647	22.466618	34.388954	7.7340508	73.21711	22.342552	-1.0759104	0.74730587	4.6042614	-8.976195	-34.63595	0.06781495	1418.2969834804535
18	32.250725	0.5175817	32.929295	31.6392	40.830124	2.315869	43.90145	37.437355	1000.0	1000.0	71999	33.222805	7.2454934	69.778755	21.680807	33.22279	7.2454557	70.292595	21.708252	-1.0950854	0.72605675	5.4624896	-7.9142833	-33.470585	0.060932204	1514.475334405899
19	31.663391	3.7918935	36.28452	26.458538	40.44787	1.3096336	41.838676	37.157814	1000.0	1000.0	75999	32.218224	6.978971	68.3038	20.824827	32.218197	6.978923	68.63327	20.934555	-1.0977755	0.7212247	5.0684037	-8.722506	-32.465733	0.05572338	1615.3464753627777
20	28.604746	2.4308126	30.865019	24.878334	38.64662	1.3970447	41.00034	36.66276	1000.0	1000.0	79999	31.326256	6.793413	65.28792	20.218746	31.326265	6.7934566	65.46339	20.095963	-1.1111709	0.70701677	3.4327602	-7.5817733	-31.56985	0.05391941	1717.9357013702393
21	30.843678	3.862069	35.221344	26.80775	39.881245	1.787372	42.765865	36.796173	1000.0	1000.0	83999	30.5842	6.642355	65.03213	20.29586	30.584194	6.6423597	64.51515	20.21418	-1.1199558	0.69396937	3.105414	-7.286211	-30.830011	0.050073493	1823.552664756775
22	31.355652	1.3672423	33.135403	29.790567	39.64262	1.4224018	41.82569	36.874195	1000.0	1000.0	87999	29.980234	6.5142527	63.843517	19.980381	29.980232	6.514308	64.26996	20.041325	-1.1242111	0.69054854	3.9723778	-7.9344416	-30.225557	0.046705205	1931.6983876228333
23	31.530573	1.4052753	33.48168	29.617147	39.424538	1.9653351	41.43314	35.797424	1000.0	1000.0	91999	29.48779	6.421667	62.5832	20.024015	29.487772	6.421672	62.401077	19.999691	-1.1309966	0.68339986	4.0048647	-9.355854	-29.735817	0.045309056	2042.2902429103851
24	33.449768	0.80053854	34.59296	32.329277	38.945778	0.78752524	40.457012	37.783897	1000.0	1000.0	95999	29.079008	6.3604283	61.75667	19.87781	29.079	6.3604035	61.36806	19.764704	-1.1384621	0.670469	3.3303542	-8.952057	-29.324823	0.042437598	2153.944098711014
25	28.394365	2.2087939	31.83741	25.803576	38.926155	1.2683637	40.713448	36.979034	1000.0	1000.0	99999	28.72513	6.2717886	59.722805	19.664053	28.725115	6.271795	60.050014	19.70096	-1.142516	0.6646979	3.870582	-7.980668	-28.969347	0.042680413	2266.4055581092834
26	29.778042	2.976305	33.729355	26.740623	40.41137	1.8666688	42.756073	36.99804	1000.0	1000.0	103999	28.44326	6.2096443	60.339188	20.01129	28.443254	6.2096295	60.32904	19.745262	-1.1478561	0.6596604	3.7334967	-8.628458	-28.686312	0.041042093	2381.924504995346
27	31.18396	4.0730715	36.182674	24.87693	39.75391	1.6646147	42.22383	36.73542	1000.0	1000.0	107999	28.197058	6.1357226	59.177544	19.69332	28.197044	6.135778	59.47923	19.512928	-1.1540267	0.6480272	3.9567654	-8.300092	-28.438679	0.03840905	2498.651668548584
28	29.858955	1.0448416	31.245195	28.369003	40.124634	1.8479768	43.32565	37.381233	1000.0	1000.0	111999	28.005453	6.1017923	59.028973	19.834913	28.005442	6.1017313	59.178818	20.013332	-1.1522483	0.6564264	4.356007	-7.682337	-28.251894	0.0401969	2617.042695045471
29	31.265038	2.4015732	33.771126	27.513884	41.750336	1.381523	44.078327	40.111042	1000.0	1000.0	115999	27.841883	6.0492997	59.565926	19.582834	27.841858	6.0493474	59.45524	19.451174	-1.1563987	0.64847463	4.2176476	-8.023989	-28.08759	0.03774193	2736.8626573085785
30	30.176723	1.1941549	31.384352	28.223824	40.123817	1.948461	43.591026	36.9208	1000.0	1000.0	119999	27.71545	6.0067306	59.561317	19.290255	27.71544	6.006743	59.490253	19.126513	-1.1641468	0.6362264	3.1371748	-7.612152	-27.960133	0.03672511	2858.011257648468
31	30.171694	1.2825391	31.897055	28.278229	38.93759	1.1255039	40.92039	36.733273	1000.0	1000.0	123999	27.57697	5.915919	60.218727	19.33638	27.576967	5.915963	60.419823	19.536678	-1.1606145	0.6453431	4.2026596	-8.434085	-27.82324	0.036575418	2980.872507095337
32	28.941221	2.2366045	31.526527	25.36757	37.16309	1.173969	38.657585	35.087936	1000.0	1000.0	127999	27.50169	5.91086	61.29474	20.01324	27.501677	5.9108634	61.67399	19.973795	-1.1669501	0.6404404	4.22391	-7.6041546	-27.746658	0.036263485	3103.5057122707367
33	30.530018	4.5083117	35.98526	23.90327	37.877808	0.9160896	39.33564	36.49791	1000.0	1000.0	131999	27.41086	5.8706884	61.260788	19.697319	27.410854	5.870715	61.81993	19.874187	-1.1720804	0.6299821	3.3250897	-7.5843205	-27.654606	0.034412216	3227.416834592819
34	30.536045	2.912224	35.20448	27.506645	39.29238	2.3032649	43.50195	37.100708	1000.0	1000.0	135999	27.32386	5.8150454	61.321106	19.416842	27.32386	5.815066	61.321384	19.575266	-1.1766559	0.6173393	4.278743	-8.494072	-27.566101	0.034056816	3352.440267562866
35	30.62355	0.5536185	31.43242	30.014288	40.722214	0.9845434	42.304054	38.99544	1000.0	1000.0	139999	27.220434	5.7208	59.773537	19.80585	27.220446	5.7208214	60.14371	19.678732	-1.1788015	0.61294603	3.4054685	-7.565499	-27.4628	0.03261544	3478.6422650814056
36	28.683798	2.619229	32.285378	25.40237	42.912872	0.5940164	43.74909	41.929287	1000.0	1000.0	143999	27.14645	5.664337	58.995327	19.732939	27.146435	5.6643333	58.873085	19.780218	-1.1833758	0.60955983	3.0966218	-7.8291626	-27.38794	0.032014128	3605.6578998565674
37	29.995327	0.7023907	31.203089	29.455523	39.336403	1.4130749	41.694874	37.234013	1000.0	1000.0	147999	27.076006	5.5968256	58.444965	19.62246	27.076015	5.5968823	58.560875	19.620935	-1.1834773	0.6041434	3.2291465	-7.3157544	-27.31809	0.030859035	3734.10546374321
38	32.105026	2.5020177	36.16144	29.664663	40.464622	1.1919808	42.032146	38.18626	1000.0	1000.0	151999	27.0043	5.543863	57.314194	19.362797	27.004295	5.543825	57.4903	19.470581	-1.1881098	0.6001586	3.0806384	-7.6188707	-27.247356	0.030328434	3863.3178350925446
39	32.43945	0.24675578	32.76454	32.088394	40.563564	0.809765	41.5987	39.11341	1000.0	1000.0	155999	26.953775	5.5193443	56.15399	19.166937	26.953775	5.5193443	56.52422	19.316114	-1.189145	0.60282505	4.7886534	-7.609251	-27.19516	0.030887084	3992.535378932953
40	32.3106	1.1298844	34.00949	30.86791	38.820995	0.9302017	40.764126	37.94515	1000.0	1000.0	159999	26.904003	5.462211	56.01573	19.736725	26.903982	5.462224	56.07661	19.776329	-1.1923068	0.59463996	4.6269464	-8.114354	-27.145573	0.030121204	4122.667492866516
41	31.185383	1.1989399	32.49162	29.492306	40.024853	1.7057507	42.443035	36.60571	1000.0	1000.0	163999	26.841827	5.410152	55.67605	19.61375	26.841835	5.4101973	55.230858	19.093948	-1.193668	0.59205073	3.1968782	-7.5155487	-27.083492	0.029537477	4254.224112033844
42	31.516111	3.1707919	35.154503	26.66243	40.707523	1.8840744	43.861034	37.940132	1000.0	1000.0	167999	26.791792	5.3823123	55.919846	18.362732	26.791792	5.3823485	55.348114	18.502083	-1.1951673	0.5893279	4.5082836	-7.2763953	-27.033983	0.03020989	4387.580687999725
43	31.264702	1.6937382	33.529846	29.616459	39.482716	1.2127138	41.767662	37.903877	1000.0	1000.0	171999	26.755207	5.3487105	56.79697	15.892822	26.755182	5.3487253	55.856014	17.057528	-1.196777	0.5892303	3.7019582	-8.428999	-26.995926	0.030039001	4520.19793844223
44	28.658468	1.5261528	30.702515	26.870531	40.438988	0.963895	42.289207	39.205326	1000.0	1000.0	175999	26.720358	5.3185945	55.794704	17.504486	26.720385	5.318637	56.015934	16.532177	-1.1975108	0.5857509	2.9193606	-7.610225	-26.962519	0.02787653	4654.567065954208
45	29.335901	1.3271319	30.974033	27.723337	39.132378	1.1811849	40.777096	37.18707	1000.0	1000.0	179999	26.688826	5.276316	55.424007	17.137186	26.688808	5.2763305	55.505547	16.850084	-1.2007065	0.581016	3.9938478	-7.6809855	-26.929113	0.027587093	4790.456269979477
46	28.500021	4.5923176	33.42946	21.280947	40.15031	2.3139951	42.503334	36.49777	1000.0	1000.0	183999	26.656078	5.2456512	56.30394	16.50642	26.656075	5.245711	56.313725	16.587145	-1.2021084	0.57923675	4.1174364	-8.197777	-26.897116	0.02759846	4926.08340215683
47	28.717688	1.9396716	31.537754	26.216576	39.477543	1.0444076	40.739902	37.285698	1000.0	1000.0	187999	26.627745	5.225802	57.158157	16.538921	26.627745	5.225804	56.647095	17.117994	-1.2046248	0.57759297	4.049016	-7.7091904	-26.869017	0.026979838	5062.091150522232
48	31.071236	2.024471	33.646698	28.32181	41.251698	1.7467465	43.92587	38.514107	1000.0	1000.0	191999	26.60238	5.1907363	55.37027	16.772663	26.602373	5.1907916	55.698074	16.936014	-1.2059387	0.57869893	3.9341524	-7.9531326	-26.841917	0.027193803	5198.951421737671
49	31.534828	1.5737188	33.709595	29.85556	38.765144	2.1635325	43.570602	36.559227	1000.0	1000.0	195999	26.58651	5.1585207	56.08723	16.912327	26.58651	5.1585126	56.00634	16.737076	-1.2070162	0.5725832	3.8211615	-7.227376	-26.82666	0.026000798	5337.4528341293335
50	29.859812	2.0348172	32.500256	27.72295	39.305054	0.5532201	40.45044	38.56481	1000.0	1000.0	199999	26.561533	5.1282406	56.25851	16.621374	26.561535	5.128296	56.267925	17.005024	-1.2065145	0.5724847	3.7903137	-7.4363003	-26.801727	0.026370749	5476.296755075455
51	31.119568	1.4408418	32.587437	29.012074	39.708267	2.004495	42.622375	36.71967	1000.0	1000.0	203999	26.551695	5.1035485	55.525703	17.33239	26.551683	5.1035366	55.49921	17.177883	-1.2073517	0.5695643	4.0721674	-7.394082	-26.792753	0.025496596	5615.319985151291
52	31.241016	2.179352	34.06964	28.0105	39.239372	1.0884006	41.57726	37.94138	1000.0	1000.0	207999	26.547518	5.102618	55.76795	15.59109	26.547485	5.1026435	56.259983	15.181762	-1.2149245	0.5587142	4.2062926	-7.550984	-26.789032	0.025136562	5754.892959356308
53	31.734646	2.1295674	33.47212	28.146416	38.6119	2.4619403	42.17594	34.853058	1000.0	1000.0	211999	26.530352	5.0633187	56.410587	16.2392	26.530367	5.0633388	55.983826	15.722195	-1.2109685	0.56730866	3.7964158	-7.7350025	-26.77011	0.025330696	5895.192938566208
54	28.820759	2.188018	31.155125	25.471987	38.998474	1.9066882	41.90796	36.33018	1000.0	1000.0	215999	26.509628	5.0517716	56.238518	15.158612	26.509628	5.0517883	56.186745	14.303655	-1.2111416	0.56574655	3.3680124	-9.037088	-26.750038	0.024913369	6036.859499692917
55	28.713882	1.3033636	30.828255	27.592266	36.960133	1.2274058	39.276844	34.99826	1000.0	1000.0	219999	26.46978	4.954407	56.41912	15.072112	26.46977	4.954451	56.800964	14.617293	-1.2140918	0.56237835	6.149349	-8.005882	-26.709402	0.023884527	6181.459229230881
56	30.99147	1.4466642	32.42451	29.20448	40.838062	1.5719676	43.47674	38.726017	1000.0	1000.0	223999	26.47317	4.9369383	56.168716	16.362698	26.47316	4.936934	56.3243	16.644394	-1.2127753	0.5635433	3.3429441	-8.074791	-26.71418	0.024442498	6325.807648897171
