Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-7.8947697	3.4214053	-3.3795614	-12.342346	1000.0	-0.15717077	0.14700775	0.2907828	-0.42270052	4000	-6.7353247e-09	44.193565	-0.012569211	-26.78973	0.918941	0.015816584	0.18175	7.0	4.5697243213653564
1	8.891919	13.0719	21.033022	-13.170972	1000.0	-2.746683	5.1810513	7.443186	-8.480722	8000	-6.377697e-09	38.268517	-0.009805564	-14.939997	0.91840374	0.016116021	0.2	8.0	8.601493120193481
2	30.184198	10.986714	40.15168	11.9317	1000.0	-5.6873684	4.0992036	8.142011	-8.392434	12000	2.616644e-08	78.58918	-0.013642434	-54.509422	0.9184689	0.019034639	0.23475	5.0	12.922473907470703
3	25.994186	4.9985876	31.747427	19.046747	1000.0	-1.1438841	2.6707485	8.686636	-7.5515704	16000	-2.4914742e-08	19.206133	-0.0066784103	-11.62146	0.9187992	0.01559244	0.27625	5.0	17.719186544418335
4	22.423275	4.609581	29.302475	16.442326	1000.0	0.0654207	2.4776137	10.517683	-3.1500127	20000	1.3589859e-08	4.0540485	-0.0026026014	-1.153106	0.9189432	0.017947936	0.25725	6.0	22.661088228225708
5	22.681356	5.858928	32.209656	16.283976	1000.0	2.6252174	5.2647147	11.675471	-5.2305994	24000	3.1739475e-08	22.69302	-0.008281868	-16.04888	0.91931254	0.005701211	0.066	79.0	29.110034942626953
6	17.15539	2.5290918	19.875826	14.260035	1000.0	0.20029591	1.4821991	8.101663	-1.9949052	28000	1.0490417e-08	1.851301	-0.010786423	-0.39949358	0.92365867	0.008197527	0.076	79.0	36.139952182769775
7	12.682095	4.0259023	18.910852	9.041434	1000.0	0.3963806	1.6275321	9.182071	-1.63997	32000	3.5762786e-09	0.9661948	-0.007862051	-0.17133754	0.88917726	0.00537355	0.055	79.0	42.50740051269531
8	15.081405	12.43567	22.743042	-6.4498672	1000.0	0.03540486	1.8364817	9.33215	-2.258469	36000	9.536743e-09	4.8384323	-0.008586652	-1.0263712	0.8880487	0.0048936317	0.06775	79.0	48.16233515739441
9	21.933218	1.0313877	22.830208	20.231451	1000.0	-0.18426514	1.9015039	10.22953	-1.7865593	40000	2.861023e-09	2.477828	-0.002282495	-0.9100777	0.8878615	0.015176704	0.27525	6.0	52.66604733467102
10	22.997517	2.8276424	25.806015	18.66942	1000.0	0.4730399	2.2970915	11.976756	-2.3871572	44000	1.9669533e-09	1.5446874	-0.003965484	-0.47960937	0.88721985	0.015277436	0.20775	5.0	56.85667037963867
11	20.597195	4.5636024	25.285864	13.075993	1000.0	0.7081879	2.4788785	13.032009	-1.9926789	48000	0.0	1.1309794	-0.0055154227	-0.21523702	0.8868084	0.015714135	0.24775	3.0	61.133570432662964
12	26.347864	3.870259	29.815733	20.317812	1000.0	0.5699351	2.4146805	13.3589945	-4.0458517	52000	-4.4107438e-09	1.291762	0.0007874705	-0.33373815	0.8866938	0.019190416	0.3185	3.0	66.03362345695496
13	30.354408	3.1177733	33.257683	25.127262	1000.0	1.487658	2.449492	14.093091	-3.6554253	56000	2.861023e-09	1.2084105	-0.008929456	-0.4038766	0.8865512	0.0043248343	0.03775	79.0	73.2492516040802
14	30.180283	2.4379406	34.13282	27.506353	1000.0	0.98668414	2.4550436	14.95022	-0.97085506	60000	1.4185906e-08	0.6965006	-0.012603355	-0.25262842	0.85923594	0.006104957	0.087	79.0	79.34753751754761
15	30.881767	1.8657433	33.21186	28.614923	1000.0	1.4618242	2.5703642	15.760623	-1.6436831	64000	1.3351441e-08	0.7451351	-0.008156746	-0.17648971	0.8459625	0.0048170923	0.044	79.0	85.29386734962463
