Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1427.7288	231.15088	-1093.8701	-1857.8014	200.0	-0.023078945	0.14064331	0.26317888	-0.3393622	4000	-3.576279e-08	211455.92	-0.0028382319	-6819.25	0.91893786	0.002519409	0.04	79.0	3.954212188720703
1	-1407.2664	299.66974	-1011.87665	-1878.5745	200.0	-8.097375	1.3292315	-2.7392523	-9.216924	8000	2.07901e-07	201425.83	-0.0015565696	-6275.047	0.90155774	0.00033578606	0.0085	79.0	7.739674806594849
2	-1366.692	219.38663	-973.5821	-1864.632	200.0	-16.002989	0.29211855	-13.965117	-16.209782	12000	1.001358e-07	179489.88	-0.002528657	-4604.3125	0.91930604	0.0032864814	0.025	79.0	11.478971004486084
3	-1392.4534	278.53116	-981.81494	-1837.2213	200.0	-22.065254	0.13492323	-21.353176	-22.15986	16000	1.1062622e-07	182295.22	-0.0040425733	-4299.797	0.920036	0.00268243	0.03525	79.0	15.268731832504272
4	-1462.275	230.17648	-973.02954	-1852.9858	200.0	-27.789602	0.059107017	-27.33907	-27.816366	20000	-1.2016297e-07	194134.92	-0.005013274	-4465.0312	0.9222891	0.0048149917	0.041	79.0	19.084790468215942
5	-1365.6871	261.3327	-791.18866	-1759.9185	200.0	-33.469906	0.077773385	-32.916622	-33.50747	24000	-7.9154965e-08	164127.6	-0.0025082077	-3701.7031	0.92376715	0.0016017535	0.01675	79.0	22.811575651168823
6	-1193.5317	223.40929	-747.65826	-1597.3951	200.0	-38.655594	0.0567337	-38.42401	-38.698116	28000	-7.629395e-09	120296.29	-0.004426894	-2756.5625	0.9173732	0.002765015	0.0495	79.0	26.463237524032593
7	-1181.4216	235.1538	-759.88025	-1740.8792	200.0	-43.201397	0.032563467	-43.06041	-43.22699	32000	-6.008148e-08	117244.914	-0.0037523727	-2679.9453	0.8796382	0.0019492541	0.037	79.0	30.202620267868042
8	-1276.1089	351.74792	-752.3057	-1849.2197	200.0	-47.69654	0.022967624	-47.57057	-47.71409	36000	-2.1457673e-08	140395.86	-0.0042301794	-3073.4688	0.85170984	0.004373356	0.0355	79.0	33.84319806098938
9	-1216.5492	341.41284	-646.609	-1873.8168	200.0	-52.526566	0.019214373	-52.451874	-52.54023	40000	-1.2111664e-07	120637.98	-0.0034834952	-2648.1016	0.86020446	0.0019298289	0.04025	79.0	37.57446002960205
10	-1276.4941	312.27658	-858.21466	-1876.5197	200.0	-57.083256	0.014253571	-57.006027	-57.093307	44000	-1.859665e-08	129895.28	-0.0064442786	-2923.8281	0.8218842	0.0033151035	0.054	79.0	41.349534034729004
11	-1293.9352	382.47946	-625.77185	-1731.0786	200.0	-61.864735	0.014383879	-61.805042	-61.87433	48000	1.0251999e-07	133532.42	-0.0025469994	-2898.2812	0.79684436	0.00297845	0.02175	79.0	45.0713951587677
12	-1266.2606	318.95184	-711.07086	-1847.421	200.0	-66.669205	0.008773281	-66.63944	-66.675186	52000	-3.7670137e-08	122371.01	-0.003257068	-2745.4531	0.78612524	0.0024956667	0.036	79.0	48.75480127334595
13	-1170.3584	369.76297	-748.2554	-1797.9385	200.0	-71.37041	0.010290267	-71.327515	-71.37924	56000	-2.002716e-08	105483.32	-0.004588228	-2270.8047	0.76953673	0.0052647386	0.05325	79.0	52.57330536842346
14	-1124.175	299.8394	-746.25446	-1769.4082	200.0	-75.702896	0.0076287705	-75.67066	-75.70961	60000	-1.525879e-08	88284.73	-0.0060468996	-1965.4141	0.74811	0.004563466	0.0635	79.0	56.26990532875061
15	-1209.1775	354.3878	-756.6821	-1853.1008	200.0	-79.770226	0.0075978893	-79.73123	-79.77587	64000	-3.004074e-08	105908.63	-0.0061939443	-2316.539	0.7142335	0.001821608	0.04175	79.0	59.9248833656311
16	-1224.953	375.6829	-623.66113	-1827.8788	200.0	-84.18879	0.005949979	-84.168144	-84.193214	68000	1.3351441e-08	108060.54	-0.004453405	-2388.1875	0.7022349	0.0027266373	0.02425	79.0	63.63904619216919
17	-1236.6069	268.48343	-745.029	-1731.1094	200.0	-88.72529	0.0043936726	-88.69811	-88.728325	72000	-1.2016297e-07	100262.84	-0.0047897385	-2366.7578	0.70660686	0.007399886	0.05475	79.0	67.36551403999329
18	-1293.8612	230.73248	-867.55133	-1661.6532	200.0	-93.27406	0.003052609	-93.250404	-93.27604	76000	5.4359436e-08	106528.34	-0.0036253142	-2582.1562	0.69931567	0.0004680236	0.0175	79.0	71.06051206588745
19	-1267.3262	347.89676	-626.74066	-1761.2941	200.0	-98.03389	0.004798746	-98.01055	-98.03686	80000	-1.9073487e-09	105281.6	-0.005111233	-2433.3281	0.69780236	0.004539883	0.04425	79.0	74.86695909500122
20	-1149.0682	272.96655	-691.09344	-1587.8732	200.0	-102.696144	0.005507226	-102.673004	-102.70001	84000	6.6757204e-09	77564.62	-0.0052481163	-1806.3125	0.7014493	0.0032873442	0.056	79.0	78.62455534934998
21	-1134.605	281.6038	-750.1265	-1653.8546	200.0	-106.77539	0.0046968707	-106.75884	-106.77924	88000	-8.5830685e-09	73734.73	-0.0038827185	-1673.8359	0.6799288	0.002879454	0.044	79.0	82.27182841300964
22	-1130.3512	296.87747	-740.74194	-1833.7947	200.0	-110.71441	0.003721812	-110.70098	-110.71773	92000	7.8201296e-08	72668.17	-0.006605248	-1599.7578	0.6637032	0.006117685	0.059	79.0	85.9446530342102
23	-1191.4563	252.31805	-742.0955	-1590.3939	200.0	-114.60499	0.003260234	-114.59331	-114.60735	96000	-4.1007997e-08	77244.93	-0.0041875695	-1850.4688	0.6643067	0.0037515082	0.0295	79.0	89.70932078361511
24	-1247.2794	281.32864	-745.8137	-1679.2137	200.0	-118.80488	0.0026442108	-118.79152	-118.80661	100000	-7.43866e-08	85160.375	-0.004782756	-2008.0312	0.6658172	0.00070719194	0.055	79.0	93.51844191551208
25	-1124.07	274.29013	-743.44025	-1692.957	200.0	-123.21879	0.0028550948	-123.20816	-123.221085	104000	2.2888184e-08	64969.562	-0.007460466	-1442.1484	0.6434404	0.006177419	0.07125	79.0	97.15851020812988
26	-1112.0775	318.9177	-634.0668	-1694.3882	200.0	-127.0411	0.0036465356	-127.02623	-127.04395	108000	2.002716e-08	63325.152	-0.0047946777	-1395.8008	0.6089484	1.6943157e-05	0.0385	79.0	100.8674681186676
27	-1113.033	292.0065	-747.37366	-1674.9276	200.0	-130.80563	0.002827668	-130.79561	-130.808	112000	6.484986e-08	61250.215	-0.006507019	-1341.6289	0.59534013	0.004242054	0.05575	79.0	104.57158207893372
