Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-347.29593	61.27407	-260.9249	-411.7242	-597.80426	5.2832603	-590.6132	-606.2448	1000.0	1000.0	3999	2.4925451	2.9196553	18.143772	-9.334632	-3.4290142	0.3251258	39.59718632698059
2	-314.2302	70.00811	-195.18507	-369.60327	-473.24625	58.226646	-368.12576	-575.1367	1000.0	1000.0	7999	32.9891	18.20135	88.12503	-6.576081	-36.792484	2.0509374	89.81473278999329
3	-299.43262	53.58362	-211.13281	-346.64435	-331.22052	44.351658	-263.11044	-388.29675	1000.0	1000.0	11999	110.69965	23.850018	172.51498	35.701164	-115.95464	7.5493712	140.77561259269714
4	-524.7558	67.281715	-449.68158	-612.2214	-475.3487	88.98434	-349.32495	-588.4362	1000.0	1000.0	15999	145.33398	10.570826	212.8569	101.33383	-147.65767	8.783975	192.3148181438446
5	-353.31506	75.347786	-261.9746	-453.19128	-691.2287	94.74012	-496.78815	-831.0762	1000.0	1000.0	19999	144.1467	10.486818	178.76413	109.45259	-145.64742	5.294117	243.7201211452484
6	-343.65933	63.294926	-242.10144	-415.93997	-413.18213	100.17285	-168.05829	-525.6391	1000.0	1000.0	23999	132.30412	14.832314	166.97293	93.89884	-133.37544	3.5363803	295.6317241191864
7	-37.65725	196.92487	248.66626	-273.93607	-111.28715	236.79747	342.96146	-469.10873	1000.0	1000.0	27999	116.29057	16.258812	159.05104	81.35243	-117.02364	2.8138132	346.68841457366943
8	-255.04462	121.82039	-100.27341	-401.06778	423.77393	206.05183	624.2919	-139.63712	1000.0	1000.0	31999	101.96932	17.520542	149.39845	68.48708	-102.72831	2.5974233	397.796391248703
9	569.2863	435.42368	1121.6528	-51.890175	752.91486	340.44806	1156.9232	-47.85266	1000.0	1000.0	35999	91.76886	21.135952	146.68848	56.75095	-92.536	2.650474	449.4288647174835
10	1092.2863	617.1763	1556.9205	42.298553	1260.4617	377.61017	1535.9904	170.72937	1000.0	1000.0	39999	89.36518	27.252396	165.83182	47.879524	-90.332466	3.4729438	500.8776731491089
11	1866.2073	201.67313	2192.5076	1682.5426	1916.3005	707.65393	2455.8557	10.160275	1000.0	1000.0	43999	95.74554	36.242195	185.59454	42.20963	-96.97728	4.394086	552.848203420639
12	2329.9636	106.00352	2433.0142	2153.9468	2621.3972	164.32457	2837.2754	2248.1055	1000.0	1000.0	47999	110.45482	46.502796	220.53687	41.474552	-111.94552	5.3822727	604.4439806938171
13	2556.3938	676.9415	2989.0662	1384.9103	3118.4475	87.2604	3264.561	2973.1096	1000.0	1000.0	51999	130.54936	57.71584	256.70364	44.781498	-132.2424	6.4763026	657.5127258300781
14	3062.9592	71.542816	3173.8428	2975.792	3456.6577	128.46828	3603.4143	3205.198	1000.0	1000.0	55999	151.46135	69.56238	288.00104	47.733753	-153.13457	7.5443664	710.6042277812958
15	3255.2515	103.01923	3419.693	3164.7217	3288.6836	892.6669	3813.651	687.86066	1000.0	1000.0	59999	173.8377	81.42647	311.56635	47.463993	-175.59628	8.534721	764.2237772941589
16	2700.751	1284.9547	3526.5317	478.6211	3076.603	753.0422	3754.7236	1180.7405	1000.0	1000.0	63999	196.70943	92.36142	348.18134	47.26164	-198.547	9.6951065	818.6061954498291
17	3763.8472	90.69067	3916.4233	3681.846	3848.8293	181.85489	4216.073	3591.3003	1000.0	1000.0	67999	215.7824	103.70607	371.4438	47.58584	-217.64839	10.609787	875.2195451259613
