Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-200.0	0.0	-200.0	-200.0	200.0	-0.13469207	0.0006664749	-0.13288887	-0.13801439	4000	1.9931794e-07	3829.637	-0.0028978586	-963.20996	1.0845158	0.015590394	0.32025	12.0	3.2299437522888184
1	-200.0	0.0	-200.0	-200.0	200.0	-9.42017	0.04304334	-9.139198	-9.527291	8000	2.3078918e-07	2871.7605	-0.0044074436	-538.9758	1.0974759	0.0054514697	0.039	79.0	7.085428953170776
2	-200.0	0.0	-200.0	-200.0	200.0	-15.488159	0.017011823	-15.4161	-15.534778	12000	1.0204315e-07	2336.5789	-0.0030689659	-399.10583	1.0899727	0.012607218	0.2895	79.0	10.84885311126709
3	-200.0	0.0	-200.0	-200.0	200.0	-20.60885	0.011209388	-20.566936	-20.636032	16000	5.722046e-09	1940.0414	-0.002698288	-316.60803	1.0805846	0.009527897	0.06	79.0	14.673019409179688
4	-200.0	0.0	-200.0	-200.0	200.0	-25.228727	0.01095717	-25.189638	-25.250238	20000	6.008148e-08	1626.0222	-0.0023690958	-253.33386	1.0484649	0.007817644	0.00675	79.0	18.43415880203247
5	-200.0	0.0	-200.0	-200.0	200.0	-29.450464	0.008340292	-29.401505	-29.46644	24000	-7.152558e-08	1375.2623	-0.008115658	-201.6073	1.0726972	0.010365259	0.0	79.0	22.138916492462158
6	-200.0	0.0	-200.0	-200.0	200.0	-33.313675	0.005945544	-33.287598	-33.325314	28000	4.005432e-08	1176.075	-0.0013307037	-158.62555	1.0521151	0.010169825	0.022	79.0	25.854795455932617
7	-200.0	0.0	-200.0	-200.0	200.0	-36.834522	0.005089268	-36.81712	-36.845753	32000	1.8119811e-08	1019.7239	-0.0028322267	-122.99744	1.0466936	0.010061712	0.05275	79.0	29.61328935623169
8	-200.0	0.0	-200.0	-200.0	200.0	-40.023834	0.004442541	-40.004166	-40.035103	36000	1.6212464e-08	898.85443	-0.00163204	-93.76178	1.0370413	0.009689083	0.0	79.0	33.26904487609863
9	-200.0	0.0	-200.0	-200.0	200.0	-42.89075	0.005584875	-42.868484	-42.90107	40000	2.2888184e-08	806.99207	-0.0009028692	-70.11261	1.0717225	0.0049233516	0.0005	79.0	37.05061602592468
10	-200.0	0.0	-200.0	-200.0	200.0	-45.444016	0.003267707	-45.42363	-45.45059	44000	-1.525879e-08	738.64594	-0.00093345833	-51.348755	1.0898263	0.009872429	0.02625	79.0	40.78999400138855
11	-200.0	0.0	-200.0	-200.0	200.0	-47.69278	0.0033855573	-47.66801	-47.70094	48000	2.4795533e-08	688.8888	-0.0016573572	-36.776672	1.0772442	0.013402345	0.00675	79.0	44.505155086517334
12	-200.0	0.0	-200.0	-200.0	200.0	-49.651882	0.0038456833	-49.62653	-49.6598	52000	1.7166137e-08	653.5497	-0.0032142573	-25.720581	1.0290868	0.004348222	0.0135	79.0	48.20164966583252
13	-200.0	0.0	-200.0	-200.0	200.0	-51.3388	0.0047878628	-51.306908	-51.34667	56000	3.528595e-08	629.0242	-0.0009875632	-17.529968	1.0315461	0.009910913	0.004	79.0	51.951292276382446
14	-200.0	0.0	-200.0	-200.0	200.0	-52.77339	0.003592428	-52.746918	-52.77935	60000	-3.051758e-08	612.56323	-0.0047603226	-11.62793	1.0604599	0.010551055	0.00825	79.0	55.6598014831543
15	-200.0	0.0	-200.0	-200.0	200.0	-53.974182	0.0032962668	-53.95769	-53.98014	64000	1.9073487e-09	601.8424	-0.002263647	-7.5021973	1.0609753	0.0084341625	0.0345	79.0	59.29468631744385
16	-200.0	0.0	-200.0	-200.0	200.0	-54.96646	0.0032872977	-54.949177	-54.97268	68000	6.6757204e-09	595.08307	-0.0041192328	-4.699585	1.0472211	0.013166237	0.05925	79.0	62.95145344734192
17	-200.0	0.0	-200.0	-200.0	200.0	-55.772827	0.0034524915	-55.75002	-55.779293	72000	-8.5830685e-09	590.9878	-0.0013350301	-2.8573608	0.99298584	0.0014846063	0.01875	79.0	66.58350849151611
18	-200.0	0.0	-200.0	-200.0	200.0	-56.419003	0.003667295	-56.39633	-56.42504	76000	1.1444092e-08	588.6315	-0.004560093	-1.6829834	0.9627466	0.010067091	0.06975	79.0	70.37383341789246
19	-200.0	0.0	-200.0	-200.0	200.0	-56.92901	0.0035110195	-56.906258	-56.935143	80000	1.0490417e-08	587.3414	-0.0040042363	-0.9581299	1.028171	0.01531651	0.0735	28.0	73.61522889137268
20	-200.0	0.0	-200.0	-200.0	200.0	-57.32446	0.0025932167	-57.310623	-57.329647	84000	-1.6212464e-08	586.69727	-0.0029697989	-0.52716064	1.0584599	0.015567878	0.07475	41.0	76.97940444946289
21	-200.0	0.0	-200.0	-200.0	200.0	-57.623825	0.002838591	-57.604	-57.629494	88000	-2.0980835e-08	586.38727	-0.00079742435	-0.2810669	1.0167195	0.0075647403	0.0	79.0	80.75627183914185
