Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-2.5654886	3.7409434	3.4292023	-6.805024	23.721706	2.0681744	27.488796	20.324495	1000.0	1000.0	3999	2.404497	2.747825	22.94602	-3.3527782	2.4046972	2.7474253	22.728085	-3.4442747	-3.5142565	0.102269396	63.340473890304565
2	-1.4324957	7.7381988	9.679447	-12.184439	29.870956	2.822591	35.951134	25.736097	1000.0	1000.0	7999	13.631296	6.2003446	43.10782	-0.60986316	13.631452	6.2003636	43.022106	-0.27441952	-15.519217	0.30747858	147.8752474784851
3	10.278147	11.412541	26.989016	-4.178826	44.65667	0.7126243	45.512714	43.51553	1000.0	1000.0	11999	29.90317	9.44798	65.30664	4.22298	29.90315	9.447726	65.70151	4.531689	-31.878754	0.43821007	233.59736800193787
4	27.0381	11.809023	38.491215	7.8437395	-0.32005978	1.3051789	1.6189586	-2.439115	1000.0	1000.0	15999	43.87553	10.117948	69.46401	4.5653205	43.875607	10.117608	69.12151	4.8967586	-45.220016	0.39736268	318.34641909599304
5	2.926097	3.2279558	6.417171	-1.7363411	-0.55389243	2.1941903	2.8490148	-3.4737158	1000.0	1000.0	19999	47.401714	8.112185	72.93241	6.6717935	47.401634	8.112667	73.00161	6.6754627	-47.886463	0.25664887	403.21015763282776
6	12.85912	14.071702	35.003906	0.017981922	-0.79739344	5.741937	4.830787	-13.966133	1000.0	1000.0	23999	44.48983	6.8823504	70.90336	18.330648	44.4899	6.8823643	71.449135	17.85205	-44.67647	0.15563571	489.9944577217102
7	17.905867	11.831407	31.513338	4.2795525	22.120718	2.2615395	25.311293	17.94189	1000.0	1000.0	27999	41.3613	6.4930797	64.97706	17.400124	41.36129	6.4929743	65.368835	17.80946	-41.617783	0.09470454	575.2661545276642
8	32.3938	6.196714	39.50011	23.814154	26.069977	1.4673249	28.294775	23.394516	1000.0	1000.0	31999	39.560104	7.306227	60.424595	17.394222	39.560123	7.306082	60.15131	18.369318	-40.016468	0.11044949	661.4909918308258
9	18.629042	21.867458	48.05903	-6.9517817	-22.756086	7.2936697	-5.015377	-28.32847	1000.0	1000.0	35999	38.639442	7.8594418	59.791424	19.531622	38.63946	7.8594084	59.77548	19.021835	-38.940243	0.08718404	748.2375023365021
10	4.331051	17.147259	27.505545	-15.271078	51.397423	2.5463717	55.928318	47.301445	1000.0	1000.0	39999	36.82249	7.792629	57.635483	19.44482	36.822487	7.792652	57.90625	19.330715	-37.0328	0.07642421	834.625461101532
