Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	25.548563	27.247807	178.38857	6.066946	27.246574	-0.052132376	0.13883944	0.37346566	-0.41145778	4000	-5.364418e-10	768.83826	-0.015778627	-236.75128	0.9189426	0.018296728	0.22075	5.0	4.3225226402282715
1	44.07903	39.782536	194.28006	6.1482162	35.265488	8.771963	0.6769707	9.376219	3.0170248	8000	-3.2067298e-08	1192.305	-0.013718576	-287.5738	0.9188235	0.0160892	0.25075	9.0	9.505194664001465
2	76.76418	38.76569	144.9277	6.1773357	51.153847	16.222097	1.8145089	16.663635	-11.594626	12000	-7.1525574e-10	1298.541	-0.018524844	-334.7567	0.91740894	0.0046860646	0.11325	79.0	16.153621435165405
3	98.04297	40.961567	207.39674	17.078617	59.909092	23.666653	0.18605639	23.705215	18.392757	16000	-4.148483e-08	1496.2809	-0.013702323	-312.13794	0.91147006	0.0052259886	0.08875	79.0	22.673823356628418
4	109.69967	33.126873	200.24954	26.008322	65.42623	30.175999	0.026845962	30.18685	29.38792	20000	6.6757204e-09	1247.5293	-0.016987434	-230.76886	0.9074941	0.008282804	0.088	79.0	28.358738660812378
5	121.78738	47.447155	228.93753	20.0074	70.19643	35.686142	0.016517809	35.69203	35.249397	24000	-2.002716e-08	1590.6163	-0.019939292	-249.21875	0.9250001	0.01108625	0.13475	79.0	34.29231858253479
6	158.19804	58.379646	255.44995	26.56119	84.14893	41.30983	0.012559339	41.313046	40.727875	28000	5.531311e-08	2404.9683	-0.017459292	-390.98828	0.90977407	0.011230478	0.10675	79.0	39.981661796569824
7	194.88298	43.835495	249.20523	60.3387	97.243904	48.09768	0.005888178	48.09964	47.981	32000	-6.103516e-08	2712.909	-0.020174121	-459.63086	0.89644	0.012990798	0.102	79.0	47.16920018196106
8	196.7384	47.341415	250.32599	74.6936	99.75	55.204758	0.013276215	55.206356	54.442753	36000	-5.9604645e-08	2264.528	-0.014537846	-280.52356	0.90891534	0.0058483887	0.0695	79.0	53.47100234031677
9	211.72432	35.97553	256.813	96.88032	105.75676	60.75522	0.0026631677	60.756153	60.688766	40000	-3.9577483e-08	2177.1155	-0.015477979	-249.276	0.9163549	0.0076080794	0.07525	79.0	59.33244729042053
