Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	1.707034	4.947388	18.175537	-11.32414	1024.5653	6.013431	1037.2002	1018.67645	19.70792	1000.0	3999	14.164935	13.139566	57.311836	-13.98909	-18.202036	1.3637335	52.60109186172485
2	1.420977	5.1202073	19.842094	-10.243195	77.24254	22.746405	120.46956	45.61922	19.666666	200.0	7999	93.92052	47.325638	231.61693	-83.840675	-107.674675	33.70724	114.92645525932312
3	11.705265	45.43123	300.6516	-12.006545	58.567616	45.995567	170.74419	16.770332	32.19355	156.0	11999	301.4495	116.4683	546.5315	-171.31189	-334.45944	333.3682	177.5403892993927
4	3.6302447	56.998985	266.79504	-80.143456	-24.399435	48.178406	102.054596	-81.24295	97.71795	101.0	15999	488.80664	130.65279	857.3781	-226.26631	-523.0686	817.77435	240.64096188545227
5	48.116074	113.03447	455.74002	-90.188385	125.336105	100.73906	324.66016	15.69307	107.07692	180.0	19999	634.75415	150.52069	962.7761	-284.85468	-668.5753	1243.3794	304.67108607292175
6	66.99876	118.67548	426.07166	-71.97918	-51.760548	127.94187	246.49828	-227.04823	169.39131	203.0	23999	706.9227	163.647	1069.3055	-529.04956	-738.1676	1367.5333	367.7910454273224
7	74.049675	174.72145	529.53577	-131.26286	11.190159	158.5561	481.49222	-92.27333	158.5	173.0	27999	762.26074	176.10933	1156.5101	-431.4216	-792.3489	1401.6029	431.0288484096527
8	64.248405	99.00292	293.69473	-66.28084	115.80476	114.51333	225.09984	-191.20712	176.3	254.4	31999	804.99854	190.04056	1238.7437	-343.5976	-833.9819	1556.3705	495.37311244010925
9	117.75558	109.81049	424.17984	-48.660435	36.6919	74.59987	140.5057	-106.08571	144.63333	143.6	35999	838.91846	193.07545	1278.8846	-487.80173	-866.2405	1623.5641	558.68204164505
10	26.08973	100.57278	254.10393	-226.23006	-13.1814575	21.226578	1.30936	-70.628975	116.94118	69.8	39999	851.69	197.28087	1284.6652	-446.90057	-877.2612	1729.801	620.9266390800476
11	-4.656381	89.65914	215.44836	-148.77202	42.82398	112.33636	316.65805	-119.47516	142.17241	174.6	43999	848.2667	204.44487	1321.8677	-637.7587	-872.5069	1731.2465	683.338907957077
12	20.885536	71.96667	202.25945	-160.96748	36.873894	57.3082	158.66147	-60.35168	103.3421	124.9	47999	844.3176	210.98404	1334.1533	-553.8726	-868.1132	1674.0431	746.5488061904907
13	115.487564	96.11208	345.9757	11.517656	76.82337	169.89876	305.59018	-270.78915	189.04762	196.1	51999	846.2928	215.76071	1339.4319	-649.4853	-869.20435	1627.5437	809.8597614765167
14	134.21742	130.29155	393.85376	-154.71979	151.58371	48.459415	256.22635	79.7652	158.11539	154.4	55999	839.7649	221.7255	1304.9398	-631.4598	-861.545	1526.4476	873.9962522983551
15	151.21162	124.39196	554.36487	-83.48218	176.47525	82.460594	313.02206	16.382977	150.47826	108.9	59999	835.8283	229.07895	1312.8434	-553.8978	-857.0859	1397.7158	937.6598987579346
16	117.18208	147.97565	445.99573	-122.34468	133.73782	72.08885	232.20558	-22.467314	193.65218	227.6	63999	828.1253	232.59422	1320.5414	-589.7715	-848.53937	1327.2974	1002.925092458725
17	145.73254	169.94704	603.6561	-143.6284	26.642712	88.70728	188.53671	-131.7993	213.89473	218.7	67999	813.3839	237.68916	1315.4298	-543.30786	-832.5043	1247.5952	1070.4992196559906
18	157.39082	131.32143	386.90854	-62.27087	106.07997	101.922676	300.74005	-107.70014	200.6842	161.4	71999	789.8829	239.02661	1287.5907	-489.9552	-807.699	1132.9562	1140.8974165916443
19	114.78772	82.39086	346.3324	-104.14348	72.67651	174.7967	445.20517	-284.64636	150.64285	179.1	75999	758.278	235.58504	1248.1787	-598.0125	-775.0634	1067.59	1215.0884177684784
20	117.68764	151.44853	442.4376	-106.650024	90.49951	132.5516	311.09116	-138.94383	198.95	260.9	79999	722.25226	229.44841	1205.4332	-700.2563	-737.66315	908.80035	1290.897710800171
21	78.28348	92.61765	250.68225	-74.950645	24.912823	143.43277	290.22754	-225.12553	190.6	242.8	83999	683.8888	224.10736	1138.6663	-646.92255	-697.9197	825.34576	1367.320981502533
22	103.661896	165.44856	665.8341	-64.552956	139.73117	93.69562	329.38275	35.684402	224.0	197.5	87999	647.46173	215.62651	1074.426	-579.01	-660.60535	746.94415	1443.8106009960175
23	137.58368	198.48198	576.22125	-142.37672	108.282936	123.75913	373.15988	-43.02648	230.78947	202.6	91999	614.9662	202.61621	999.2037	-464.28943	-627.3527	655.88214	1520.1120998859406
24	68.63865	99.809044	316.21603	-92.53056	39.249565	72.96966	180.63396	-49.707283	247.0	160.8	95999	581.6722	188.38686	899.9855	-468.0909	-592.8445	581.0763	1596.7441790103912
25	87.42542	108.38414	385.1253	-80.336494	158.29893	126.861465	431.58878	-63.1048	181.18182	202.1	99999	546.02814	175.68031	844.5731	-591.31055	-556.4989	529.37384	1674.343691110611
26	143.77762	141.99321	593.12744	-95.00526	61.475212	34.06172	163.32195	47.042625	178.34782	58.4	103999	516.1413	160.44443	957.7385	-410.39587	-525.91315	474.07675	1750.4839687347412
27	95.22848	152.02216	391.09	-196.72343	108.72123	107.85364	277.5751	-106.0673	206.10527	188.1	107999	487.89224	151.79448	1062.5748	-448.29626	-497.08737	450.91745	1829.0676233768463
28	68.619026	84.65743	294.18073	-99.7245	5.3268723	153.05786	384.171	-227.90631	140.78572	204.5	111999	461.92307	146.80844	1099.3956	-518.4393	-470.5078	447.48663	1906.3855595588684
29	116.30188	254.4692	680.64325	-152.99042	244.82771	134.87645	595.2565	52.8075	288.7857	175.6	115999	437.93112	142.00981	1078.6385	-452.10004	-446.04562	397.18823	1983.077894449234
30	315.0121	203.45952	764.9943	24.65022	473.75742	406.42493	1000.9602	-11.024024	329.54544	523.2	119999	421.68848	141.6067	1071.8315	-311.11093	-429.50146	342.6213	2064.227543592453
31	226.36841	341.5764	898.0994	-42.10022	572.1197	372.20212	841.9175	-5.281391	330.41666	754.1	123999	417.78116	147.99165	1047.2765	-426.57947	-425.96448	359.56384	2146.2231068611145
32	119.26915	236.53491	864.1797	-25.387028	806.2432	209.66783	945.11884	320.34167	237.47058	928.3	127999	429.9257	160.62291	1003.78516	-388.55667	-439.21988	377.18658	2229.924211502075
33	256.88147	343.29074	902.6637	-7.195938	88.409424	97.90134	257.8502	-48.27308	391.81818	372.3	131999	451.9821	168.14824	1014.4474	-310.8248	-461.87793	406.9843	2309.566038608551
34	145.72665	196.0912	892.2834	-1.3499838	210.42618	327.59244	856.0978	-167.9848	206.1	417.1	135999	466.87976	167.74332	1038.8513	-426.9201	-476.61157	417.6293	2385.868982553482
35	76.813995	184.3077	523.1896	-89.46073	9.15153	65.64002	148.79654	-56.444317	211.78947	175.8	139999	474.1736	167.52269	1012.9742	-392.229	-483.56534	415.39282	2458.0900118350983
36	233.62833	277.7951	772.25055	-50.232277	72.71825	234.8458	726.6622	-94.1878	346.36365	310.1	143999	476.15244	164.218	957.4559	-307.55173	-485.32584	401.15387	2529.5468776226044
37	724.5543	132.00627	871.03564	545.2699	455.52472	516.0668	1032.6554	-221.99214	1000.0	621.0	147999	476.1559	160.0131	971.1894	-386.91415	-485.5171	381.10205	2602.5915508270264
38	359.0874	404.3484	926.179	-96.10407	46.335716	179.45294	411.99963	-95.0258	587.2857	261.2	151999	478.51953	151.51845	909.7741	-382.6352	-487.58163	356.76077	2673.7662177085876
39	201.85265	260.79584	783.6363	-140.99338	134.3712	258.0149	832.9944	-147.1473	329.36365	328.2	155999	476.98932	147.80292	985.90295	-358.0368	-485.7828	343.1657	2745.4726116657257
40	502.12625	362.9409	881.8752	-122.02885	306.703	303.96295	805.4836	-50.8262	740.0	631.4	159999	469.72028	144.23827	994.85345	-306.04105	-477.94452	324.7101	2818.5935246944427
41	121.00263	179.78865	475.42303	-87.34884	96.606674	185.37012	408.8168	-190.99811	445.55554	420.2	163999	463.3029	139.78995	932.13965	-288.84375	-471.5295	332.44003	2890.803983449936
42	201.10205	212.34781	682.57513	-49.12397	73.18525	113.45664	263.15433	-94.81772	368.0	384.7	167999	455.23767	135.20288	878.4771	-322.84543	-463.14008	312.91156	2962.978699207306
43	87.670135	112.37234	361.53268	-70.315956	109.01754	117.81586	260.77954	-63.05833	265.75	264.6	171999	446.89267	129.52133	777.6992	-376.35358	-454.44888	296.5572	3034.332136631012
44	203.80661	208.0671	483.45734	-115.487175	77.909874	170.47105	553.8585	-55.966225	584.5714	374.8	175999	427.8325	123.8838	701.42847	-333.5128	-434.46518	269.6457	3106.3553354740143
45	181.1881	206.68398	694.23584	-45.915047	161.68777	125.69557	353.52744	-51.702526	356.27274	401.7	179999	404.94644	115.98235	638.96875	-429.01962	-410.84494	238.11778	3178.5676233768463
