Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	20.973719	21.966122	208.7602	5.6867123	38.42347	1.0887725	40.27532	36.966015	23.226744	21.9	3999	4.99763	3.6369793	30.737104	-3.740004	4.9975743	3.638966	29.676933	-3.4360838	-5.9490104	0.35060978	53.12767744064331
2	16.372246	12.650912	108.93997	4.144937	38.230995	0.7064961	39.115208	36.672825	20.755209	21.8	7999	19.461113	9.266189	65.865295	-47.984222	19.46091	9.269347	66.457565	-48.671627	-22.266722	3.9099944	123.90825080871582
3	44.3101	65.72394	246.42633	3.9739912	237.69681	5.874459	249.78276	228.27647	34.530434	131.3	11999	41.383854	15.502996	88.69803	-80.90639	41.384315	15.494743	89.45203	-83.221794	-45.955475	15.830955	195.2190055847168
4	217.03929	47.123566	258.33862	59.952793	206.03569	5.800482	212.72667	193.22763	118.52941	94.2	15999	61.0829	18.62689	100.21261	-67.91263	61.083515	18.63049	99.59931	-67.884995	-64.914955	21.715336	266.5882110595703
5	214.49243	57.812115	271.27148	51.630245	232.46294	8.107725	245.95517	221.89433	114.37143	122.8	19999	72.16748	21.647528	119.620804	-47.176662	72.16768	21.653345	117.86659	-56.78728	-75.61594	21.15972	339.02033734321594
6	195.39955	19.44702	242.26923	114.233864	179.48886	1.4873508	181.54677	177.68794	92.4186	83.3	23999	80.43154	24.966257	129.30849	-45.43802	80.43001	24.98309	128.35657	-46.34513	-83.799095	19.307009	411.15365958213806
7	276.13168	68.14305	367.1249	51.76815	375.0125	3.2717571	381.2907	370.38632	138.35715	194.9	27999	88.6137	28.316105	147.48106	-41.47801	88.61264	28.32793	148.34563	-40.22958	-92.94292	26.997671	484.05877137184143
8	253.01993	124.92923	402.70404	23.34944	312.25504	25.484293	354.09387	280.7107	134.06667	153.9	31999	99.0316	28.393362	159.11794	-57.23122	99.03082	28.411194	158.04572	-43.441666	-103.446175	32.081333	555.734005689621
9	261.3979	63.334152	343.38596	19.104244	275.32797	3.7957952	283.41507	271.1067	121.52941	124.3	35999	106.00437	30.847878	169.71764	-68.26535	106.00328	30.859846	169.04219	-47.073746	-110.00152	34.548595	628.19744348526
10	195.85768	84.77947	281.36972	40.263443	265.31787	3.8600826	268.58112	255.96649	93.85714	116.1	39999	116.61246	36.40445	194.92583	-52.6143	116.6115	36.413994	192.85211	-58.660034	-121.55547	42.65743	700.0312058925629
11	252.48761	9.356269	276.1233	234.10577	270.4751	4.5859647	276.81198	264.429	111.22222	112.9	43999	128.53943	42.832127	203.49614	-86.459465	128.53801	42.845097	200.32913	-74.843475	-133.2611	48.809303	772.5096004009247
12	276.18414	21.036634	336.98956	241.57568	285.22763	2.38033	290.4394	282.39078	114.97143	120.5	47999	134.40446	46.666985	201.29909	-90.089775	134.40318	46.68557	203.75854	-82.21207	-138.60463	46.892952	845.3177213668823
13	308.52164	16.080479	342.3825	267.7739	369.34927	47.595562	511.259	339.64688	138.96428	151.5	51999	135.89047	48.722534	201.2946	-66.316734	135.88873	48.735626	203.29251	-72.01207	-139.81769	41.28732	918.9870579242706
14	443.68185	96.12779	643.2167	333.10107	396.57733	38.593037	451.123	320.8737	176.60869	154.7	55999	135.45789	48.141266	238.90532	-91.78354	135.45712	48.16	241.94067	-72.72142	-138.73572	40.947548	993.7386515140533
15	463.4579	106.57	658.65936	279.76917	426.85553	33.965584	470.97745	365.18768	176.17392	161.0	59999	136.41208	46.965534	239.76553	-81.10856	136.41035	46.98421	240.31126	-76.178925	-139.90076	41.31843	1068.9419584274292
16	421.73083	154.51958	860.6741	271.84448	629.6356	165.64975	935.4883	381.39554	170.5238	271.2	63999	140.43266	44.490974	247.55301	-83.49272	140.43108	44.504406	246.71198	-75.646935	-144.1955	44.954018	1146.4648191928864
17	605.8125	214.33586	1161.8024	324.29517	630.2381	67.67869	745.097	540.1599	242.16667	214.3	67999	144.26936	43.351723	249.35373	-99.96026	144.26675	43.373486	242.76222	-90.36491	-147.789	47.19204	1225.7548251152039
18	522.2347	131.49579	926.4749	302.79605	566.09894	164.07507	976.906	459.30655	190.66667	188.7	71999	147.13567	43.79997	248.58688	-95.02241	147.13174	43.81775	247.43527	-85.82517	-150.72656	51.874866	1310.2745082378387
19	490.1415	141.51004	771.7972	286.55112	554.9259	18.698301	586.6363	528.8755	189.7619	184.1	75999	149.37372	45.397457	265.10425	-110.99913	149.37082	45.414288	267.91098	-95.317665	-153.08722	55.666092	1398.246655702591
20	518.59985	78.88624	665.73846	329.75925	507.76154	11.538749	522.4612	492.91266	180.95454	170.2	79999	150.46475	47.59982	283.08127	-89.37709	150.46297	47.613773	283.36255	-105.439674	-154.21829	51.99357	1488.3351242542267
21	511.08307	131.49315	729.9794	128.20197	465.44293	29.563753	520.48254	420.60925	193.28572	152.8	83999	152.4802	49.039093	290.25528	-113.64725	152.48013	49.046886	298.4694	-116.78161	-156.13338	48.0293	1578.492612361908
22	470.0965	104.81549	701.75696	311.40964	500.27286	65.68288	605.99774	408.34274	158.8	166.2	87999	154.91997	49.279964	293.10727	-121.13695	154.91924	49.29553	304.42358	-100.4348	-158.61592	48.31703	1669.364030122757
23	558.63245	100.7394	679.86957	150.66411	575.6953	23.40558	607.07855	544.38635	177.73914	174.5	91999	157.79526	49.86768	303.26962	-83.030045	157.79395	49.88416	308.09393	-104.966805	-161.48897	48.246845	1761.7755041122437
24	427.16208	229.86998	704.0391	9.144915	584.53143	39.296207	690.4071	532.6498	141.03572	188.6	95999	159.22037	50.326645	296.0188	-83.720245	159.21873	50.343735	294.51523	-95.97731	-162.55835	50.480244	1853.3028967380524
25	601.46576	107.87065	750.2108	305.69116	663.76385	87.371735	795.6873	500.97375	197.4	214.9	99999	161.93452	51.32669	282.37003	-102.39332	161.93327	51.34422	285.16882	-123.002464	-165.16916	48.831913	1945.9620428085327
26	644.28796	89.05015	749.26044	329.74942	720.0374	5.6770663	728.85516	710.8194	207.52632	223.0	103999	164.88379	52.19212	294.98666	-136.01355	164.88245	52.201485	304.2886	-93.09329	-168.20416	53.073463	2039.692034959793
27	537.4123	270.92545	861.48804	9.6096325	545.5321	290.06674	934.4289	136.8379	180.59091	186.4	107999	166.26389	52.244377	287.53503	-84.62984	166.25934	52.280293	295.71194	-118.10907	-169.60773	54.394604	2133.592963218689
28	609.5775	286.85193	1399.4917	159.73439	894.69495	245.07883	976.881	159.45927	214.05882	913.3	111999	168.2891	52.49183	277.89938	-78.413895	168.28734	52.504326	278.7039	-64.5089	-171.37485	58.51072	2231.7184014320374
29	701.0384	266.48477	1118.2507	265.57178	534.6648	193.90065	753.119	236.39206	316.92856	205.4	115999	170.41382	53.04685	266.8714	-100.86257	170.41183	53.06754	272.9535	-88.55307	-173.37367	57.35511	2325.7693285942078
30	598.8875	228.76028	939.6468	162.5786	781.6125	97.25032	1035.0459	719.99664	206.52632	251.9	119999	172.65756	53.63634	265.2017	-127.03882	172.65666	53.65539	268.61755	-92.41197	-175.92886	59.877525	2421.139585018158
31	595.65985	117.285	795.4506	178.0484	675.91016	43.54563	721.8921	604.48114	189.09091	211.8	123999	175.6433	54.45561	262.66724	-140.35225	175.64214	54.46306	264.69577	-144.7974	-178.7723	56.2802	2516.8258969783783
32	1008.5937	583.9494	2630.6184	537.85175	724.9128	24.630064	776.1855	689.3935	317.91666	255.0	127999	177.96065	55.30572	263.71985	-155.05196	177.96048	55.31667	260.7542	-114.45662	-180.92062	53.880062	2612.7865114212036
33	899.6978	275.24127	1477.8525	335.62234	875.87286	94.47007	962.9531	667.916	287.92856	264.4	131999	180.35242	55.949062	261.72452	-146.27327	180.3507	55.968952	262.73083	-122.47048	-183.36987	55.700783	2704.6741812229156
34	891.0376	252.65582	1538.8025	596.73566	548.69324	19.787477	599.22577	530.6294	281.7143	205.1	135999	182.05258	56.417435	259.36813	-105.26531	182.05315	56.432556	257.93823	-97.55845	-184.82114	61.29079	2795.1987829208374
35	628.089	161.98714	974.1195	355.4065	549.29974	43.92647	621.8608	483.7292	200.09525	173.0	139999	183.6686	56.76559	265.51785	-97.82434	183.66878	56.775864	264.62357	-105.92044	-186.40634	61.026203	2887.154917240143
36	567.39996	114.06595	869.9631	344.524	672.9265	161.81075	969.9128	423.65817	181.09091	207.6	143999	184.72238	56.913433	271.26193	-116.737495	184.72162	56.932068	271.76266	-73.7671	-187.45482	56.05187	2979.948881149292
37	755.1333	171.32944	1030.8708	548.5102	583.4931	103.56106	681.9928	381.66458	232.58824	184.4	147999	184.97424	56.974068	272.09906	-146.74466	184.97379	56.99289	277.45795	-167.12708	-187.7546	55.53579	3073.0305695533752
38	786.82117	222.01358	1200.1771	411.40613	752.91113	93.21021	904.9408	668.0702	250.4375	253.3	151999	185.65865	57.085365	295.60486	-131.2066	185.65762	57.10843	283.5048	-134.76086	-188.19907	55.548805	3167.4340279102325
39	952.59534	314.9058	1807.6992	603.6312	860.6505	128.1332	1014.48285	661.135	300.69232	267.1	155999	186.61246	57.51338	295.68323	-129.62715	186.61026	57.539646	282.45877	-105.629555	-189.05617	53.921764	3261.8931455612183
40	860.6944	250.20686	1319.3645	276.5586	1016.48126	170.8467	1285.9254	686.10333	275.33334	319.2	159999	188.05586	57.761658	294.30118	-84.27531	188.0545	57.78966	280.064	-112.37805	-190.49162	53.8663	3356.5614337921143
41	1089.9425	613.8044	2893.1782	654.92926	1443.2997	499.72485	2224.624	907.4449	348.8	423.9	163999	189.01099	57.757942	293.46945	-110.30547	189.00862	57.78523	286.597	-116.78063	-191.62137	52.181698	3451.6724903583527
42	1105.3005	679.4551	2967.2249	70.937096	934.85706	250.82185	1428.1403	682.42126	340.92307	283.8	167999	189.76733	57.862846	300.99103	-154.88675	189.76662	57.884315	287.08618	-156.07533	-192.38684	48.530754	3546.0580990314484
43	758.10693	303.7379	1206.5687	68.256584	1172.4496	764.9957	3398.1477	726.49695	231.35294	341.8	171999	190.46786	57.999664	287.61563	-114.66088	190.46664	58.017467	282.6262	-123.04699	-192.91716	51.480526	3640.766193151474
44	867.9602	191.2853	1179.1232	541.83075	1080.0599	138.55058	1416.0718	954.75464	257.1875	305.4	175999	191.33304	58.37709	291.1296	-115.28144	191.32938	58.414043	285.21133	-174.12242	-193.99232	53.16485	3735.9201233386993
45	883.6003	284.78122	1845.8386	682.867	1025.0588	400.6859	1755.4581	632.0533	266.33334	309.9	179999	191.99326	59.137894	280.17685	-133.79842	191.99232	59.146576	295.7387	-189.67155	-194.42406	49.374638	3831.287605047226
46	737.2737	144.73836	1155.9343	599.9796	737.92554	14.520324	760.3134	708.47955	225.38889	212.7	183999	192.90189	59.737858	284.85483	-116.3997	192.90022	59.767693	283.8836	-157.12202	-195.28616	56.03472	3926.6547932624817
47	729.27936	109.26416	1019.6046	582.78674	824.9837	109.33357	1111.2178	734.2832	217.27777	239.3	187999	193.13203	60.23788	292.0386	-101.67387	193.12926	60.256283	287.58472	-166.7525	-195.6703	49.83757	4021.8126747608185
48	942.16583	357.3911	1828.0645	657.6544	1007.01794	147.47273	1316.6046	724.1389	275.64285	297.9	191999	194.27509	60.93986	293.5257	-107.29405	194.27412	60.954937	290.44232	-143.75899	-196.78354	48.671665	4118.09272313118
49	1182.7587	294.08597	1834.6052	828.1617	1185.3665	170.9567	1538.2552	1029.8406	336.83334	336.9	195999	196.25449	61.154934	294.90082	-142.76396	196.25237	61.177673	296.9805	-139.44925	-198.89023	50.244064	4214.524007320404
50	921.5622	157.9299	1109.1692	705.8449	802.2372	46.732388	910.4265	741.1254	269.06668	237.0	199999	198.16219	61.669003	297.7935	-112.570915	198.15958	61.688244	295.66846	-124.15683	-200.64474	49.99555	4310.583832740784
51	888.52496	183.01088	1313.5205	681.2069	1926.3611	421.994	2798.8738	1381.5784	255.625	561.4	203999	199.28271	62.04937	290.10587	-111.44183	199.2811	62.06581	288.12262	-153.07664	-201.70375	49.802547	4408.7233057022095
52	1066.0436	290.57742	1872.5137	669.0164	974.3488	97.11115	1084.1082	796.3821	311.3846	296.2	207999	200.55373	62.44092	292.1253	-137.21475	200.55164	62.466354	293.325	-149.14204	-202.8834	49.740658	4504.749789714813
53	997.4855	287.5288	1573.0702	510.8532	797.5541	49.194122	934.9753	767.87036	287.35715	239.9	211999	201.69177	62.49221	300.75015	-100.54542	201.6898	62.509594	297.96423	-109.91705	-204.1396	46.273594	4600.817123174667
54	969.6064	268.8082	1845.8428	754.9862	1471.7185	412.5638	2263.029	1047.5825	280.2143	414.5	215999	202.62653	63.221043	295.41876	-158.58522	202.62508	63.235703	292.36075	-112.45279	-205.19662	48.971016	4698.556391954422
