Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-227.29106	30.009512	-200.4475	-277.4086	-528.33606	10.3889675	-516.30023	-548.1267	1000.0	1000.0	3999	0.2126289	1.3349752	10.314066	-4.886438	0.21227787	1.3335749	10.746884	-4.969176	-0.9385615	0.22193201	42.593554735183716
2	-261.6242	43.675873	-233.51373	-337.173	-247.40811	79.99016	-129.36891	-381.0022	1000.0	1000.0	7999	3.2862542	3.779985	23.211246	-4.7526307	3.2861643	3.7781177	23.21269	-4.8447857	-4.586571	0.7218506	96.87518072128296
3	-222.76099	40.860962	-179.82727	-289.8374	-360.45074	55.994938	-250.28256	-441.40524	1000.0	1000.0	11999	10.369582	6.9138	36.59346	-4.0882874	10.3692	6.9122615	37.081352	-4.7908783	-12.267862	1.6454204	152.01523780822754
4	-184.18169	173.43121	109.793465	-315.17584	65.09242	280.3432	373.58664	-392.9729	1000.0	1000.0	15999	12.308643	10.526044	46.977425	-8.469591	12.308482	10.525615	45.486465	-6.8180833	-13.392749	1.8230264	207.27954864501953
5	123.8087	285.68546	516.89343	-284.07602	292.7911	231.69298	716.70917	-53.369133	1000.0	1000.0	19999	12.005603	11.330586	46.50535	-8.3013	12.004992	11.330681	45.69474	-8.509425	-12.883713	2.0464196	263.567928314209
6	640.3752	169.88931	779.9186	353.55765	1029.6115	123.40648	1224.4355	834.2534	1000.0	1000.0	23999	15.489212	10.974863	52.901726	-7.029475	15.4888935	10.973871	53.78007	-7.103403	-16.513477	2.1449618	319.3215539455414
7	1199.9148	318.09735	1637.8224	739.80884	1674.9246	309.10498	2141.2825	937.5529	1000.0	1000.0	27999	20.622692	12.400283	67.202286	-8.340803	20.622358	12.397658	66.665306	-7.331258	-21.765852	2.8776445	374.8771982192993
8	1530.8105	675.66437	2220.432	729.3394	1848.441	739.43805	2917.6812	587.3027	1000.0	1000.0	31999	27.90577	16.871	92.269295	-5.423026	27.90567	16.86795	92.247314	-3.8436835	-29.248583	4.190547	430.5314197540283
9	1656.5796	663.17487	2772.9656	1034.0946	1463.9884	675.34674	3194.4087	799.7877	1000.0	1000.0	35999	36.509754	22.858965	122.58	-1.4684976	36.509518	22.85635	123.13469	-2.6504953	-38.08557	6.114645	486.10760283470154
10	1897.6392	928.5798	3442.1775	996.4184	3302.5117	485.12515	3684.9849	1928.6813	1000.0	1000.0	39999	45.3704	29.363985	144.60992	-0.4622823	45.37006	29.362005	143.97533	0.7963067	-47.204243	8.233609	541.9829611778259
