Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	0.009217858	5.8236847	5.9629245	-8.918536	30.118307	4.796834	37.05301	20.425358	1000.0	1000.0	3999	5.9931207	5.4091744	34.18228	-3.8783991	5.9927354	5.40911	33.84381	-3.874685	0.42277688	1.591073	5.808561	-10.698698	-7.1969543	0.18438578	59.43184018135071
2	0.68301696	5.452599	8.252888	-5.666992	25.360954	5.0180397	28.435457	10.468602	1000.0	1000.0	7999	32.478394	11.676131	74.19725	6.106426	32.478424	11.6755905	74.738716	6.642043	1.3020076	1.6305207	7.7027507	-12.356384	-34.52214	0.65649855	136.78824853897095
3	6.956432	7.067551	14.391767	-3.0550153	34.449898	1.3090287	36.571644	32.68848	1000.0	1000.0	11999	64.4191	13.156555	169.21921	33.05095	64.419205	13.155947	169.36955	33.000637	1.2507615	1.6934147	8.79892	-12.029707	-66.34358	0.8544241	214.3924117088318
4	25.006857	5.5713625	28.666544	15.388127	63.841194	20.175188	79.102425	7.786821	1000.0	1000.0	15999	85.83557	18.089567	168.32962	40.930122	85.8356	18.089643	168.79178	41.242123	0.30529022	1.6316158	9.022122	-10.331131	-86.73396	0.7694563	293.51639580726624
5	24.65862	4.219561	28.727955	18.41798	10.132788	0.8179469	11.724152	9.007428	1000.0	1000.0	19999	86.07863	17.658934	150.08943	44.679604	86.07863	17.659079	149.31865	45.308918	-0.32873476	1.3107015	9.592643	-9.251851	-86.5273	0.4364076	373.307897567749
6	21.427681	8.713998	27.782692	6.4898324	-8.097788	1.6811626	-5.704541	-11.146203	1000.0	1000.0	23999	84.39619	18.109404	186.07835	44.482365	84.39626	18.109114	184.72137	44.430763	-0.34584257	1.3154904	6.229705	-9.652639	-84.81163	0.32793954	451.43877482414246
7	-2.451304	5.7301617	6.9022646	-8.610987	-4.167457	0.69395417	-2.900674	-5.062171	1000.0	1000.0	27999	80.93281	17.157766	175.55751	41.05312	80.9328	17.158026	175.39053	41.59418	-0.43802997	1.2304889	6.3180113	-9.597248	-81.3239	0.28248653	531.8582816123962
8	5.90316	1.8664564	8.142709	3.1628978	21.440647	0.91149294	22.594172	19.841434	1000.0	1000.0	31999	76.010605	15.753255	149.49812	37.466152	76.0106	15.753328	149.2103	38.10942	-0.7121557	1.0696853	6.174937	-9.855251	-76.31119	0.20874965	610.8769142627716
9	9.412791	2.698353	11.252108	4.7489114	33.214455	1.5897206	35.075947	30.574352	1000.0	1000.0	35999	70.12701	14.108068	125.084	34.899197	70.12697	14.108144	125.14766	35.31894	-0.84723014	0.9635723	4.28942	-10.038264	-70.393005	0.15576218	690.261337518692
10	23.21542	8.556183	35.33288	11.203682	33.455082	0.696963	34.834217	32.547234	1000.0	1000.0	39999	63.633816	11.367014	105.02032	33.131763	63.633835	11.367114	105.062325	33.548515	-0.905168	0.90744215	4.772211	-8.625658	-63.89269	0.12993677	771.9638230800629
11	32.896828	2.4436991	36.257145	29.623617	31.634613	0.9348716	33.17079	29.485708	1000.0	1000.0	43999	57.35115	9.239023	88.75215	31.473495	57.35113	9.239054	88.94429	31.494013	-0.9562211	0.8633047	4.474722	-8.679232	-57.607788	0.10501608	853.5356693267822
12	33.76495	3.246839	39.18272	30.559248	33.274944	1.4299226	35.294685	30.871756	1000.0	1000.0	47999	51.988056	8.042348	79.19875	30.186583	51.98808	8.042419	78.87547	30.256441	-0.9901956	0.83082277	3.6520667	-7.713023	-52.24756	0.09435885	936.2181556224823
13	29.420628	2.1956282	32.326275	26.750738	36.333195	1.1119022	37.724213	34.273716	1000.0	1000.0	51999	47.533524	7.4567494	75.00264	27.662745	47.53354	7.4568596	74.79017	28.077045	-1.0044298	0.81756103	4.0383177	-9.493689	-47.795437	0.0843362	1021.1649689674377
14	28.807522	2.5971594	32.868484	25.855818	37.037937	1.6924607	40.14492	34.25387	1000.0	1000.0	55999	43.91687	7.293434	72.46073	25.494877	43.91685	7.2934804	72.33968	25.45567	-1.0229819	0.7993658	3.2704701	-7.7569976	-44.18121	0.07508159	1106.7771136760712
15	29.958214	3.6166224	35.22351	26.508516	37.7006	1.333583	39.762108	35.91966	1000.0	1000.0	59999	41.045284	7.262675	70.22502	21.923449	41.045273	7.262767	70.19472	21.725082	-1.0397863	0.78094333	2.8621764	-10.443778	-41.31082	0.07008659	1193.7646324634552
16	29.462444	1.7607591	31.168201	26.516712	36.68315	1.2376789	38.16388	34.200165	1000.0	1000.0	63999	38.7438	7.3396244	68.35688	20.759388	38.743797	7.339674	68.0251	20.309055	-1.0567681	0.76257885	2.7139363	-7.5773864	-39.01039	0.06322909	1281.9954924583435
17	28.971506	1.222375	30.231743	27.411062	35.629787	1.7009337	38.467976	32.772423	1000.0	1000.0	67999	36.841278	7.327594	66.35606	17.59426	36.84129	7.3275714	66.11471	17.740625	-1.0735692	0.7454631	2.9160862	-8.449202	-37.105537	0.058932263	1373.1964435577393
18	31.567032	3.5389667	36.526115	27.592937	34.898293	0.90512013	36.29617	33.228504	1000.0	1000.0	71999	35.26643	7.298905	64.555855	17.285067	35.26642	7.298909	64.24253	17.960161	-1.0843127	0.73721164	2.948967	-11.110115	-35.52548	0.055014756	1471.0600111484528
19	28.2821	2.601375	31.145336	24.487518	39.208427	1.1429808	41.63678	37.146065	1000.0	1000.0	75999	33.944042	7.1782637	63.57498	16.26487	33.944084	7.178323	63.3516	16.083408	-1.0931756	0.72188115	3.2907815	-8.809011	-34.202194	0.05221651	1573.4917433261871
20	27.433712	1.402868	29.056217	25.22374	37.573223	1.3689228	40.173622	35.649708	1000.0	1000.0	79999	32.87799	7.0958643	62.7156	16.526814	32.877956	7.0959253	62.440956	15.985983	-1.0949862	0.72305405	2.4792058	-8.735972	-33.13783	0.052278113	1678.496330022812
21	27.567764	3.105585	32.119816	24.09657	38.926323	0.7525779	40.280933	37.91132	1000.0	1000.0	83999	32.009396	7.005061	61.93466	15.812462	32.00942	7.005074	61.926308	15.892218	-1.110391	0.7053015	3.5163403	-7.639352	-32.266945	0.048634544	1785.7231137752533
22	29.92257	2.8455915	34.17784	26.8372	36.267357	1.0128448	38.179554	34.700806	1000.0	1000.0	87999	31.352917	6.969605	61.658234	16.075785	31.352898	6.96964	61.47081	16.247087	-1.1106205	0.7056595	3.30017	-8.063709	-31.616482	0.04493562	1894.189495563507
23	26.326368	1.7868316	29.260675	24.477694	35.989307	1.499489	38.603626	33.451557	1000.0	1000.0	91999	30.77772	6.9501295	62.21881	14.492008	30.777737	6.950152	62.28163	13.98383	-1.1361578	0.6720379	2.7372801	-8.505278	-31.034496	0.045209847	2004.111916065216
24	29.77227	2.1607432	33.4958	28.177467	38.07139	1.261411	40.11135	36.06669	1000.0	1000.0	95999	30.240013	6.818998	62.598564	13.28933	30.239994	6.819089	62.55504	12.73511	-1.1309025	0.6778931	2.6260414	-7.32142	-30.494562	0.043769628	2116.4823677539825
25	29.955448	2.273132	33.172535	26.812372	38.299202	1.0531011	40.826324	37.081123	1000.0	1000.0	99999	29.779787	6.683174	59.84375	12.348122	29.779778	6.683194	59.847416	10.594813	-1.1361972	0.67324936	4.3972435	-8.752518	-30.033535	0.04288038	2229.27286028862
26	33.58632	3.4862301	37.78043	28.316628	36.793697	1.8483615	39.18688	33.54481	1000.0	1000.0	103999	29.401838	6.5895658	59.730507	11.850474	29.40182	6.5896087	59.954174	11.3607855	-1.1376036	0.6732487	2.8980482	-8.864852	-29.656034	0.041152533	2344.1047809123993
27	27.910149	1.2397065	29.41055	26.582846	40.192116	1.4205314	41.87698	38.059364	1000.0	1000.0	107999	29.160923	6.597495	61.026825	10.592926	29.160917	6.5974913	61.314194	10.614405	-1.1393815	0.6715657	2.9362364	-8.067863	-29.418121	0.04023046	2460.9061317443848
28	29.985498	4.4443874	35.59227	23.172707	38.05195	0.9603105	39.353592	36.17457	1000.0	1000.0	111999	28.906507	6.48669	60.426067	11.38745	28.906502	6.486742	60.502884	11.370313	-1.1517849	0.6502817	2.528532	-9.676992	-29.158356	0.038081083	2579.1670730113983
29	29.617258	2.0107312	32.05408	27.421654	38.617764	0.9347998	40.279865	36.554504	1000.0	1000.0	115999	28.701124	6.410248	60.95283	10.655081	28.701096	6.4102736	60.888012	9.824122	-1.1466837	0.6643788	3.2810178	-7.7145185	-28.955206	0.038300704	2697.980073451996
30	31.202175	1.6459323	33.733414	29.2756	38.378605	1.1726927	40.326103	36.609776	1000.0	1000.0	119999	28.543577	6.3634267	60.81069	9.17405	28.54358	6.3634744	61.139393	10.123236	-1.1545811	0.6548969	2.6509345	-9.108828	-28.800331	0.037653107	2818.3323936462402
31	28.256294	0.8168044	29.478493	27.359146	37.55233	1.3556502	40.183487	35.828285	1000.0	1000.0	123999	28.385654	6.3133416	59.82633	10.136062	28.385645	6.313364	59.903194	9.330595	-1.1581492	0.64534396	3.1465244	-7.2629457	-28.638914	0.035498906	2939.6493051052094
32	27.543125	1.6294774	29.791056	25.430014	40.408424	1.6207753	43.141006	37.248947	1000.0	1000.0	127999	28.25073	6.2665644	60.511776	9.538275	28.25074	6.266571	60.424294	10.062215	-1.1642084	0.640314	2.4081717	-8.503595	-28.504126	0.035242345	3063.6301095485687
33	29.072878	3.3413901	33.15037	23.888384	39.632626	2.0049086	43.211636	36.13886	1000.0	1000.0	131999	28.112934	6.1791005	60.14132	10.097849	28.112925	6.1791058	60.217354	9.580942	-1.1689595	0.6327158	2.7315404	-7.847377	-28.364418	0.033644788	3188.8342900276184
34	29.51374	1.3412747	30.749445	27.500036	39.55456	0.82245475	40.664936	38.086502	1000.0	1000.0	135999	28.006357	6.1152906	59.6652	10.608876	28.006348	6.115286	59.736908	10.282918	-1.1725754	0.62626743	3.0260606	-10.019533	-28.256926	0.033869732	3314.3888432979584
35	29.133999	0.97860837	30.400639	28.127987	40.35222	1.7840215	43.08493	37.466793	1000.0	1000.0	139999	27.915503	6.0735407	61.70565	9.393608	27.915497	6.0735717	62.276733	9.800785	-1.17395	0.62589484	3.2777631	-9.397792	-28.167902	0.03289429	3442.047119140625
