Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	17.596565	15.043464	144.63213	3.6665332	39.308327	1.0332681	40.3493	37.07053	21.84153	22.4	3999	13.377558	10.481474	62.3731	-38.875916	-15.569376	1.7500414	47.00171399116516
2	19.196041	21.599644	185.8536	4.2609663	39.207264	0.7327056	40.48932	38.533062	23.34503	22.3	7999	77.06998	40.47692	286.1666	-153.14731	-87.100845	46.534607	110.47514653205872
3	29.397902	14.9108305	83.19598	5.609331	38.27722	0.69996494	38.95825	37.22575	22.632769	21.7	11999	306.5537	125.45272	693.08075	-320.45676	-337.77634	569.8844	175.30463433265686
4	39.129513	0.9769225	41.899677	36.890766	38.58532	0.7050747	40.086796	37.074734	22.324022	22.0	15999	225.80396	186.21625	921.2531	-355.2109	-223.57872	379.59775	239.8197717666626
5	39.224903	0.95888907	41.945362	36.83273	38.627117	0.83242667	40.475803	36.924458	22.396648	22.0	19999	35.47899	26.492352	305.66565	-122.47832	-35.29138	21.42744	305.6910502910614
6	39.114433	0.9515048	41.672585	36.74511	38.588463	0.5741445	38.930412	36.903744	22.318436	21.9	23999	27.519857	16.6764	122.30835	-183.4098	-27.94912	9.016494	370.94281339645386
7	39.14934	0.93818116	41.923847	36.873493	38.189484	1.0389719	40.09242	36.93976	22.340782	21.7	27999	25.401066	13.071395	74.02481	-351.89996	-25.839586	5.399353	436.2391126155853
8	39.128242	0.912195	40.626534	36.789227	38.576912	0.82625806	40.214455	37.202766	22.324022	21.9	31999	25.716267	13.495957	67.831604	-670.65326	-26.050915	14.5676155	500.9347593784332
9	39.16374	0.9833186	41.735237	36.757793	39.011192	0.7999772	40.32831	38.12614	22.340782	22.3	35999	24.54729	13.61437	71.420715	-1939.6985	-24.8321	22.386806	566.8811166286469
10	39.032692	0.9522786	41.940384	36.77469	38.928123	0.9917102	40.4723	37.053223	22.266666	22.2	39999	25.602552	13.454074	82.90663	-298.21066	-25.920183	3.005688	632.7517328262329
11	39.15189	0.89600664	41.91407	36.839233	38.560444	1.0824068	40.219822	36.714684	22.335196	22.0	43999	25.153292	13.148426	84.072235	-167.28613	-25.390776	1.9991559	700.2158768177032
