Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-31.184418	58.00949	29.026226	-319.7124	-199.29738	137.65997	3.17519	-352.3415	112.08572	686.1	3999	6.0686784	4.9521475	38.796223	-6.52697	6.068301	4.9549046	39.74967	-6.444436	-3.7688425	2.1360798	14.066608	-13.297273	-7.4184256	1.3617742	79.3427996635437
2	-50.82079	101.42316	41.265274	-383.6105	-2234.2551	21.09435	-2188.2517	-2267.688	154.8	1000.0	7999	31.052305	14.890892	102.19198	-9.643641	31.052868	14.893563	102.0058	-13.879904	1.079607	3.9980118	27.205275	-15.482487	-34.21514	8.368342	187.0229103565216
3	-223.03998	378.50162	1.3586727	-1354.7133	-435.00415	333.24463	-21.122545	-819.4243	286.30768	579.3	11999	101.3209	31.91393	190.34529	-81.31677	101.32095	31.908735	191.5539	-99.32654	5.686723	5.4036107	53.379692	-15.065762	-107.32401	40.243725	290.85334515571594
4	-143.39972	270.5837	32.978905	-989.90955	19.09561	49.530216	88.90568	-66.74857	212.9	307.6	15999	118.86552	25.017591	184.64705	-71.317055	118.86453	25.012112	189.46921	-77.09531	0.27014107	3.7423742	37.41523	-17.43068	-120.45124	41.223114	391.5777280330658
5	-92.8952	135.08345	33.048767	-330.24832	133.89336	92.998184	296.97144	29.412746	341.91666	467.3	19999	99.17917	22.158653	164.91211	-72.42649	99.17808	22.153934	160.44295	-90.134285	-0.99358374	3.0025082	36.53805	-13.724484	-100.25829	28.414797	493.06230878829956
6	-26.8081	87.958176	64.326096	-323.52295	292.85907	133.57954	436.5515	10.819826	176.47826	664.9	23999	81.49039	18.135479	138.30988	-54.737663	81.48946	18.146202	134.87186	-91.043594	-1.7469108	2.6796482	33.34564	-16.998865	-82.31177	22.00108	597.4496493339539
7	-63.093754	131.95947	78.79757	-236.59631	264.36517	246.03943	674.3589	23.951326	526.5714	454.0	27999	67.009895	14.499767	111.192764	-53.015423	67.009445	14.51346	114.39015	-60.029343	-2.3299637	2.4020762	30.514206	-14.98171	-67.75838	14.431171	699.5232453346252
8	-43.050743	80.535736	36.95708	-165.93869	500.70746	241.46129	755.7673	38.330994	620.5714	739.0	31999	56.094845	12.432936	101.76196	-47.034378	56.094624	12.43697	97.796104	-43.32057	-2.6583369	2.2409375	24.999166	-16.663193	-56.81777	10.427223	804.2948825359344
9	42.465088	41.682724	144.0862	-7.167123	559.3555	187.18417	789.8952	136.26585	425.55554	855.7	35999	49.352444	11.183025	89.100075	-46.682495	49.35218	11.187671	89.357544	-47.004425	-2.841146	2.1511233	24.80464	-16.91314	-50.069557	8.77493	911.1278545856476
10	68.10749	99.439476	233.5807	-32.83855	667.95056	156.26855	848.2463	272.49057	700.2	901.7	39999	45.17522	10.046623	85.14627	-33.292625	45.1749	10.053858	82.55423	-37.216946	-2.986345	2.0898018	28.800055	-14.935209	-45.87465	7.5178924	1017.9720451831818
