Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-323.85565	68.58427	-214.44508	-390.67053	-329.54523	35.499874	-260.16135	-378.9657	1000.0	1000.0	3999	4.316525	3.2107265	21.308226	-6.247433	4.316516	3.2116663	20.643158	-6.627702	-2.9055624	1.6453482	10.126267	-10.973291	-5.2679353	0.8113808	95.72906041145325
2	-280.28946	61.564713	-198.70647	-361.32858	-220.09639	61.84658	-88.0565	-303.22607	1000.0	1000.0	7999	17.280289	6.776556	45.746574	-5.315539	17.279732	6.7782702	44.310608	-5.65171	-0.8872654	2.7225943	17.199348	-15.325375	-18.674868	2.6320405	225.0216772556305
3	-196.26599	111.6062	-6.300941	-292.72894	869.58124	245.59352	1117.7615	465.91928	1000.0	1000.0	11999	36.839977	8.784783	86.30016	10.121939	36.840317	8.788078	92.60424	10.406354	0.07487807	3.3333561	22.539309	-15.17311	-38.39211	4.462393	356.51670932769775
4	627.18353	155.1391	828.0254	392.58737	1325.1505	340.59378	1540.644	557.2356	1000.0	1000.0	15999	44.858265	10.625686	78.59009	20.435705	44.858727	10.626531	78.190445	19.355736	-2.1000352	2.096896	16.634827	-14.925064	-45.501465	4.1040373	485.6357581615448
5	1244.3689	303.37378	1505.866	759.96344	1988.4196	45.917645	2100.5789	1946.3525	1000.0	1000.0	19999	50.483875	13.4472685	90.06761	20.155016	50.48427	13.447724	89.486176	21.136505	-1.868765	2.197938	20.206192	-13.33951	-51.11068	4.0832405	616.0839343070984
6	1872.0837	184.2976	2083.4075	1626.7135	2891.9048	54.72174	3008.3354	2805.504	1000.0	1000.0	23999	61.684074	18.246622	114.494514	21.940413	61.684437	18.248537	114.33882	21.432858	-1.1034833	2.5650854	21.567507	-14.42044	-62.363514	5.3679757	743.9996075630188
7	2138.707	847.49414	2779.243	683.06683	3336.9595	83.59586	3463.6467	3152.801	1000.0	1000.0	27999	77.949646	24.317566	151.61607	21.496613	77.94996	24.319931	147.22662	22.26794	-0.2952159	2.9336104	21.128307	-13.164387	-78.69402	7.264066	873.2160680294037
8	3026.603	119.35868	3111.2305	2821.2854	3723.31	56.068134	3796.4004	3635.9966	1000.0	1000.0	31999	96.0285	32.067745	172.6844	19.210691	96.02819	32.070637	171.61232	20.4847	0.2246491	3.2017677	22.766598	-14.573101	-96.794426	9.351368	1001.7936975955963
9	3365.1968	149.46872	3596.2957	3200.974	3955.179	84.6149	4117.119	3781.852	1000.0	1000.0	35999	117.10333	38.272667	196.18935	19.913656	117.10325	38.275032	197.2893	18.34743	0.58196616	3.342445	26.368114	-13.719397	-117.81361	10.593441	1130.8900973796844
10	3669.5137	184.88457	3982.3318	3500.9177	4193.6577	112.282005	4412.4785	3962.4602	1000.0	1000.0	39999	138.92137	43.470844	223.70511	19.001827	138.92131	43.47183	222.48358	17.15616	0.93446475	3.4568543	24.7602	-13.500586	-139.58739	11.489925	1255.2975873947144
