Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	17.72589	15.382053	125.40747	4.303343	38.926487	0.41556755	39.996876	38.450516	22.65909	22.1	3999	11.352554	9.758237	75.36546	-18.06953	-13.234052	1.6237833	49.42062830924988
2	18.118345	18.478302	193.10121	5.3195434	38.903175	0.8212916	40.26504	37.19537	21.605406	22.1	7999	96.40918	60.41572	438.31375	-361.1493	-110.81292	73.18226	115.15239906311035
3	27.37197	14.223128	95.63142	6.00426	38.68878	0.8294894	40.14202	36.62511	21.697298	22.0	11999	407.4254	167.45216	958.3681	-317.45886	-449.09366	953.6103	181.98262858390808
4	39.157547	0.92342323	40.668503	36.839565	38.328583	0.7153912	39.025112	36.867077	22.346369	21.8	15999	276.0852	240.33267	869.2259	-373.6925	-271.81085	605.3545	249.47631001472473
5	39.18724	0.9926203	41.92361	36.875526	38.903564	0.6996277	40.298325	38.212692	22.370787	22.2	19999	41.819706	31.580246	241.03528	-97.32173	-41.527584	24.1303	316.62232279777527
6	39.058006	0.9702713	41.82366	36.878685	38.683372	0.74234676	40.364574	37.1549	22.294445	22.0	23999	32.64079	18.15189	120.48953	-72.47794	-33.369946	6.5903215	384.7796583175659
7	39.1364	0.93474495	40.75844	36.655537	38.960297	0.5559828	40.509373	38.526985	22.324022	22.1	27999	29.55052	15.239322	123.32048	-50.57414	-29.98388	3.7783322	453.32747197151184
8	39.064545	1.0060253	41.7386	36.744816	38.862923	0.9140769	40.456383	37.148643	22.284916	22.1	31999	27.187603	13.424165	124.48708	-44.036037	-27.567684	2.3248904	522.3048958778381
9	39.03345	0.9178633	41.731007	36.749752	38.384365	0.48688704	38.897354	37.019222	22.266666	21.9	35999	26.095688	12.79601	124.65548	-46.66815	-26.447485	1.9381957	591.1756811141968
10	39.12675	0.9445689	41.854282	36.81358	38.793587	0.5307907	40.229057	38.29059	22.301676	22.1	39999	25.601122	12.714032	128.54366	-74.776726	-25.920652	1.8149328	660.4703335762024
11	39.14428	1.0250925	41.972023	36.743805	38.771	1.3811727	40.677914	36.87839	22.346369	22.1	43999	25.136246	12.591087	132.85774	-39.627247	-25.431072	1.4793293	730.4145007133484
