Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-76.695915	111.00232	-1.5347524	-608.37195	122.71429	-0.0784494	0.09624095	0.20959769	-0.38870358	4000	5.4121017e-08	1796.6703	-0.062737964	-562.4038	0.9189443	0.014206168	0.27575	79.0	6.215131044387817
1	-74.93578	110.79721	0.47212663	-551.57117	128.48	-9.359295	0.28704885	-4.7203383	-9.585022	8000	1.0490417e-08	1229.0118	-0.051020056	-302.92474	0.90520036	0.015173465	0.215	41.0	12.087409257888794
2	-80.57704	139.52994	13.957891	-519.20856	153.44	-15.531073	0.10733852	-14.035833	-15.579872	12000	-2.7894973e-08	911.33527	-0.057849515	-197.23657	0.89365697	0.01503191	0.22975	48.0	18.231136322021484
3	-112.413086	176.7877	6.538028	-542.35785	209.36842	-20.44214	0.06943554	-19.169893	-20.471432	16000	-1.3828277e-08	696.66077	-0.017334182	-160.19012	0.88122725	0.0153236305	0.2235	7.0	24.28530216217041
4	-164.38013	181.51656	-14.116202	-529.27405	284.7143	-24.936804	0.060413025	-23.398537	-24.960264	20000	-1.0251999e-08	578.27423	-0.013745548	-140.06271	0.8797245	0.01644105	0.26425	7.0	30.57250189781189
5	-67.29585	89.95925	7.6000533	-458.352	152.72	-29.230715	0.055612568	-28.227392	-29.245335	24000	-1.2159347e-08	365.874	-0.014933605	-5.8307495	0.87777346	0.01570791	0.24025	7.0	37.73760533332825
6	-68.54377	131.00098	6.3832345	-552.21356	137.96	-28.962353	2.3357887	27.9252	-29.284332	28000	2.384186e-10	411.5858	-0.012595874	-31.963837	0.8759236	0.016415803	0.19575	6.0	45.287187337875366
7	-129.05197	175.6471	19.344173	-508.73428	295.92307	-29.396828	5.137466	29.450525	-30.555868	32000	5.2452087e-09	332.3261	-0.01404928	-66.30414	0.87403476	0.017091587	0.22175	7.0	53.48123121261597
8	-131.06557	199.3583	53.196682	-494.47354	326.25	-30.932598	5.840794	28.540237	-32.89674	36000	3.1232833e-08	351.33023	-0.013265415	-122.17636	0.8714374	0.015250532	0.201	7.0	61.267927408218384
9	-110.24107	127.895905	2.459852	-404.005	238.5	-29.61524	9.31277	24.517918	-35.15317	40000	9.775162e-09	278.7282	-0.013913049	-82.27785	0.8688261	0.016220778	0.22925	7.0	70.03396081924438
10	-124.083305	171.14339	7.899143	-469.4482	283.07144	-32.776043	7.67073	18.37297	-36.48156	44000	-3.0994416e-09	193.04584	-0.014616275	-57.759354	0.8664998	0.015687935	0.24575	8.0	78.59220337867737
11	-133.22586	182.84387	9.133961	-458.82672	323.36365	-35.347992	6.464957	23.062508	-38.184612	48000	-8.5830685e-09	118.40577	-0.016268874	-43.41189	0.8637292	0.01560176	0.212	7.0	86.9637508392334
12	-43.764523	112.13555	35.519417	-460.6947	135.6207	-30.418032	10.082183	4.758871	-39.839993	52000	6.556511e-09	367.80984	-0.01364121	-172.59496	0.8612009	0.017837688	0.23725	7.0	95.7313334941864
13	-116.26391	178.87039	-1.9102417	-490.51068	255.73334	-31.488937	14.151296	35.74378	-40.766293	56000	1.4305114e-08	387.0757	-0.016913926	-175.25346	0.8589661	0.015390273	0.25425	10.0	104.69618558883667
14	-47.124252	93.37639	3.708365	-418.8786	128.16129	-34.328445	10.698599	11.93914	-42.170456	60000	-5.841255e-09	391.22037	-0.015843105	-238.05315	0.855854	0.015372095	0.20675	7.0	113.24732613563538
15	-41.809204	84.395874	24.046844	-444.9673	103.9	-20.575335	14.788833	32.501465	-41.278313	64000	8.8214875e-09	334.6107	-0.013336449	-115.16089	0.85420024	0.015978796	0.21125	8.0	121.60963940620422
