Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-297.01736	29.822594	-254.0402	-325.69226	1000.0	-0.00589987	0.3607778	0.8929158	-0.918223	4000	-8.738041e-08	1029.0414	-0.05332719	-337.28973	0.91894394	0.0150841195	0.23825	66.0	5.064360618591309
1	-385.0797	58.709	-300.10562	-465.13354	1000.0	-7.027887	1.5663979	0.98662454	-9.344304	8000	-9.000301e-09	1074.4962	-0.059489235	-476.28522	0.91106045	0.015112322	0.2705	77.0	10.279375791549683
2	-337.2612	73.32895	-247.65396	-443.181	1000.0	-16.812698	0.37566844	-11.7605915	-16.998482	12000	1.6450882e-08	391.74713	-0.05278612	-117.10147	0.8978338	0.015095769	0.241	46.0	15.255757808685303
3	-308.1247	73.04121	-238.20277	-429.9113	1000.0	-21.341902	0.121481314	-19.577497	-21.408522	16000	1.692772e-08	240.75449	-0.013203649	-37.80374	0.89308023	0.015467819	0.19375	5.0	19.184675216674805
4	-271.84164	35.590553	-219.25276	-318.40582	1000.0	-24.001337	0.22232938	-18.252876	-24.08532	20000	-3.218651e-09	138.74666	-0.049477853	-8.029556	0.89289975	0.01502861	0.23975	48.0	24.245184659957886
5	-255.29056	67.93629	-168.04906	-353.8646	1000.0	-24.980442	1.8895231	19.446257	-25.310091	24000	-1.424551e-08	142.23306	-0.011224512	-9.055435	0.88407636	0.017307434	0.246	6.0	28.84777045249939
6	-231.61981	24.850374	-195.14825	-259.21548	1000.0	-25.440922	1.9457039	1.4005358	-26.013767	28000	8.702278e-09	129.13957	-0.01066911	-32.002716	0.88313484	0.01533932	0.21225	7.0	33.27636671066284
7	-248.98868	19.07719	-227.77843	-275.44485	1000.0	-22.778532	5.4705286	11.727581	-26.216621	32000	5.00679e-09	135.84596	-0.03867284	-27.780655	0.8814357	0.015145473	0.18125	29.0	38.501505613327026
8	-207.86649	83.300934	-70.59882	-286.7278	1000.0	-23.474863	6.639507	8.4552145	-27.745148	36000	-8.3446505e-10	90.80818	-0.013418669	-23.546066	0.87845033	0.015553354	0.23225	8.0	43.208693742752075
9	-248.48041	30.39931	-197.10199	-271.05576	1000.0	-22.796202	7.26416	4.073694	-28.398384	40000	-4.529953e-09	104.6624	-0.011876408	-29.635033	0.87711126	0.015514469	0.193	5.0	47.83164715766907
10	-179.77791	45.0056	-129.28171	-248.45108	1000.0	-23.466475	6.0248814	8.758209	-28.604462	44000	1.3232231e-08	146.3752	-0.00960718	-64.30606	0.8756787	0.015698781	0.2095	7.0	52.44737410545349
11	-212.20952	63.656223	-148.26189	-316.77567	1000.0	-17.522108	9.125532	10.95431	-28.301176	48000	-1.3351441e-08	81.35123	-0.035813563	-26.027248	0.8737007	0.015183221	0.1535	27.0	57.62476873397827
12	-186.17487	68.02374	-108.29896	-268.77032	1000.0	-24.417288	6.909499	5.2565694	-28.683094	52000	-2.6226044e-09	91.53823	-0.03343798	-44.32568	0.8688805	0.015054297	0.15675	25.0	62.84658980369568
13	-145.26868	16.37008	-126.21961	-163.1255	1000.0	-13.482915	11.011873	14.483167	-28.958847	56000	-1.7404556e-08	118.50901	-0.011781583	-24.960976	0.8663076	0.015723888	0.23175	7.0	67.28539085388184
14	-195.62457	33.909897	-147.13336	-228.69525	1000.0	-18.743155	9.996732	19.566387	-29.017347	60000	2.2768974e-08	143.90025	-0.009286469	-25.65168	0.86515903	0.015556092	0.191	7.0	71.7748167514801
15	-180.41121	94.07416	-27.984627	-283.1828	1000.0	-20.46623	8.510232	12.76419	-28.91956	64000	1.4305114e-08	89.16499	-0.012086349	-17.146622	0.86378026	0.0158142	0.2055	8.0	76.20290398597717
16	-180.24588	14.524333	-166.31007	-202.6277	1000.0	-20.546692	9.142877	15.912391	-29.083586	68000	-2.8610229e-08	82.461334	-0.011976086	-13.528244	0.8620628	0.0154283205	0.20225	8.0	80.9684956073761
17	-232.37201	45.657207	-154.61366	-271.1633	1000.0	-21.045769	9.109123	9.092837	-28.950636	72000	1.4305115e-09	75.908875	-0.01206253	-19.345257	0.8603383	0.015704762	0.1725	6.0	85.375483751297
18	-155.70647	30.065775	-135.42264	-207.68738	1000.0	-19.12034	7.7303004	7.0227985	-29.172094	76000	-1.2665987e-08	80.31979	-0.0072190245	-18.645943	0.8587474	0.016079476	0.226	5.0	89.90799379348755
19	-152.72917	74.82504	-45.011738	-253.3093	1000.0	-18.803743	8.805702	8.263193	-29.080761	80000	-1.6689301e-09	69.41511	-0.007894518	-24.117268	0.8573912	0.015463669	0.16625	5.0	94.8332359790802
20	-177.8463	40.573685	-122.43552	-231.67107	1000.0	-17.166645	11.88359	17.02752	-29.270369	84000	-2.0325183e-08	110.03421	-0.053565927	-26.068008	0.85583293	0.0150037175	0.2545	55.0	100.89853739738464
21	-143.97116	46.24502	-73.98334	-200.43347	1000.0	-18.305304	9.8696375	11.806924	-29.319962	88000	9.536744e-10	90.60788	-0.011600475	-17.550499	0.8510417	0.017194778	0.18275	6.0	105.75839829444885
