Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-53.803	96.3436	50.481564	-377.303	-51.437233	70.00861	-0.06653522	-247.20831	158.28	72.0	3999	-0.17432116	2.115897	14.552872	-10.862846	-0.17472167	2.1154847	14.627783	-10.458458	-0.8144803	0.272456	59.23869967460632
2	-46.393917	88.97396	32.26237	-334.60864	-74.36173	50.00932	-10.204496	-179.65176	140.64	49.6	7999	4.246758	4.531735	34.812584	-11.259617	4.245876	4.5311213	34.778297	-11.09248	-6.742284	1.1904929	146.0252981185913
3	-345.17523	422.5697	-5.086884	-1195.8816	2.483811	33.72081	83.06949	-45.652233	466.44446	299.1	11999	13.117907	5.783551	49.39337	-8.505385	13.118249	5.792859	48.797283	-8.731193	-16.484959	3.4554214	238.004732131958
4	81.387566	132.63359	338.89072	-72.83269	42.214714	157.04152	434.05585	-139.9945	428.7	389.1	15999	14.463569	6.450621	48.029915	-8.527228	14.462809	6.4596286	46.902664	-7.9827995	-16.745579	3.1872091	332.10028100013733
5	185.33415	141.95883	436.43814	7.135086	178.92769	178.79034	531.02704	16.42761	603.6667	545.1	19999	14.721732	6.7000165	46.296535	-7.8977404	14.721861	6.7010374	45.109436	-8.277421	-16.75155	2.9043694	428.19127106666565
6	123.30525	175.25018	471.60516	-11.91572	338.41232	239.89023	628.3569	1.8847361	319.63635	727.1	23999	14.624424	6.5703444	40.79958	-11.39898	14.624545	6.571411	40.248123	-11.688389	-16.462149	2.4609957	526.8628551959991
7	411.52222	232.16202	642.5435	18.082754	398.64017	272.0048	710.8483	38.650337	813.4	630.5	27999	14.853932	6.3332253	39.658936	-11.881773	14.85383	6.332891	38.110195	-12.652114	-16.5097	2.2459736	623.2542667388916
8	464.31024	265.39212	679.3849	-3.6952925	531.5988	242.22661	741.1779	82.310074	803.0	755.2	31999	15.4774685	6.3372397	39.48429	-16.122185	15.477622	6.3380213	39.511646	-17.266441	-17.020403	2.0248282	722.6890618801117
9	484.59863	199.20222	665.0354	123.935844	458.62347	299.18063	724.34796	-23.442104	839.0	660.9	35999	16.648832	6.3209844	39.42795	-14.061688	16.648737	6.322478	40.843864	-13.162775	-18.111404	1.9844272	819.508074760437
10	468.8742	280.22757	714.0609	5.616553	465.0604	300.33826	802.3254	2.1247048	805.8	704.1	39999	17.544004	6.4665856	40.5593	-12.037489	17.543964	6.468523	41.584843	-12.287023	-18.914297	2.007219	917.0462379455566
11	439.34042	276.4692	737.1509	11.939521	322.8322	259.48727	758.5322	1.7757597	695.8333	460.8	43999	18.283283	6.644626	41.43374	-12.932723	18.283323	6.646578	40.441246	-12.921764	-19.618996	1.9596411	1010.7264528274536
12	488.96396	292.2907	804.18164	16.977747	343.25104	262.4371	783.2279	29.718735	730.0	555.7	47999	19.541885	6.7562423	42.944515	-14.216777	19.541592	6.759214	42.482994	-12.561395	-20.85794	2.0825977	1106.8592739105225
13	292.68848	255.12326	683.9888	3.6877906	447.40796	324.24265	804.9578	23.067299	500.0	629.7	51999	20.684908	6.715818	43.179054	-14.636395	20.684568	6.717404	43.940372	-11.719496	-21.94334	2.0366387	1203.6210942268372
14	448.98758	255.14474	674.81854	4.7951846	657.1146	270.22418	850.9121	-4.00693	712.1667	834.8	55999	21.932653	6.6597877	45.3933	-12.111557	21.932558	6.661095	47.59395	-13.695976	-23.11077	2.0584807	1304.1125650405884
15	448.24655	371.53555	820.59875	-11.055219	519.6026	293.7206	885.53156	33.238495	587.7143	741.5	59999	23.400568	6.6495676	46.16584	-12.983293	23.400362	6.650123	46.670002	-11.541655	-24.534298	2.0332189	1403.2105770111084
16	262.98358	285.4639	822.36444	13.870156	614.9759	375.649	924.958	24.784843	373.72726	716.5	63999	25.00085	6.779377	46.626457	-10.360913	25.000746	6.781009	46.45727	-16.858154	-26.083141	2.200357	1499.243036031723
17	813.9956	80.393074	886.1292	685.2726	676.9682	240.6518	852.33386	78.092545	1000.0	908.7	67999	26.48704	7.0015907	50.157738	-12.309488	26.486832	7.0023665	49.453278	-12.216041	-27.567575	2.1665206	1599.1924424171448
18	782.3144	130.56975	989.41376	634.743	747.0199	261.41214	967.99097	90.366684	924.0	909.2	71999	28.14368	7.242997	50.77198	-14.202618	28.143278	7.242889	50.215725	-13.800198	-29.210773	2.247506	1698.8379499912262
19	699.7562	319.64722	969.0372	185.27826	743.37854	321.7881	1069.2135	62.82276	735.8	847.4	75999	29.771288	7.6027813	52.332695	-13.330089	29.77089	7.6034455	53.17711	-11.504971	-30.849466	2.2865303	1798.202422618866
20	686.03735	379.14716	998.1774	33.858093	671.4485	447.97592	1049.209	-0.5285293	807.2	709.9	79999	31.396023	8.091435	54.938293	-16.490402	31.395823	8.091429	53.889282	-12.404129	-32.453552	2.3590548	1896.4629695415497
21	694.97784	382.07098	1072.2839	-4.977629	549.6483	509.44443	1109.2766	7.9497714	727.0	527.7	83999	32.964672	8.670887	55.02871	-19.148869	32.96441	8.671556	54.841537	-14.809584	-34.02572	2.4512558	1992.9237096309662
22	847.2505	203.0408	1037.3162	544.88403	814.68726	378.42712	1040.083	9.388292	1000.0	814.5	87999	34.451485	9.304622	59.042786	-13.539828	34.451473	9.304637	58.0938	-17.345852	-35.519173	2.4746103	2093.0612394809723
23	581.9183	499.0234	1042.2592	-0.7065923	947.61804	109.29569	1039.4681	639.73083	580.8571	1000.0	91999	36.091316	9.8972645	62.307217	-14.584143	36.090908	9.898295	60.295982	-18.965166	-37.12886	2.5757387	2195.627848625183
24	729.2799	343.2855	1034.0771	99.00037	1010.1626	403.81427	1275.6389	21.488136	819.8	836.3	95999	37.7098	10.474529	62.208336	-14.985859	37.709724	10.475663	59.83134	-14.191739	-38.777386	2.667555	2296.074104309082
25	821.51526	278.7767	1112.5424	428.58435	913.25226	470.49667	1290.0459	12.2529125	1000.0	761.5	99999	39.214073	11.04167	60.998135	-13.284545	39.2142	11.041688	60.752743	-14.975872	-40.280064	2.8225298	2394.9167380332947
