Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	18.124712	13.832929	81.42688	4.391691	39.089333	0.93398464	40.339752	37.13915	22.258427	22.2	3999	15.12088	12.790604	85.99899	-23.237923	-17.943974	2.279479	47.096954345703125
2	18.37103	13.682091	93.65484	4.3987436	38.86689	0.47156692	40.156624	38.448887	22.416666	22.1	7999	59.73083	20.837368	152.48746	-57.276157	-63.035065	19.147633	110.20885968208313
3	20.281033	27.927347	177.03343	-1.6337835	19.172922	0.08389659	19.265532	18.982937	22.586206	14.0	11999	76.648476	48.067852	315.583	-90.90189	-85.15239	62.19779	174.36134791374207
4	178.61278	48.645176	232.5094	45.81431	209.11296	4.9551296	216.82362	201.79869	90.63636	111.6	15999	274.49637	96.51188	559.4405	-738.8185	-296.35895	498.43616	238.97869992256165
5	160.83331	68.57651	224.72337	21.119078	192.81587	1.9889395	195.72772	189.89407	86.23404	96.9	19999	381.84872	101.641235	595.2801	-233.8635	-401.39264	595.6733	303.48415899276733
6	152.29512	66.77483	215.24933	2.1076276	70.05229	3.1456523	74.46872	65.21873	78.803925	51.9	23999	451.41367	134.57172	770.11017	-329.5573	-473.0516	650.53265	367.4312164783478
7	41.048725	53.16246	199.66522	6.3301954	75.26217	42.389145	122.688484	11.328014	62.078125	164.1	27999	493.6404	169.10124	766.6282	-545.7065	-515.6458	885.6887	432.305349111557
8	107.60523	102.11421	317.57022	7.514708	315.46234	110.812485	476.43604	126.21023	85.065216	203.2	31999	526.103	168.35225	789.71826	-507.3712	-547.09436	1074.685	497.7790973186493
9	224.21964	130.80801	549.594	21.147081	60.602215	58.06862	206.28822	15.154438	187.09091	74.3	35999	551.2797	187.48724	895.697	-521.9563	-572.0421	1043.3885	562.506000995636
10	157.5865	66.68392	284.51236	18.152084	187.21086	1.4662277	190.00583	184.24149	94.78571	86.6	39999	568.48456	202.31029	918.0141	-594.683	-588.877	988.65674	627.0083649158478
11	122.07654	80.37722	285.85263	9.721482	13.006727	1.3861195	15.08475	11.236591	97.07317	41.7	43999	589.6176	225.62898	933.3645	-405.18616	-610.60724	992.9165	691.4679069519043
12	110.64052	136.97835	485.08035	22.22465	65.36463	29.064148	119.68701	20.86	130.41936	81.5	47999	603.2081	232.34021	942.9618	-389.67715	-623.13025	1012.8539	756.6075165271759
13	285.1189	153.43358	551.4249	60.177418	469.11533	120.65418	621.5226	265.70383	298.46155	689.7	51999	612.04895	221.88452	943.1059	-439.9455	-631.3454	959.1033	827.1715075969696
14	466.00156	233.16727	809.5385	157.57553	333.0715	108.32134	605.9725	259.58722	578.8571	293.8	55999	635.31805	207.47972	927.8917	-416.32803	-653.91614	926.51324	895.999406337738
15	353.0528	158.24274	919.479	235.61725	239.64761	6.2986116	248.00314	229.8983	222.77777	144.9	59999	635.0293	202.59523	971.7607	-408.34705	-652.0557	823.3955	964.5452659130096
16	403.23886	152.46152	771.92426	242.41371	409.75128	79.164925	588.66394	330.8632	231.17647	188.8	63999	640.9912	201.01123	1068.7567	-433.2606	-657.91315	811.8891	1035.666119813919
17	386.8785	101.558334	705.36884	198.46939	433.61823	156.56818	681.38763	264.12955	212.8421	327.7	67999	635.9729	203.10106	1024.5386	-349.62396	-651.69574	743.5238	1111.9036493301392
18	312.9158	171.2284	556.7846	49.654053	353.17343	147.82585	615.7649	180.68958	307.45456	290.3	71999	627.7358	201.42845	1021.1464	-670.0478	-642.839	695.855	1194.1198933124542
19	442.12894	223.62231	1062.8912	215.37128	374.49786	58.56683	485.13968	260.45215	370.83334	212.0	75999	632.31274	192.35411	1143.2908	-485.841	-647.5302	670.4541	1279.37517952919
20	405.9408	240.25296	893.9249	175.73167	276.16357	66.6267	471.5297	229.68236	242.47058	136.6	79999	643.8075	190.6422	1181.4863	-500.98218	-658.6281	704.8356	1367.1886141300201
21	434.71057	241.5183	986.1493	155.95215	381.0817	298.94217	1210.1206	148.64655	260.8	290.9	83999	651.6422	191.71986	1166.3177	-438.70486	-666.4216	693.0086	1456.3978338241577
22	588.51324	277.46814	938.3864	229.76411	990.13464	0.6519701	991.0898	989.29553	558.5714	1000.0	87999	658.9228	189.0093	1087.421	-408.84113	-673.53174	688.89874	1552.8728122711182
23	871.88196	367.3631	1406.9154	370.7947	409.30994	157.55415	846.148	300.97556	744.0	209.2	91999	673.2476	188.96584	1038.8445	-439.27042	-687.406	674.6864	1643.8296151161194
24	816.66797	561.4708	1586.6842	66.9091	292.09174	237.50026	790.6209	72.724884	618.8571	260.8	95999	682.4952	182.61469	961.2642	-461.48038	-696.6085	638.3861	1735.8064739704132
25	589.9659	441.7954	1653.105	74.39974	958.57196	407.61383	1377.9745	248.55923	355.25	578.5	99999	679.2083	171.98325	972.0853	-502.82797	-691.92194	620.86676	1830.6312873363495
26	529.20496	299.87482	1260.8274	157.4432	185.87381	140.89331	595.0585	119.59109	282.07144	97.3	103999	660.02844	168.09529	915.56006	-467.2081	-671.657	580.682	1922.5376060009003
27	300.71112	206.86519	879.6153	30.967367	912.0737	209.8675	1138.5986	446.72983	218.3125	877.4	107999	638.02594	158.55449	861.4303	-320.40973	-648.9771	540.6441	2020.1090788841248
28	643.28595	387.35602	1231.591	22.861345	749.68066	260.98904	1133.3292	402.68268	551.625	654.9	111999	614.3874	151.44838	797.252	-497.02747	-624.7685	505.96524	2116.5418450832367
29	628.32874	270.71057	1162.1405	339.5944	257.00922	73.71152	452.11566	185.98775	510.25	184.4	115999	593.30676	138.36627	748.8416	-452.6544	-602.6484	420.8093	2210.0486834049225
30	411.56058	308.1508	1474.7574	85.290535	639.26636	97.85782	824.9958	520.0382	261.4	285.6	119999	567.4098	128.51031	736.4156	-422.00684	-576.18774	390.7166	2303.4295773506165
31	504.4781	225.52374	998.8086	140.3737	341.57977	16.94893	373.45844	308.71902	199.45	140.5	123999	543.7189	120.30144	688.1972	-561.9455	-551.9681	363.79498	2395.963392496109
32	468.7142	306.55655	1239.2554	102.152855	922.6535	598.15643	2435.3186	462.02457	196.6	350.0	127999	521.92426	116.226524	678.97107	-416.055	-529.7197	338.6893	2489.383399963379
33	906.6184	592.68396	2536.3132	156.43597	951.39044	502.6283	1697.0497	316.31937	369.45456	392.4	131999	503.06464	113.15607	661.2555	-400.9894	-510.58212	310.32843	2583.326970100403
34	590.4777	441.72748	2093.4036	177.55829	229.6845	24.456545	302.60248	217.68036	254.625	111.2	135999	488.70807	108.45268	632.24286	-347.93597	-496.1407	289.8744	2671.961716890335
35	367.9901	236.9211	1102.4503	78.125916	378.35397	272.0972	1039.7953	150.93161	155.84	249.2	139999	477.19547	104.08267	620.2273	-309.55273	-484.29337	269.70993	2758.7395055294037
36	325.7689	269.52817	1054.6669	40.252	293.90622	57.734863	353.57956	139.20024	172.83333	160.2	143999	471.0056	102.12956	627.37616	-329.2577	-478.08524	265.54156	2844.040495634079
37	431.79843	320.58896	988.42633	130.58342	309.2551	7.5291634	320.22415	294.13895	179.40909	150.2	147999	462.49176	103.622635	620.66595	-328.0428	-468.97208	258.14966	2929.017188310623
38	589.517	271.77115	1096.8667	153.2602	540.0466	80.9008	676.7852	419.5785	217.33333	193.6	151999	451.66083	104.838264	612.4558	-328.61844	-458.16888	255.84192	3014.358926296234
39	575.12396	163.02805	849.2765	211.43193	516.2044	131.63742	787.2783	377.83572	195.4762	194.6	155999	443.71887	105.14629	597.7059	-370.7618	-450.02127	229.6493	3099.7066411972046
40	504.5102	153.68137	918.2616	168.51611	566.2562	30.605291	621.4873	522.2827	176.39131	172.1	159999	437.2972	104.656494	592.17053	-370.33466	-443.50903	220.60634	3184.9312386512756
41	669.8656	572.6247	2897.873	240.52953	710.2473	128.42023	977.6207	469.36337	227.35294	214.2	163999	432.3745	105.490234	607.6859	-332.06403	-438.64197	202.18178	3270.922541618347
