Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-28.380926	54.202126	53.079933	-341.16135	-23.54827	9.563336	-9.614536	-48.14906	84.978264	13.4	3999	-0.0023437631	2.721681	17.63297	-13.8241205	-0.002590052	2.7213366	18.087252	-13.573617	-1.1527741	0.48162174	43.98726677894592
2	-37.646446	73.87877	13.903952	-361.38675	-58.87389	40.747078	-14.7519865	-135.14203	112.30303	39.3	7999	6.2861376	6.344959	39.832195	-14.6617365	6.285204	6.345888	40.5636	-14.369462	-9.7930355	2.72958	102.98392581939697
3	-130.60014	243.8677	-0.31559095	-1181.0427	-14.194774	23.814625	13.062798	-62.479588	181.33333	47.9	11999	16.27488	7.4294744	51.057495	-12.647208	16.276123	7.437078	51.914772	-12.333807	-20.833023	6.7955117	163.155757188797
4	-21.029678	51.76744	52.76065	-192.88593	-33.163567	76.36489	24.234364	-247.5499	125.90625	296.7	15999	16.61895	6.5204897	49.176704	-9.507403	16.6186	6.5391088	49.399887	-10.151439	-19.421644	6.930831	225.71669363975525
5	-19.65301	121.53113	208.52124	-288.77713	100.86383	130.19235	339.0523	-56.37142	399.6	621.9	19999	13.649115	5.86222	43.28903	-12.592033	13.64853	5.874837	43.960934	-12.827565	-16.053593	4.9956427	292.76346015930176
6	12.8937025	24.703037	49.79963	-36.4959	201.04135	89.70831	344.86575	31.394745	276.07144	775.9	23999	11.165053	5.666252	38.96653	-19.814093	11.16478	5.674168	37.249493	-19.00232	-13.263295	4.501766	361.1087191104889
7	107.87952	103.25953	333.29108	6.7335863	120.54507	150.56668	501.29858	10.245355	323.9091	321.7	27999	9.274954	5.7553396	34.693714	-21.424568	9.2737	5.761141	34.330563	-21.338154	-11.201213	4.0568075	424.5631899833679
8	199.07672	137.31596	440.38815	70.04781	210.76309	149.50269	505.3882	9.134087	608.3333	602.2	31999	8.226741	6.075943	32.52978	-20.174715	8.225859	6.07848	33.073246	-21.070097	-10.055973	3.965605	491.0590364933014
9	139.5572	176.77614	510.16492	3.6383069	312.21924	217.70511	618.5836	31.095581	390.33334	635.3	35999	7.8222933	6.3248553	32.878098	-21.510603	7.820787	6.32826	32.62774	-22.062765	-9.613828	3.9116683	557.7552285194397
10	179.7147	177.31184	542.2115	21.931814	246.02731	183.80534	583.382	28.395737	473.625	528.1	39999	7.447645	6.5502644	33.676468	-24.605347	7.446053	6.5541615	34.75798	-24.289085	-9.174443	3.8394654	623.8032989501953
11	377.17444	235.05003	679.6229	19.51128	400.61334	175.58751	626.1671	36.298912	677.5	918.3	43999	7.2803555	6.8767223	35.464962	-28.109526	7.2794995	6.8815417	36.083725	-29.340393	-8.962588	3.8468559	695.1129634380341
12	167.5326	206.34503	564.6319	-37.410294	240.99658	221.20071	655.9357	-6.034149	449.375	511.3	47999	7.26487	7.2481527	34.656002	-30.485022	7.2655764	7.250082	34.74619	-31.36027	-8.930474	3.8701236	761.8262965679169
13	232.95415	221.7692	497.19318	-152.32074	122.40596	190.70865	687.3243	11.634982	758.6667	206.5	51999	6.893168	8.030212	34.646145	-31.67317	6.8933024	8.030532	34.68578	-32.972164	-8.489564	3.835266	824.2151718139648
14	225.89716	124.53199	469.15866	75.83354	583.5223	258.4565	786.7003	41.85755	393.22223	800.5	55999	7.199775	8.544388	36.743065	-34.691208	7.2002573	8.5454	34.2464	-34.381294	-8.713275	3.996609	892.584303855896
15	273.27597	257.0228	685.3625	15.184245	465.9892	334.22723	924.7341	56.99232	417.1111	726.6	59999	7.5825067	8.92538	34.180664	-30.160591	7.5838337	8.925951	34.639534	-30.284683	-9.048795	3.9137657	960.5741610527039
16	415.0465	276.12262	816.50946	58.044506	425.44278	285.25143	819.6112	22.955154	808.6667	595.8	63999	7.9280524	9.472164	35.426136	-28.183575	7.928482	9.474588	35.97557	-29.677288	-9.356408	3.924567	1026.8342914581299
17	222.19438	218.84229	648.7468	20.805906	439.70053	370.2562	966.1972	14.159289	366.1111	599.0	67999	8.38232	10.341382	37.225273	-29.97592	8.383469	10.344836	39.235306	-29.938135	-9.821351	4.0495777	1093.899908542633
18	530.9596	265.83652	892.8597	184.4054	502.8405	299.60144	935.8347	80.20144	922.6	652.7	71999	8.954588	11.211889	39.4556	-30.231216	8.954834	11.213669	36.539642	-31.598545	-10.376911	4.103732	1161.969698190689
19	186.43454	200.07356	543.8993	6.3024025	282.36996	239.49121	795.88055	22.169916	393.3	560.6	75999	9.798478	11.896097	43.774094	-34.864716	9.799161	11.898161	40.609734	-30.43178	-11.237713	4.1885543	1228.6521489620209
20	613.8963	146.5476	824.7922	411.66696	529.05383	290.77725	1019.17346	110.29134	901.0	755.3	79999	10.502529	12.585637	44.2526	-30.744692	10.5030985	12.587539	41.864723	-28.5025	-11.896312	4.3398566	1298.8549559116364
21	709.8486	317.75912	896.9185	80.73055	342.49435	202.00967	692.2108	60.964375	764.4	649.9	83999	11.613716	13.159409	45.473724	-32.269897	11.614134	13.161186	45.07712	-30.147232	-12.97535	4.4424367	1367.0232467651367
22	576.0184	297.32648	948.9655	131.1207	506.92706	375.79727	1048.066	10.082059	677.2857	538.6	87999	12.982528	13.61175	44.94219	-31.235601	12.982555	13.613987	47.0388	-35.51336	-14.353554	4.576869	1432.5511317253113
23	572.6375	371.54404	1073.238	31.398998	312.71744	211.32242	601.84906	18.6112	561.1429	497.6	91999	14.460782	14.102502	46.04535	-31.535378	14.460886	14.104511	46.330917	-33.551987	-15.7989435	4.8752904	1498.8117337226868
24	515.0991	223.91411	859.0039	310.78696	287.6492	283.88663	748.9505	11.934353	817.4	497.6	95999	15.753447	14.751476	48.272785	-29.385674	15.753645	14.753717	49.175636	-30.502043	-17.076675	5.033997	1565.3868572711945
25	390.867	272.71487	808.82007	8.121785	308.043	247.81123	627.5844	25.64231	437.875	415.9	99999	17.02779	15.411195	51.267677	-32.15	17.028126	15.41176	51.819946	-30.676443	-18.307152	5.300549	1631.369645357132
26	294.47726	244.06395	787.8386	36.62762	560.60785	474.76437	1303.6428	14.693439	341.07693	499.6	103999	18.044477	15.949172	52.182396	-33.208374	18.044004	15.951242	52.04729	-33.13246	-19.399403	5.6117206	1697.8515179157257
27	337.71063	277.58414	945.7243	19.98579	505.1122	380.35385	1159.6565	52.299675	403.1	460.2	107999	19.350103	16.719471	53.71507	-32.918755	19.35046	16.720758	53.739697	-33.74724	-20.711573	6.000549	1763.371452331543
28	770.1673	441.93668	1275.7694	253.03445	392.3467	306.6279	1112.4996	36.046906	696.0	358.6	111999	20.789772	17.372877	54.44024	-35.752914	20.789837	17.375153	54.989838	-33.987564	-22.164139	6.404007	1829.1489782333374
29	599.2821	501.9893	1355.7582	15.829226	779.05945	472.72003	1467.6832	119.75948	608.0	640.9	115999	22.144445	18.193838	58.337494	-35.015217	22.144398	18.196415	57.621174	-34.530045	-23.554567	6.706293	1897.4375884532928
30	844.35364	391.03433	1353.4673	373.1383	1038.6467	529.1418	1529.7518	26.093313	853.0	773.3	119999	23.830788	18.966972	60.20403	-40.621788	23.831133	18.969095	61.363216	-39.102287	-25.23934	7.1215405	1966.1249842643738
31	861.07605	417.69287	1459.1862	279.7838	806.3036	273.89645	1510.9716	498.57382	1000.0	700.5	123999	25.17477	19.812244	63.13035	-45.2715	25.17526	19.813812	62.850956	-41.021248	-26.676004	7.53757	2035.0259504318237
32	791.3642	384.26694	1333.2914	160.77733	1087.1033	329.81088	1518.8225	524.8932	680.3333	780.0	127999	26.49604	20.840893	66.89941	-44.801437	26.495987	20.842678	65.01405	-49.213833	-27.924809	7.9598927	2104.788679122925
33	968.5631	585.31525	1512.8932	14.188384	1077.3057	606.8253	1664.0297	52.749794	676.4	809.7	131999	28.253466	21.578163	69.13202	-49.18932	28.25376	21.579742	70.05448	-48.634624	-29.715149	8.176625	2174.4476828575134
34	1035.5851	342.1696	1449.0039	503.07175	1092.5975	501.3407	1692.1494	344.42633	857.4	804.5	135999	30.077057	22.381084	71.85756	-49.08555	30.077063	22.383228	71.37864	-45.64023	-31.624266	8.391479	2244.359691619873
35	937.6792	108.09195	1088.1908	805.5651	1057.1216	462.11694	1592.1932	279.40234	1000.0	799.9	139999	31.63639	23.188105	74.99978	-52.751045	31.636728	23.189854	73.92091	-56.2171	-33.18711	8.938083	2314.7462682724
36	1245.9949	549.96246	1636.5679	169.5944	698.00665	368.53363	1534.2161	234.74393	820.4	796.6	143999	33.271454	24.12141	78.55069	-54.117493	33.271477	24.123562	76.74999	-55.73486	-34.913853	9.20207	2386.527690887451
37	1338.0554	485.6962	1697.1573	513.5652	1424.7479	472.643	1746.4102	175.81905	982.75	911.2	147999	35.092335	25.193718	79.16324	-56.037495	35.092167	25.196428	80.66042	-62.251976	-36.748367	9.720185	2459.5072462558746
38	795.018	398.765	1501.4243	377.3086	1046.8871	523.1587	1699.4314	321.31528	863.2	794.5	151999	36.41928	26.49362	82.73365	-55.109936	36.419117	26.496185	82.21587	-61.1392	-38.065712	10.007143	2530.1786715984344
39	1056.5363	642.2579	1608.6075	4.121172	716.9501	503.98657	1619.4877	6.4969387	754.75	614.6	155999	38.137337	27.455511	84.12306	-57.844875	38.13744	27.457575	86.09479	-55.297646	-39.744537	10.210656	2599.549079179764
40	1061.8665	477.48358	1701.4773	392.8674	797.6432	527.9331	1753.605	17.054096	710.8333	711.7	159999	39.946026	28.62804	90.22561	-55.837856	39.946064	28.63207	90.65898	-53.781563	-41.633297	10.915983	2670.9408235549927
41	866.4917	391.89124	1615.1003	280.01163	1652.1472	173.05373	1925.1742	1267.9038	777.6667	971.4	163999	41.45381	29.61087	90.01294	-54.144775	41.45329	29.61498	89.91489	-56.099644	-43.274055	11.516282	2744.5295293331146
42	1337.0311	606.42957	1729.2786	288.59695	964.24005	613.8941	1842.358	73.73315	794.25	777.1	167999	43.18258	30.371666	94.67108	-64.91464	43.182346	30.37497	93.126114	-58.002533	-44.95059	12.024215	2816.3974299430847
43	725.97125	622.53796	1690.9193	140.03532	946.298	754.3717	1967.9094	8.070649	938.0	651.0	171999	44.332577	31.3381	94.494965	-63.98493	44.33134	31.343445	95.50386	-67.89785	-46.10697	12.375845	2885.4294888973236
44	980.7475	719.33673	1795.6257	9.155951	894.77246	392.35535	1602.5128	346.8527	674.6667	660.9	175999	45.59589	32.73379	97.723236	-60.406887	45.59447	32.738476	96.13516	-70.40422	-47.398342	12.891881	2955.2619819641113
45	1019.02954	731.7482	1802.3898	-8.949745	1097.6104	554.0146	1848.5388	107.18994	618.3333	762.4	179999	47.22928	33.72311	100.11927	-66.855034	47.227695	33.728397	99.74146	-78.72262	-49.079227	13.4025955	3025.79270529747
46	1305.0292	609.43445	1818.4465	130.81139	1115.948	674.08997	1770.7617	21.577057	816.6	729.8	183999	48.85755	34.71129	101.22977	-70.22305	48.856415	34.716038	103.37456	-70.04393	-50.723213	13.802302	3096.8419392108917
47	930.82556	666.6489	1911.5944	23.671349	1457.3451	556.55493	1993.0598	305.71945	602.0	972.5	187999	50.67347	35.694366	105.47255	-69.228325	50.67275	35.698647	106.65477	-68.47424	-52.483078	14.275824	3170.00173330307
48	1811.2301	66.2544	1920.0771	1756.5515	1864.9847	312.88065	2075.1885	1056.0367	983.25	1000.0	191999	52.152103	36.87044	107.53682	-70.39217	52.151924	36.873028	108.19619	-72.16761	-54.185787	14.865562	3244.0676441192627
49	1843.2395	53.160942	1932.37	1797.885	1824.5479	261.5138	2094.7715	1271.4208	999.0	940.3	195999	53.96836	37.945503	108.003105	-73.79218	53.967976	37.9487	109.47755	-79.59008	-55.83409	15.196148	3315.9487595558167
50	1856.1017	81.24267	1942.7582	1722.7241	1656.482	527.0979	1982.5544	230.6855	1000.0	966.5	199999	55.64888	39.007183	112.965805	-87.53699	55.647663	39.0123	111.704926	-88.21475	-57.597134	15.320063	3389.1304156780243
51	1464.6243	377.38074	1939.2009	992.4898	1236.5646	1005.2939	2037.4442	-1326.1433	826.4	824.9	203999	57.385555	39.90807	114.224846	-71.76799	57.38553	39.911274	113.66534	-78.91247	-59.30914	15.643383	3459.9573171138763
52	1688.3804	402.88828	1957.2604	992.7732	1607.0872	492.3408	2017.7437	421.4898	878.25	922.1	207999	59.31252	40.65211	116.147484	-70.718735	59.31196	40.655304	114.75091	-72.84359	-61.19401	15.857963	3531.2991755008698
53	1629.5183	332.4394	1872.4745	1056.8745	1432.9613	858.608	2045.7189	-850.06177	1000.0	925.2	211999	60.96897	41.477425	117.549614	-72.00105	60.969315	41.480785	117.37642	-79.77805	-62.863842	16.317873	3602.7040572166443
54	1860.732	78.83203	1967.6997	1745.1797	1697.6791	532.6879	1987.6091	124.755806	1000.0	909.8	215999	62.52249	42.283413	117.99239	-76.07115	62.522305	42.286514	118.90831	-78.077255	-64.4388	17.136461	3673.3775618076324
55	1622.6836	417.51196	1987.3079	948.8011	1871.691	284.9805	2055.27	1033.683	1000.0	954.4	219999	64.14032	42.744446	119.51677	-75.86391	64.1396	42.74821	120.69134	-70.92996	-66.080826	17.322926	3746.3308939933777
56	982.001	639.66547	1949.8997	248.10571	1389.1206	650.72955	1959.7317	285.44678	676.8333	882.2	223999	65.52377	43.46682	121.71986	-70.032616	65.52321	43.470585	122.235146	-74.7485	-67.653656	17.723663	3818.406500816345
57	1434.6697	390.95377	1890.6575	904.3661	1622.1243	767.3029	2174.845	316.9703	860.6	759.7	227999	66.71939	44.104534	125.0715	-63.415016	66.71909	44.10874	123.98996	-72.83235	-68.61006	18.144997	3888.454189300537
58	1839.6965	229.28006	2019.1039	1446.3236	1427.0125	635.048	1980.7052	221.84389	933.5	914.7	231999	68.290565	44.926624	126.89019	-73.40478	68.29054	44.930965	126.65815	-75.396706	-70.287155	18.367907	3960.7483127117157
59	929.84753	1255.6458	1900.6147	-1213.8707	1484.3591	590.2288	2009.1351	0.3898222	916.25	855.4	235999	69.37064	45.826866	129.40912	-78.26373	69.370415	45.831135	130.4394	-65.666664	-71.32703	19.267859	4031.7093648910522
60	1397.944	778.81244	2041.324	280.83932	1881.1787	428.85455	2177.7087	825.7718	716.5	967.6	239999	70.88378	46.739758	129.39908	-74.74027	70.88378	46.742073	130.69373	-76.408424	-72.99925	19.728266	4104.449598312378
61	951.16345	876.2336	1998.1714	-7.272049	1526.4836	507.45706	1914.6671	375.67487	802.0	921.0	243999	71.66048	47.724545	130.34627	-82.80657	71.66017	47.73027	131.82242	-73.07686	-73.75402	20.193508	4175.995372533798
62	1973.2031	97.2015	2042.7803	1805.8375	1462.2888	661.1106	2083.7188	391.66833	1000.0	806.7	247999	72.847694	48.598824	132.96918	-76.63881	72.84818	48.601536	132.59923	-78.13137	-74.90925	20.679726	4246.972765684128
63	1729.9623	351.251	1954.6577	1122.6992	1256.1259	655.0685	2243.9539	323.29007	1000.0	866.5	251999	74.35699	49.271343	135.21686	-75.20169	74.35678	49.274246	134.63127	-75.72256	-76.44734	20.634363	4317.012034416199
64	1573.9052	792.7548	2072.164	202.44986	1592.3468	690.972	2149.5789	270.87277	1000.0	926.9	255999	75.50221	49.85367	138.36145	-69.019775	75.50211	49.85744	136.9014	-71.62228	-77.60505	21.276995	4387.881811380386
65	2050.9307	80.7141	2161.4795	1945.2941	2044.5746	678.48975	2334.7192	15.212567	1000.0	902.3	259999	76.89587	50.392258	138.20702	-69.887665	76.89549	50.396652	137.59363	-78.46015	-78.99516	20.909485	4459.110049009323
66	1383.0656	900.35864	2107.8928	-4.355153	1776.0662	645.6727	2343.9395	431.94403	702.0	859.7	263999	78.435524	50.7713	141.20331	-82.21236	78.43578	50.77533	140.32916	-72.167656	-80.442566	21.114206	4529.423729419708
67	1479.8967	1167.8837	2241.641	-540.7715	1838.6033	658.68774	2228.8315	-11.987622	1000.0	864.6	267999	79.87422	51.26635	140.68248	-75.723526	79.87369	51.270573	141.11105	-82.739944	-81.87025	21.137846	4600.386880397797
68	1681.7717	429.29208	2127.1404	1062.6489	2069.096	72.80401	2166.5037	1922.5046	1000.0	997.5	271999	80.92087	52.20072	142.35161	-79.92995	80.91981	52.206585	143.52489	-91.5022	-82.91025	22.533604	4672.655870914459
69	1990.3865	189.252	2142.0576	1666.2284	2116.4468	58.412617	2189.218	2007.9741	942.5	1000.0	275999	81.99399	52.958733	145.54832	-83.52239	81.99391	52.96298	144.53827	-97.19359	-84.115234	22.948925	4744.842891693115
70	1983.7806	220.26106	2270.9785	1661.2725	1829.8043	619.8959	2261.3525	405.83	941.5	970.0	279999	82.99857	53.91917	148.8165	-84.0473	82.99793	53.924053	147.44585	-99.02761	-85.08589	22.984026	4816.797719240189
71	2001.593	270.95316	2204.9536	1535.0543	2109.1858	535.6096	2392.258	515.3871	1000.0	925.5	283999	84.45363	54.676655	147.48259	-85.22725	84.45429	54.680027	146.46378	-96.17332	-86.48586	23.110683	4887.16092467308
72	1704.316	852.2919	2207.435	2.1853867	2022.9877	474.30182	2295.7239	618.17645	802.0	929.2	287999	85.78797	55.273277	148.86351	-103.22623	85.78846	55.27805	149.1692	-109.45765	-87.76245	23.540188	4958.789353847504
73	2091.206	150.15276	2244.3435	1845.9185	2228.6548	130.72032	2325.1797	1848.9524	972.75	985.9	291999	87.17693	55.802856	155.51778	-97.73143	87.17624	55.80655	148.86028	-132.4633	-89.34181	23.032324	5029.990787267685
74	1496.2045	905.4994	2371.7002	314.64676	2133.8076	437.71945	2419.8882	945.5272	850.0	1000.0	295999	88.70541	56.31727	152.47847	-110.41726	88.70545	56.321995	151.7812	-120.01291	-90.68324	23.26036	5102.146742582321
75	1519.8973	821.02795	2218.2493	383.87036	1890.2346	781.5949	2421.8176	8.693779	848.4	901.8	299999	89.55672	57.28513	153.86398	-101.096794	89.55668	57.288383	152.90497	-109.48445	-91.515945	24.19722	5173.097294330597
76	1563.6824	779.93414	2150.3137	160.64212	2169.5403	409.114	2398.9153	955.48865	743.8	1000.0	303999	90.53998	58.048233	156.15071	-105.43155	90.54024	58.05125	155.86433	-117.99343	-92.77687	25.118761	5245.598928689957
77	2243.2253	52.993042	2313.9365	2173.4954	1580.0754	731.53735	2358.2322	264.96133	1000.0	817.1	307999	91.87273	58.293312	155.4546	-93.84633	91.87304	58.296043	155.38696	-109.022964	-93.87054	24.860264	5316.197118997574
