Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	4.5522294	8.617704	12.37589	-10.039837	20.503468	1.0043782	22.005676	18.346079	1000.0	1000.0	3999	5.537629	4.631349	28.951672	-3.6878471	5.5376334	4.631682	28.259766	-3.6211832	0.29247048	1.5090258	6.5477376	-9.683869	-6.513237	0.14118856	61.611143350601196
2	-4.9418297	4.5503635	0.66051775	-12.011514	23.167595	0.58715457	24.123018	21.975878	1000.0	1000.0	7999	24.833118	8.769887	62.38985	5.2643976	24.83292	8.770412	62.11249	5.1624227	0.9069294	1.675918	10.862246	-11.041456	-26.308187	0.42301333	140.48308730125427
3	4.03627	15.407225	28.808025	-9.811373	-2.335025	4.819781	5.3875194	-8.72537	1000.0	1000.0	11999	46.991337	12.558941	79.46114	9.962226	46.99133	12.55926	79.79831	9.821375	0.60439044	1.6755046	9.8944	-9.424727	-48.22367	0.59422827	220.94796657562256
4	18.857182	9.122367	27.826525	7.0747604	11.032892	0.97174585	12.790907	9.465602	1000.0	1000.0	15999	54.621136	10.490273	109.32555	16.82939	54.62102	10.490318	109.15943	17.051785	-0.594644	1.1790016	7.875213	-8.823868	-54.98477	0.26374605	302.35012698173523
5	17.674372	7.385912	27.495138	8.980867	34.971535	0.6173212	36.035545	34.171104	1000.0	1000.0	19999	56.25982	12.046419	103.036896	19.923662	56.259796	12.046527	102.50943	19.791481	-0.43843147	1.2332948	5.0047035	-9.075531	-56.669647	0.18123679	384.71582984924316
6	28.845467	5.7932777	37.59584	23.387033	33.133877	1.783072	35.73787	29.949211	1000.0	1000.0	23999	55.418137	9.923543	90.60147	20.037203	55.41812	9.923592	90.80935	20.126863	-0.5839024	1.1291071	5.897311	-10.2777405	-55.797813	0.15119502	467.65932273864746
7	31.27732	3.621147	35.16771	26.061213	26.956228	0.6996057	28.675589	26.061255	1000.0	1000.0	27999	51.788513	7.897075	78.96418	20.24042	51.788536	7.8968835	79.14385	20.095287	-0.7950768	0.99204636	4.4217434	-9.076459	-52.092896	0.11070071	551.1464731693268
8	34.603065	2.9183226	39.369072	31.4501	37.67124	0.95763713	39.37964	36.37565	1000.0	1000.0	31999	48.15897	6.894131	70.98824	19.72833	48.15896	6.8938627	70.92498	20.222715	-0.8632656	0.94177437	4.1848736	-8.869385	-48.448406	0.08640272	634.2708759307861
9	31.84981	3.2406623	34.857933	26.39271	36.584393	0.95440745	38.454967	35.407658	1000.0	1000.0	35999	44.6858	6.658366	64.63453	19.893307	44.68585	6.658314	64.529076	20.069437	-0.89529485	0.91437715	4.535683	-8.752056	-44.97321	0.072973385	718.2323644161224
10	30.204235	0.5945681	31.188984	29.596373	41.514553	1.1927503	43.173847	39.5214	1000.0	1000.0	39999	41.789154	6.768335	62.06651	19.789377	41.789146	6.768282	62.12097	19.614677	-0.93430537	0.87800777	4.3494225	-7.8806615	-42.072773	0.06542504	802.1961531639099
