Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	2.0944834	3.4663033	5.8039966	-2.9736853	26.758911	3.9084606	31.295576	22.101254	1000.0	1000.0	3999	6.116594	5.40592	27.960545	-2.8164742	6.116385	5.4058104	27.576008	-2.7050183	0.3220775	1.5568914	7.816351	-11.845354	-7.1787558	0.17549528	59.941423416137695
2	-1.3611214	3.5198712	4.394661	-4.835247	2.286394	2.364872	5.214467	-2.007979	1000.0	1000.0	7999	29.19635	11.314119	74.85208	4.3698997	29.19641	11.314353	74.83274	4.765369	1.1552001	1.659006	9.546799	-10.182834	-30.9933	0.51153994	138.8377594947815
3	3.828428	10.306483	21.275526	-4.4548664	3.9306774	5.2471495	14.749362	-2.3468008	1000.0	1000.0	11999	52.69729	12.668964	86.8179	15.3061495	52.6974	12.668253	85.941154	14.68871	0.60127866	1.600955	8.191386	-9.989346	-53.901413	0.558425	220.4545500278473
4	35.700512	14.661424	47.427025	10.825317	38.46226	2.4313452	41.909576	35.19481	1000.0	1000.0	15999	57.71558	8.87829	102.4906	28.21507	57.71551	8.877715	101.47791	27.867678	-0.45032594	1.2610295	6.559376	-10.426083	-58.156124	0.29112402	301.97086477279663
5	37.494595	3.9678535	41.676426	33.51745	37.08725	1.4716552	39.825066	35.548996	1000.0	1000.0	19999	57.945244	6.4572225	96.99035	36.101128	57.94529	6.456885	96.88252	35.806732	-0.31393185	1.2975502	5.2597184	-10.219232	-58.42339	0.2319779	384.94996404647827
6	26.322788	3.071796	30.83565	23.331984	26.79154	0.9246026	28.204363	25.529726	1000.0	1000.0	23999	59.0514	7.3576937	105.11389	36.671265	59.051365	7.3576407	105.97568	36.707905	-0.3331314	1.2629073	6.1544123	-9.217025	-59.526188	0.2258311	467.0168480873108
7	14.149514	18.123669	32.27386	-15.962666	35.53319	2.5149167	41.066425	32.785324	1000.0	1000.0	27999	57.56386	8.692926	115.008995	36.184444	57.56391	8.692832	115.4595	36.027096	-0.6576699	1.0877879	5.0769672	-9.259189	-57.918873	0.1861395	549.9947235584259
8	27.681295	3.3642013	31.476906	23.94087	19.322342	1.003628	21.47404	17.938469	1000.0	1000.0	31999	55.55958	9.726549	108.936386	35.694904	55.55963	9.726393	108.85677	35.408962	-0.79122525	1.0034409	4.3958387	-8.647018	-55.87094	0.14787182	632.1428439617157
9	32.434147	3.8334205	38.308834	28.18851	32.005882	0.73409754	33.021847	30.778368	1000.0	1000.0	35999	52.012295	8.521743	97.31092	34.029087	52.01231	8.521769	98.01411	33.95156	-0.8824391	0.9349142	4.308889	-9.13027	-52.299797	0.123155236	714.9829316139221
10	30.340141	4.8968077	36.21298	22.816156	32.702503	0.8259776	33.72946	31.08927	1000.0	1000.0	39999	48.473606	7.5990844	89.50325	30.700724	48.473625	7.599034	89.592834	31.001043	-0.93282765	0.88408643	4.638432	-7.83198	-48.74084	0.09614902	798.7014327049255
11	30.720562	3.0555995	34.616177	27.722317	39.387268	1.1522359	41.326645	37.455086	1000.0	1000.0	43999	45.152714	7.019467	82.56766	28.270117	45.15274	7.0195756	82.961044	28.501852	-0.9623871	0.8547929	3.8481402	-9.347901	-45.420906	0.08076209	882.5168631076813
