Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	17.982824	15.438212	102.924355	3.6892507	55.02177	1.2888157	56.634087	52.877922	21.610811	33.3	3999	4.262	3.1067722	23.652992	-5.124815	4.2623305	3.107669	23.546251	-3.725157	-4.9408116	0.31891948	33.40302801132202
2	18.857721	18.774889	135.4331	4.319334	101.40942	4.725376	106.77784	95.04339	22.077778	55.3	7999	15.801398	8.99324	66.29377	-20.988472	15.801336	9.005707	66.618965	-15.050031	-18.298546	3.2374742	80.43730449676514
3	51.909405	56.420578	179.62907	4.736808	173.80008	1.4421517	176.29367	171.60518	36.311928	86.5	11999	45.302174	19.352114	100.11163	-72.28055	45.303036	19.37443	99.23686	-82.727875	-51.800713	21.191542	127.07721829414368
4	182.39087	12.445436	203.65681	131.87456	186.9576	6.3902545	196.5372	177.09923	90.454544	95.3	15999	76.02643	20.86057	119.31537	-87.41955	76.02508	20.89524	115.48261	-81.951614	-81.97936	37.465538	175.3909707069397
5	161.7264	13.3653345	197.91705	127.43469	179.58861	6.0240803	189.27338	171.59644	83.479164	91.3	19999	85.93564	23.929613	127.53193	-70.62947	85.93176	23.966618	133.04237	-76.275986	-90.436905	33.11074	223.812096118927
6	180.19667	18.788538	199.38219	79.78842	169.91788	6.903488	180.1542	159.20824	92.93023	90.7	23999	92.36581	29.24098	135.5637	-59.07388	92.36306	29.267487	132.58089	-70.091896	-97.13828	30.217667	271.72195959091187
7	168.66829	8.960325	182.36113	148.74594	152.84091	3.9546742	161.32526	147.76456	87.391304	81.5	27999	97.06019	33.39791	138.39124	-206.4552	97.05815	33.412647	151.38402	-269.2963	-100.895485	29.581188	320.3717956542969
8	169.13936	13.364762	191.70311	138.16774	183.24565	5.268271	189.03702	173.02695	86.695656	93.0	31999	97.3052	36.007683	139.11688	-99.211334	97.3031	36.019733	138.74318	-114.5285	-100.66429	23.894632	369.28498935699463
9	156.50754	23.878536	189.24934	38.770847	147.46304	0.81270456	149.50781	146.54568	81.83673	78.6	35999	95.1627	38.794086	141.15462	-83.73736	95.16286	38.802113	140.45348	-82.230225	-97.993195	21.890165	418.32291769981384
10	175.96364	33.46911	265.1176	119.11893	193.44995	50.98347	289.11884	77.330215	89.86667	102.7	39999	92.26024	40.730896	140.63051	-86.12206	92.26015	40.73569	143.02226	-86.81423	-95.094986	21.517805	465.6840560436249
