Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	5.30797	0.68262583	6.17494	4.5046587	-4.95168	12.957004	22.389402	-12.4216795	1000.0	1000.0	3999	8.48554	6.9756417	45.461124	-2.8596828	-10.075736	0.10324058	57.35373616218567
2	5.220943	16.568903	28.07048	-18.763002	28.874634	1.2861546	30.641983	26.686548	1000.0	1000.0	7999	46.03291	16.931238	139.25026	10.935572	-49.051662	0.4502693	132.1785728931427
3	15.126964	15.00534	31.639505	-1.2507254	-8.74774	1.498016	-5.9849377	-11.188569	1000.0	1000.0	11999	97.20854	19.742151	169.599	43.724564	-100.22513	0.8549345	208.9148862361908
4	26.999928	12.012556	43.904537	14.349841	21.505253	6.7137775	29.589674	9.91016	1000.0	1000.0	15999	123.51871	13.086446	197.1562	78.44548	-125.050446	0.5079679	286.9345541000366
5	4.237502	9.727218	16.358898	-10.349547	0.32891196	3.0656881	3.6504393	-6.044717	1000.0	1000.0	19999	116.45833	15.289864	180.67975	84.17938	-116.81866	0.44471985	365.5657868385315
6	3.8095212	7.5979705	14.786141	-5.137241	19.231993	2.628383	23.525011	14.88437	1000.0	1000.0	23999	112.05102	10.390433	155.75049	83.8862	-113.09896	0.36058733	443.2407500743866
7	20.112446	5.6296363	28.35656	13.912622	33.898327	0.8137616	34.9805	32.730854	1000.0	1000.0	27999	102.57181	10.444952	141.63878	56.991184	-102.767685	0.20896924	521.5086789131165
8	39.06946	12.718495	50.566498	19.33865	46.709595	4.958024	53.66153	39.951756	1000.0	1000.0	31999	88.67201	12.127669	124.233955	36.83152	-88.95788	0.1658154	600.5972826480865
9	36.922203	5.1540236	42.70695	31.616306	13.142955	6.33879	21.451885	2.0619957	1000.0	1000.0	35999	79.238434	9.86847	110.24755	40.16225	-79.59396	0.13962287	679.8470938205719
10	19.364357	4.72451	26.242823	13.579269	18.756128	12.918286	44.245598	-2.3427331	1000.0	1000.0	39999	71.28252	9.723942	103.37187	38.585762	-71.63099	0.137095	758.6810145378113
11	50.98126	29.390364	98.346146	19.534658	-10.029012	1.1587793	-7.4040413	-11.523692	1000.0	1000.0	43999	65.44642	8.679764	100.664955	43.51397	-65.83107	0.15488952	837.225732088089
12	31.220007	8.691737	40.84245	17.192404	29.628082	3.4366384	35.79033	25.605206	1000.0	1000.0	47999	59.750965	9.244399	97.66584	41.50276	-60.02486	0.100395344	916.8031055927277
13	33.049675	5.3194847	41.670883	27.641777	41.691883	11.4949665	55.419777	23.118422	1000.0	1000.0	51999	54.52909	9.279051	91.48194	36.458664	-54.799126	0.087122984	995.025101184845
14	26.12422	16.523968	47.59366	1.2297581	26.518625	21.146706	48.59997	-6.1815333	1000.0	1000.0	55999	49.743977	9.077717	86.31237	31.404333	-49.96564	0.07019589	1075.7803175449371
15	30.311462	8.82526	43.081623	20.352455	38.194275	1.2958857	41.52474	36.830944	1000.0	1000.0	59999	44.80303	9.125658	80.538025	27.100628	-44.978844	0.060858756	1156.9266788959503
16	44.863087	3.802256	48.227768	38.468487	31.674994	0.8633797	33.65267	30.667892	1000.0	1000.0	63999	40.258045	9.221762	74.24196	22.895561	-40.455868	0.050605252	1239.6780660152435
17	46.838917	2.617076	49.906208	42.924927	40.911774	2.8344917	48.24368	37.40827	1000.0	1000.0	67999	36.241314	9.531413	71.21477	19.723503	-36.40127	0.044590823	1326.5483508110046
18	44.603622	6.890851	53.14249	35.588306	38.158688	2.562822	43.67063	34.91052	1000.0	1000.0	71999	32.283337	9.506762	64.32127	16.72706	-32.422493	0.03899187	1417.7260842323303
19	50.701283	6.9905496	56.696003	39.379135	53.277637	0.6719172	54.660408	52.36458	1000.0	1000.0	75999	28.92263	9.323386	60.94454	15.359816	-29.060156	0.035491098	1510.04816365242
20	49.111683	4.862921	54.05999	43.097427	49.32746	2.8985417	53.937706	44.651924	1000.0	1000.0	79999	25.938177	9.285772	57.819477	13.340867	-26.062384	0.029870909	1604.8802738189697
21	53.596382	2.4141943	57.28643	51.24664	54.7307	5.84418	61.50786	47.3652	1000.0	1000.0	83999	23.32521	9.367552	56.119152	11.218475	-23.435192	0.02827778	1700.5937988758087
22	51.75453	3.5412345	55.51416	45.934357	47.036102	5.1657786	56.91203	39.97838	1000.0	1000.0	87999	21.016813	9.571874	54.46627	9.487976	-21.127142	0.028565345	1800.2034051418304
23	58.61541	4.6844406	66.65913	55.082848	53.440746	2.7900355	59.8988	50.66559	1000.0	1000.0	91999	19.198019	9.702332	51.98723	8.095599	-19.3056	0.027766705	1902.1700270175934
24	48.479683	5.601319	52.69012	38.96244	49.92127	2.1569595	52.058613	44.515076	1000.0	1000.0	95999	17.65666	9.714666	51.835545	7.22198	-17.764992	0.025852047	2004.7591049671173
25	46.922386	12.285424	65.98028	31.7519	50.694206	5.8158574	63.177162	45.425518	1000.0	1000.0	99999	16.754734	9.985232	56.87179	6.253452	-16.909365	0.030781543	2108.670512199402
26	44.813713	8.085554	56.173046	33.851475	36.884865	5.078688	50.69256	32.741905	1000.0	1000.0	103999	17.22782	10.805834	59.714306	5.6649337	-17.386276	0.032412287	2214.650766134262
27	38.184273	9.33695	52.439404	28.27958	36.649315	3.5761976	40.598755	26.438347	1000.0	1000.0	107999	17.079674	10.850211	59.70616	5.3095455	-17.204977	0.02891516	2321.4483766555786
28	25.72745	7.2032666	36.554802	16.512058	39.465767	16.712261	64.80759	21.949497	1000.0	1000.0	111999	16.705963	11.062296	63.35303	4.856025	-16.815697	0.028139282	2428.990685939789
29	54.159256	6.9131765	63.869	44.32234	44.909363	2.452265	49.35947	40.188313	1000.0	1000.0	115999	16.302011	11.219814	58.4765	4.4530745	-16.405613	0.026455803	2537.3555171489716
30	45.871494	11.251008	52.6912	26.387362	53.400337	3.4337409	57.940376	48.098656	1000.0	1000.0	119999	15.3482685	10.705605	52.35751	4.1383214	-15.443146	0.024566853	2646.2654552459717
31	51.353504	1.9636116	53.62018	48.271694	49.30193	2.0677333	51.829582	44.655598	1000.0	1000.0	123999	14.4956665	10.283344	48.603394	3.7656274	-14.599695	0.026662273	2756.5411715507507
32	51.75921	5.424133	58.754734	44.329662	52.29502	5.259817	59.210762	46.34991	1000.0	1000.0	127999	13.947731	9.867661	48.89915	3.5963495	-14.0478	0.023070969	2866.458211183548
33	56.71962	3.8039057	62.010334	52.450214	47.923103	8.136597	61.233307	34.652275	1000.0	1000.0	131999	13.356717	9.853496	48.585316	3.559843	-13.455584	0.022268293	2977.370415210724
34	42.381958	8.648243	51.834354	31.95398	43.981136	6.3259873	53.268497	37.782978	1000.0	1000.0	135999	12.868157	9.710736	49.16809	3.3959248	-12.960838	0.021479828	3088.690884590149
35	41.65717	15.379849	60.13416	18.881172	36.978218	24.157036	60.92798	3.6645565	1000.0	1000.0	139999	12.504652	9.736148	48.587284	-0.2886174	-12.616595	0.024896042	3199.7008504867554
36	-11.992119	51.348484	63.5358	-68.38665	5.6152315	1.1106277	7.145307	3.91262	1000.0	1000.0	143999	13.04368	10.058662	77.72236	2.7596517	-13.189403	0.06522238	3308.307494163513
37	15.997035	19.61071	49.793118	2.0479443	50.668594	2.543304	55.791138	46.64807	1000.0	1000.0	147999	14.259694	12.389646	103.943085	2.8689387	-14.443575	0.08205482	3417.9482095241547
38	52.731407	3.1557763	57.16349	49.261074	15.81898	5.7021785	24.417082	2.7984254	1000.0	1000.0	151999	15.610979	14.920029	136.56128	3.0327675	-15.828588	0.07518932	3526.739415407181
39	42.469433	12.373463	63.32671	31.62978	32.62273	0.9378558	34.23443	31.280256	1000.0	1000.0	155999	17.354738	18.036905	147.87775	2.9793923	-17.567478	0.07213428	3637.880280971527
40	26.257076	14.931769	39.095383	0.8158767	-10.774497	0.6522334	-9.924614	-11.907929	1000.0	1000.0	159999	18.796501	19.880342	175.20132	3.0989099	-18.991407	0.07603047	3747.633397579193
41	9.354094	7.3960376	17.059006	-1.1112533	18.206171	1.2550503	20.666845	16.104424	1000.0	1000.0	163999	20.061096	21.703085	189.33821	2.8390236	-20.23517	0.07147462	3858.471869945526
42	11.790794	7.8989635	24.91656	3.8090527	18.984016	2.766032	21.725048	14.786379	1000.0	1000.0	167999	20.63633	22.365808	196.19426	2.813937	-20.777113	0.07235966	3969.0841193199158
43	5.995179	11.027841	25.043962	-1.6610636	36.812572	0.6061098	37.60077	35.558907	1000.0	1000.0	171999	20.585093	21.557398	195.05937	2.9493964	-20.73903	0.07156966	4078.8856706619263
44	34.86494	8.327031	45.673473	25.228138	42.196953	0.81612736	43.507973	40.773834	1000.0	1000.0	175999	20.122986	20.249073	188.19824	3.0898294	-20.247301	0.07023574	4189.455008983612
45	43.322105	1.7131895	45.195686	40.783596	38.448147	1.5790071	40.468273	34.368248	1000.0	1000.0	179999	19.364916	18.645279	186.68227	3.0376282	-19.502325	0.06201872	4298.855596780777
46	18.678473	13.1851225	31.847015	-1.60699	14.095538	3.8457303	18.284683	7.6242914	1000.0	1000.0	183999	18.636862	17.800446	187.19946	2.8713298	-18.757793	0.06188304	4409.069941282272
47	29.769365	6.21524	36.48317	19.605843	24.843208	0.9694993	26.46333	23.076101	1000.0	1000.0	187999	18.400301	17.62254	183.90532	2.7975461	-18.5235	0.058254708	4521.513924598694
48	22.564909	7.7021675	35.146976	14.50514	21.3673	1.2795076	23.729107	19.526161	1000.0	1000.0	191999	17.422289	15.859558	169.83981	2.578986	-17.517567	0.052620146	4635.623432636261
49	14.426882	9.242081	30.184072	6.515176	-6.77072	9.645333	8.121076	-19.370533	1000.0	1000.0	195999	16.551378	14.331452	170.98126	3.1598468	-16.650288	0.05278557	4749.641518354416
50	18.499207	5.537477	24.775005	9.61548	35.74597	2.2962997	41.385426	33.73805	1000.0	1000.0	199999	16.312784	14.840141	189.04327	3.29957	-16.417702	0.060110573	4863.946531534195
51	29.97505	13.802148	42.939026	6.7176957	43.56692	3.383214	47.28116	34.515545	1000.0	1000.0	203999	15.562589	13.656628	161.99702	3.0939884	-15.653577	0.046294406	4978.639833450317
52	41.005062	2.325364	43.59563	38.02138	36.552696	1.2379065	39.88304	35.42654	1000.0	1000.0	207999	14.680621	12.650884	141.09991	3.0175567	-14.768093	0.038858034	5093.713189125061
53	40.05729	2.0108423	41.951733	36.729065	41.185898	3.387536	46.09164	34.448387	1000.0	1000.0	211999	13.7561035	11.643931	121.44173	2.9407253	-13.836789	0.035486646	5209.647212505341
54	44.325626	6.802328	54.273304	36.943127	46.602936	5.2729926	51.421604	37.447323	1000.0	1000.0	215999	13.01146	11.004446	108.68367	2.7660942	-13.096172	0.033500064	5326.413842916489
55	51.441505	4.957636	56.763103	43.869453	56.919514	7.4448476	62.865658	43.314365	1000.0	1000.0	219999	12.58114	10.659265	96.361115	2.660757	-12.688178	0.03401862	5443.554438114166
56	50.868683	1.4572731	52.959656	49.02223	52.443855	0.7510863	53.972706	51.21806	1000.0	1000.0	223999	12.300054	10.6881075	95.44476	2.667931	-12.385929	0.031560455	5562.445354938507
57	55.83824	4.290828	63.104176	52.234627	48.882286	5.818596	54.193817	40.345528	1000.0	1000.0	227999	11.684578	10.304065	88.656654	2.4792244	-11.768838	0.028770637	5680.57998418808
58	49.479393	2.7125828	51.591053	44.82335	53.878895	2.810406	57.915638	48.538597	1000.0	1000.0	231999	11.389015	10.194961	84.422874	2.348309	-11.479604	0.030212477	5799.832416057587
59	57.431023	3.8571284	63.698902	53.239937	54.072308	1.6617659	56.393215	51.51784	1000.0	1000.0	235999	11.067327	10.152374	76.355965	2.019854	-11.150771	0.030041652	5918.375034809113
60	51.32459	2.7973406	55.264263	47.472702	47.752144	8.652694	61.189198	37.726112	1000.0	1000.0	239999	10.756352	10.067181	66.61661	1.8823237	-10.838539	0.02654047	6036.6890823841095
61	51.429207	4.824899	57.182156	43.97579	50.341347	8.913549	62.45652	39.138515	1000.0	1000.0	243999	10.506867	10.0436	63.300026	1.7782499	-10.588992	0.027196635	6155.635721683502
62	48.055477	5.2575693	51.637974	38.990932	45.418274	2.74701	46.86191	37.32834	1000.0	1000.0	247999	10.191606	10.018471	61.57495	1.6103119	-10.263383	0.028227994	6274.121354818344
63	56.25791	3.081562	61.393414	53.559734	49.49032	5.904398	61.63822	42.344055	1000.0	1000.0	251999	9.940351	9.90009	59.17229	1.5987904	-10.019087	0.02811289	6392.857035398483
64	51.571037	4.5494804	56.034924	44.9861	54.43679	1.4225699	57.219803	52.553936	1000.0	1000.0	255999	9.764484	9.802788	54.72244	1.6488084	-9.8354435	0.028660443	6511.506442070007
65	56.224953	5.516619	65.77251	52.685444	61.402966	3.725531	71.56101	57.06058	1000.0	1000.0	259999	9.44392	9.509802	50.95739	1.4578593	-9.509864	0.026357891	6632.039989233017
66	60.518433	4.8890686	68.446785	55.248703	46.63408	5.691811	55.74334	41.286194	1000.0	1000.0	263999	9.150079	9.28502	49.2955	1.4236381	-9.214313	0.025305236	6751.571022748947
67	58.290077	4.694194	66.171524	54.402756	54.723248	5.4629564	59.75324	46.189438	1000.0	1000.0	267999	9.033023	9.1977	49.329384	1.528558	-9.113759	0.024582133	6871.087161064148
68	56.04804	1.1410499	57.837627	54.80065	61.47829	2.7012365	64.7452	55.127193	1000.0	1000.0	271999	9.067002	9.234111	48.883667	1.488063	-9.143821	0.02365229	6992.610862016678
69	60.27879	4.6785088	66.79369	55.481567	62.718452	1.7285123	64.48943	59.56912	1000.0	1000.0	275999	8.929069	9.197055	47.81593	1.4662449	-8.995499	0.023537828	7114.194453716278
70	52.95057	5.565804	61.128296	45.832912	59.77777	3.1613212	64.545876	52.515656	1000.0	1000.0	279999	8.773375	8.999945	45.405327	1.6452129	-8.837484	0.024402179	7235.132024526596
71	48.866295	9.71564	63.221695	39.360607	49.40356	2.784692	53.132893	44.71502	1000.0	1000.0	283999	8.594405	8.779216	45.719833	1.5315162	-8.656963	0.022358177	7357.366165876389
72	52.563564	2.0140853	55.57367	49.9381	52.11144	1.3013672	54.759785	49.583664	1000.0	1000.0	287999	8.468504	8.528452	44.732693	1.6193414	-8.538385	0.024301516	7479.101441383362
