Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-2.0914812	8.845282	4.701743	-17.039152	16.430805	1.4328215	18.709185	14.384354	1000.0	1000.0	3999	7.1599174	7.874534	41.464924	-9.749384	-8.586158	0.06907423	36.273032665252686
2	7.9308867	10.736987	23.70114	-5.6634274	-15.89854	1.0511799	-13.781424	-16.99727	1000.0	1000.0	7999	35.006916	19.506298	90.244095	-19.566547	-37.531506	0.3142375	81.26558804512024
3	-5.4489565	12.750181	11.307437	-23.882322	35.447166	1.0607673	37.882652	34.20135	1000.0	1000.0	11999	63.594276	16.0211	121.110855	-6.9206476	-65.08605	0.3657881	127.46589517593384
4	22.465624	26.758495	65.43437	-5.3030624	-21.062407	2.386962	-17.327463	-24.622328	1000.0	1000.0	15999	72.87353	18.247734	161.09943	24.207867	-73.98608	0.35549426	174.6888256072998
5	14.442107	4.726419	19.301697	6.703494	11.788897	13.123837	34.608868	-15.264372	1000.0	1000.0	19999	86.71296	19.484472	180.83862	43.91921	-88.08074	0.38915154	222.58208894729614
6	2.681188	4.9965205	10.208293	-3.7461305	44.33401	7.898031	59.779922	28.558617	1000.0	1000.0	23999	104.20005	22.388147	209.85298	53.413326	-106.01491	0.4511999	269.64881014823914
7	12.947585	11.85753	23.57738	-7.021782	22.284454	1.8579559	24.451561	18.84418	1000.0	1000.0	27999	116.37308	24.453314	207.81343	66.455956	-117.80489	0.45548353	317.7951121330261
8	19.790232	23.993132	36.73044	-21.625593	2.43406	6.0238934	14.660616	-5.8883624	1000.0	1000.0	31999	122.81226	27.191994	386.7626	75.13199	-124.17548	0.6526236	365.66480779647827
9	7.5408344	12.557194	26.008202	-9.438875	34.305733	4.3739967	39.829308	28.73936	1000.0	1000.0	35999	136.66393	36.08114	380.32822	80.39403	-138.13637	0.7854711	413.9328191280365
10	11.164882	6.5389743	22.134722	5.5775194	4.347605	1.9693936	7.5120893	1.4352043	1000.0	1000.0	39999	140.52492	37.541237	338.47836	91.48988	-141.42879	0.58543694	461.54019927978516
11	15.800226	4.7120624	22.45228	9.239379	6.939306	0.7292181	8.527999	6.047783	1000.0	1000.0	43999	137.34673	35.758823	310.79636	86.50213	-138.11913	0.44583267	511.0698359012604
12	-8.1725	10.589843	4.8158765	-23.132885	40.342598	10.947623	62.90153	32.431774	1000.0	1000.0	47999	127.40061	29.608873	273.61185	79.816055	-127.8429	0.33011854	560.8632173538208
13	3.8257809	20.664234	27.237185	-22.698574	8.099379	3.211429	13.77692	1.6128215	1000.0	1000.0	51999	113.9407	23.93685	232.44084	69.20151	-114.29956	0.26528224	611.4045457839966
14	16.263597	6.843675	25.56021	6.3554015	24.644323	1.1868913	26.16764	22.36467	1000.0	1000.0	55999	100.47775	17.85152	194.64821	66.25642	-100.824234	0.19947453	662.2308094501495
15	27.609016	14.551461	40.83282	3.203853	42.100555	3.789451	46.05791	32.177128	1000.0	1000.0	59999	88.70635	14.672671	166.93689	59.177383	-88.97555	0.14436798	713.3360424041748
16	35.09134	4.6264324	41.725784	28.900293	42.516747	4.9608483	46.345486	31.072695	1000.0	1000.0	63999	76.81612	12.350113	146.13908	52.002083	-77.03897	0.111757584	766.4755597114563
17	33.673157	8.563859	44.469017	23.249674	35.557793	3.0601892	39.328445	30.406713	1000.0	1000.0	67999	66.36208	10.898359	131.93011	43.799755	-66.54069	0.09384244	824.4336535930634
18	27.829576	3.1793485	33.262047	25.270393	35.964096	6.9532657	47.34159	29.75951	1000.0	1000.0	71999	57.018414	10.163828	116.94609	37.20973	-57.171402	0.08188866	885.3100752830505
19	37.938854	3.9094946	42.631283	33.176334	34.01918	2.3192074	39.556583	30.777199	1000.0	1000.0	75999	49.13552	9.727505	102.18154	31.042278	-49.294743	0.07080373	948.1478183269501
20	40.82098	8.363575	51.52072	28.548021	32.763496	5.594879	37.4416	21.337051	1000.0	1000.0	79999	42.87364	9.671255	92.23421	26.391468	-43.04047	0.061334323	1011.958696603775
21	39.377537	2.5208132	42.743866	35.83467	36.836395	3.1866398	43.35431	34.036884	1000.0	1000.0	83999	37.865067	9.809373	86.3779	21.61629	-38.029915	0.05940257	1077.066038608551
22	35.79986	7.2523737	44.816154	26.549635	31.531555	2.8342426	39.77125	29.513794	1000.0	1000.0	87999	33.44381	9.834841	81.240135	18.07865	-33.585876	0.052579124	1143.6415407657623
23	37.978153	7.412397	46.762863	27.439404	48.13337	4.567483	54.053368	37.890633	1000.0	1000.0	91999	29.679464	9.926191	76.32054	15.117801	-29.826176	0.05062603	1211.1195349693298
24	44.184277	5.279145	52.037476	37.47404	37.654076	5.3882604	44.185696	30.061512	1000.0	1000.0	95999	26.537743	10.038475	73.429726	12.822344	-26.66761	0.04787545	1279.7953560352325
25	44.85694	6.955087	55.854473	36.560574	38.826717	0.99372536	40.75578	37.25236	1000.0	1000.0	99999	23.994562	10.040938	71.67082	10.934697	-24.131601	0.04514976	1349.751901626587
26	50.7587	4.7686477	56.78315	45.31924	60.189434	12.555811	75.34345	28.365992	1000.0	1000.0	103999	21.853777	10.074125	67.16903	8.939106	-21.971117	0.04338362	1420.579790353775
27	43.73159	2.1595223	46.366096	41.063183	47.448254	2.6475372	55.08179	44.940605	1000.0	1000.0	107999	19.974504	9.913596	67.2323	7.338213	-20.096266	0.0398211	1492.1521604061127
28	44.017555	3.9723861	50.569546	40.044975	46.153496	3.4651241	51.895622	40.75718	1000.0	1000.0	111999	18.545937	9.847924	66.917076	6.0786123	-18.667961	0.038574364	1564.239150762558
29	41.86268	2.3749218	44.883095	38.98862	44.42158	2.7295408	51.757893	41.531612	1000.0	1000.0	115999	17.22132	9.750132	66.21432	5.3233633	-17.335106	0.03537066	1637.6492097377777
30	52.1995	7.14819	59.96711	44.971935	40.56305	5.0863976	46.356083	32.31488	1000.0	1000.0	119999	16.06667	9.7422085	61.2123	4.4272113	-16.174227	0.036154084	1712.5089149475098
31	43.2047	2.6399126	46.478638	39.25692	49.75313	3.08547	53.38434	43.52563	1000.0	1000.0	123999	15.008823	9.598181	56.677654	3.9884653	-15.11603	0.03295073	1787.3902263641357
32	39.218925	5.292094	47.501736	33.63541	43.63508	4.2272434	48.01209	38.188236	1000.0	1000.0	127999	14.217125	9.551533	55.104847	3.174275	-14.320425	0.030210018	1863.299304485321
33	46.59584	4.4484334	53.46242	41.015194	53.52169	1.5658755	55.652534	51.056046	1000.0	1000.0	131999	13.417793	9.492511	56.529263	2.8756964	-13.5111265	0.03194996	1939.8435637950897
34	49.350746	3.4292192	54.46645	45.16493	48.546608	3.2922566	56.749557	44.26451	1000.0	1000.0	135999	12.75748	9.571659	54.871414	2.6229362	-12.856115	0.029568924	2016.4831235408783
35	50.775555	2.1471584	53.94792	48.198296	51.34057	9.495445	60.675022	34.585793	1000.0	1000.0	139999	12.2119665	9.544409	52.55056	2.347217	-12.31017	0.03017145	2093.448655605316
36	42.48376	5.9327235	49.744858	33.34527	44.25385	1.440128	47.71477	43.066708	1000.0	1000.0	143999	11.747345	9.454002	53.011845	2.4261627	-11.844193	0.02832666	2171.158670425415
37	41.12658	5.2149954	48.947613	34.272545	51.954884	2.9274733	54.63186	45.69745	1000.0	1000.0	147999	11.316637	9.355871	45.422096	2.402607	-11.405646	0.02696782	2249.170882701874
38	51.3827	6.6701117	61.206802	44.983883	50.418343	8.329711	58.17141	39.19115	1000.0	1000.0	151999	10.940537	9.334372	44.981487	2.6628945	-11.032039	0.027249586	2325.867164850235
39	53.16704	8.355432	61.70987	44.21164	40.09409	5.754591	47.90441	31.53695	1000.0	1000.0	155999	10.695706	9.333282	45.970875	2.4493008	-10.790611	0.027818326	2404.485995531082
