Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-295.39426	96.564606	-202.17804	-444.7084	-536.6782	27.08375	-484.00992	-583.5127	1000.0	1000.0	3999	4.3333364	3.8487594	21.215218	-3.8105063	-5.5405846	0.34152865	38.521783113479614
2	-318.46097	36.335663	-281.96384	-368.72998	-454.319	69.90885	-340.31824	-542.26605	1000.0	1000.0	7999	42.79724	21.90237	112.30775	-0.7101389	-47.43748	2.9861486	88.71873307228088
3	-296.49234	102.933914	-137.29019	-394.0563	-605.3843	59.65702	-517.0536	-716.6829	1000.0	1000.0	11999	168.02092	46.39514	283.52206	66.83932	-177.45824	19.39137	139.32386445999146
4	-470.69788	79.80505	-352.56284	-564.1607	-552.74426	45.94133	-442.55255	-612.17224	1000.0	1000.0	15999	240.84828	31.502493	296.6525	105.59872	-244.88042	22.644537	190.0647087097168
5	-493.11325	111.08468	-326.71103	-627.7451	-478.5152	133.93556	-344.7244	-746.01	1000.0	1000.0	19999	236.43622	36.478096	299.49008	131.88048	-238.55463	14.913349	240.35748744010925
6	-419.12784	87.52496	-269.01086	-484.71478	-366.15768	123.710526	-160.1517	-595.202	1000.0	1000.0	23999	215.42075	31.13024	278.53995	144.36864	-216.62898	8.45724	291.0828034877777
7	-178.35672	255.54868	137.93996	-520.1314	79.39464	213.75316	276.88394	-413.28036	1000.0	1000.0	27999	187.34756	26.154648	245.86429	132.56543	-188.22214	5.2751017	341.896692276001
8	656.53467	245.55557	1008.6116	346.9652	1093.0588	99.479904	1250.1144	919.5291	1000.0	1000.0	31999	166.40512	23.721325	216.85396	115.69308	-167.3867	4.0689726	393.03434014320374
9	1251.6223	101.446556	1348.9459	1090.8534	1608.3649	87.727715	1818.1993	1520.1516	1000.0	1000.0	35999	155.79408	25.405472	207.13176	102.77032	-157.00616	3.892351	445.23263788223267
10	1821.9546	97.083916	1963.3047	1692.0385	2178.7908	166.83922	2390.012	1883.0292	1000.0	1000.0	39999	154.65945	30.319958	220.56905	93.333496	-156.06924	4.7157273	496.94095492362976
11	1912.2976	667.34143	2393.5186	766.19257	2096.8376	315.0251	2476.5212	1274.1627	1000.0	1000.0	43999	161.63736	37.23182	244.59917	87.96484	-163.28404	5.6582303	548.4073529243469
12	2082.777	1181.4562	3024.7996	56.86761	3100.7537	166.3761	3266.3496	2779.2644	1000.0	1000.0	47999	172.55728	45.78312	275.38342	79.96497	-174.30818	6.5591135	600.6523296833038
13	3362.0928	265.04834	3710.7551	3061.2295	3832.936	110.83606	4011.542	3636.5132	1000.0	1000.0	51999	187.3952	57.03741	304.0912	74.28037	-189.30122	7.5239754	653.5591089725494
14	3687.2134	94.652794	3770.9192	3527.7266	3426.6587	971.9822	4268.3535	869.009	1000.0	1000.0	55999	209.52715	69.20674	343.81418	72.89705	-211.66057	9.078315	707.0219287872314
15	4045.482	127.0158	4168.479	3843.3313	4027.5535	392.32785	4262.6123	2864.167	1000.0	1000.0	59999	235.7579	80.13991	372.35327	74.55949	-238.12312	10.355517	760.6279580593109
16	3871.3926	438.5438	4188.2705	3116.4731	3223.615	847.10333	4048.8755	1300.8226	1000.0	1000.0	63999	263.87454	88.87172	402.72046	80.52258	-266.32254	10.669945	813.6823737621307
17	4217.5474	169.84581	4475.48	4021.7185	4250.993	81.19317	4387.042	4064.6196	1000.0	1000.0	67999	290.27283	94.980675	427.04074	88.73281	-292.6962	11.290986	870.1632370948792
18	3767.3613	1120.0604	4663.9277	1848.5844	4279.2256	970.6286	4805.3223	1411.1992	1000.0	1000.0	71999	313.34427	100.47375	449.9998	93.558945	-315.77094	11.867925	929.6295483112335
19	4540.3267	125.80539	4685.3125	4350.0845	4813.6875	170.096	5099.2085	4470.4126	1000.0	1000.0	75999	335.66302	104.70203	469.82904	102.19321	-338.0604	12.204665	990.7085723876953
20	4660.3096	125.86	4858.7954	4516.261	4670.343	822.13873	5258.3164	2283.7996	1000.0	1000.0	79999	356.09067	109.16171	494.33875	105.388084	-358.4967	12.06097	1052.3123190402985
21	2595.0078	2133.5698	4701.4863	-108.69994	4410.5205	1118.9794	4997.2974	1077.0151	1000.0	1000.0	83999	373.53653	113.61301	522.4504	112.03388	-375.8861	12.709985	1114.9712753295898
