Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	18.577633	11.590975	66.49914	5.488464	25.22152	0.1613073	0.094294935	0.35196453	-0.21356471	4000	-7.5340274e-08	177.78828	-0.01593698	-90.567825	0.9189426	0.018208994	0.252	5.0	3.774921417236328
1	37.604923	38.40614	216.41039	6.858305	41.276596	7.968425	0.42322162	8.580653	4.7745957	8000	2.026558e-08	993.18634	-0.013801135	-220.59448	0.91836643	0.015012412	0.2245	6.0	7.507239818572998
2	85.85379	63.282475	350.8353	10.122825	67.79661	16.06068	1.7475605	16.596977	-9.410559	12000	-2.4020672e-08	2023.7635	-0.014827739	-484.37524	0.91781586	0.0045678625	0.10125	79.0	12.032453775405884
3	124.10549	74.33135	382.1609	11.95764	83.59574	25.402102	0.05586356	25.421541	24.328775	16000	4.1842462e-08	2504.1155	-0.014768946	-487.02673	0.9072627	0.0070648086	0.10125	79.0	16.569687366485596
4	136.04109	65.054665	292.3172	14.205088	82.0	33.21442	0.04384795	33.224464	32.25452	20000	6.7591664e-08	2377.5396	-0.008230211	-362.82605	0.90489334	0.016420452	0.19025	7.0	20.52932119369507
5	170.85245	69.867905	267.6118	20.46147	95.09524	39.630283	0.022138912	39.635685	39.002323	24000	5.030632e-08	3002.3745	-0.010126876	-484.22705	0.9043033	0.015081936	0.1995	6.0	24.28258180618286
6	206.99858	42.25072	274.6087	77.26818	101.333336	46.62565	0.0037792667	46.62686	46.481155	28000	1.4126301e-08	3186.7786	-0.013491251	-523.1245	0.9029602	0.007346169	0.10075	79.0	28.791645765304565
7	205.49763	48.53774	249.99434	56.56301	97.21951	53.61024	0.0020714267	53.610935	53.544407	32000	-7.319451e-08	2901.203	-0.012305186	-389.73242	0.89033526	0.009902743	0.08325	79.0	33.47364902496338
8	215.96355	23.91146	243.1649	118.393684	100.38461	59.557365	0.0019727352	59.55802	59.50062	36000	-4.5776368e-08	2588.3647	-0.011096989	-321.15063	0.8896088	0.0077950642	0.097	79.0	38.027804374694824
9	217.50005	14.964312	244.58572	148.33292	98.05	64.90981	0.0010415671	64.91022	64.89188	40000	6.043911e-08	2325.8904	-0.009243778	-246.99976	0.88448316	0.007999668	0.068	79.0	42.57242751121521
10	216.3398	5.96666	228.64517	206.38145	96.60976	69.63281	0.0013480511	69.63316	69.571815	44000	-9.536744e-10	2021.4402	-0.010017995	-168.43604	0.8774278	0.0048316154	0.08575	79.0	47.47417426109314
11	211.39977	21.981348	230.29153	73.45939	93.88095	73.59557	0.0021648738	73.59594	73.498604	48000	-1.001358e-08	1855.8408	-0.009565323	-115.909424	0.8590839	0.0034878918	0.06825	79.0	51.97674632072449
