Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	17.518543	15.450911	132.7297	4.401929	39.06815	1.2242936	40.395718	36.940384	21.836065	22.2	3999	4.302196	3.0948853	20.437523	-5.3599544	4.302198	3.0946968	20.533068	-5.503942	-5.031557	0.22416909	32.88915467262268
2	18.999533	17.916939	147.5568	2.8260665	38.723022	0.8507914	40.61975	36.982372	22.579546	22.0	7999	17.163256	9.008737	56.775585	-18.807814	17.163088	9.011465	56.67015	-16.944813	-19.899174	1.9471902	79.20063710212708
3	43.85397	59.927303	209.17409	4.9752107	196.1562	1.6971709	198.31264	192.55304	33.898304	101.6	11999	36.546776	14.555498	75.88949	-30.43626	36.54614	14.55626	75.32804	-32.06681	-40.59542	10.293216	125.5642466545105
4	197.68214	24.979172	244.02632	90.51052	210.18721	6.3791766	222.29167	203.90176	105.47369	111.2	15999	57.114864	17.410543	94.2136	-39.209057	57.11649	17.394892	93.4334	-41.09207	-61.221977	20.515284	173.5517439842224
5	177.57782	54.12785	226.44897	12.660056	205.90048	1.5743915	207.48639	202.59464	91.045456	98.5	19999	71.40001	19.809748	118.01726	-38.219322	71.40024	19.805317	116.836205	-46.55796	-75.33922	21.395958	221.3540382385254
6	214.90092	7.0731454	227.6737	196.37314	213.92717	5.235522	220.66962	204.9181	100.25	97.3	23999	82.47735	24.763025	127.39501	-43.98246	82.47672	24.762802	127.49853	-49.309284	-86.35597	18.931543	269.07014203071594
7	206.47092	13.534858	229.79007	180.82979	197.87776	8.3092785	212.85611	190.3654	96.19512	96.1	27999	88.83345	29.112183	133.53262	-46.032375	88.83429	29.110058	133.52179	-46.528564	-92.31909	18.901546	318.05301237106323
8	188.05164	9.333368	226.75655	164.96669	191.89261	2.692945	197.59933	188.39343	93.53488	98.0	31999	93.76612	32.20434	136.88025	-66.69961	93.76629	32.19913	136.48784	-57.443607	-96.9912	18.391418	365.89114809036255
9	195.30847	22.184507	274.95364	142.47966	170.22307	11.915929	194.62683	158.99252	95.38095	85.7	35999	96.93752	36.146034	141.83624	-58.056473	96.93824	36.14398	140.94543	-59.638157	-99.802635	17.536285	414.54594230651855
10	196.14272	10.334957	246.45149	167.37576	197.05952	1.4812752	199.17216	195.30324	92.65116	91.5	39999	98.6046	39.182396	144.20634	-88.43615	98.6046	39.182003	145.58049	-68.16497	-101.41278	17.416111	461.370169878006
11	211.9663	32.572327	310.2761	97.59823	187.41942	92.22625	288.2206	92.659805	103.71795	113.4	43999	98.67311	40.61368	146.99557	-62.684868	98.67297	40.614914	146.6141	-72.93335	-101.460335	16.749113	509.3575129508972
12	262.22098	170.51836	1000.7482	68.728424	362.14667	61.337658	474.21136	279.45642	166.86957	372.6	47999	98.79761	40.09365	153.79626	-61.691593	98.79751	40.095688	155.92587	-87.196175	-101.55976	18.700157	559.6200850009918
13	206.98471	167.60553	610.4045	12.463032	567.997	104.52747	716.6028	364.38745	137.73334	271.2	51999	104.62855	37.061478	182.89091	-86.81335	104.62787	37.063526	181.10016	-66.91412	-108.2933	26.024294	609.075760602951
14	235.0281	205.36197	1083.5919	20.894636	399.22928	121.39645	634.5861	264.2135	123.875	246.4	55999	111.99384	33.762497	208.86833	-55.437164	111.99162	33.760235	203.7459	-62.316456	-115.97622	36.98805	659.20263504982
15	348.66742	196.9299	1021.9056	196.69582	241.37785	2.6387887	244.22319	236.30603	233.11765	125.1	59999	122.47578	32.86528	200.23752	-53.929016	122.47541	32.866848	205.44336	-64.47184	-127.01961	38.08648	709.6792390346527
16	208.78426	21.087408	263.4601	155.58647	210.34543	36.42504	261.68314	137.19066	108.07895	108.7	63999	132.49773	36.90941	203.59811	-76.32246	132.4981	36.908344	207.863	-77.81005	-137.03188	42.422897	761.8329412937164
17	248.18507	27.983109	298.39893	201.69405	224.79382	6.215789	235.991	217.97633	106.054054	97.8	67999	139.00032	41.059048	204.53253	-142.05722	139.00151	41.05759	204.84833	-116.30656	-143.08093	46.54935	815.0729868412018
18	245.1066	29.314405	304.7075	185.34746	204.13675	1.859467	208.0043	200.67078	105.1579	94.6	71999	140.09555	45.449272	226.54376	-86.95046	140.09616	45.445232	227.59637	-95.563515	-143.79106	43.51172	871.757771730423
19	331.31638	83.4397	458.42334	201.70753	503.11948	6.0403833	515.65967	495.93082	123.75	167.0	75999	139.45718	50.64781	268.87927	-69.70828	139.45982	50.64084	263.1822	-90.88222	-143.10625	45.820522	932.4279997348785
20	422.35397	77.37359	613.5961	293.7563	309.74524	15.082952	333.13284	285.91766	144.85715	116.0	79999	140.92184	52.148464	296.01212	-105.42552	140.92245	52.148487	292.42374	-73.719536	-145.1417	50.88916	994.6427357196808
21	529.5194	238.61513	1214.3041	186.75241	321.93274	69.54718	394.97168	210.27263	195.3	137.9	83999	145.62506	51.106274	289.2501	-101.934044	145.62427	51.122784	296.0347	-96.484184	-150.5035	52.06677	1058.103641986847
22	367.68344	192.11983	724.14636	24.19059	183.56828	11.693953	196.60408	168.01508	152.2963	110.1	87999	154.42223	50.98491	294.53644	-87.6226	154.4228	50.990574	297.93445	-70.911545	-159.31195	57.126884	1122.8982019424438
23	485.82288	265.57254	1044.5537	167.8404	670.81287	56.768154	767.4374	594.49756	177.18182	214.4	91999	163.02788	52.602837	293.3815	-69.420555	163.03076	52.597805	286.24075	-70.663	-167.95169	60.97541	1189.057419538498
24	628.2659	183.98808	981.4586	224.94849	907.7581	20.206863	939.10767	879.6313	207.25	298.7	95999	167.78328	55.53776	279.3424	-71.71731	167.78658	55.53636	289.5997	-54.712917	-172.13448	57.07993	1254.3420379161835
25	553.3092	254.8554	961.56586	223.85162	449.42902	3.2684348	454.52914	443.3363	196.25	166.6	99999	170.0008	58.726048	289.27744	-116.389984	170.00227	58.736088	303.42575	-75.52375	-174.22963	55.796516	1320.5503313541412
26	553.8344	62.549717	707.52496	472.64456	605.6036	10.361012	619.5927	588.11597	181.86363	191.6	103999	171.62791	59.539608	275.82407	-94.48344	171.6292	59.548504	282.0699	-87.73703	-175.54646	52.623848	1385.4488291740417
27	513.29803	113.171326	749.8928	349.1152	562.47534	21.015713	581.5985	507.69324	184.86363	178.0	107999	172.84544	59.9603	273.014	-155.97224	172.84534	59.970272	264.6428	-108.59102	-176.80367	51.641136	1451.5169360637665
28	557.6155	56.9521	663.6002	424.9328	580.4439	16.838945	612.887	553.95197	186.4762	191.8	111999	173.65701	59.901054	273.1356	-61.701454	173.65823	59.909473	271.37564	-59.636223	-177.40187	49.76039	1518.8397252559662
