Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-200.50874	42.78874	-141.44154	-261.5872	-540.6598	27.517529	-489.96304	-577.7569	1000.0	1000.0	3999	3.7786028	4.0493264	24.77333	-4.1521125	-4.919085	0.36397633	37.049423694610596
2	-280.1177	50.483936	-201.3403	-328.84708	-561.6983	36.31659	-503.60336	-608.67993	1000.0	1000.0	7999	36.18282	18.93628	89.25573	0.32189897	-39.780445	1.9463651	86.07807803153992
3	-406.50446	88.575516	-315.9791	-531.727	-591.3712	173.73598	-151.4997	-740.49866	1000.0	1000.0	11999	108.13081	25.988848	173.27252	42.65593	-112.91547	6.0545764	136.1721429824829
4	-468.07053	81.622925	-380.41553	-598.3583	-214.34773	234.14145	138.88852	-785.2387	1000.0	1000.0	15999	140.19862	29.159237	200.97943	83.89549	-142.33191	7.4358416	186.44625806808472
5	-378.22797	135.83301	-183.28975	-567.0333	-181.6646	205.63387	48.911274	-531.8774	1000.0	1000.0	19999	136.26526	34.65866	201.36879	73.63559	-137.23637	6.6439395	236.93400645256042
6	-42.2109	215.72957	264.06763	-346.01718	-193.608	308.73425	355.91086	-533.9272	1000.0	1000.0	23999	122.38952	33.846455	189.68639	65.79704	-123.341576	5.550999	287.37096524238586
7	458.80084	486.7264	1045.6592	-306.653	607.3959	353.3979	1015.0845	-256.06702	1000.0	1000.0	27999	115.54136	33.481205	181.01848	57.39285	-116.54191	5.2354302	338.0391719341278
8	1147.7133	273.93927	1513.7803	746.8448	1379.2065	580.9643	1998.0524	266.2769	1000.0	1000.0	31999	115.45581	36.255787	191.53773	49.91972	-116.54849	5.6875362	388.66151666641235
9	2264.4094	195.47275	2462.4211	1968.8573	2698.3008	160.10974	2939.422	2335.5322	1000.0	1000.0	35999	123.33897	41.657772	216.90195	49.32256	-124.71584	6.3236437	439.71239161491394
10	2697.8494	75.410095	2802.7556	2590.3225	2896.7935	82.598434	3016.6335	2763.9858	1000.0	1000.0	39999	140.96413	49.894672	244.69589	51.082977	-142.61122	7.1650114	491.1978108882904
