Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	17.77766	13.90513	126.29088	5.9513264	81.516396	0.7947136	83.27202	80.49559	22.172222	44.7	3999	9.976876	7.72157	71.94461	-10.467976	9.977648	7.723985	72.77641	-10.306538	-0.013606142	2.2044468	14.601446	-11.876379	-11.259224	1.7776734	79.1671690940857
2	18.160673	13.996694	88.76767	4.8141236	24.271366	0.88368374	25.384438	23.128803	23.069365	19.5	7999	50.097473	24.74852	202.23788	-46.374546	50.09882	24.746084	199.49054	-55.07077	2.5902507	2.767042	21.948366	-12.020165	-55.252655	29.236492	185.09987807273865
3	40.79531	53.60216	214.37149	5.7889853	107.67932	1.1424857	109.76107	106.5961	31.608	62.3	11999	118.43128	46.500587	312.1055	-93.65533	118.43212	46.47448	309.52417	-92.45174	3.4878747	3.0026476	25.083923	-13.260964	-127.52688	164.42131	292.80124068260193
4	212.38	25.079111	230.9708	107.11159	203.8523	1.8584974	206.74933	201.73053	97.48781	94.4	15999	197.4997	52.5944	303.99292	-110.56298	197.49512	52.579613	305.92657	-108.340775	3.8684173	3.1071663	34.97366	-12.708796	-207.62834	275.99576	401.4181876182556
5	253.37386	83.97242	524.0542	11.196612	392.49454	199.34177	652.8705	212.84663	114.8	164.2	19999	219.2333	61.27173	384.4704	-170.56325	219.24265	61.18641	377.06253	-186.82307	3.6409256	3.481394	49.725956	-11.128965	-227.67519	258.66092	509.64973640441895
6	405.3903	201.6048	1044.9769	67.74677	344.78394	14.1740465	361.14154	322.84555	192.85715	137.0	23999	230.58638	65.18489	389.5282	-162.65924	230.5969	65.142334	374.2138	-158.1768	3.1511898	3.354695	49.070663	-11.213833	-238.01846	297.6132	617.5622379779816
7	321.30206	93.03292	591.8658	146.99187	498.27008	23.156427	545.5182	472.36093	136.39285	203.3	27999	239.6551	69.94831	432.11908	-157.13924	239.65797	69.97627	438.9346	-178.42506	3.4746754	3.1414676	58.392204	-11.9022255	-246.94319	299.51544	725.7700242996216
8	310.24585	72.29064	563.8294	45.857212	273.16534	3.7497547	282.03088	269.20776	126.63636	120.5	31999	232.69266	77.33153	456.8937	-184.3094	232.69652	77.339516	461.48648	-170.08826	2.7171237	2.9436016	36.81975	-11.106524	-238.0544	254.8086	834.0805637836456
9	296.13586	15.82752	343.85706	267.64795	302.46103	7.906819	311.41663	288.82053	126.19355	129.4	35999	220.01833	80.99435	437.09888	-118.52082	220.0295	80.96158	428.9415	-142.3719	2.753536	2.93326	43.594353	-11.0944605	-224.79803	206.68005	940.7319931983948
10	393.5871	74.54638	525.8299	301.35565	412.81064	33.203556	461.36008	370.55502	155.3077	180.3	39999	209.78418	81.02716	411.45236	-401.776	209.79668	80.99813	402.33884	-366.7469	2.7584705	3.0679328	38.74358	-12.254006	-214.09534	167.29224	1049.2683851718903
11	446.91025	198.05853	776.1818	23.929926	604.65454	31.292679	637.249	560.423	191.90475	257.2	43999	205.46545	79.2999	382.7425	-320.4999	205.47006	79.28535	379.4586	-329.23688	2.661988	3.0324748	46.280136	-12.035563	-209.34119	153.39603	1158.4058065414429
12	406.78537	105.2253	567.3911	179.77817	335.4975	11.8595705	353.00223	316.92838	169.34782	136.4	47999	197.17328	76.74381	365.85297	-264.1434	197.17844	76.7431	370.5781	-272.812	2.4699621	2.9208088	51.74138	-12.980191	-200.49782	135.12103	1267.3250505924225
13	454.34006	130.74397	682.7515	224.91304	455.79633	99.125	567.0317	315.77368	175.82608	177.2	51999	185.33728	72.717964	344.25516	-158.38448	185.33974	72.71541	342.51733	-195.49954	1.9728048	2.7046998	43.551353	-12.243862	-188.12202	111.7542	1377.0436553955078
14	484.02084	152.04192	830.1399	295.29865	695.8706	24.832296	740.8046	655.0855	190.90475	242.3	55999	173.93022	66.9559	323.68362	-148.40784	173.93214	66.950874	328.00452	-256.779	1.6642387	2.6357906	45.395473	-11.563236	-176.28397	84.37936	1489.4167177677155
15	517.16327	209.47386	865.00366	113.150986	505.75797	192.16731	914.0664	332.57916	218.61111	263.6	59999	164.83337	61.974316	311.1108	-138.70564	164.83403	61.970253	315.29147	-146.16391	1.5134125	2.5458717	41.49598	-10.881257	-166.80478	82.71944	1603.6913368701935
16	617.5106	299.2387	1178.6958	47.209255	703.7208	16.750246	730.84753	680.17285	263.66666	274.8	63999	159.4318	57.211315	289.2965	-101.713974	159.43053	57.214226	291.30377	-139.44011	1.3994157	2.4627535	43.0148	-11.083156	-161.2153	64.889114	1719.4869437217712
17	820.2288	270.88235	1635.5996	556.0125	635.73157	85.725	730.56146	515.6006	308.76923	231.6	67999	157.258	53.823463	279.99176	-110.5183	157.25867	53.81657	279.0993	-140.95256	1.3195024	2.4301832	35.79853	-12.4099865	-158.91411	60.918762	1838.6616356372833
18	746.6362	143.89445	1130.434	552.8474	598.7629	2.238634	602.2906	595.94	239.47058	245.4	71999	156.36697	51.658203	267.7383	-100.23278	156.36809	51.65573	264.9417	-141.90468	1.2289892	2.3656647	35.02073	-11.883644	-157.7816	57.994938	1967.4944820404053
19	2055.702	781.1139	2846.7107	631.8333	2903.1743	22.323353	2939.698	2862.6619	745.6	1000.0	75999	156.97818	50.52866	246.03004	-96.61218	156.9786	50.53218	249.48354	-109.71932	1.2108539	2.456431	38.73689	-11.2865715	-158.28947	57.594296	2111.1451647281647
20	1615.5057	707.00604	2575.167	578.62256	2835.412	5.323128	2842.0889	2823.299	540.8571	1000.0	79999	158.83006	49.94574	239.08545	-137.68079	158.83078	49.947887	235.13664	-174.6893	1.1433821	2.413847	44.253353	-12.075478	-160.05115	55.805504	2258.916488647461
21	1845.6569	738.2918	2727.392	681.58813	2643.6404	3.884572	2650.0903	2636.126	631.7143	1000.0	83999	161.70464	48.970253	230.44267	-129.67982	161.70529	48.967457	237.87183	-94.63193	1.0677172	2.4194863	42.136856	-12.150077	-162.85144	57.142838	2407.97163772583
