Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	17.320524	14.375448	97.01539	3.7643058	38.742928	0.75583136	40.264187	37.001656	21.481081	22.0	3999	12.430607	10.898036	80.02466	-13.955384	-14.645871	1.2378386	50.21398854255676
2	20.003199	17.344902	139.90498	5.1795845	37.95517	0.7686393	38.729008	36.818077	23.202312	21.6	7999	69.35451	30.255636	242.31367	-94.062096	-76.777954	21.403393	117.10119032859802
3	25.92219	13.818825	58.957405	4.8216214	39.25719	0.76572084	40.54031	38.439247	20.8125	22.3	11999	173.48416	60.046425	446.38596	-147.98654	-187.04747	140.24086	184.58355855941772
4	39.129284	0.97369045	41.838715	36.843304	38.961365	1.0443343	40.366234	36.774532	22.329609	22.2	15999	118.60349	81.1391	341.76382	-114.95064	-118.69965	68.316475	252.7047679424286
5	10.698003	12.090551	43.882202	-1.4318448	98.26393	1.9557772	102.86475	95.630455	24.6	96.7	19999	132.93776	78.538216	590.0415	-144.63092	-149.42206	185.6552	321.51177740097046
6	208.11705	154.54083	697.35956	42.08505	361.71237	47.433636	397.0086	259.41397	93.69768	161.0	23999	349.9194	150.37173	1211.2917	-262.9848	-380.02533	858.74365	390.34031677246094
7	258.99274	98.193405	396.07617	63.366394	187.65036	80.76738	296.293	108.07487	128.09677	102.4	27999	613.3341	196.26938	1153.3187	-360.85376	-654.6522	2136.2644	459.3259255886078
8	272.67096	167.50658	977.85004	69.80276	308.03378	7.847708	317.87448	295.3393	135.24138	161.5	31999	793.0239	229.81812	1429.3751	-351.35068	-836.12274	3074.354	528.6282131671906
9	279.22742	107.566795	599.20654	80.289665	398.3144	94.24928	549.69324	286.88165	131.58064	191.3	35999	928.6752	277.0227	1694.188	-515.0489	-974.6008	3990.706	597.433361530304
10	182.98161	236.94318	846.5314	20.301016	26.227661	2.0516682	29.10237	22.9124	173.47826	55.0	39999	1014.96985	293.67368	1821.7905	-648.1427	-1059.5067	4155.9	665.8728580474854
11	231.21706	240.93216	706.03644	12.172535	113.63838	60.53775	251.07323	58.193485	177.5	264.0	43999	1075.3622	303.3147	1768.1909	-709.2586	-1118.823	4103.292	736.4410815238953
12	210.86484	201.0441	722.8837	18.954552	189.84872	109.006256	366.4553	44.586227	191.66667	170.6	47999	1140.039	311.11063	1660.1028	-739.3806	-1182.273	4396.964	807.2713398933411
13	246.36354	169.37994	624.86053	22.23525	259.6372	112.68477	552.802	168.60258	146.81482	145.3	51999	1167.9119	317.18906	1584.8271	-680.8329	-1208.0432	4473.746	878.9580297470093
