Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	8.797357	4.1490293	27.0	3.0	8.797357	-0.2343609	0.10049804	0.18813483	-0.42616862	4000	3.0994414e-08	50.08111	-0.020319069	-36.48019	0.91893786	0.018018669	0.16275	6.0	5.01128077507019
1	10.214834	5.570739	34.0	3.0	10.214834	5.7551045	0.8796693	6.6078153	0.8433695	8000	9.536744e-10	24.838497	-0.024646237	-3.6641808	0.9171769	0.017193126	0.17	7.0	10.404036521911621
2	12.4875	7.2193213	49.0	4.0	12.4875	6.7595196	1.3433944	8.032457	-0.4831051	12000	-1.001358e-08	36.71106	-0.02569499	-4.806219	0.91513234	0.015197735	0.1615	7.0	15.206393003463745
3	13.898954	8.19664	49.0	4.0	13.898954	8.4444275	2.2154377	10.914015	-0.39233708	16000	-2.2649765e-08	42.999218	-0.021413956	-2.152172	0.9129863	0.017422225	0.163	8.0	20.929853916168213
4	19.485294	12.062532	83.0	4.0	19.485294	9.42499	2.2748213	11.933797	-0.40679288	20000	4.053116e-09	93.44361	-0.018801132	-15.196686	0.91026086	0.016344065	0.1665	11.0	26.181102514266968
5	25.157232	13.776535	66.0	5.0	25.157232	12.561844	2.8399644	15.218649	-2.3517225	24000	-2.861023e-09	94.70463	-0.017015452	-17.000076	0.9070185	0.016030438	0.16825	14.0	34.0970253944397
6	37.33019	21.955667	111.0	7.0	37.33019	14.689688	3.8802624	18.956034	-0.47462863	28000	-3.8564206e-08	205.16646	-0.01932835	-69.004456	0.9036391	0.009795634	0.12725	79.0	39.92547369003296
7	48.585365	22.117178	116.0	8.0	48.585365	20.670687	6.980112	28.097645	-1.0775434	32000	3.272295e-08	158.75528	-0.015303168	-25.415298	0.89330894	0.015686432	0.16475	19.0	44.8216598033905
8	73.57407	29.132904	171.0	23.0	73.57407	23.488527	8.198177	32.90319	0.55859935	36000	-4.220009e-08	299.98834	-0.014346546	-95.096146	0.8890909	0.0051297094	0.07225	79.0	51.058088302612305
9	99.07692	50.171696	243.0	24.0	99.07692	32.56089	9.469449	40.678402	2.1215336	40000	-3.838539e-08	452.52612	-0.0127896415	-125.460205	0.87606597	0.00753583	0.07575	79.0	57.108280420303345
10	111.08572	44.785435	226.0	47.0	111.08572	37.29867	14.478292	50.362274	2.3582585	44000	-1.7404556e-08	247.95993	-0.0082584	-75.0358	0.863121	0.015481563	0.15575	7.0	62.23619890213013
11	142.07143	84.43464	365.0	40.0	142.07143	48.12014	12.978058	56.963985	3.3034158	48000	-3.0398368e-09	507.20645	-0.015244201	-77.85248	0.8624804	0.0104685575	0.11425	79.0	68.04554653167725
12	715.8	258.2196	1000.0	320.0	715.8	55.19335	10.536321	63.339394	3.436842	52000	1.66893e-08	1266.5239	-0.0065869936	-967.2915	0.8588258	0.0173988	0.28875	6.0	72.98627805709839
13	327.0	217.9002	707.0	116.0	327.0	78.47436	5.6502194	79.8515	15.476412	56000	-1.3113022e-09	639.5665	-0.006432348	-347.12146	0.85873234	0.0057901912	0.06575	79.0	78.93517756462097
14	473.0	313.4645	1000.0	136.0	473.0	76.882034	12.077092	82.827705	3.5581195	60000	-1.4066696e-08	604.2632	-0.0048412853	-155.8353	0.85791785	0.0151002975	0.18175	5.0	83.56854057312012
15	589.6667	300.2858	1000.0	63.0	589.6667	84.79935	3.9010153	85.57362	17.613827	64000	-1.2516975e-09	401.93408	-0.010679856	-60.718018	0.85723686	0.007585723	0.079	79.0	88.91664862632751
16	942.0	100.45895	1000.0	768.0	942.0	88.10356	1.2035296	88.47213	71.206055	68000	-3.862381e-08	183.46272	-0.006674383	-58.71472	0.86091614	0.0022949458	0.06275	79.0	94.34683775901794
17	1000.0	0.0	1000.0	1000.0	1000.0	93.07249	0.74689883	93.237854	79.59093	72000	6.198883e-08	41.506557	-0.0027978385	-33.512424	0.86351717	0.016517797	0.1615	8.0	98.68918585777283
18	1000.0	0.0	1000.0	1000.0	1000.0	96.65657	1.762771	96.96137	71.39556	76000	-1.3828277e-08	12.695068	-0.0043556835	-11.022335	0.86263824	0.008881356	0.1425	79.0	104.23398685455322
19	1000.0	0.0	1000.0	1000.0	1000.0	98.70755	0.06190311	98.72945	97.33921	80000	2.18153e-07	1.4277468	-0.004636953	-1.1940097	0.8502754	0.0048327004	0.041	79.0	110.05184841156006
20	1000.0	0.0	1000.0	1000.0	1000.0	99.48367	0.03769371	99.49288	97.74508	84000	-2.3698807e-07	0.22751102	-0.006331898	-0.19310164	0.81100476	0.0050940006	0.0455	79.0	116.08140110969543
21	1000.0	0.0	1000.0	1000.0	1000.0	99.804436	0.007435966	99.80831	99.64304	88000	3.7527084e-07	0.032632515	-0.007325238	-0.028172318	0.7838267	0.002977217	0.0445	79.0	121.95553088188171
22	1000.0	0.0	1000.0	1000.0	1000.0	99.9287	0.0045887413	99.9314	99.80475	92000	-1.552105e-07	0.004344455	-0.0041387132	-0.0037840311	0.75300395	0.001988533	0.0245	79.0	127.25305652618408
23	1000.0	0.0	1000.0	1000.0	1000.0	99.97528	0.0028669706	99.977486	99.93094	96000	-1.1920929e-09	0.00053319713	-0.005737902	-0.00046669983	0.7301051	0.0033632445	0.06025	79.0	133.58168411254883
24	1000.0	0.0	1000.0	1000.0	1000.0	99.992096	0.0023530098	99.994026	99.943245	100000	-2.0503998e-08	5.8585807e-05	-0.008022236	-4.677286e-05	0.70186675	0.0038053636	0.03575	79.0	138.91997265815735
25	1000.0	0.0	1000.0	1000.0	1000.0	99.9979	0.0016470138	99.9994	99.96942	104000	-4.887581e-09	6.631606e-06	-0.0074443026	-3.6121903e-06	0.6678614	-0.00014080206	0.0285	79.0	144.26683473587036
