Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	3.3859265	6.1480927	36.562313	-6.1398473	20.973684	0.12984133	0.29142308	0.7878683	-0.7401068	4000	1.1920929e-09	25.582453	-0.021984722	-6.4195423	0.91894394	0.018594734	0.20025	3.0	4.214227676391602
1	6.4855804	8.001413	38.824814	-5.2761035	24.838509	1.0499717	2.1226387	6.9453225	-5.0037494	8000	-5.722046e-09	32.11667	-0.023901917	-7.335634	0.91805875	0.020828217	0.25575	4.0	8.457420110702515
2	14.222482	16.941317	101.26049	-6.3131275	34.327587	2.767313	3.1660578	11.540947	-8.347885	12000	4.1842462e-08	165.64952	-0.01700064	-48.00511	0.91749424	0.018349621	0.27925	5.0	12.85308575630188
3	19.0098	14.761088	92.16926	-2.5659454	41.94737	6.9180655	6.843323	19.95561	-18.670012	16000	1.9550324e-08	101.1736	-0.013931093	-20.328568	0.9165737	0.017157452	0.2555	6.0	17.035252809524536
4	46.209133	54.50654	279.24518	1.2204609	64.46774	9.850637	7.496954	22.479002	-20.21812	20000	-2.002716e-08	1075.6205	-0.01125021	-312.5504	0.9151781	0.015809964	0.24875	8.0	21.332021474838257
5	68.66552	66.611404	309.51407	1.5808111	81.57143	21.155895	14.61508	34.9191	-32.308567	24000	-3.004074e-08	1020.23914	-0.012880994	-233.93439	0.91316575	0.016228082	0.22125	9.0	25.534940242767334
6	64.62836	59.03723	242.59395	-21.75589	95.09524	23.785204	19.236706	44.6834	-39.954586	28000	4.6491624e-09	656.60864	-0.04655556	-109.70203	0.9106655	0.014665242	0.226	79.0	30.647567987442017
7	114.43765	78.64889	282.565	7.1157894	119.06061	32.05006	17.409542	47.228992	-39.346237	32000	-6.198883e-09	1214.8231	-0.044972084	-314.2801	0.8965679	0.011991199	0.2165	79.0	35.723161697387695
8	123.57523	74.16545	304.5532	20.13934	126.48387	41.133972	21.00166	55.241455	-38.773804	36000	-1.07288365e-08	945.55853	-0.043793775	-169.92944	0.8867982	0.01511176	0.20975	51.0	40.395463705062866
9	169.86746	113.082016	428.4217	13.97541	143.11111	47.05264	21.227936	61.092655	-32.17348	40000	4.2915342e-09	1899.9293	-0.049702242	-541.3545	0.88691634	0.011227899	0.21975	79.0	45.522106409072876
10	183.87204	92.12581	372.48166	28.149174	142.40741	61.451267	21.336245	71.621666	-32.53506	44000	1.5497207e-08	1468.4625	-0.051469773	-267.17175	0.8883066	0.015066177	0.24775	71.0	50.5276517868042
11	136.2746	98.103195	355.76514	9.274773	123.6129	63.940834	24.754866	77.43842	-21.015085	48000	-4.7683715e-09	1341.3159	-0.048558448	-321.26978	0.88294876	0.01501775	0.23175	64.0	55.495484352111816
12	216.22218	99.4277	377.9341	32.778595	151.3077	63.59173	23.968441	78.719406	-10.811246	52000	-4.2915342e-09	1675.1349	-0.011608141	-641.8213	0.8792838	0.015610738	0.234	7.0	59.68018317222595
13	226.63797	81.77656	344.70023	60.33378	148.38461	75.01883	18.979403	86.63601	1.9020203	56000	-2.8371812e-08	1062.1696	-0.052064925	-322.10516	0.8789611	0.012830166	0.265	79.0	64.647212266922
14	253.79501	72.85245	383.20557	87.796	173.95454	77.93568	24.977806	92.8436	-4.751026	60000	-5.722046e-09	766.0922	-0.013388357	-230.24243	0.87175685	0.015539486	0.24175	7.0	68.77550721168518
15	230.24597	85.06528	356.93478	9.289964	160.16667	76.287674	31.213531	97.128746	-14.5718155	64000	-6.6757204e-09	839.4836	-0.05447792	-325.32672	0.87069166	0.0149075845	0.2735	79.0	73.86711740493774
16	245.92903	77.73373	465.3126	73.318085	166.33333	80.46245	30.016687	101.44344	-21.320518	68000	-1.859665e-08	813.92865	-0.012003914	-278.4798	0.86685264	0.015345154	0.203	8.0	77.95524430274963
17	211.33519	62.521793	307.1806	96.28148	168.34782	76.66112	38.71077	104.19295	-23.148304	72000	-7.629395e-09	867.2661	-0.011071292	-360.6559	0.86617374	0.0152087	0.22575	7.0	82.0413031578064
18	249.68332	85.34637	392.92468	49.408226	159.56	80.25822	27.676397	104.10097	-9.756735	76000	-3.9577483e-08	803.9712	-0.010942677	-366.54068	0.86516374	0.016547568	0.227	7.0	86.15669131278992
19	273.15237	96.9346	635.71	128.96133	170.78261	90.78078	28.149557	107.18205	-17.659899	80000	-1.0609627e-08	482.2035	-0.011751657	-184.17813	0.86361843	0.015816716	0.23925	8.0	90.32154512405396
20	239.30789	101.06187	563.702	56.268772	167.08696	91.10204	29.838734	109.52327	-16.383879	84000	1.3589859e-08	852.92584	-0.008882667	-307.54572	0.86253947	0.01588614	0.26075	7.0	94.5044379234314
21	252.35106	64.370445	352.61142	11.148667	149.1923	89.31453	27.597971	110.054794	-14.7371235	88000	1.26361845e-08	383.47864	-0.010770179	-131.77687	0.86232257	0.015182914	0.221	5.0	98.6100013256073
22	252.87447	112.48626	438.67902	11.860143	190.09525	82.70067	42.356506	112.414635	-18.470415	92000	1.5497208e-09	879.9095	-0.007895653	-221.88116	0.8621819	0.015658675	0.239	6.0	102.6337718963623
23	263.57565	57.790314	349.75256	77.24442	175.72728	84.273026	34.773457	112.75095	-16.333359	96000	-1.9073487e-09	386.6455	-0.04923438	-148.47159	0.86190134	0.012659704	0.27125	79.0	107.73119974136353
24	267.13724	64.40068	448.99182	157.8252	175.54546	90.25477	33.921146	115.372734	-16.83708	100000	2.3841857e-09	299.83157	-0.03753681	-97.91893	0.8596273	0.015275414	0.2035	36.0	112.33922696113586
25	296.59204	90.57955	517.5171	134.9225	211.94444	82.6935	41.084583	116.62977	-17.042906	104000	-1.4662743e-08	912.5734	-0.01119149	-456.8939	0.856723	0.015178102	0.21475	6.0	116.6076295375824
26	279.3766	42.896313	381.8594	212.55804	162.16667	95.22557	28.729631	116.843834	-4.1705637	108000	-3.0994414e-08	198.14673	-0.027093982	-104.58453	0.8562751	0.015072378	0.14025	23.0	120.97175002098083
27	278.50143	71.45086	437.6797	80.86728	170.95653	98.7822	30.758963	118.727486	-15.836214	112000	-1.7166137e-08	248.8958	-0.009374445	-133.77469	0.84902596	0.015419396	0.1885	6.0	125.08562350273132
28	293.36255	96.02933	469.14816	34.820625	204.52632	94.13041	36.312996	119.75674	-16.37262	116000	0.0	315.4789	-0.03994493	-87.6241	0.847856	0.015091872	0.22775	45.0	129.64073967933655
29	311.97226	48.25644	414.16324	231.18488	188.28572	101.49024	26.943905	118.96524	19.494543	120000	-1.9192695e-08	67.62288	-0.043058917	-34.2579	0.8415887	0.015053259	0.1985	54.0	134.33882784843445
30	305.08618	95.12796	601.0541	175.40894	195.35	101.91719	31.821093	120.76879	-16.126703	124000	2.3841857e-09	282.61438	-0.009573108	-139.26605	0.8408286	0.016063785	0.205	7.0	138.43060779571533
31	275.39798	85.101814	427.6596	70.45463	178.90909	94.69194	37.980675	121.48024	-16.237724	128000	7.688999e-09	277.90396	-0.007637258	-100.43422	0.8407593	0.015895516	0.18425	6.0	142.49924540519714
32	317.42117	93.979614	579.9997	192.15204	211.16667	95.931595	33.506287	121.09045	-16.070597	132000	3.8146974e-09	241.56842	-0.009465807	-103.27226	0.8407036	0.016090931	0.20175	7.0	146.664776802063
33	298.59253	68.56847	468.26263	103.92794	191.35	99.85262	31.222221	121.26761	-15.917904	136000	2.0563602e-08	197.21893	-0.009264815	-78.32911	0.840792	0.016401554	0.26125	7.0	150.78640794754028
