Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-73.01132	107.51873	21.39963	-387.07834	-160.5214	102.573494	-7.9022913	-369.26996	208.21053	904.8	3999	5.982475	4.1596274	31.849148	-10.157846	5.9826574	4.159487	31.363922	-9.994437	-4.2309155	1.7548978	9.96784	-15.613885	-7.208011	1.0022951	81.50033926963806
2	-73.05019	104.854355	-0.06725956	-391.14297	-220.01587	374.2326	-5.060954	-991.2683	166.73685	229.2	7999	24.579556	10.217489	80.949615	-7.9592304	24.57978	10.2167	81.83468	-7.6414843	-0.43948874	3.5116756	28.339384	-14.208383	-26.820635	5.1615167	179.35780215263367
3	-91.128235	194.96643	32.236607	-880.7019	-71.8382	70.08934	5.6355276	-165.67215	202.09525	375.7	11999	56.90409	11.975366	110.104454	-11.944363	56.90374	11.957713	108.25065	-13.921661	1.1260929	4.1514015	30.921486	-16.098295	-59.386436	13.697735	278.36089754104614
4	-111.758965	195.49399	38.50319	-658.4546	200.63687	153.38452	410.754	9.988637	288.9375	547.3	15999	61.09515	9.418964	101.10986	-29.176743	61.09466	9.395253	100.066124	-31.96259	-2.1531632	2.7339582	22.26807	-17.959011	-62.037384	10.847629	381.19052743911743
5	-101.63206	135.16774	70.910416	-298.2576	455.81366	199.07892	635.6306	127.435356	577.1667	748.1	19999	53.820293	8.961171	90.76983	-30.981321	53.82037	8.942488	91.99541	-35.005688	-2.695974	2.3641486	22.49179	-15.3254	-54.614876	8.167783	485.61525297164917
6	-29.903137	65.63896	62.727913	-147.06767	426.7477	218.85172	807.37714	86.37674	445.8	745.3	23999	48.2299	9.045515	90.817116	-39.336193	48.2303	9.038197	90.00751	-35.88254	-2.9123669	2.2756534	20.754726	-14.055277	-48.978054	6.893908	589.7800056934357
7	-17.212011	48.90441	55.065174	-111.90885	546.65784	19.81126	589.09985	517.43506	442.0	1000.0	27999	44.326115	8.800479	87.52198	-49.498226	44.32669	8.797378	88.26238	-22.932114	-3.0553615	2.1854832	21.49812	-15.738366	-45.029594	6.4287205	697.1106793880463
8	28.494955	61.423416	140.29807	-37.92161	538.254	340.16956	867.48175	11.454103	726.8333	713.4	31999	42.052	8.345779	86.91805	-31.786064	42.052265	8.345383	86.62634	-41.11568	-3.1635203	2.1421132	20.221294	-14.631823	-42.760735	5.449933	801.5884170532227
9	48.61406	25.95224	83.901344	6.2076683	587.05164	324.88916	891.88715	93.21116	733.2	739.7	35999	41.114975	7.7747006	87.55458	-24.912796	41.1146	7.7744017	84.7453	-24.087734	-3.2741416	2.0907922	18.457321	-14.286695	-41.81236	4.861593	906.3346350193024
10	50.308167	46.61067	131.29033	-25.982683	499.05963	299.89676	901.12164	37.14788	548.0	683.3	39999	40.89487	6.992597	85.58268	-17.756239	40.89464	6.9978695	83.94668	-43.00318	-3.3613243	2.049662	22.816402	-16.484005	-41.59003	4.550386	1008.4540362358093
11	73.89296	64.34938	122.08689	-36.92023	622.5366	305.3751	877.9608	16.161251	818.0	804.5	43999	41.617695	6.2038603	81.90133	-19.714663	41.617752	6.206947	84.11678	-32.295727	-3.4219885	1.968723	22.957489	-14.238493	-42.31297	4.2893233	1113.3623926639557
12	88.46499	43.555157	156.37766	14.172893	668.766	280.64615	905.253	58.894768	683.5714	829.4	47999	42.900295	5.720201	85.23956	-26.319166	42.900116	5.722909	82.21143	-23.23854	-3.419785	1.9548931	19.137281	-14.073044	-43.606518	4.024566	1219.0651226043701
13	71.608246	60.651703	196.47806	-4.3776345	659.11163	204.5371	877.8365	239.56999	376.5	868.8	51999	44.52823	5.312726	81.60654	-25.008514	44.52816	5.313934	81.37771	-41.6702	-3.47721	1.8883256	16.871246	-14.982832	-45.22552	4.118075	1324.2242608070374
14	120.60126	92.11224	269.79028	9.558372	626.7455	335.98666	919.7877	90.74524	597.1429	715.3	55999	46.217445	5.1488194	78.93779	-26.115374	46.21728	5.1541624	78.58707	-25.571218	-3.5115619	1.8418688	17.518887	-14.543106	-46.902676	3.9786456	1427.9689846038818
15	102.83618	94.90798	315.46268	15.285385	689.8721	268.51962	953.5437	34.125103	417.44446	841.4	59999	48.12171	5.494179	79.2189	-23.670801	48.12163	5.495989	78.81579	-28.145952	-3.4753063	1.8579057	17.69285	-14.990814	-48.808876	4.0242295	1534.3328108787537
16	204.44905	126.04723	462.15918	50.4847	718.7704	352.3289	992.28455	20.717068	728.6667	807.4	63999	50.17807	6.047374	78.34592	-33.41825	50.177834	6.0471535	81.52927	-24.272406	-3.448499	1.8392894	17.786674	-16.472383	-50.86386	3.8772292	1639.9674820899963
17	126.556725	79.08867	232.6329	40.59241	758.6273	278.25476	981.76654	21.341011	505.57144	861.2	67999	52.340446	6.597305	77.4672	-27.448494	52.34056	6.5979238	79.55777	-23.046587	-3.4288106	1.8549268	18.575142	-16.562912	-53.02635	4.016608	1747.2126915454865
18	204.68108	109.69431	343.36166	6.992923	719.3602	328.1201	957.7886	10.821237	805.4	771.4	71999	54.44844	7.12026	79.41669	-32.178978	54.448166	7.117466	79.79071	-24.67829	-3.4453893	1.8592942	21.240236	-17.874947	-55.13638	3.7668388	1854.9218399524689
19	179.7997	82.07794	316.25052	56.50876	458.6772	350.32178	960.4521	35.1068	712.1667	630.9	75999	56.605797	7.4705	81.58707	-35.120815	56.60573	7.4724064	81.623924	-37.798794	-3.4373944	1.8759465	20.824337	-15.1549	-57.299217	3.6582372	1964.4122731685638
20	125.933334	105.00687	309.34366	2.4567037	697.4225	286.5521	949.8055	53.728233	428.75	826.3	79999	58.356266	7.8197937	83.443665	-29.061523	58.356445	7.8201957	83.99707	-25.105171	-3.4340274	1.8720973	25.115133	-15.17063	-59.02736	4.0978723	2078.931293487549
21	224.88437	31.531635	267.1109	170.23172	814.6752	282.7188	1089.2886	214.53957	835.4	917.3	83999	59.84088	8.342819	85.47714	-23.842436	59.84082	8.342861	83.31435	-35.25399	-3.4116344	1.8771214	25.401001	-16.556107	-60.515053	4.0420175	2194.2137219905853
22	217.49417	106.73777	320.41177	13.464315	656.2248	412.963	1012.2781	29.834635	820.0	708.3	87999	61.57197	8.699989	85.32589	-35.27668	61.57198	8.700494	88.45041	-24.82418	-3.406914	1.9024059	22.240744	-16.401762	-62.257847	3.8073406	2307.87659573555
23	134.22812	84.893	263.84332	36.90804	706.73334	393.60892	1056.651	32.339703	448.375	728.5	91999	63.225304	8.844444	88.13458	-30.895563	63.225494	8.84183	89.348015	-26.599878	-3.440792	1.8886071	24.900436	-14.784418	-63.898308	3.9728804	2421.290748357773
24	191.74391	101.6175	326.1575	13.735217	751.4841	277.433	961.7815	11.250322	618.0	901.9	95999	64.44473	9.148947	86.69136	-34.04002	64.44481	9.146644	87.2199	-35.118996	-3.4197838	1.8836094	24.54239	-15.628332	-65.11359	4.0080543	2536.3682050704956
25	240.56328	153.56279	433.34073	46.67799	792.34436	261.7044	998.64343	49.695885	688.1667	902.7	99999	65.7322	9.441287	91.03232	-32.60197	65.73241	9.438791	91.24697	-34.30853	-3.4257247	1.8689322	27.146385	-16.20351	-66.394684	3.8798978	2652.080841779709
26	228.31792	86.220024	304.82245	60.712456	808.37714	296.07922	1018.7448	30.454998	813.8	901.4	103999	67.02009	9.59154	93.54297	-34.427258	67.02004	9.590767	89.960594	-41.563065	-3.4217787	1.8897485	25.674404	-16.002365	-67.67835	3.8258724	2767.499242067337
27	277.65454	38.668816	331.1422	225.27524	847.275	275.80096	1004.51105	26.376043	881.25	901.6	107999	68.08739	9.752438	92.0994	-29.46027	68.08753	9.750956	93.049736	-28.249	-3.4138184	1.8758622	31.681564	-15.641884	-68.73935	3.8067017	2883.5318524837494
28	192.60007	116.04	307.76498	15.174123	747.98816	370.29407	1174.9147	51.954235	499.25	752.2	111999	69.00038	10.07071	94.08155	-29.862814	69.00048	10.069892	92.440735	-32.06766	-3.4218147	1.8747844	34.47169	-14.437025	-69.655235	4.1297226	2997.1205201148987
29	204.97462	129.08012	342.0846	13.189566	806.7327	252.57394	1046.4886	170.47975	690.8333	911.2	115999	69.83851	10.351	96.17673	-23.731646	69.83826	10.352704	94.07862	-37.466778	-3.4288847	1.8603069	30.80762	-13.652903	-70.482574	4.0250835	3112.594007730484
30	241.96597	89.77048	342.70425	97.95285	803.0501	253.46187	1125.4849	120.95821	826.6	909.9	119999	70.39314	10.910886	95.83927	-29.93388	70.39308	10.91139	95.04896	-34.298664	-3.429394	1.8642657	32.849144	-14.580752	-71.02736	4.101506	3227.887259244919
31	260.0957	88.308136	379.40787	106.42167	746.0124	294.33646	996.8455	103.12756	835.8	833.2	123999	71.026215	11.267555	96.33301	-51.527554	71.02599	11.269885	95.4917	-27.447052	-3.4165397	1.8779287	36.982407	-15.066984	-71.66075	4.106743	3341.439431667328
32	171.35721	139.18057	331.3659	7.6388974	551.0864	416.82132	1011.9531	27.970636	538.125	622.5	127999	71.7573	11.467455	97.41606	-30.063187	71.757355	11.46779	98.953926	-28.190483	-3.4102778	1.8877295	42.84778	-15.196723	-72.392296	3.9595494	3455.0843822956085
33	170.96523	111.03159	263.22372	8.467524	908.3244	285.67017	1046.7356	55.591965	552.6667	902.7	131999	72.35549	11.605155	96.56598	-29.003048	72.35555	11.602827	98.41595	-35.863407	-3.4262593	1.8931315	38.05507	-14.9120455	-72.9842	4.3791065	3572.285237312317
34	250.45653	81.97641	320.1367	85.046936	596.19885	405.95987	1046.3048	77.42111	792.0	582.7	135999	72.79743	11.945796	99.25175	-31.804409	72.79713	11.945595	101.77339	-31.697544	-3.4300778	1.858142	29.898474	-16.175299	-73.41861	4.1786046	3684.4062418937683
35	244.29941	127.88008	406.1037	70.49192	689.7528	356.5712	946.19763	65.02151	646.0	729.2	139999	73.42098	12.136839	110.796906	-35.294884	73.42092	12.138607	111.62193	-32.878536	-3.4032285	1.8843659	33.64137	-15.284272	-74.04791	4.1456122	3799.926209449768
36	145.29897	135.78673	390.386	2.6850972	704.64667	375.2969	996.2327	37.2169	399.72726	726.0	143999	73.908134	12.250908	110.23788	-58.12389	73.90793	12.249999	105.22168	-31.29041	-3.4139395	1.8693433	35.645424	-15.591318	-74.53365	4.462877	3913.9409217834473
37	209.63586	134.58171	321.57147	14.278543	901.5216	292.3925	1043.0654	28.292093	672.0	903.3	147999	74.4381	12.314264	105.55627	-40.377754	74.43793	12.314252	106.22919	-32.41174	-3.3973265	1.898573	35.01507	-14.296386	-75.05618	4.386443	4030.1465651988983
38	259.62738	114.9799	343.9208	38.46561	975.9359	24.044874	1032.7177	942.87366	808.0	1000.0	151999	74.93014	12.308356	104.01765	-26.896444	74.93002	12.309615	106.34694	-36.383015	-3.3996594	1.9026763	31.575855	-13.7494955	-75.560936	4.3393965	4148.913012266159
39	170.06589	132.89587	331.44653	10.846358	706.0338	423.70966	1029.8986	21.410246	524.125	715.4	155999	75.4635	12.299788	102.99886	-35.753815	75.4634	12.302267	104.141556	-39.410877	-3.4079878	1.9091282	25.8931	-17.288069	-76.089066	4.261156	4262.802113056183
