Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	1.147216	5.4061246	21.406124	-9.544015	272.72064	4.555253	282.28223	264.967	21.673914	153.1	3999	9.085645	7.6573334	35.82462	-7.7551007	9.086078	7.660896	37.21164	-6.179981	-0.06299488	2.768292	15.056939	-12.950306	-11.327576	1.3926722	85.2347047328949
2	1.7917907	5.1820025	14.895505	-13.426462	359.41968	26.145311	410.33643	330.96964	20.469387	223.4	7999	47.575127	24.510963	126.12527	-32.96897	47.57577	24.518757	125.47808	-29.401691	4.0264773	3.5456758	41.552612	-14.059816	-54.22601	15.810186	200.73802852630615
3	6.728554	25.619013	184.01163	-56.559284	41.211174	31.463968	131.22308	23.490263	31.688	51.1	11999	114.51682	31.950382	187.59514	-198.21632	114.51708	31.991547	184.37347	-219.59814	3.843949	5.2755632	48.270874	-14.0195055	-123.4925	88.159424	315.54930329322815
4	126.22135	105.42953	308.5126	-29.65295	427.8719	191.91252	642.36365	6.553387	140.39285	623.2	15999	125.12847	33.54245	209.83612	-156.61087	125.12567	33.576847	212.8189	-174.94983	1.4480932	4.8282704	50.30595	-16.688898	-130.86781	84.14541	433.6303279399872
5	171.11899	104.63363	380.86612	-0.5296538	257.9491	28.58048	305.99832	202.94	154.96153	156.1	19999	121.10003	33.079327	222.77309	-119.45037	121.09542	33.132576	226.4669	-113.90727	1.1257823	4.4342904	45.706276	-14.39345	-125.63712	79.200455	547.9545543193817
6	183.90234	96.63708	391.83792	33.730225	375.16464	91.86921	601.79803	223.17125	144.53572	230.7	23999	122.45905	33.559196	224.96358	-84.17572	122.45514	33.590553	224.07082	-81.06198	1.2930065	4.3976393	51.164764	-15.481397	-126.226326	82.34671	663.4675059318542
7	239.975	145.82439	563.23834	2.3368554	281.38095	110.26246	404.6019	85.61744	147.40741	185.3	27999	123.53846	33.624226	212.21225	-62.337	123.53694	33.649242	217.25835	-59.91292	1.2462968	4.3442655	47.118217	-13.031379	-126.726105	74.81745	778.5137567520142
8	246.7404	162.97789	448.18866	-46.77664	356.68655	439.084	1265.3429	3.2134435	164.91667	356.1	31999	122.00436	33.74861	204.76942	-117.7297	122.00249	33.78316	206.65381	-110.43094	1.1149781	4.317779	51.591114	-15.189131	-124.67633	65.51354	893.306223154068
9	230.22768	132.90321	495.87848	13.253136	388.45074	60.204266	492.7017	296.319	240.05882	177.7	35999	117.43888	34.609516	196.47052	-89.303314	117.43423	34.642117	199.73672	-88.31272	1.0087081	4.0710063	63.704586	-15.398773	-119.774734	58.758564	1007.7786948680878
10	344.14835	87.71587	496.6132	141.57933	433.00327	123.15337	665.73285	217.35638	171.78261	191.0	39999	113.87519	35.50785	192.32599	-97.74494	113.87295	35.529064	193.94016	-110.90339	0.7489608	3.8861842	54.4198	-13.130156	-115.8877	56.797382	1122.4059491157532
11	330.25497	73.94623	419.47412	60.579407	427.78604	177.75453	578.1022	72.89341	162.16	200.2	43999	112.41033	36.407757	190.87607	-67.158104	112.40804	36.42242	189.04314	-82.26915	0.652123	3.7147198	56.550056	-12.961826	-114.23879	50.936726	1237.3112704753876
12	334.7562	97.93345	512.7286	23.385769	299.97784	4.2663603	303.89807	291.18695	150.07692	148.7	47999	111.17398	37.191082	184.36877	-91.17641	111.17387	37.19256	184.85356	-59.562096	0.54768914	3.7231276	55.233307	-12.610868	-112.809975	45.724506	1352.1274218559265
13	325.96683	98.62926	488.82156	29.52002	516.7499	179.09221	713.50183	180.52748	151.14815	256.0	51999	111.48721	36.880028	186.86684	-79.11239	111.48801	36.887653	186.73659	-94.26324	0.46720722	3.7148097	57.424145	-12.495245	-113.00261	41.805756	1467.5625965595245
14	333.22482	117.41125	662.7904	49.484867	102.11119	137.27736	370.94876	-56.697968	161.79167	209.8	55999	112.60157	36.70938	186.79402	-62.86861	112.60246	36.71434	186.47919	-84.09337	0.31553915	3.5945456	57.352676	-13.216121	-114.057205	40.785797	1584.3025238513947
15	306.04935	91.50244	485.1157	121.9185	253.08133	25.1764	302.4791	220.04643	145.42857	108.3	59999	113.88191	37.202393	192.36354	-119.60338	113.88268	37.20565	192.76276	-105.156136	0.35302773	3.5475566	51.558537	-15.128102	-115.26325	39.37901	1701.6955568790436
16	313.6633	108.727196	502.4409	28.887512	355.8684	43.20929	463.52466	315.59454	141.39285	155.2	63999	115.43813	37.605827	193.721	-78.88968	115.43883	37.607346	194.33528	-73.83237	0.3932768	3.562951	49.743073	-15.2337475	-116.741516	42.128967	1819.5400683879852
17	339.81427	113.11401	644.5024	50.224754	301.58258	18.714241	347.9427	282.96805	134.96666	121.7	67999	117.63118	38.434612	198.53467	-75.14283	117.63275	38.434258	197.65051	-77.12056	0.34364355	3.477481	50.62117	-13.481346	-118.94945	40.69312	1937.8582940101624
18	364.5463	100.199715	623.09674	90.68774	600.7042	20.49865	625.2511	569.5572	147.33333	214.0	71999	119.92506	39.679417	203.57393	-86.3653	119.92441	39.687527	202.49695	-156.951	0.41307718	3.5000207	47.659306	-14.574898	-121.184654	39.42543	2059.8774044513702
19	410.25464	98.487366	693.9889	283.4233	467.742	11.839443	483.7505	446.0447	164.04167	186.8	75999	123.1393	40.49371	206.70343	-132.05873	123.13943	40.49543	208.66649	-119.78589	0.45212328	3.476225	46.68377	-18.502068	-124.40241	41.536514	2191.3114454746246
20	417.45743	104.46924	737.39276	260.90967	524.08215	209.49786	959.5387	292.57797	164.64	232.5	79999	126.39086	40.963642	206.35127	-114.90085	126.39091	40.96636	206.70198	-108.95746	0.4085717	3.467437	47.75557	-13.228707	-127.61202	41.105213	2329.8936836719513
21	416.6676	162.76152	796.456	31.746723	317.93988	7.9367714	336.63623	308.23254	179.18182	111.5	83999	128.46822	41.628628	205.75296	-100.387856	128.46764	41.625957	208.4729	-116.83978	0.35389444	3.444177	54.690678	-15.745458	-129.59529	39.90567	2469.6787281036377
22	404.70764	100.121315	660.0485	277.5111	367.81012	11.432336	387.2648	350.2247	155.5	141.6	87999	129.84009	42.014687	207.10371	-87.44651	129.83904	42.014423	205.45241	-78.985794	0.3043827	3.382525	54.479744	-14.756432	-130.93443	41.107323	2611.2128710746765
23	413.13614	160.52542	771.09607	245.84222	987.5054	381.55408	1803.6962	435.39673	160.32	470.3	91999	131.10574	42.777798	207.80563	-106.61459	131.10513	42.780174	203.32343	-69.62006	0.34311405	3.366049	43.471687	-13.529063	-132.18285	39.70596	2755.8379950523376
24	415.82294	131.18639	699.4284	68.256294	791.5526	210.87773	1111.584	415.10416	156.12	337.7	95999	132.50996	43.450115	205.56041	-81.735	132.5083	43.453053	207.2452	-76.95633	0.32496873	3.330399	47.636517	-13.123999	-133.55067	39.55974	2899.6296236515045
25	418.0222	158.92203	1094.3329	249.58212	365.79303	18.36417	400.1469	337.30408	169.75	128.8	99999	134.26173	44.02047	208.72281	-148.62128	134.26112	44.021122	208.65994	-140.90173	0.31079808	3.3522844	58.223827	-14.323274	-135.2966	38.521587	3042.607705116272
26	389.8484	122.05853	781.2271	291.77423	347.17032	8.8379135	360.48105	334.9481	150.18518	131.0	103999	135.4289	44.626858	207.95004	-137.64482	135.42914	44.629696	206.22186	-87.336174	0.2515105	3.275969	47.09611	-14.984842	-136.41298	38.88785	3186.0276339054108
27	425.4541	93.19366	711.208	313.0679	800.3839	149.97662	1077.4153	661.05475	164.29167	236.6	107999	136.14264	45.274574	209.62952	-127.875496	136.14232	45.2736	208.60109	-69.90008	0.22472426	3.2615278	48.100597	-15.830383	-137.116	37.551773	3330.3246450424194
28	406.06152	114.94777	627.2791	35.68662	367.3441	20.332457	421.23663	351.68835	154.03847	134.6	111999	137.05385	45.874332	212.8748	-122.59654	137.05272	45.874	213.28351	-72.28826	0.22309564	3.2513738	47.39159	-13.717424	-137.95483	36.102245	3474.4246366024017
29	414.2056	144.52986	869.1027	43.996574	570.58203	123.75091	915.5713	462.4491	151.96153	247.9	115999	137.63087	46.34122	213.4045	-134.3374	137.63092	46.33919	215.73438	-78.86858	0.19323926	3.2221491	61.52919	-13.935615	-138.50298	35.968296	3620.0692069530487
30	464.03345	232.58229	1529.772	336.9357	424.4315	116.689255	757.79565	338.7327	169.83333	141.6	119999	138.44345	46.77081	213.70154	-77.23166	138.44334	46.772045	214.5691	-71.342026	0.17398295	3.197525	58.696266	-17.023458	-139.30481	35.74445	3765.1768403053284
31	461.99252	125.53731	786.2601	297.09396	299.77582	9.881135	314.5356	285.7747	171.0	121.1	123999	139.51671	47.221664	214.59172	-77.88622	139.5174	47.21377	216.53026	-86.66348	0.15419774	3.1752684	51.41307	-15.412941	-140.34888	35.993088	3908.7898304462433
