Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	1.5375584	5.860163	30.876715	-12.734496	-10.423482	0.7193566	-9.167278	-11.496941	20.284264	105.8	3999	9.90593	8.247407	37.109398	-9.050346	9.907	8.251486	37.883095	-7.1950936	0.14888342	2.9950657	15.510119	-14.176289	-12.311987	1.7911857	58.82113718986511
2	1.7484163	5.2328167	24.393152	-11.467859	121.338486	91.317444	280.15002	49.932358	20.085426	187.7	7999	48.864487	22.192564	114.43798	-48.05989	48.866413	22.189505	112.59822	-51.065247	4.459471	4.284088	41.1368	-13.357181	-55.1215	19.729836	137.64251685142517
3	13.745534	43.95681	317.3087	-9.660874	6.566298	3.6680155	15.18511	2.5992327	31.816	46.6	11999	121.90898	40.395832	218.01457	-86.22692	121.90961	40.40984	218.70557	-78.80257	6.3912177	5.4608893	67.289925	-12.926832	-133.00615	115.12491	215.43115520477295
4	123.42741	120.25502	372.1773	-21.430422	392.76743	352.9885	935.2719	33.326096	149.58333	406.5	15999	149.51323	40.066376	227.60599	-89.55188	149.5138	40.079163	242.99066	-89.68474	2.6728961	5.500551	79.52596	-12.763118	-156.61153	137.964	296.9983766078949
5	181.74232	186.21791	684.8325	-62.383553	309.58997	75.82997	430.1495	200.1856	251.88235	418.2	19999	143.366	37.26442	227.0448	-125.44786	143.36562	37.26437	233.21303	-91.82135	1.9825104	4.8897624	59.813175	-12.530843	-148.75531	89.983475	379.1942927837372
6	137.81639	117.247025	343.95877	-34.95839	212.46396	123.431244	410.06845	39.601013	155.76923	178.5	23999	134.07098	34.51761	216.58594	-137.59418	134.07268	34.526558	217.14493	-179.25624	1.2176744	4.686314	60.93936	-16.452995	-138.11804	82.23871	458.29033064842224
7	224.88191	105.036835	372.5213	-11.390822	238.46968	100.50653	392.3564	105.15642	191.4762	190.0	27999	124.71532	32.8709	211.2464	-165.40508	124.71767	32.879272	210.85196	-209.64499	0.91048604	4.648123	98.71794	-13.813208	-127.919334	72.54045	538.3077878952026
8	147.33981	112.19129	415.92282	-33.437614	533.2397	184.98871	901.21045	289.113	148.11111	270.9	31999	116.61083	31.098833	195.58743	-92.30951	116.61329	31.106524	199.8389	-72.01633	0.8499065	4.4485197	70.21951	-12.425764	-119.23323	61.18195	617.681827545166
9	247.27225	165.9236	513.1706	-0.36718315	360.15833	143.56026	532.62726	130.70372	192.4762	293.2	35999	108.87853	29.924397	188.78862	-63.639126	108.87879	29.933207	187.73819	-74.84474	0.5200362	4.290826	59.74578	-12.189564	-111.06907	53.449345	697.1265487670898
10	286.07086	113.17511	465.6188	32.79661	260.7138	35.299946	340.2437	211.3292	199.6	152.8	39999	102.51646	29.252396	166.78462	-63.65548	102.51665	29.26515	166.54726	-78.54951	0.4294356	4.1415424	53.862724	-14.748918	-104.44561	46.84811	775.9735412597656
