Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-37.253384	62.55515	40.729942	-361.7402	-73.7239	148.5306	11.419612	-458.55054	114.617645	230.2	3999	6.491388	5.8841205	36.73738	-14.4680805	6.4911094	5.885027	36.578136	-14.427206	-3.2746575	2.4789333	13.35056	-16.803907	-7.972414	1.7269039	98.05911135673523
2	-43.48327	62.819935	2.72022	-315.48584	-295.92325	512.894	-5.4996877	-1327.2242	124.42857	232.7	7999	33.67494	14.707078	88.47896	-11.928604	33.67628	14.701885	87.6916	-15.998922	1.3477826	4.126482	29.260342	-16.891779	-36.820675	9.615016	251.39294147491455
3	-132.2215	284.56134	15.17618	-1023.50354	-129.9426	206.37274	10.294118	-540.2596	203.27272	240.0	11999	85.14198	18.362574	139.01582	-66.954895	85.14282	18.357468	138.09961	-45.99649	3.9201713	5.141439	37.536953	-16.18929	-89.156166	28.64793	405.34979033470154
4	-151.33356	229.41527	2.0523183	-652.60114	77.4118	55.369152	161.66882	-5.9032974	301.9091	360.3	15999	93.24541	16.841618	138.33907	-97.79748	93.24567	16.838442	136.61559	-82.16043	-0.2867898	3.3819058	30.64276	-16.60421	-94.67226	24.904375	562.8925902843475
5	-96.98678	130.78453	38.518	-323.83142	273.32642	185.49034	525.8284	30.555838	366.15384	612.8	19999	79.37388	18.089321	131.11859	-52.557903	79.37321	18.092598	131.45398	-48.91524	-1.2791471	2.811807	29.61284	-14.607144	-80.38051	20.754292	724.006185054779
6	-102.60893	101.78718	14.482405	-275.2343	405.4599	120.70058	592.6062	164.04953	485.0	834.7	23999	66.724075	17.154764	122.31409	-51.284172	66.72364	17.157343	118.926765	-49.86076	-1.6760443	2.605461	28.790052	-14.79493	-67.59606	16.011284	884.9238724708557
7	-51.148903	100.38894	40.417625	-227.9313	378.34976	174.65092	632.7437	85.18634	433.625	709.2	27999	57.8472	15.4535475	110.12221	-34.830006	57.847115	15.448939	111.627716	-41.97832	-2.098385	2.439613	27.148312	-15.20196	-58.58275	13.372334	1044.5572621822357
8	-20.553802	74.47148	77.31256	-180.33514	479.1225	226.46243	737.7901	18.916185	331.33334	710.6	31999	50.203114	13.814365	99.01953	-48.750145	50.203064	13.811041	96.80112	-33.266827	-2.5072677	2.2863781	26.14009	-16.672628	-50.877567	11.190199	1205.664805650711
9	8.54025	80.96554	130.82053	-139.18318	665.6165	272.0563	963.92365	156.84206	425.0	797.7	35999	44.540443	12.682692	85.52637	-52.094563	44.54014	12.6848955	86.814384	-36.611984	-2.830116	2.1581469	23.380926	-14.987724	-45.1911	9.399371	1364.8140680789948
10	50.690804	103.90454	248.64687	-50.41205	747.04364	101.66711	888.10126	580.4001	561.5714	1000.0	39999	41.29551	12.375585	88.69647	-30.060738	41.295986	12.374201	87.4306	-37.257328	-2.9872916	2.124694	23.9898	-15.08012	-41.96543	7.9514513	1527.3320882320404
