Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-183.29208	54.470154	-134.90103	-274.6437	-576.35956	4.3975244	-568.8404	-586.23444	1000.0	1000.0	3999	-0.024259567	1.7623149	8.5047	-7.0158825	-0.023826946	1.7623074	8.387098	-6.733814	-0.41342223	0.2638217	43.40497803688049
2	-260.81644	66.00746	-190.38129	-367.53027	-457.09488	49.997074	-389.94232	-562.95795	1000.0	1000.0	7999	0.02378021	3.2148185	12.133368	-7.743703	0.023439528	3.214961	12.165645	-7.6187625	-0.806257	0.46498257	99.88504791259766
3	-344.1474	44.27536	-274.62302	-386.77298	-321.74466	56.350594	-237.94653	-420.46933	1000.0	1000.0	11999	3.4098341	4.715901	20.18832	-8.128773	3.409536	4.717673	20.965559	-8.28933	-4.584658	0.9124116	156.55528855323792
4	114.88078	287.8517	519.37	-246.35992	67.75169	175.49593	396.20245	-156.37059	1000.0	1000.0	15999	3.729744	6.1570725	23.60322	-8.955566	3.729307	6.1587877	25.815832	-8.961601	-4.5811806	0.96540904	214.01178550720215
5	259.21158	122.95914	416.20203	74.051186	535.0543	75.41472	619.95337	374.22855	1000.0	1000.0	19999	4.8925924	5.6412497	23.741364	-8.974872	4.8927627	5.64208	24.146637	-9.030461	-5.7646656	0.999284	271.3973534107208
6	689.51373	117.10963	830.2649	505.42288	769.4082	251.83336	975.9143	43.316845	1000.0	1000.0	23999	8.018518	5.2200665	33.613716	-5.7900085	8.018653	5.219189	31.763866	-5.8991327	-8.922292	1.2201477	329.29098749160767
7	972.3138	186.08733	1216.205	737.5596	1124.2244	239.07974	1536.9731	841.4137	1000.0	1000.0	27999	12.642838	6.6859827	45.42918	-3.6873214	12.642632	6.684809	45.135242	-4.025593	-13.657312	1.7938166	386.7606689929962
8	1141.52	239.07991	1400.3431	856.9024	1199.6191	348.53854	1910.3057	805.8442	1000.0	1000.0	31999	18.07425	8.643207	61.48526	-2.603313	18.074217	8.642615	61.525578	-3.663209	-19.236668	2.393769	445.1419212818146
9	1276.6663	344.5548	1862.9297	1019.02203	1134.038	234.80434	1617.893	810.5806	1000.0	1000.0	35999	24.951288	11.53401	72.8173	0.35262847	24.951042	11.534974	72.65902	1.0993078	-26.257328	3.1120424	502.68192958831787
10	1028.5302	337.21912	1596.7875	724.7526	1837.5974	467.23956	2364.8499	1235.5878	1000.0	1000.0	39999	32.24367	14.416983	85.15855	4.746387	32.243603	14.418069	86.26261	4.088404	-33.664673	3.7875166	560.4121470451355
11	2176.2422	205.09508	2324.169	1824.0568	2378.7969	384.69614	2660.7817	1269.9226	1000.0	1000.0	43999	40.231155	18.402266	101.59545	6.1342278	40.231426	18.40345	100.876724	5.5710683	-41.69172	4.6203837	617.3018529415131
12	2365.1487	68.40615	2449.2039	2258.548	2357.8345	701.1503	2809.8179	853.3309	1000.0	1000.0	47999	50.516106	23.68137	116.50882	12.143927	50.51608	23.681276	116.66796	10.719978	-52.05008	5.622453	673.8229908943176
13	2436.9258	560.7788	2835.0789	1478.8473	2741.0364	453.99356	2986.8865	1401.7285	1000.0	1000.0	51999	61.81794	29.257969	139.84967	13.534252	61.818295	29.256948	141.29115	14.191899	-63.360462	6.6979313	729.4746351242065
14	2952.4062	51.188698	3006.1777	2884.6687	3078.7183	62.699112	3209.5984	2980.928	1000.0	1000.0	55999	72.51118	34.906727	157.27725	16.323349	72.51095	34.906155	156.79659	16.44824	-73.99939	7.4998183	785.244303226471
15	3246.002	55.39277	3334.7239	3184.1714	3502.132	64.74279	3588.5112	3389.5566	1000.0	1000.0	59999	84.25621	40.802277	172.7714	16.976343	84.2561	40.80154	173.26382	15.918225	-85.844826	8.258904	841.3129279613495
16	3395.9812	38.526066	3451.342	3342.519	3564.7925	122.56577	3740.7332	3381.9714	1000.0	1000.0	63999	96.48273	46.88094	195.26715	7.11983	96.48272	46.880154	192.6538	9.708577	-98.24476	9.251411	896.7656681537628
17	2782.911	1166.9362	3575.6855	766.91846	3958.478	150.36433	4292.424	3799.1604	1000.0	1000.0	67999	107.784	52.530113	211.06203	2.785577	107.78435	52.529408	211.51306	1.1216316	-109.62548	10.651475	952.9063048362732
18	3573.3438	87.73673	3693.1538	3488.7266	3854.5774	73.32798	3979.3184	3772.4382	1000.0	1000.0	71999	119.88141	57.996372	228.48474	-1.0676265	119.88132	57.996376	229.1989	-2.3692605	-121.87198	11.987828	1009.1514346599579
19	3651.7266	98.31266	3786.9172	3538.061	3647.3716	128.90489	3918.017	3414.2048	1000.0	1000.0	75999	131.67801	62.98437	242.66112	-11.097715	131.67851	62.98451	241.75452	-8.040181	-133.53542	13.475431	1066.6320359706879
20	3989.0508	17.52641	4019.058	3975.7832	4303.001	69.86818	4439.0557	4185.643	1000.0	1000.0	79999	143.63963	67.702835	257.0325	-10.611254	143.63998	67.70452	255.56888	-11.270861	-145.60678	14.4213085	1125.054595708847
21	4051.4734	30.862482	4094.5676	4007.8508	4607.3193	59.944347	4667.173	4459.773	1000.0	1000.0	83999	155.58456	72.18512	270.28787	-7.882425	155.58408	72.1864	271.91187	-8.545909	-157.67332	14.850683	1183.6717352867126
22	4170.9346	29.761572	4208.452	4125.143	4532.2964	66.38344	4617.5557	4386.2197	1000.0	1000.0	87999	167.4275	76.32261	281.78354	-11.721996	167.42796	76.32387	282.7576	-10.490937	-169.41087	14.857152	1242.6596281528473
23	4341.0234	126.08768	4455.3135	4149.2246	4539.004	44.168118	4634.9233	4472.8926	1000.0	1000.0	91999	178.8686	80.253075	292.77664	-9.847019	178.86926	80.253845	292.764	-7.8868	-180.83803	15.001826	1301.5812332630157
24	4464.8613	66.8608	4528.2007	4361.772	4668.0537	85.93644	4803.641	4480.531	1000.0	1000.0	95999	190.18564	83.69058	306.25925	-10.447515	190.18576	83.691025	307.9541	-12.095228	-192.0805	15.215853	1360.8895509243011
25	4523.992	106.852066	4670.0576	4369.1455	4566.6494	891.0527	5056.4116	1908.3782	1000.0	1000.0	99999	201.02332	87.31412	321.68286	-14.369695	201.02374	87.314354	323.5052	-11.405161	-203.10107	15.654983	1419.4883105754852
26	4507.7485	27.866472	4543.5493	4471.2397	4681.8623	105.468796	4840.7905	4464.1143	1000.0	1000.0	103999	211.62247	90.74355	333.69406	-12.436274	211.62276	90.744194	333.2915	-13.954099	-213.77635	16.537874	1479.3257894515991
27	4496.396	66.051735	4587.676	4426.801	3467.5317	1497.6603	4998.9077	1256.9708	1000.0	1000.0	107999	221.80258	93.52476	343.3105	-19.000303	221.803	93.52479	344.19943	-16.2527	-223.95009	16.63289	1539.393147468567
28	4516.6836	63.106426	4601.972	4428.1143	4938.2754	72.23866	5116.767	4849.2476	1000.0	1000.0	111999	231.3137	96.25441	353.5898	-24.221325	231.31413	96.25454	352.40784	-24.820206	-233.44756	17.018394	1598.8591504096985
29	4657.912	58.61265	4757.6763	4606.9585	5051.4795	72.39153	5214.8755	4952.3887	1000.0	1000.0	115999	240.72675	98.56997	360.18283	-34.536434	240.72675	98.57029	358.23804	-38.8344	-242.97934	17.477922	1658.2641806602478
30	4734.2095	68.63941	4797.2793	4619.258	5087.2837	63.39722	5186.9316	4992.4775	1000.0	1000.0	119999	249.86629	100.68803	366.45844	-47.670933	249.86668	100.688644	366.845	-44.816727	-251.98174	18.262148	1717.5826132297516
31	4465.439	470.267	4844.2354	3664.3608	5110.726	74.03291	5226.5874	4992.7637	1000.0	1000.0	123999	257.87927	102.81195	378.7402	-35.52944	257.88	102.811264	378.61984	-37.356155	-260.06876	18.353502	1776.8618903160095
32	4841.3306	174.20953	4952.9844	4540.0996	5174.844	76.91917	5318.7583	5089.9326	1000.0	1000.0	127999	265.51422	104.76688	387.82068	-42.413284	265.51407	104.76699	386.5531	-39.86934	-268.01483	18.238688	1837.0712225437164
33	4830.468	33.09668	4866.0757	4796.164	5325.6724	101.80463	5484.9575	5155.114	1000.0	1000.0	131999	273.2743	106.424355	391.43158	-36.47561	273.27487	106.42449	392.80106	-36.357033	-275.3074	18.503502	1896.8037312030792
34	4993.7095	49.030315	5076.403	4949.2676	4858.1206	762.3007	5367.202	2615.7373	1000.0	1000.0	135999	280.38153	108.43499	397.36655	-42.380875	280.38193	108.434814	397.96243	-45.560307	-282.9016	18.30315	1957.432501077652
35	4954.0703	62.622864	5040.2075	4876.8857	4497.7837	1219.7513	5235.414	1478.2338	1000.0	1000.0	139999	288.0794	109.81456	405.33258	-48.804276	288.07986	109.81491	404.96155	-50.228382	-290.1596	18.546816	2019.5960440635681
