Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-303.30127	68.773506	-209.74345	-386.21878	-394.5996	13.911166	-372.43393	-415.5592	1000.0	1000.0	3999	0.22141485	1.5922427	8.304556	-7.8357515	0.22088906	1.5934937	8.188582	-7.7667665	-0.9446681	0.30048022	40.91871619224548
2	-298.55276	53.3687	-234.18324	-353.80008	-490.66754	11.463333	-470.96893	-507.7536	1000.0	1000.0	7999	2.106432	3.6310866	16.97376	-13.46323	2.106451	3.6310666	16.79575	-14.10556	-3.3934398	0.85750085	94.41067790985107
3	-387.5839	100.237305	-266.85474	-487.46713	-566.32733	40.674614	-493.2387	-626.2939	1000.0	1000.0	11999	7.8888493	6.153121	29.126312	-18.532587	7.88919	6.152928	28.933891	-18.177986	-9.796273	1.6019301	149.4919834136963
4	116.50154	648.0578	1004.40314	-537.89276	1046.3112	485.0422	1463.8528	-287.8801	1000.0	1000.0	15999	9.839742	9.918904	55.178024	-19.420328	9.839674	9.920101	53.550922	-19.147308	-11.257097	2.9349241	204.70483493804932
5	999.501	621.6393	1447.1489	-71.81668	1245.4036	581.4443	1755.9523	87.68079	1000.0	1000.0	19999	15.874295	14.355007	69.092026	-20.592829	15.874448	14.356914	69.88709	-20.516659	-17.400843	4.113148	260.2369649410248
6	1374.9441	745.7414	2123.4348	219.66599	2194.867	269.5576	2521.7302	1586.6826	1000.0	1000.0	23999	24.349783	18.068357	90.06978	-20.08491	24.349545	18.068634	89.16701	-20.350054	-26.172754	5.28129	315.04137682914734
7	2227.4153	217.49539	2596.659	2046.7498	2350.6099	211.5208	2598.7446	2018.0062	1000.0	1000.0	27999	35.37239	22.924578	109.81212	-19.014933	35.372173	22.925066	110.12918	-19.027647	-37.259968	7.0254107	370.3413498401642
8	2354.6208	804.4098	3202.7146	1037.6193	2623.4104	1018.93726	3439.7188	90.363884	1000.0	1000.0	31999	47.48366	29.02836	142.49135	-19.613277	47.483566	29.028015	146.10928	-20.170454	-49.40913	9.745075	425.1555206775665
9	2650.1948	1138.4738	3377.6868	680.1476	2838.0269	719.4907	3319.232	704.4919	1000.0	1000.0	35999	61.088547	36.859886	165.85461	-21.593845	61.08817	36.859867	166.15619	-21.955677	-63.359688	13.012834	480.6826448440552
10	3035.6094	926.78217	3926.8198	1517.1252	3529.0469	1229.4075	4469.206	9.589535	1000.0	1000.0	39999	74.35675	45.474506	186.6208	-29.14483	74.35673	45.474636	186.84424	-32.385292	-76.626175	16.103327	535.6009521484375
