Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	17.012924	11.762179	73.51943	4.299274	76.29284	0.5691066	77.50613	75.52897	22.082872	42.1	3999	9.43595	7.29903	48.543484	-7.834598	9.435242	7.3003793	48.43294	-7.025139	-0.17596921	1.9098098	13.36541	-11.542531	-10.672798	0.9146591	53.27420997619629
2	18.36204	17.003807	118.21872	5.2998734	140.2932	1.5423046	143.63165	137.75826	22.446327	76.5	7999	41.757385	21.430021	142.96165	-81.89921	41.757046	21.438816	141.49039	-85.92017	1.8714799	2.5588243	19.811695	-11.124269	-45.76391	14.336156	126.22650599479675
3	48.837837	67.73809	201.4729	5.369021	114.45243	0.68994987	115.418045	113.20966	34.128204	63.0	11999	102.16188	41.063587	224.21768	-55.71612	102.16078	41.075768	221.46779	-51.50969	3.106237	2.6750035	35.622494	-10.368007	-110.544876	55.789425	200.74892044067383
4	200.05475	21.555115	228.37402	117.20875	206.52193	1.5036799	208.4731	204.02365	91.88372	93.1	15999	153.01097	49.336246	241.1809	-55.91486	153.01207	49.352676	246.07802	-50.53105	2.7592113	2.8339715	27.417425	-12.760556	-160.49275	72.30263	275.452525138855
5	217.81885	33.353287	348.01056	149.79765	319.08563	22.292747	343.42783	287.2906	100.225	165.4	19999	162.49973	58.807453	231.3731	-99.09524	162.49976	58.82634	229.08786	-78.859245	2.3853724	2.8547277	27.290869	-12.464056	-168.4172	59.756996	352.8689696788788
6	208.69302	143.9445	510.96555	34.123466	1023.9578	92.47921	1157.1945	911.6229	139.57143	892.3	23999	161.86218	61.68862	258.6523	-127.663925	161.86174	61.699436	241.52188	-103.20727	2.0741994	2.8131793	27.948256	-10.731143	-167.03516	78.471596	433.73163866996765
7	329.71164	125.22154	804.8668	18.392208	456.82623	22.829405	487.25632	419.30554	187.18182	298.0	27999	162.37888	56.89126	231.72586	-128.69095	162.37802	56.890354	227.55234	-103.90365	1.7435855	2.754696	35.082382	-12.930889	-166.68513	82.170456	510.0185284614563
8	368.5379	120.09914	598.4758	25.07729	140.92807	128.84628	521.0978	78.099556	221.5625	165.5	31999	157.53577	56.66076	221.05804	-115.27149	157.53793	56.651745	220.53418	-102.137665	1.5663805	2.6611223	27.92905	-12.193125	-161.2211	62.078007	585.2289412021637
9	411.46725	208.4495	813.88184	20.317566	351.7729	1.0390588	354.2011	350.5058	247.61111	146.2	35999	154.60841	54.33937	218.56941	-156.35188	154.61082	54.32344	215.76775	-121.900185	1.4296534	2.6263232	25.962154	-11.888079	-157.84885	54.51179	658.6824650764465
10	357.82224	45.643036	518.22284	314.60568	332.9632	1.311102	335.33243	330.83286	151.92308	145.0	39999	151.8308	52.250114	212.75485	-89.12849	151.83475	52.23738	210.53087	-80.09208	1.3336947	2.5545073	26.30991	-13.208462	-154.80406	50.14975	734.2150130271912
11	360.0063	55.897884	532.4001	313.43216	487.07217	3.678452	494.5631	481.5483	168.47826	291.4	43999	148.2222	50.07723	206.30275	-91.92642	148.22543	50.06514	205.66853	-76.70884	1.0194111	2.476301	24.925146	-11.2718115	-150.71817	41.640438	810.6303863525391
12	442.49213	123.360794	812.5972	257.13376	654.0303	311.7107	1035.9508	334.22333	262.6875	528.0	47999	145.18893	46.65703	199.23967	-89.867226	145.1925	46.64254	199.1783	-76.164665	0.8547849	2.3402293	26.240654	-13.565582	-147.40935	37.540913	887.3406569957733
13	579.3145	263.62842	1064.4337	332.87976	801.4823	11.322025	810.04816	779.0115	390.7	555.2	51999	141.93542	44.035427	193.23781	-86.26861	141.93793	44.025524	193.30476	-85.39364	0.5454365	2.2749753	24.026363	-12.869794	-143.79529	34.754612	965.6851625442505
14	704.968	161.31119	965.92303	379.30798	970.00696	181.01877	1062.2938	564.30237	435.66666	871.3	55999	140.53954	42.697506	195.97308	-103.97753	140.54091	42.692623	194.72783	-94.01925	0.6137163	2.2604303	22.88051	-12.266967	-142.368	32.477604	1050.0172040462494
15	639.2369	209.12015	1127.0283	223.82277	613.6467	105.64831	793.46375	448.5754	340.16666	302.3	59999	140.69577	41.282578	199.62424	-88.52986	140.6968	41.279808	198.78214	-81.4376	0.6954228	2.2465563	23.39553	-10.976904	-142.43166	30.343695	1132.394690990448
16	440.61975	126.995445	672.87024	51.647606	564.75824	2.1481867	567.8933	560.9905	163.125	206.9	63999	142.36612	41.208195	209.46379	-137.1406	142.36858	41.201057	210.28651	-118.971306	0.8569397	2.310731	30.698599	-13.266441	-144.14822	31.264174	1214.9437627792358
17	532.78766	163.04936	681.13916	50.197453	582.09344	5.7277627	588.82117	571.4032	187.59091	193.3	67999	146.16388	42.930706	223.20718	-86.79813	146.1652	42.92357	222.5614	-84.45955	0.77461666	2.3213468	22.621216	-12.849612	-147.82579	33.82269	1300.6820900440216
18	577.8431	86.53863	733.4367	415.06174	436.7082	37.56255	518.66315	394.64798	192.38095	152.8	71999	149.28377	44.850113	232.7455	-94.78379	149.2849	44.842842	231.22098	-87.35642	0.8568051	2.3946192	25.163193	-11.700227	-150.97847	31.812223	1394.0506558418274
19	553.596	161.6325	857.2073	290.54285	799.703	143.4243	1037.0983	420.53018	186.71428	261.8	75999	154.37543	47.42363	236.13799	-74.398766	154.37617	47.416077	236.56618	-90.08258	0.8611414	2.3172274	26.052822	-14.016856	-156.11218	34.06068	1498.172832250595
20	703.1641	122.22887	1093.1123	573.54987	537.7297	8.282376	545.61646	515.63043	233.70589	195.0	79999	158.40495	49.109943	238.48543	-112.944916	158.40498	49.105385	237.07208	-92.48624	0.69110304	2.2626438	25.366417	-12.057147	-159.9887	33.081184	1607.7361268997192
21	613.6312	93.472786	761.7927	331.68246	743.04425	31.97659	815.67145	721.3619	203.3	238.6	83999	159.9892	48.940212	240.24554	-112.394875	159.98917	48.936657	244.01534	-100.84783	0.63586634	2.305775	37.10973	-12.25605	-161.4336	34.75404	1719.5158865451813
22	680.66736	81.651054	868.73175	578.56226	915.509	70.53895	993.8191	774.8512	215.72223	276.2	87999	161.23148	48.625782	256.05392	-88.38727	161.2311	48.62659	254.40079	-99.13019	0.6220048	2.308129	33.78422	-10.287355	-162.58269	28.772945	1833.4640898704529
23	689.9074	192.37987	1087.9629	197.02286	917.1992	3.0187829	921.95264	912.5931	218.73685	274.6	91999	162.58528	49.32622	260.39084	-98.794334	162.58492	49.326023	260.68478	-101.507515	0.6231678	2.3295758	27.238344	-11.328026	-163.85178	31.312084	1947.7373809814453
24	827.83075	145.8402	1059.5963	550.36914	1239.0383	9.449375	1256.5753	1222.7965	253.46666	390.1	95999	165.02933	49.851906	263.2756	-102.92655	165.03015	49.852055	265.54077	-154.76106	0.6545592	2.3154755	38.503464	-11.067783	-166.30424	31.67138	2057.2604649066925
25	862.5586	338.3244	1592.8768	276.07166	410.37726	2.014088	413.87006	408.03366	275.14285	156.8	99999	169.33134	51.068954	284.18298	-102.076454	169.33134	51.074524	284.29044	-89.71411	0.63586724	2.3244753	40.32483	-12.839351	-170.58305	32.157955	2165.2836289405823
26	750.2155	262.5481	1525.0217	394.98843	800.5597	15.587365	826.4808	783.29803	240.05882	255.7	103999	174.01797	52.607174	283.55975	-111.629745	174.01782	52.60927	284.08194	-93.435974	0.68887407	2.3072877	28.38578	-11.558265	-175.30446	36.40221	2270.9227995872498
27	694.95483	152.90721	1004.2465	383.57645	741.1375	6.668942	751.08093	730.38007	227.44444	231.7	107999	178.24236	53.932438	276.13416	-109.50895	178.24384	53.93359	278.63434	-84.25691	0.7014661	2.2648208	29.346193	-11.341817	-179.48125	41.55231	2377.6165704727173
28	803.90686	174.40314	1406.2026	664.1246	1130.5419	10.515471	1143.6501	1110.079	247.1875	337.5	111999	182.01788	55.57253	277.02634	-181.0408	182.01813	55.581284	275.17566	-153.9229	0.76720804	2.3210976	30.429928	-11.982	-183.28725	45.600224	2485.262131690979
29	1009.4159	531.8156	2758.0205	632.1681	824.479	10.3586035	836.0905	798.49744	312.46155	249.6	115999	186.03844	57.215767	281.42163	-112.80586	186.0394	57.21804	279.66138	-109.70179	0.78146046	2.2906659	36.262474	-11.429698	-187.26149	42.274868	2592.1441740989685
30	913.56445	228.59781	1560.0067	670.4617	948.9523	29.469112	992.23175	897.3857	278.57144	281.2	119999	189.26154	58.380367	280.02588	-81.55273	189.26228	58.38674	276.9377	-91.82016	0.77390814	2.2840178	28.454853	-11.58977	-190.49977	42.47074	2697.9573242664337
31	1062.6553	236.30737	1608.7625	813.94934	1057.4744	13.346887	1077.2173	1033.0941	315.83334	321.1	123999	192.6793	59.36116	281.7735	-109.59285	192.68027	59.364967	277.5972	-118.90453	0.7486389	2.2867336	34.00507	-11.519869	-193.87128	43.70808	2805.9574522972107
