Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-5.9642763	7.903304	3.091039	-18.540907	25.088741	0.8639424	26.34584	23.617613	1000.0	1000.0	3999	6.8752737	6.9243736	37.23374	-16.09854	-8.27801	0.058781546	56.99240517616272
2	2.3628373	9.75986	13.416202	-13.1939335	-3.6286998	2.932648	0.16956207	-8.708109	1000.0	1000.0	7999	30.7524	13.490842	63.264473	-16.3981	-32.39476	0.19841355	132.01798605918884
3	20.79796	23.73131	59.734013	-4.5475726	32.963886	9.434282	42.21783	21.112436	1000.0	1000.0	11999	42.512524	8.073162	72.945625	-2.3591664	-43.181496	0.14271668	208.75393104553223
4	15.643251	13.1093235	28.115011	-5.4820924	15.166571	7.7871118	27.802315	-0.34953114	1000.0	1000.0	15999	46.122406	10.077551	117.20794	14.65274	-46.811142	0.14233796	286.8625383377075
5	14.524227	6.8830485	22.857523	3.8300602	6.1475167	1.1341519	7.3724284	3.1510742	1000.0	1000.0	19999	54.639946	13.575545	114.77135	17.657106	-55.286243	0.17328407	363.793949842453
6	8.830493	12.089427	28.62568	-4.202911	17.915611	3.3995051	22.959705	13.869281	1000.0	1000.0	23999	59.450436	14.083633	109.73878	18.605309	-59.97205	0.15136154	442.0567219257355
7	26.131004	22.79882	49.397327	-11.618363	9.458026	11.876363	23.094448	-7.7395744	1000.0	1000.0	27999	58.945187	12.678319	99.101616	31.462008	-59.532352	0.11060994	520.3153078556061
8	16.22582	6.512232	21.987595	5.192673	15.219246	2.3499205	19.340176	11.003357	1000.0	1000.0	31999	56.97037	10.711143	94.38361	37.278664	-57.460243	0.10003361	599.8358020782471
9	22.254232	13.199872	40.865906	3.638382	-85.5116	34.405033	3.8403814	-117.490234	1000.0	1000.0	35999	53.55684	9.961507	122.92027	34.26243	-53.960945	0.12374569	677.6073324680328
10	8.314746	22.039438	28.429987	-26.19128	14.214651	1.4144738	16.674553	11.905999	1000.0	1000.0	39999	52.037266	10.814452	133.96294	32.345943	-52.425365	0.12421849	755.5979211330414
