Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-245.77994	103.757	-120.94367	-357.88443	-43.0978	5.662825	-37.852814	-53.63619	1000.0	1000.0	3999	4.594035	2.653567	18.71651	-1.0712608	4.5942965	2.6548111	18.989712	-1.3676789	-3.523705	1.1812328	9.200337	-11.044254	-5.3959556	0.5704471	67.9394257068634
2	-328.3418	39.602818	-279.5438	-374.35376	48.524055	60.217552	115.34872	-109.277176	1000.0	1000.0	7999	14.298464	5.0493164	35.78807	0.11501035	14.297387	5.0518785	36.167015	0.21562834	-1.8658535	2.331338	14.917883	-15.730192	-15.389651	1.7622789	158.82518982887268
3	-290.63882	63.04226	-203.23134	-368.3238	-253.20984	137.23518	10.204171	-409.733	1000.0	1000.0	11999	30.395138	7.22571	56.51936	7.616093	30.394228	7.2266154	56.163868	7.2961397	-0.49480715	2.9258404	17.817345	-14.689646	-31.797419	3.104684	247.25066804885864
4	206.35385	188.83673	401.05814	-100.93608	320.902	298.4592	739.1934	-110.82941	1000.0	1000.0	15999	38.03197	8.601233	66.88341	17.88616	38.031273	8.601473	66.024635	18.337095	-2.3768885	1.9889036	15.678347	-13.905239	-38.69385	3.216323	335.5009927749634
5	501.5498	167.89745	667.6761	230.56963	1465.0762	42.038208	1551.8723	1415.8915	1000.0	1000.0	19999	41.191395	9.411374	74.17477	18.64886	41.191044	9.411637	73.12315	19.270388	-2.4230535	1.86226	15.530813	-13.02351	-41.78169	2.945247	423.43396520614624
6	715.06647	511.47995	1387.1439	218.80927	2216.3013	126.70255	2474.968	2043.1487	1000.0	1000.0	23999	45.73631	12.307985	88.99583	20.151892	45.73587	12.308746	89.67162	19.552443	-2.067728	2.1233187	18.7806	-14.121275	-46.354862	3.436414	512.1874182224274
7	1793.1493	103.73244	1925.5402	1643.5728	2506.3948	80.22695	2626.3425	2384.2207	1000.0	1000.0	27999	54.413216	17.510008	115.75623	21.549143	54.41293	17.510435	113.463554	21.22226	-1.4809707	2.5115714	22.172543	-13.839114	-55.080288	4.663021	600.185843706131
8	2229.1094	139.84541	2420.167	2036.7472	3038.8328	70.88612	3146.4683	2914.6572	1000.0	1000.0	31999	68.09188	23.592176	136.6383	22.05095	68.09136	23.59319	135.60149	21.478868	-0.8824139	2.7852514	28.661057	-13.213295	-68.76831	6.201073	688.6336696147919
9	2688.5684	92.32184	2786.5002	2546.9329	3503.0144	126.60002	3728.2214	3308.9136	1000.0	1000.0	35999	84.18285	30.084229	163.26492	21.82941	84.18266	30.08457	163.78104	22.613997	-0.37415555	3.0409842	25.41932	-20.530914	-84.86225	7.8886633	777.0078709125519
10	2198.0457	740.9392	3060.3938	1397.2126	3901.187	87.48274	4035.437	3729.7583	1000.0	1000.0	39999	101.14004	36.694458	182.68468	22.638144	101.13963	36.69465	183.50888	22.461529	0.059759203	3.2096205	21.340202	-14.111622	-101.81408	9.57344	865.2236275672913
