Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-5.010515	8.603443	8.569905	-14.707623	24.646482	3.4977562	27.639765	18.615839	1000.0	1000.0	3999	5.116423	4.375565	23.960983	-3.2784774	5.1163793	4.375542	23.488445	-3.3658338	0.16754189	1.4590602	5.255308	-9.972577	-6.0114374	0.15789673	92.09348893165588
2	-4.2583604	11.385003	12.244038	-18.57178	25.460228	2.3776026	31.506994	22.757898	1000.0	1000.0	7999	21.419695	6.575202	43.769684	3.130802	21.4197	6.5750413	44.10624	3.6651778	0.48537114	1.5369519	12.066591	-10.16327	-22.475441	0.35825452	214.08130311965942
3	5.342603	6.112999	15.782017	0.32251737	8.968942	8.818603	25.370306	0.57509154	1000.0	1000.0	11999	33.670013	8.927642	104.3319	11.102251	33.670135	8.927277	104.13016	11.278844	-0.066258915	1.364978	6.3214264	-12.762918	-34.296837	0.32309765	337.5390393733978
4	23.851925	8.059825	36.956757	15.006478	24.428892	2.516601	30.262205	21.65736	1000.0	1000.0	15999	41.50553	14.448735	106.276146	13.043954	41.505604	14.448376	106.119606	13.328082	-0.60945684	1.1027312	6.065835	-8.868743	-41.86443	0.23782288	462.92457914352417
5	16.708282	10.802557	30.62269	3.1903255	34.495087	18.814882	51.166855	5.6801496	1000.0	1000.0	19999	40.8051	11.108058	92.21722	19.028753	40.80511	11.107978	92.2507	19.004265	-0.6792455	1.07236	5.3207097	-9.183569	-41.14954	0.17630917	588.1211791038513
6	30.695896	2.7429662	33.91304	26.420195	27.379559	13.919601	42.81837	12.069316	1000.0	1000.0	23999	39.81412	9.390891	85.227455	22.273779	39.814083	9.391055	85.14105	22.315065	-0.6979642	1.0625052	3.994038	-9.779659	-40.172226	0.1535128	713.1809313297272
7	33.25001	2.1621075	35.797955	30.439734	27.174002	4.637272	33.699806	20.990953	1000.0	1000.0	27999	37.980843	8.2604685	75.123024	22.24465	37.98083	8.260801	75.0578	22.211895	-0.8938639	0.91564155	4.413548	-8.439978	-38.27167	0.116249755	838.8079869747162
8	32.00585	4.511592	39.097454	26.715118	32.700752	0.9181687	34.652054	31.193089	1000.0	1000.0	31999	35.99134	7.8723187	66.63379	22.362564	35.99133	7.872523	66.4081	22.456429	-0.9331783	0.8837738	3.343995	-8.622945	-36.269127	0.09485628	964.240136384964
9	32.13112	2.3472567	35.22621	28.614708	36.320656	4.817711	43.293194	29.571623	1000.0	1000.0	35999	34.38518	7.761514	64.34251	22.347193	34.385174	7.761712	64.50084	22.416178	-0.96660864	0.85259897	3.227027	-8.124507	-34.657963	0.07907087	1088.720319032669
10	33.309074	0.26719493	33.574757	32.91407	35.608112	2.3940382	40.749874	32.72592	1000.0	1000.0	39999	33.110046	7.5919747	60.641594	21.907537	33.110004	7.5921283	61.065285	22.088089	-0.989744	0.83055824	3.8173108	-7.4795556	-33.37737	0.071441166	1214.967354774475
11	28.142996	0.9548224	29.266191	27.093613	40.720703	1.757965	43.888912	37.572838	1000.0	1000.0	43999	32.099937	7.5313196	57.891235	20.876253	32.099934	7.5314093	57.66345	21.053274	-1.0063305	0.8117187	3.1141558	-10.048222	-32.367073	0.06535692	1341.580387353897
12	31.228418	3.381774	36.203156	27.459314	39.719933	1.5316817	42.56854	37.550003	1000.0	1000.0	47999	31.343485	7.4102707	56.617138	20.516165	31.343475	7.4102774	56.65154	20.744173	-1.0235702	0.7978384	3.058239	-7.9666224	-31.603056	0.0609722	1465.7627317905426
13	29.967247	0.5495196	30.859524	29.474262	40.93766	1.8650783	42.857407	38.036686	1000.0	1000.0	51999	30.73744	7.332208	55.852562	19.824207	30.737448	7.3322687	55.763073	19.78658	-1.0433986	0.7791355	2.8130984	-9.195555	-30.996843	0.055387035	1592.6767084598541
14	29.470245	0.62637484	30.434814	28.882904	40.79505	1.9929802	44.124237	37.246006	1000.0	1000.0	55999	30.218872	7.2324486	55.376152	19.23592	30.218836	7.2324996	55.362732	19.608255	-1.0641025	0.75555617	3.2717485	-9.675776	-30.475395	0.053458933	1721.0674698352814
15	30.335808	3.03512	33.343525	25.587648	41.723644	2.1342037	46.335815	38.035435	1000.0	1000.0	59999	29.767715	7.1132326	54.46714	18.919228	29.767748	7.113273	54.28027	18.872112	-1.078582	0.7431884	3.255806	-7.8174887	-30.023323	0.050162584	1851.4504013061523
