Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	18.34145	15.923305	128.47427	4.786698	39.23736	1.062324	40.710987	37.118263	21.586956	22.3	3999	5.2126193	3.6077392	30.232742	-4.3588552	5.2124615	3.6084096	30.047468	-4.3234935	-6.2155137	0.36089817	49.21556639671326
2	17.176003	15.5918455	117.00829	4.6946936	38.690205	1.0718569	40.443737	36.969757	21.296297	22.0	7999	20.07921	9.561749	69.29028	-57.996235	20.079334	9.56502	70.11167	-42.079803	-23.09602	4.2656674	117.70912098884583
3	28.96923	13.975158	81.23906	4.9323277	38.69172	1.1488782	40.377605	36.95296	22.382023	22.1	11999	45.328297	16.816025	96.97118	-32.594425	45.32907	16.803093	97.94929	-40.02637	-50.67113	22.94428	188.06795024871826
4	84.14863	90.48841	377.0809	5.185116	171.69681	14.988046	196.71402	154.41907	44.19101	89.3	15999	72.3781	20.703823	162.86522	-72.02848	72.38491	20.68021	148.3448	-47.220154	-79.43968	63.26011	258.19451570510864
5	176.83157	176.36028	542.5463	4.920995	435.6438	211.48923	691.9963	224.12029	96.54762	305.6	19999	88.11589	24.684628	220.55206	-72.44253	88.12221	24.692307	215.21214	-62.703606	-94.21053	92.21717	329.85068917274475
6	234.04489	39.621784	383.79047	163.16843	244.28378	7.4587693	259.15973	233.3854	128.19354	118.1	23999	100.83604	29.1891	219.16348	-61.004883	100.83711	29.230167	216.15887	-61.992558	-107.11389	101.22719	400.0998601913452
7	276.7181	47.56865	374.73624	136.40938	310.95612	77.293465	401.3996	215.68758	132.2	137.3	27999	116.30746	33.98814	206.82014	-98.44103	116.30375	34.02613	205.44618	-82.024185	-124.06047	102.063515	470.4114167690277
8	247.72935	67.46895	369.16974	165.81598	170.41049	2.9644752	176.88799	166.78825	115.97143	87.7	31999	125.65362	36.21866	214.46115	-73.46974	125.65252	36.240208	208.87042	-79.48613	-131.8256	99.479904	540.1328275203705
9	178.72484	85.50647	438.22754	61.301334	102.07039	4.8052797	110.19065	95.975136	120.969696	126.4	35999	126.59503	36.87897	222.77669	-107.219574	126.59815	36.86795	218.37225	-83.53734	-132.10764	103.13855	610.4821381568909
10	294.2989	211.16388	932.23926	42.0712	318.85577	9.734135	333.52548	305.80917	197.35	146.1	39999	129.59724	38.265156	240.76538	-83.64762	129.60089	38.25541	235.45888	-80.428795	-135.19987	112.33244	681.303653717041
11	221.6999	90.69998	351.2011	81.96367	109.68744	1.4039505	111.44524	107.697975	102.275	60.7	43999	136.59322	42.592564	284.7076	-59.75093	136.5944	42.59296	281.62616	-89.05082	-142.71207	123.939064	751.7696669101715
12	182.48497	40.344505	267.80313	94.70154	233.40952	22.541094	257.4194	207.13124	83.95744	98.4	47999	143.47145	45.65687	292.60428	-74.542114	143.47162	45.674236	295.71585	-83.790825	-149.60329	150.82947	822.7482523918152
13	245.71222	40.094822	333.1908	157.48058	311.7624	6.2784314	324.06735	303.98734	106.10526	180.2	51999	146.4772	47.329086	243.03806	-76.51399	146.47897	47.335396	241.1187	-100.22469	-152.38794	129.65419	895.2538027763367
14	423.88077	82.70006	623.0406	307.658	409.57123	62.521164	485.78366	303.29126	183.42857	168.8	55999	147.50337	49.35516	217.2278	-151.26971	147.50418	49.360767	217.49089	-163.88263	-153.12018	117.888306	968.4281709194183
15	369.4648	89.29642	601.0801	173.95346	456.88974	46.7756	561.4902	393.93643	166.54167	263.4	59999	147.84505	49.57914	217.74535	-71.81204	147.84557	49.58037	221.85025	-82.973694	-153.33055	111.24281	1042.4199657440186
16	356.6792	70.550545	579.27814	284.03192	366.72266	75.26331	484.63437	294.53268	172.16667	186.1	63999	148.73495	49.056084	221.60844	-89.88326	148.73547	49.063633	225.328	-107.03731	-153.85924	104.180855	1116.8825340270996
17	359.5617	94.15128	664.17645	227.94716	352.8412	18.401592	406.4898	342.60797	149.8077	153.4	67999	147.16386	48.926807	223.7217	-104.58796	147.16713	48.91848	224.22202	-115.31858	-151.68068	99.38705	1192.8254806995392
18	376.50296	233.1682	902.444	48.356327	591.18195	193.19388	915.4061	243.08072	180.90909	316.5	71999	144.85898	48.18077	221.22533	-98.34475	144.86098	48.182095	219.9669	-93.8323	-148.99818	92.58679	1275.0477559566498
19	681.5398	247.34113	1168.5262	378.55002	785.66486	148.8178	1095.985	683.2808	301.84616	250.9	75999	142.99963	46.781628	228.70592	-108.37295	143.00175	46.792	222.45747	-105.24575	-147.0321	91.36039	1361.2932019233704
20	575.66986	271.032	1075.6095	9.987196	988.32263	199.72562	1140.9636	397.79257	298.92856	889.0	79999	142.90376	45.407932	224.26994	-93.34228	142.90356	45.411892	217.841	-94.18498	-146.9429	82.832985	1455.0784225463867
21	518.2937	242.33614	1347.039	256.71207	544.6107	278.69693	1069.7137	161.0823	245.375	298.8	83999	143.75113	43.899307	216.55664	-98.77176	143.74994	43.913647	213.45926	-93.88624	-147.43477	79.95879	1544.8851220607758
22	517.77545	168.75908	1028.3881	323.05353	417.7086	5.2632875	424.74292	405.3789	221.33333	203.2	87999	144.14917	43.43863	220.06902	-111.525696	144.14868	43.448387	216.33961	-110.20069	-147.71121	76.020226	1634.0331387519836
23	542.49066	213.30397	990.4735	196.00198	641.6481	222.27179	1170.4133	342.10626	230.44444	280.8	91999	145.1311	43.820232	224.74667	-88.87496	145.12994	43.832462	222.52344	-99.533676	-148.696	78.17226	1724.9696011543274
24	477.83142	211.338	810.1712	27.647793	513.93713	146.01901	947.8093	431.78436	162.45833	172.3	95999	145.71349	44.099514	225.95569	-88.5064	145.71425	44.11462	220.94527	-119.64665	-149.00568	70.17578	1815.695404291153
25	578.59814	197.3831	1131.6736	128.551	870.3024	297.74927	1576.0664	528.1408	189.19048	267.0	99999	146.85735	44.60602	218.25838	-83.878784	146.85574	44.6214	216.51425	-90.83534	-150.13866	71.5763	1907.8053998947144
26	654.5568	165.35834	1153.0868	497.18207	734.8368	53.03352	852.6157	643.90204	217.21053	230.3	103999	148.91556	45.073612	211.28664	-110.81286	148.91458	45.086452	213.963	-88.91517	-152.21255	69.67289	2000.0987615585327
27	768.28143	202.80812	1173.2693	477.78256	833.1346	145.51775	951.93756	412.30692	247.1875	277.2	107999	151.6983	44.765114	214.54195	-97.12931	151.6965	44.79847	215.79794	-90.92773	-155.04611	69.33948	2093.195383310318
28	650.50806	177.41913	1048.1874	412.03488	760.1698	144.39125	1013.6807	551.5679	217.0	245.1	111999	153.64795	44.574368	221.85153	-89.62961	153.64691	44.603287	223.76562	-94.74537	-156.91666	67.591	2185.349844455719
29	570.1278	261.59198	1336.298	279.62912	446.40875	17.336548	463.3185	411.5292	195.90475	150.3	115999	154.63571	44.828136	228.2638	-87.8071	154.63423	44.848686	228.78615	-83.25386	-157.70438	70.08569	2277.645833015442
30	671.9252	310.6784	1311.4259	343.74673	745.72485	258.43268	1246.7878	479.28436	241.75	238.5	119999	155.61652	45.283695	234.83481	-136.71825	155.61646	45.300148	235.75473	-108.241035	-158.5523	62.914085	2370.6408474445343
31	615.2192	183.38945	1372.6342	466.7023	659.76825	7.3493333	676.0081	645.2423	197.75	204.2	123999	157.31767	45.998997	235.18434	-98.59799	157.31792	46.017582	237.62369	-95.14809	-160.23555	65.310936	2464.8423643112183
32	763.5549	191.27399	1281.3374	567.3815	997.4699	28.167229	1058.5612	968.51587	239.29411	301.9	127999	159.85594	47.265816	238.06076	-90.44273	159.85738	47.280598	234.2801	-129.14119	-162.83508	65.84162	2559.8058094978333
