Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-67.59825	106.62041	17.764801	-316.4185	106.67196	119.5133	309.53613	-25.332806	228.35715	727.5	3999	6.1500573	4.159198	29.488272	-3.4218342	6.149646	4.159633	29.638544	-3.7340846	-4.160524	1.739482	8.171173	-16.305275	-7.3866854	0.7837587	103.0912594795227
2	-63.729694	111.845055	16.727783	-374.81412	-141.32892	145.15535	-11.480438	-432.04037	176.75	263.2	7999	21.61497	7.1234407	55.075104	-11.820957	21.614752	7.1215024	55.428074	-11.9323015	-2.2499292	2.6051044	19.174026	-15.2863245	-23.247408	2.634634	255.70280241966248
3	-152.26016	193.33554	34.743954	-535.3439	147.88303	101.82241	321.3	-0.2484933	371.6	497.2	11999	39.027393	7.1166573	76.23195	-13.782926	39.027073	7.115528	76.346886	-15.237966	-1.8118298	2.9190364	22.398544	-15.789259	-40.55861	4.787568	404.9282841682434
4	-90.31264	133.86664	13.992125	-442.1293	430.84253	70.503	545.0523	277.3607	247.47368	959.5	15999	42.91978	6.059019	77.43679	-19.814781	42.919754	6.0588536	77.843254	-19.295088	-3.0768042	2.248389	20.6489	-15.335689	-43.794556	5.8534217	560.8622286319733
5	-54.893707	79.5715	11.333375	-274.93253	449.84732	151.02074	595.2832	139.70775	240.64706	946.1	19999	40.83084	5.8315187	75.33475	-19.77873	40.83032	5.838204	73.738174	-19.837233	-3.127848	2.1583478	31.445997	-15.023825	-41.567173	6.5047994	716.7689776420593
6	-26.41621	54.781208	35.560123	-175.71693	525.8047	187.66068	723.89905	12.251272	227.64706	859.1	23999	38.02732	5.7524576	71.0612	-42.44737	38.02778	5.746375	70.186874	-32.276936	-3.1097937	2.128607	23.390041	-21.035452	-38.70682	6.3578377	869.9131240844727
7	-30.485844	47.15607	45.08162	-119.96264	509.65323	245.41162	793.43713	109.30375	416.9	752.6	27999	35.987347	5.571672	67.07441	-18.463848	35.98731	5.569716	66.970375	-18.75135	-3.145824	2.1010115	23.57046	-16.660774	-36.640045	5.3948164	1021.0677692890167
8	0.079609126	41.883907	82.95425	-70.72352	545.8769	313.71948	854.90967	35.997562	413.22223	737.5	31999	34.903954	5.3556895	62.973537	-29.645592	34.903854	5.359155	63.03511	-18.652689	-3.2641416	2.0422356	20.56697	-15.924925	-35.54459	4.9844775	1172.5064339637756
9	25.542046	33.79057	79.668594	-18.146112	604.01886	209.42467	890.17163	75.90866	453.1111	885.9	35999	34.501858	5.2074943	62.711205	-26.09515	34.502	5.2113914	61.863556	-20.189013	-3.326709	2.02696	17.725962	-15.851819	-35.129814	4.92492	1326.318640947342
10	62.37232	33.673275	114.48915	22.755932	678.32294	218.20105	909.5666	57.872192	805.25	904.3	39999	34.79533	4.895694	62.957165	-21.507265	34.79536	4.896494	61.771763	-20.93439	-3.4062579	1.9787081	17.731651	-15.21705	-35.42853	4.257804	1477.5007643699646
11	71.46141	39.902073	118.37537	13.665346	665.8332	197.25421	806.8371	96.05643	865.0	913.4	43999	35.740524	4.73797	64.71344	-30.980862	35.74035	4.7373753	63.877052	-17.67259	-3.4357839	1.9717816	24.093035	-15.725079	-36.376835	4.0273347	1627.3150222301483
12	71.436295	57.023037	161.92809	6.673343	662.3749	135.1548	908.2654	481.1672	459.75	1000.0	47999	37.082516	4.738385	66.0339	-21.565567	37.0822	4.7395687	65.08877	-19.371353	-3.445041	1.9533213	20.33056	-15.503804	-37.715557	4.129173	1780.925065279007
13	136.12958	47.531883	191.7578	87.23132	765.61835	121.26547	925.07806	542.4749	1000.0	1000.0	51999	38.60594	4.8450246	66.81032	-26.529186	38.60547	4.8495107	67.6701	-27.177736	-3.4472663	1.9215994	20.499487	-15.852616	-39.237633	4.0496264	1933.8158004283905
14	94.02154	83.7863	270.46875	16.828468	643.90674	224.97813	832.1631	12.690166	436.9091	901.4	55999	40.39817	5.184143	67.229805	-21.471497	40.397934	5.185744	65.61837	-19.439037	-3.4555097	1.8880631	19.760324	-14.175587	-41.028095	4.1712313	2084.988111972809
15	93.31627	79.70664	194.75047	-7.30457	618.3737	258.02774	951.9766	22.797691	502.57144	878.0	59999	42.09316	5.800833	65.06145	-22.94331	42.093094	5.8016915	65.489944	-17.342186	-3.4444516	1.8716766	20.707104	-15.449974	-42.712124	4.3026795	2236.3337392807007
16	115.226456	66.09872	218.90881	10.545573	769.02765	96.63172	952.24994	623.0165	523.5	1000.0	63999	43.78016	6.5057735	64.408585	-20.545599	43.779877	6.5025864	65.726875	-21.939707	-3.429621	1.8629208	16.686857	-14.708647	-44.394306	4.408917	2389.5504524707794
17	106.37926	90.25373	242.47537	-7.87938	634.84863	361.05438	975.8708	21.90205	455.875	734.4	67999	45.61023	7.220221	65.83975	-29.985035	45.610264	7.2205725	65.283295	-25.13392	-3.4303653	1.8513068	22.084143	-17.965134	-46.22611	4.398869	2539.2599725723267
18	136.5328	101.50593	301.93378	-24.376852	726.7577	269.68494	998.9412	29.289438	630.2857	812.9	71999	47.433895	7.8867416	68.757225	-22.34238	47.43371	7.88819	67.9796	-24.353802	-3.412541	1.8643881	19.484901	-14.780576	-48.047466	4.3934436	2695.5030541419983
19	116.21014	95.87648	251.59653	-0.39152008	413.71378	385.14447	944.7355	16.392246	595.8571	449.1	75999	49.102966	8.503264	71.13173	-23.8934	49.1027	8.504139	70.61389	-24.708284	-3.404391	1.856765	25.19417	-16.257828	-49.714493	4.449634	2851.387122631073
20	146.95793	103.65793	331.3205	29.381832	623.3665	370.14874	936.74066	32.694492	564.0	902.4	79999	50.828346	9.021428	75.08893	-34.235573	50.8284	9.02171	73.44828	-25.965805	-3.3729708	1.8933995	22.315687	-15.544628	-51.43998	4.5875745	3014.8871808052063
21	162.80455	91.755775	252.97649	18.527473	789.325	249.3529	980.10706	278.58508	686.0	939.5	83999	52.63396	9.413279	79.3763	-23.094234	52.633663	9.413775	76.085175	-27.705425	-3.373952	1.902092	26.415466	-17.472307	-53.254177	4.3844404	3180.076265335083
22	157.33719	89.15853	266.12186	7.475947	725.2399	274.94077	935.73895	204.37569	655.6	830.9	87999	54.31689	9.726884	78.28445	-30.421726	54.316864	9.726756	77.70787	-40.69238	-3.387521	1.901079	22.497023	-14.904977	-54.934032	4.5006843	3343.114311695099
23	112.327	118.15043	354.8629	-2.7327588	611.73676	396.5543	993.319	-209.2157	398.5	1000.0	91999	55.926506	10.111382	78.711075	-47.03353	55.92651	10.112189	78.02361	-32.2221	-3.403564	1.8776225	22.32879	-15.452196	-56.544056	4.336003	3509.7184805870056
24	140.10133	169.96889	543.9691	4.100425	419.86978	476.29654	1034.086	-211.66142	445.0	902.5	95999	57.14528	10.605247	80.257576	-22.862942	57.14502	10.606491	78.84067	-29.642126	-3.4141245	1.8630764	20.080175	-14.913239	-57.7565	4.6340127	3674.198771715164
25	143.32306	107.21635	299.8792	14.359997	810.3907	210.87419	940.7947	217.1294	520.7143	1000.0	99999	58.404297	11.018766	83.204796	-23.05859	58.40424	11.018217	83.68574	-28.950825	-3.4118671	1.8454441	22.01323	-14.346537	-59.007812	4.6071057	3838.7232644557953
26	231.30432	109.62062	329.18146	18.429783	886.21063	182.39142	1015.6058	370.40063	804.2	933.3	103999	59.577244	11.445624	85.13088	-34.279255	59.577267	11.446876	82.1044	-27.14707	-3.4414434	1.8432497	26.501968	-15.397236	-60.175327	4.589991	4004.1360523700714
27	135.55847	92.08553	251.7234	7.8786016	855.6507	104.39496	973.6556	698.19965	555.125	1000.0	107999	60.729504	11.814455	84.966995	-41.09242	60.72962	11.814591	83.77429	-32.53027	-3.4402604	1.8496654	23.677452	-14.280845	-61.333588	4.5343304	4168.737308740616
28	130.54233	119.282166	321.56628	12.973118	795.4414	266.75278	954.07983	12.794728	393.3	900.9	111999	61.643227	12.135626	86.65162	-35.303337	61.64326	12.135338	86.09739	-28.57479	-3.4292178	1.8429617	27.170927	-15.071717	-62.240284	4.6778336	4331.689029932022
29	248.27493	96.57661	353.4162	69.107796	766.3915	258.32535	966.9482	55.29221	822.4	903.9	115999	62.633766	12.444743	87.11793	-37.05831	62.633823	12.445878	87.62917	-25.732178	-3.4140518	1.8622167	28.69635	-15.945393	-63.237865	4.6005096	4495.035226106644
30	160.40578	116.55815	294.93005	-3.6052313	763.13074	287.96927	1018.0263	26.75048	534.5	902.1	119999	63.681576	12.54188	87.461	-46.872147	63.68181	12.541737	86.33249	-31.472633	-3.4378648	1.8758818	25.428131	-14.16535	-64.27927	4.629745	4658.960358381271
31	178.52382	91.39008	270.09592	24.620384	782.58575	286.85	1010.02905	207.23256	688.6667	840.1	123999	64.7523	12.556241	88.27449	-26.08982	64.752304	12.557809	88.56055	-23.582333	-3.426258	1.8739972	31.355072	-16.126991	-65.35843	4.492358	4820.441742897034
32	131.15121	106.178085	265.36887	16.914827	749.6587	278.3787	964.8034	15.508564	516.5	901.8	127999	65.747665	12.614471	88.7678	-28.437403	65.74798	12.614035	89.00816	-33.21461	-3.4238288	1.880636	28.848867	-16.982733	-66.35736	4.540451	4981.982276201248
33	174.79579	118.426186	283.1262	-3.9746015	762.6377	326.22772	983.8392	48.013477	674.8333	817.0	131999	66.64559	12.582277	91.251816	-29.931482	66.645805	12.581257	89.91911	-27.359573	-3.4377394	1.8957036	27.02106	-15.792258	-67.2548	4.5254846	5143.071314334869
34	159.20164	110.73164	280.62003	28.621405	587.97565	357.6314	1040.9646	94.010544	591.5714	722.2	135999	67.53861	12.579339	92.44367	-44.862057	67.5385	12.580189	94.03701	-28.624458	-3.4551384	1.9013791	27.317572	-14.754968	-68.1462	4.440027	5303.055957317352
35	168.6317	98.09051	287.64154	6.2381306	776.723	335.59515	977.7168	34.932056	687.0	815.7	139999	68.40721	12.495115	96.32842	-34.275806	68.40725	12.495809	95.546684	-26.74492	-3.4407754	1.9162326	26.256302	-15.896097	-69.02436	4.5448065	5464.401350736618
36	191.17525	105.93641	298.0515	15.271075	823.8706	297.03665	978.6685	26.329277	803.8	901.8	143999	69.11053	12.459626	96.52187	-32.503166	69.11064	12.458234	94.695915	-33.816948	-3.451225	1.9157217	25.613823	-15.012733	-69.71496	4.5711913	5625.240862131119
37	175.32426	95.11804	314.4583	13.240776	789.61835	269.4661	980.26166	171.51538	621.1429	856.8	147999	69.6268	12.576202	94.79842	-36.436317	69.62681	12.575587	95.46379	-32.95504	-3.4670656	1.901652	27.92987	-16.243107	-70.2351	4.489252	5786.730712890625
38	178.48256	100.91407	274.79086	19.061771	714.66925	361.13077	979.264	29.740437	690.3333	763.4	151999	70.1535	12.757962	94.84074	-32.02865	70.15368	12.759163	94.08631	-30.46158	-3.4782012	1.8942411	36.86048	-15.262458	-70.758354	4.592666	5946.661779165268
39	233.476	20.291819	262.30826	206.08647	810.5571	331.0334	994.7697	22.088692	1000.0	829.9	155999	70.757835	12.731774	94.39181	-44.271156	70.758064	12.731948	94.25287	-31.793312	-3.4726484	1.8967569	38.741104	-14.739536	-71.37154	4.422657	6108.897013902664
