Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-61.091732	116.78071	23.65938	-409.67303	17.946812	116.63366	365.9214	-35.79663	173.2381	170.4	3999	-0.3213053	2.0988674	15.375099	-10.474462	-0.3211878	2.0978754	16.641432	-10.998194	-0.6043769	0.3299274	44.97872829437256
2	-67.70623	98.48051	24.753813	-336.31717	-124.386696	235.48401	-13.971881	-824.2071	195.54546	86.9	7999	4.102857	5.239315	43.22969	-12.716466	4.1025257	5.2421355	43.359303	-10.631362	-6.9080663	1.9598244	105.03740763664246
3	-31.022638	29.041481	13.779965	-127.68282	-522.5702	542.4792	-18.128437	-1245.4642	52.301586	494.9	11999	15.164525	8.461432	67.118484	-21.91331	15.166671	8.472585	63.413284	-21.832756	-19.654303	8.1659355	171.19216775894165
4	-216.12485	366.3821	56.786194	-1159.5067	-40.30814	93.61678	80.58319	-220.97307	403.1	411.4	15999	16.822233	8.056607	54.12048	-24.732208	16.8227	8.070756	53.339615	-23.048716	-19.753801	6.667351	236.5395486354828
5	-33.945103	90.58904	41.861385	-227.19708	29.836258	54.61652	104.33858	-88.948235	380.9091	282.3	19999	13.622739	8.815593	48.4234	-27.056738	13.621815	8.824299	47.750717	-25.721361	-16.154266	4.8584595	300.26478385925293
6	50.01203	49.80449	182.77594	-0.5493163	144.33627	96.93491	319.87997	26.116272	390.9	530.2	23999	10.6922865	9.263445	43.398598	-25.623484	10.69302	9.263996	43.033813	-25.930939	-12.877478	3.9931865	368.02685046195984
7	83.19024	100.43621	295.10092	-16.60462	267.62485	236.06992	675.9224	9.038444	308.33334	588.3	27999	9.047818	9.212128	43.6126	-32.46877	9.04758	9.215537	42.225075	-31.184774	-11.025765	3.8960211	434.47891664505005
8	107.59135	140.769	380.10724	-16.866388	266.41727	215.872	693.62994	24.317179	310.4	565.3	31999	8.560428	8.613176	38.118275	-32.084686	8.560029	8.615244	40.181023	-31.653797	-10.391194	3.62606	501.9869034290314
9	223.83752	214.49461	695.885	20.809973	212.96387	213.16248	565.9918	5.725515	408.83334	462.8	35999	8.566268	8.098654	39.348354	-35.84348	8.566826	8.099606	39.85516	-34.489773	-10.332361	3.5484307	568.3636679649353
10	145.22282	208.69063	611.3346	-8.381948	363.69315	211.21298	632.1361	75.16466	285.6154	684.2	39999	8.952103	7.5931287	38.444714	-38.45805	8.952259	7.59446	37.565464	-37.440765	-10.644804	3.238974	636.4146711826324
11	453.2234	170.68922	574.1911	118.22309	321.6453	250.6905	756.4405	36.83053	843.0	533.3	43999	9.553628	7.2367826	37.558544	-43.20253	9.554268	7.2386675	37.904606	-39.65287	-11.211416	3.1112685	703.4108421802521
12	355.48737	236.2016	587.596	14.3934965	302.19357	238.24983	631.3798	23.181995	637.4	540.6	47999	10.184291	7.0387573	38.88058	-40.284943	10.185125	7.0400786	39.806644	-38.78649	-11.79908	3.1965444	770.930563211441
13	426.84644	242.18913	681.6311	74.35005	249.63745	323.0356	876.6504	-8.297198	733.1667	315.5	51999	10.9712925	7.135105	39.249855	-39.484898	10.97194	7.1375003	38.792187	-39.727264	-12.525239	3.092102	835.1767077445984
14	176.3812	214.64041	752.12286	3.59546	360.08243	333.16785	911.90326	-1.383327	328.0	509.7	55999	12.021719	7.402681	39.56744	-49.313126	12.02283	7.403533	41.8712	-46.474365	-13.504145	3.0977807	901.9901444911957
15	412.8658	280.73816	739.5032	50.853447	312.0971	283.35986	773.56366	19.81158	648.6	484.1	59999	13.13871	7.8404937	40.020008	-37.639275	13.13924	7.8412232	39.52556	-36.367836	-14.553395	3.1334324	968.4340815544128
16	232.25877	271.9995	745.0648	4.264689	414.02313	288.70346	803.319	35.363323	367.0909	606.1	63999	14.403125	8.404497	39.439434	-32.254635	14.404247	8.40558	41.14375	-33.906364	-15.794014	3.090678	1036.2998323440552
17	402.66742	226.86955	693.8372	85.99761	305.47437	281.6903	782.71277	44.15958	612.75	434.2	67999	15.580825	8.818813	40.406113	-28.788755	15.5813465	8.819037	40.21992	-28.638924	-16.948616	3.1630185	1101.9304757118225
18	216.18523	207.60826	666.7432	2.2201629	246.15645	234.3258	705.4853	29.340342	316.5	344.2	71999	16.791168	9.173559	42.207703	-26.234629	16.791883	9.173099	42.415894	-26.977427	-18.096878	3.3248048	1167.287270307541
19	171.95883	202.87796	648.75946	10.067172	458.07568	304.02606	763.40784	15.685609	290.7143	617.6	75999	17.720652	9.4878645	44.233704	-30.594044	17.721094	9.489713	43.516647	-28.686792	-19.03268	3.5944111	1236.079013824463
20	200.1835	224.4842	582.042	2.595495	267.78784	299.9225	806.55115	13.557226	376.9091	360.4	79999	18.496574	9.8358555	43.60302	-30.299995	18.49707	9.837036	43.582188	-29.479523	-19.75264	3.7397802	1302.550451517105
21	209.1421	279.90704	749.3569	3.326496	235.00424	285.14078	831.7206	30.484678	301.58334	302.3	83999	19.344063	10.209219	46.320175	-34.013626	19.344683	10.209373	44.961193	-33.68432	-20.616508	3.9123096	1367.9952721595764
22	334.64496	320.2852	774.4947	4.8604345	234.2117	230.26027	753.3051	39.496147	486.44446	308.4	87999	20.370914	10.52613	44.532387	-31.831354	20.37177	10.526512	44.00418	-33.074257	-21.613571	3.9979005	1434.468511581421
