Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-309.50314	61.953995	-213.49425	-373.96893	-289.02283	255.7144	85.74792	-605.3197	1000.0	1000.0	3999	0.67073613	1.7506229	11.356936	-6.1647143	0.6700735	1.7522509	11.207652	-5.5715055	-1.6923699	0.3474964	54.759177923202515
2	-319.6137	41.96205	-253.76254	-365.46588	-594.0271	46.889973	-508.4195	-692.92346	1000.0	1000.0	7999	6.156344	4.8352942	33.19266	-6.128846	6.156204	4.8349605	33.822742	-6.3837595	-8.332962	1.2319106	137.47737455368042
3	-453.7791	137.3382	-252.9047	-588.2436	-585.10455	104.927986	-412.2598	-742.0106	1000.0	1000.0	11999	20.800844	8.029929	54.072388	-7.6733894	20.801401	8.025875	54.236683	-8.139913	-24.219646	4.0154243	221.31806635856628
4	259.3965	589.06165	865.5664	-605.821	682.4764	526.3758	1239.1373	-84.27225	1000.0	1000.0	15999	26.952345	11.327236	68.8937	-11.785555	26.953535	11.3252735	68.18858	-12.499832	-28.780382	5.079456	305.01383423805237
5	427.71527	535.3268	1013.90564	-110.32269	387.55743	492.27475	1403.5697	-232.38959	1000.0	1000.0	19999	30.112455	16.49912	76.44071	-8.806448	30.112797	16.498058	77.665	-9.188813	-31.820448	4.490518	388.30250310897827
6	250.05103	469.46994	1024.3262	-164.68484	1468.8823	102.6765	1637.3917	1335.1044	1000.0	1000.0	23999	31.410975	21.801367	88.288055	-11.572674	31.411337	21.799122	86.95722	-12.625888	-33.0109	4.81274	472.04635190963745
7	1862.6787	91.34473	2004.7294	1750.5211	1963.5668	706.4022	2517.5325	-9.596839	1000.0	1000.0	27999	35.003513	27.702406	100.730125	-15.804008	35.004204	27.699804	100.20872	-15.756615	-36.671753	5.571633	554.2392644882202
8	1699.0547	665.65564	2248.2263	584.26746	1977.0094	651.23663	2583.2793	648.4829	1000.0	1000.0	31999	44.33091	32.622147	123.53982	-19.224617	44.331154	32.62069	123.87479	-18.282085	-45.93181	7.3637896	636.6923818588257
9	1678.1758	780.47003	2492.5264	730.4842	2263.0427	894.37177	3032.368	57.067654	1000.0	1000.0	35999	51.20937	38.18922	137.07434	-20.95953	51.20947	38.188744	137.90294	-20.899069	-52.885315	9.333869	719.6944561004639
10	2068.981	1048.3569	2968.1628	293.94827	2759.8762	1121.3168	3442.6492	-554.4935	1000.0	1000.0	39999	59.292675	43.891006	150.04868	-23.52928	59.293144	43.890026	150.9454	-23.36697	-61.154152	11.371123	801.9198977947235
11	2961.9958	159.04039	3168.492	2776.2861	2526.6152	1076.2928	3164.3643	341.52734	1000.0	1000.0	43999	70.649796	49.304787	169.36491	-24.731699	70.64979	49.303608	168.01305	-25.414236	-72.58164	13.3806305	885.0840919017792
12	2342.194	838.8738	3478.0864	1414.0518	3544.8755	124.196396	3720.583	3314.0493	1000.0	1000.0	47999	81.879364	54.691162	179.13177	-27.81598	81.87911	54.689816	180.62202	-26.903894	-83.94113	14.697457	967.6721680164337
13	3489.9473	316.72015	4023.6853	3201.0117	3100.5535	448.80286	3560.2344	2302.737	1000.0	1000.0	51999	93.25883	60.71449	204.8538	-36.40434	93.25933	60.712574	203.52576	-30.037922	-95.30264	16.58436	1048.5116651058197
14	3909.444	138.81296	4065.0247	3691.3462	4109.9243	244.67404	4547.851	3787.9817	1000.0	1000.0	55999	106.70407	66.68869	220.14049	-33.435383	106.70437	66.68658	221.60728	-31.009556	-108.95322	18.40525	1130.9966840744019
15	3945.0176	117.18944	4109.968	3782.57	3844.752	1012.6384	4565.3853	861.2511	1000.0	1000.0	59999	121.12429	72.223175	245.79121	-37.69276	121.12481	72.220985	248.51395	-36.91338	-123.33763	20.850206	1212.3504195213318
16	4222.091	153.17245	4469.643	4055.8835	4554.1265	176.97113	4824.468	4254.128	1000.0	1000.0	63999	135.90775	76.98677	270.02777	-43.01422	135.90823	76.98497	268.6676	-40.224663	-138.27916	23.267988	1294.2604234218597
17	4387.2124	143.10965	4586.887	4186.1177	4301.1035	789.28143	4872.653	1989.5295	1000.0	1000.0	67999	150.91515	81.37104	287.4205	-32.764656	150.91502	81.36973	284.29773	-34.55774	-153.3928	25.417953	1376.2232179641724
18	4344.7354	207.81685	4556.0776	4107.0117	4437.352	908.65497	4911.9253	1739.5378	1000.0	1000.0	71999	165.19228	85.63482	302.20032	-35.46184	165.19295	85.63311	303.54874	-35.34695	-167.51665	27.43459	1460.133776664734
19	4724.757	112.72587	4863.241	4548.8906	4819.605	176.95021	5075.5977	4495.6113	1000.0	1000.0	75999	179.84392	89.554214	321.94794	-39.01865	179.8444	89.55188	321.20987	-35.013554	-182.4887	28.849125	1543.9644837379456
20	4813.3477	33.187798	4854.954	4762.7896	5146.568	137.47491	5373.32	4871.2725	1000.0	1000.0	79999	193.67139	93.36824	332.78787	-44.00905	193.67174	93.36718	333.8582	-51.817535	-196.21951	30.120493	1629.1989102363586
21	4950.5234	92.05054	5105.5156	4871.263	4700.3965	1370.7372	5593.6836	763.1598	1000.0	1000.0	83999	207.8574	95.99734	345.99115	-45.210224	207.8582	95.99554	348.64587	-44.539528	-210.58937	31.473034	1713.0436050891876
22	5026.2915	111.49999	5141.538	4877.913	4954.5464	147.10881	5266.0195	4673.2246	1000.0	1000.0	87999	220.52502	99.1854	356.8772	-38.175488	220.52596	99.18401	356.7529	-39.709415	-223.21669	32.449345	1796.3895664215088
23	4997.3037	162.5781	5170.291	4730.17	5360.155	210.29277	5594.9614	4824.4375	1000.0	1000.0	91999	232.92398	101.76178	370.45752	-60.369045	232.9242	101.76132	369.31995	-53.94107	-235.70572	33.333305	1881.2680344581604
24	5270.2803	86.01642	5417.1733	5202.016	5470.337	359.89117	5835.172	4453.4263	1000.0	1000.0	95999	245.04446	103.91795	377.40488	-56.851646	245.0448	103.91751	377.9978	-53.898895	-247.71486	34.33312	1965.914987564087
25	5311.464	105.35852	5425.432	5170.4663	5514.128	184.99217	5814.695	5137.587	1000.0	1000.0	99999	257.09537	105.46795	391.98453	-77.93439	257.09598	105.46677	388.9597	-61.73314	-259.8014	35.078293	2049.215384244919
26	4370.056	1797.1434	5455.923	1258.0707	5197.8286	609.4012	5730.7295	3932.101	1000.0	1000.0	103999	266.47293	108.551506	399.78696	-76.98719	266.47385	108.5509	400.05972	-73.695564	-269.0885	35.98146	2133.9533920288086
27	5474.6475	144.7273	5704.093	5303.2627	5724.3105	662.93494	6105.634	3773.5076	1000.0	1000.0	107999	276.0798	111.10821	414.98767	-44.01444	276.0793	111.10784	413.282	-55.10501	-279.0052	36.163662	2220.4225516319275
28	5518.8535	59.58354	5614.7295	5450.8936	5813.5264	117.76818	5976.474	5611.9653	1000.0	1000.0	111999	286.04535	113.095726	424.53043	-56.615105	286.04617	113.09602	422.4742	-77.17354	-288.72964	37.076595	2305.185932636261
