Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-247.99207	55.157448	-165.28679	-316.59485	109.2697	67.622696	170.80815	-23.979929	1000.0	1000.0	3999	4.1206107	2.920159	18.263136	-4.323007	4.1208735	2.917779	18.704817	-4.155192	-3.3042903	1.3740478	8.315705	-12.062563	-4.9540486	0.66722614	97.82575297355652
2	-285.98886	56.068043	-236.62857	-378.30637	200.91296	29.410988	261.2576	160.64528	1000.0	1000.0	7999	14.706137	5.8607874	40.60295	-2.8524761	14.705904	5.8632855	41.736546	-3.0141447	-1.7607008	2.4088464	13.4354925	-13.312607	-15.822173	2.0279713	230.8153703212738
3	-275.62744	83.32706	-153.74785	-357.09842	-170.80244	18.306257	-138.98409	-194.86278	1000.0	1000.0	11999	30.69151	8.757948	67.39405	7.9369435	30.691378	8.762205	66.12454	8.268143	-0.66167206	3.0190873	18.926361	-14.987907	-32.0385	3.6507835	363.06589555740356
4	64.45762	259.94897	513.94666	-101.64616	1386.7522	45.26335	1449.9481	1283.4238	1000.0	1000.0	15999	36.123093	10.30659	70.48974	14.858075	36.12338	10.308858	66.760826	13.855183	-2.4708946	1.8851489	12.01654	-14.292428	-36.764244	3.1763856	494.62296628952026
5	362.22903	313.21527	848.29913	23.855892	1464.9235	41.817375	1521.3962	1393.558	1000.0	1000.0	19999	38.356316	12.191389	74.961784	15.47638	38.356323	12.193366	75.949234	15.138115	-2.4714692	1.9462873	13.244377	-11.677943	-38.981194	2.8291426	626.817581653595
6	1270.3928	177.25859	1528.5986	1048.3258	1914.2549	55.17906	2034.2935	1841.8777	1000.0	1000.0	23999	44.23716	15.325086	90.742645	19.283415	44.236923	15.3262205	91.12253	18.503275	-2.2140982	2.1397903	14.336551	-15.157768	-44.839756	3.372224	757.3914837837219
7	1907.7131	203.16199	2231.9358	1704.6783	2642.7212	66.94025	2719.456	2518.8809	1000.0	1000.0	27999	54.881874	20.130537	114.12053	21.214336	54.88151	20.131742	114.71681	21.46621	-1.61576	2.533131	18.023811	-16.46957	-55.52199	4.55642	888.3557331562042
8	2454.4585	138.10156	2575.2988	2230.0728	3290.1733	65.88186	3374.066	3172.9043	1000.0	1000.0	31999	69.69095	26.673634	140.54352	23.42195	69.69129	26.675884	141.0402	23.429573	-0.8306008	2.9767458	23.598137	-12.859608	-70.39475	6.278248	1018.2626168727875
9	2944.4395	75.03975	3062.981	2875.2856	3560.468	74.51469	3693.0466	3439.173	1000.0	1000.0	35999	88.30717	34.263996	172.59607	23.931519	88.30732	34.26504	172.0473	24.118265	-0.22058545	3.2757044	24.073982	-17.873333	-89.0464	8.184718	1149.118017911911
10	3352.7793	126.53183	3553.9194	3232.3972	3814.7214	130.28702	4018.0347	3567.7805	1000.0	1000.0	39999	108.9156	41.792904	198.92567	24.558311	108.9161	41.7928	201.2514	25.165932	0.2060052	3.4381711	24.276665	-17.22048	-109.655655	9.289724	1277.2177035808563
11	3547.0996	129.57626	3674.4634	3330.9922	4168.5063	72.29697	4277.963	4026.2903	1000.0	1000.0	43999	129.99673	49.015526	222.45526	24.681183	129.99718	49.015804	224.17526	25.408306	0.59493697	3.6115997	26.409176	-14.554248	-130.69914	10.780358	1404.1845741271973
12	3660.35	81.641624	3726.0667	3520.9392	4063.5942	78.07888	4173.875	3892.4255	1000.0	1000.0	47999	150.6824	55.30346	248.69283	24.925755	150.68292	55.303265	248.81639	24.23648	0.9208266	3.7236428	27.110062	-14.9226885	-151.36664	12.336489	1530.8016712665558
13	4051.5195	106.265144	4150.294	3881.3267	4528.4727	80.069725	4694.728	4400.233	1000.0	1000.0	51999	170.8515	60.58112	267.92075	24.774021	170.85144	60.581688	267.8495	22.421682	1.1649011	3.7765355	29.16285	-12.734891	-171.47943	13.080495	1656.6975090503693
14	4243.0312	132.67659	4409.7827	4061.0117	4662.543	101.14015	4828.2095	4487.535	1000.0	1000.0	55999	189.92778	65.16757	289.98828	24.7556	189.92802	65.16753	290.69064	24.227627	1.3906103	3.8583193	32.615917	-12.947891	-190.51668	14.094571	1783.4046285152435
15	4572.011	168.77779	4698.8726	4281.6367	5112.2227	71.38554	5213.625	4983.741	1000.0	1000.0	59999	208.47458	69.28145	315.67694	23.351107	208.47452	69.28185	314.4595	24.497149	1.6057283	3.918151	34.547783	-13.570425	-209.04965	14.52556	1911.8298127651215
16	4601.3486	23.568056	4632.581	4568.3145	4928.673	42.71288	4997.4365	4831.532	1000.0	1000.0	63999	226.33553	73.342415	333.0586	24.104523	226.33582	73.34302	337.96933	21.160906	1.7864124	3.935287	29.972057	-14.149017	-226.85837	14.912594	2038.3522925376892
17	4620.9487	217.81544	4799.6636	4255.437	5216.0723	116.505646	5406.357	5054.3535	1000.0	1000.0	67999	242.61327	76.89785	347.3302	21.016754	242.61343	76.89829	347.1597	19.629816	1.929594	3.96385	31.558086	-13.461981	-243.10544	16.274467	2165.8009972572327
18	4911.7144	81.54592	4994.7295	4784.2666	5278.4604	62.87352	5387.449	5195.153	1000.0	1000.0	71999	258.5106	80.03166	361.55545	17.546612	258.51074	80.033165	361.66205	16.319817	2.0882752	4.051592	37.5377	-16.240734	-258.95633	17.427547	2294.5074944496155
19	4971.3174	157.57777	5161.902	4733.11	5330.7637	69.04512	5457.3657	5201.4604	1000.0	1000.0	75999	272.88544	83.10755	376.1415	15.293096	272.8857	83.108025	376.32507	12.779138	2.192067	4.070142	38.631386	-13.809437	-273.2927	17.300968	2427.9474334716797
20	5246.9307	130.10841	5399.804	5045.0635	5673.7134	67.36679	5756.443	5540.3477	1000.0	1000.0	79999	286.7444	85.620735	392.98096	11.349746	286.74475	85.620674	393.3137	15.163248	2.3115332	4.100715	40.20107	-14.389384	-287.13812	17.711937	2571.596625804901
21	5187.8257	88.78811	5301.0376	5083.6333	5753.843	91.03146	5933.4233	5605.3267	1000.0	1000.0	83999	300.24075	87.025856	406.02768	15.395353	300.24103	87.025986	404.0391	14.708968	2.4191327	4.1318984	39.0144	-14.216439	-300.60114	17.908634	2722.347095489502
22	5307.4844	68.1674	5373.5337	5215.8125	5645.357	76.05928	5806.318	5569.019	1000.0	1000.0	87999	311.8386	88.51946	415.9163	11.542386	311.8385	88.51893	414.00992	12.705948	2.5001667	4.183493	40.257233	-17.005232	-312.14746	17.536592	2873.3042538166046
23	4367.0527	1673.9524	5364.069	1468.089	5822.1587	107.705605	5946.3804	5625.714	1000.0	1000.0	91999	321.1313	91.87669	427.26398	-3.3232996	321.13153	91.87657	427.0194	-1.9502885	2.5741656	4.205192	39.89817	-13.163601	-321.41083	17.993526	3023.9778356552124
24	5416.3555	36.71247	5461.793	5370.449	5826.116	87.518005	5972.916	5696.4805	1000.0	1000.0	95999	330.19446	94.371605	434.51434	-3.4402213	330.19443	94.37203	436.57278	-3.4099982	2.5935094	4.2226458	42.300945	-16.669014	-330.44183	18.507341	3175.650730371475
25	5403.456	76.29293	5511.743	5310.447	5955.993	43.18243	6042.9375	5870.42	1000.0	1000.0	99999	339.64767	95.0086	441.93896	4.2222285	339.6479	95.00813	439.66565	0.061796427	2.698359	4.230776	33.745346	-14.491898	-339.85724	17.865921	3327.324331521988
