Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-2.046727	3.394954	9.148574	-12.158465	13.341137	-0.043368	0.3112831	0.71242476	-0.81663704	4000	-4.988909e-08	15.492289	-0.028429922	-8.831358	0.91894394	0.020863373	0.24475	3.0	5.842458248138428
1	-0.73132247	3.8420374	26.283644	-11.69168	13.374582	-2.5745418	1.1257223	3.1053188	-4.332021	8000	-2.169609e-08	8.742734	-0.026119698	-1.646493	0.91950554	0.018121451	0.2135	3.0	11.212920904159546
2	0.86400104	3.8984592	20.21345	-7.7125077	13.909408	-1.6315559	1.3190019	3.4627213	-4.4816937	12000	-6.2584875e-09	8.363402	-0.02952117	-1.2303238	0.91968846	0.018214606	0.20225	3.0	16.95728302001953
3	2.606911	4.267749	19.682856	-5.4162197	15.049057	-0.6313492	1.3511283	3.560974	-4.0932274	16000	-1.0967255e-08	9.683264	-0.0282634	-1.7987375	0.91973656	0.015709415	0.17725	3.0	22.864665031433105
4	3.7133524	4.6573997	24.669312	-6.747813	16.08907	0.3517049	1.6329373	4.180944	-4.213881	20000	-7.629395e-09	10.397506	-0.032143686	-1.1165485	0.9193766	0.021003865	0.2695	4.0	28.46387243270874
5	6.2416077	6.5054746	34.85858	-3.140463	18.7277	1.1188377	1.9187905	6.301711	-4.7088675	24000	1.4305114e-08	23.875002	-0.025521623	-4.7734814	0.91862136	0.021689018	0.25275	4.0	34.018699407577515
6	10.46486	7.435951	45.86572	-2.0581152	24.20606	2.7245305	2.6068313	8.919459	-6.59348	28000	-4.7683715e-09	29.504421	-0.024795111	-6.614416	0.9179755	0.020606415	0.23275	4.0	39.38339829444885
7	21.544615	18.51553	120.25583	-0.8243112	36.272728	5.1141944	3.361188	11.953893	-8.030615	32000	-3.015995e-08	181.48439	-0.016533414	-60.56994	0.91724414	0.015869902	0.32725	6.0	45.5240957736969
8	38.37514	36.856194	236.94798	-0.66620445	53.306667	12.102049	6.6440716	21.69322	-12.452782	36000	6.9141386e-09	493.50598	-0.018387992	-142.18448	0.91617465	0.016274586	0.2145	6.0	50.78981280326843
9	63.589024	52.07179	204.85521	8.406896	76.67308	20.588303	11.1752205	34.329815	-26.670753	40000	3.862381e-08	647.71844	-0.017247116	-162.78558	0.9151487	0.016474314	0.2025	7.0	56.042118549346924
10	104.14168	75.30042	305.09976	22.444082	123.34375	26.742817	16.486723	44.359818	-37.171955	44000	-5.6028364e-09	961.17017	-0.011889323	-264.71655	0.9140757	0.016822042	0.22975	9.0	61.38469672203064
11	150.14284	101.05394	387.98746	15.435742	177.72728	35.393547	22.371267	56.58901	-48.010895	48000	1.257658e-08	1009.5003	-0.04155239	-293.82654	0.9127141	0.010333786	0.18975	79.0	68.52115988731384
12	165.8022	92.91741	327.32043	30.98305	164.33333	46.59821	27.28984	67.14671	-45.8694	52000	-7.629395e-09	1082.2008	-0.043157745	-236.28448	0.90089756	0.008471115	0.19675	79.0	75.11983704566956
13	189.51428	112.27577	396.10602	4.2033653	197.25	47.58304	32.782608	76.73773	-42.626366	56000	4.768372e-10	898.47235	-0.04338081	-181.08893	0.8966024	0.010245418	0.203	79.0	81.85440349578857
14	217.16776	129.45969	576.78204	21.676859	186.80952	62.603462	29.397442	83.453415	-62.12905	60000	3.2782554e-09	1201.6393	-0.045994572	-263.68243	0.8900567	0.010638362	0.21425	79.0	88.6046793460846
15	244.27835	98.91402	396.67816	74.20536	201.10527	68.09177	29.65873	87.16196	-16.77548	64000	1.0490417e-08	1021.17816	-0.049334858	-167.06757	0.8795028	0.008696061	0.24975	79.0	95.08357071876526
16	239.057	110.78599	367.32382	22.708912	183.2381	71.60881	33.161938	90.76388	-59.850643	68000	4.7683715e-09	1194.0834	-0.05085498	-256.3332	0.86931866	0.011301728	0.23875	79.0	101.8415117263794
17	285.06494	91.82786	508.9516	69.39268	189.66667	86.18739	27.386885	96.48813	-31.576916	72000	2.9802323e-09	1154.504	-0.012209639	-211.96362	0.8657946	0.016652137	0.2085	8.0	107.64768195152283
18	306.37735	124.63579	601.70825	76.91793	260.5	80.368256	37.59575	100.58681	-73.61889	76000	-1.2159347e-08	1004.05255	-0.011645113	-198.51099	0.8654391	0.015460747	0.20425	6.0	113.42797040939331
19	262.83643	90.01203	430.14856	6.811574	182.90475	90.68486	26.031	100.559525	-69.00343	80000	1.0490417e-08	1043.7233	-0.010880593	-186.7135	0.86500025	0.017467316	0.2365	6.0	118.37783002853394
20	293.21988	103.33382	511.10266	128.877	221.94444	83.93599	32.050526	100.098495	-19.80817	84000	-1.0609627e-08	940.40265	-0.009420205	-141.90222	0.8643525	0.016674103	0.2315	7.0	123.52126145362854
