Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	2.0279636	5.466834	22.306183	-8.91755	172.32524	126.70564	374.30258	74.090096	19.984924	215.9	3999	4.567373	4.720692	23.073784	-4.1983147	4.5673933	4.7184796	23.1376	-4.224359	-7.387624	0.64725363	58.961852073669434
2	2.282636	5.2186303	20.216478	-7.7528777	1037.9596	2.6309915	1042.2673	1034.5338	20.318182	1000.0	7999	35.260277	19.209312	106.90383	-37.952553	35.25744	19.206928	107.863144	-34.787365	-45.312176	13.236159	142.0078558921814
3	20.468857	71.81621	581.06696	-11.669855	155.7127	133.36378	426.31503	8.74363	35.618183	174.9	11999	93.73627	30.85184	232.84045	-57.022907	93.73661	30.860304	228.95607	-60.505062	-107.17745	83.58613	221.72517037391663
4	33.668976	56.816795	263.44955	-13.337758	91.78214	60.13467	219.17897	0.8293588	47.658535	113.5	15999	138.53159	37.392345	234.91153	-119.59944	138.52686	37.454277	239.54315	-133.73491	-151.65454	158.2319	301.25128173828125
5	96.46646	203.61748	903.7262	-43.512405	-66.45786	37.13506	-24.012161	-130.76077	135.63333	135.2	19999	150.85835	41.532314	231.47218	-91.075645	150.85674	41.57522	227.66496	-77.95872	-161.19975	143.92212	381.40433740615845
6	164.84378	233.75194	972.6811	-72.37911	191.14401	62.098198	242.33615	14.321952	211.94737	128.4	23999	146.22266	42.37171	247.33676	-91.23697	146.21951	42.393272	238.67455	-71.74172	-155.72282	114.79555	460.78023076057434
7	175.37515	101.10062	434.0302	-26.886608	22.21285	116.97709	199.65926	-135.8953	156.48	171.5	27999	145.18008	41.88561	269.65588	-78.598015	145.17972	41.905033	268.9605	-92.029045	-154.30968	105.53763	541.2504920959473
8	65.36323	100.599724	261.93362	-135.00963	135.62076	124.497856	399.0493	27.794552	143.34483	191.6	31999	140.66452	39.376495	267.5023	-107.35776	140.66212	39.407894	267.48703	-98.72516	-148.8059	114.06909	620.8740513324738
9	182.60452	76.961	388.44067	15.0227165	173.33522	33.15857	200.65468	77.31017	113.85714	133.0	35999	133.82243	37.871876	247.55086	-99.88974	133.82275	37.89083	244.7982	-137.40492	-141.00215	112.155975	700.323150396347
10	226.54709	134.85272	635.45715	7.5594554	283.57443	154.00313	701.36115	147.84167	136.7931	185.1	39999	127.36035	37.339622	227.09225	-100.68944	127.35844	37.365963	229.6445	-97.91923	-133.83559	97.88967	779.5637836456299
11	166.58675	129.42053	534.37256	6.1072426	269.91962	156.03214	665.3027	124.05145	129.66667	178.2	43999	120.22999	36.170254	213.03632	-112.73975	120.22935	36.18385	216.37863	-85.78916	-125.978546	87.23259	858.9779977798462
12	179.88358	176.63785	801.4224	-15.943607	102.28724	185.43085	598.3732	-68.56264	194.0	223.6	47999	115.07196	35.57121	209.45462	-103.060844	115.07303	35.579983	213.20055	-85.65642	-120.32519	84.24243	938.5511295795441
