Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-82.830124	119.782234	5.828932	-344.25082	-79.21794	44.162514	-28.99004	-188.16554	249.5625	31.9	3999	5.171741	6.5758657	43.8618	-9.792139	-7.0981483	0.46096924	40.05048441886902
2	-47.07628	87.417564	30.750036	-376.75333	-40.898342	24.167442	-19.574493	-106.93017	126.80645	16.7	7999	85.85426	50.958317	252.7922	-60.534542	-96.67147	16.70131	93.79604506492615
3	-204.35274	411.9467	31.045097	-1621.0914	-640.4706	1126.8212	-18.28374	-2926.643	154.20833	221.8	11999	414.86465	133.79723	728.6703	-159.3705	-442.036	274.14456	150.05952072143555
4	-176.13991	469.75192	-18.01	-2667.0933	-97.03987	72.428345	-20.830925	-252.67473	68.359375	34.5	15999	643.0496	60.545013	809.8624	-387.7108	-657.73694	699.9191	205.6995334625244
5	-209.95857	432.8081	-7.4070253	-2274.7039	-777.56415	812.83246	-32.17098	-1805.0391	101.128204	445.8	19999	697.59937	80.238716	905.3119	-262.74768	-715.3186	911.54517	265.82259702682495
6	-461.7605	696.7744	-16.58221	-1707.6307	-429.00854	713.9217	-15.587763	-1903.0576	282.58334	232.6	23999	802.1236	89.56672	978.03564	-562.6456	-822.7779	785.3205	324.27171325683594
7	-262.5569	535.5423	1.731944	-1730.3334	-367.32962	560.7449	-30.367111	-1992.4763	160.52174	208.6	27999	894.69073	92.7144	1064.4438	-525.24396	-914.88525	815.1523	381.1165657043457
8	-824.689	883.98334	3.47822	-1932.1439	-583.91394	789.088	-20.692677	-2109.8328	443.63635	278.9	31999	946.8415	96.08999	1166.2433	-598.8785	-965.60175	786.9812	438.73515725135803
9	-442.07663	750.8822	-10.921502	-2014.1868	-372.61462	655.0255	-24.152117	-2132.011	239.8125	191.2	35999	957.8393	96.954216	1133.7009	-493.92014	-974.54956	798.2083	495.6651496887207
10	-315.83612	628.50085	-2.6691115	-2035.174	-329.69937	605.1069	-12.574847	-1978.3013	177.95653	178.7	39999	935.6204	95.6213	1139.5189	-694.4229	-950.414	812.7926	552.5029385089874
11	-199.90866	387.06985	-1.5525512	-1871.2384	-344.31732	655.4245	-18.274952	-2142.761	118.685715	175.8	43999	888.46185	90.99462	1070.5314	-542.37744	-901.4825	825.5947	609.180305480957
12	-309.5814	585.20526	-11.296186	-1959.4336	-1065.197	961.68646	-59.174957	-2337.555	170.88889	485.0	47999	824.9218	85.39392	1007.713	-465.7416	-836.78265	755.95825	668.9939308166504
13	-963.4269	981.2665	-22.512281	-2117.402	-513.05066	888.3139	-21.375664	-2314.3655	476.22223	230.5	51999	756.5784	78.40599	931.5706	-394.76508	-766.9375	543.8794	727.5938198566437
14	-467.88727	805.07886	-14.596452	-2131.072	-68.0782	29.38622	-35.535843	-112.76929	230.7	51.1	55999	682.9793	73.10259	848.7698	-450.87888	-691.65985	398.89215	783.7036099433899
15	-382.01648	672.04364	-19.768951	-2088.661	-460.73633	678.4357	-24.642706	-2108.9087	198.17647	231.7	59999	603.6879	69.15875	785.9912	-548.7623	-611.10236	350.15875	841.08660364151
16	-893.66675	863.2202	-26.084608	-2078.0557	-286.57034	606.94977	-19.14779	-2090.2588	453.22223	151.8	63999	526.6577	66.54873	708.3597	-489.99203	-533.1587	281.01608	898.8066990375519
