Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-239.27782	43.971245	-176.50319	-297.70978	-591.99963	2.4987693	-587.8866	-596.2978	1000.0	1000.0	3999	3.0979843	3.4653063	26.695822	-10.343571	-3.9895484	0.4451292	58.56153964996338
2	-348.36267	38.05134	-290.91147	-393.3888	-606.63806	32.08629	-564.26196	-669.70135	1000.0	1000.0	7999	37.4103	24.765875	123.17836	-23.928835	-42.217834	6.0585213	138.49015831947327
3	-429.8772	189.04747	-207.81108	-659.41095	-691.7807	224.96925	-148.61844	-934.32245	1000.0	1000.0	11999	146.69461	53.350388	266.36594	-139.37357	-155.49219	22.027832	218.88609409332275
4	-360.32864	179.62566	-71.968895	-565.0667	-473.39005	90.56102	-294.9381	-599.26434	1000.0	1000.0	15999	205.98346	71.34606	306.25986	-68.30603	-210.06096	25.91593	298.8292999267578
5	-441.6931	156.4845	-242.2568	-667.35	-620.9818	69.28265	-535.7586	-754.33887	1000.0	1000.0	19999	222.67165	57.698345	299.64288	-25.593657	-225.15602	16.258184	379.0949056148529
6	-545.66046	104.15718	-377.6178	-662.57336	-528.79944	22.94702	-502.5021	-568.0276	1000.0	1000.0	23999	214.42058	38.317368	275.0772	39.466095	-216.00363	9.81182	458.79717779159546
7	-151.2308	292.33963	190.34341	-615.4934	-41.949657	109.77279	138.35313	-305.61505	1000.0	1000.0	27999	191.77782	29.261095	255.26323	90.26579	-192.83063	6.452792	541.0015420913696
8	268.3014	291.47787	582.6541	-24.230087	381.12598	359.5503	659.4993	-437.82327	1000.0	1000.0	31999	169.61497	24.380655	222.4997	110.671234	-170.52872	4.689276	621.5541751384735
9	750.9973	544.9466	1144.286	-184.13464	1209.5376	574.5908	1772.8308	18.833244	1000.0	1000.0	35999	154.5153	23.394068	203.11679	99.14447	-155.62685	4.237269	702.582738161087
10	1186.3755	627.6337	1591.5901	100.25097	171.26993	552.73737	1485.6135	-542.8839	1000.0	1000.0	39999	147.36806	29.722437	202.65155	84.49762	-148.73662	4.621677	782.4507501125336
11	535.5764	715.3702	1332.8629	-343.94714	830.79407	720.36957	1766.5657	-320.5886	1000.0	1000.0	43999	148.74725	38.172726	210.57524	71.92697	-150.23166	4.998607	862.4707722663879
12	1885.4664	59.44255	1937.7117	1784.6918	1228.3206	918.6222	2101.8108	-343.41568	1000.0	1000.0	47999	149.73758	46.50359	226.03206	61.977303	-151.15642	5.246882	943.7718148231506
13	1225.9211	702.12494	2183.8843	442.89532	1613.6078	759.03186	2142.071	17.584497	1000.0	1000.0	51999	155.102	53.537766	237.20702	53.52372	-156.5703	5.8072762	1023.3280117511749
14	1738.9663	638.1546	2281.281	657.3721	435.05975	757.7351	1891.5153	-474.64307	1000.0	1000.0	55999	160.67331	61.139725	250.63245	46.854416	-162.17195	6.38529	1104.1248915195465
