Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-36.639355	0.92603326	-35.179413	-37.65138	999.0	0.06542459	0.0023371011	0.07148835	0.05875159	4000	1.2922287e-07	11.986639	-0.008082778	-11.30406	0.91893786	0.00077062636	0.002	79.0	2.901914596557617
1	-36.03035	1.1242461	-34.430218	-37.13881	999.0	-3.251681	0.04272233	-3.0334182	-3.3288064	8000	1.1563301e-08	0.6256308	-0.002544729	-0.00018006563	0.8952006	-8.807862e-05	0.00475	79.0	6.027141809463501
2	-34.780373	0.6903368	-33.6056	-35.375427	999.0	-3.2389154	0.05719756	-2.9510124	-3.3225405	12000	1.4305115e-09	0.6080664	-0.0029510027	-0.018336356	0.88120264	0.0018777582	0.004	79.0	9.185126304626465
3	-33.436337	0.49061286	-32.62708	-33.90178	999.0	-3.1257167	0.01716798	-3.0418937	-3.1557727	16000	3.0994416e-09	0.5382716	-0.0034648816	-0.0122285485	0.8664111	0.0012766082	0.006	79.0	12.338850736618042
4	-32.940002	1.1436423	-31.877508	-34.7931	999.0	-3.0159705	0.018160177	-2.9271908	-3.05834	20000	7.2717667e-09	0.5464295	-0.0053209523	-0.003596127	0.84967226	0.00023478895	0.00875	79.0	15.500448226928711
5	-30.376955	1.0804161	-29.166382	-32.12401	999.0	-2.9660945	0.01733595	-2.8958726	-2.9825094	24000	5.9604646e-09	0.4916274	-0.0048596896	-0.05127552	0.8289547	-0.00046487726	0.01075	79.0	18.635422945022583
6	-29.51305	1.0570161	-28.080667	-30.969223	999.0	-2.74553	0.03263029	-2.5675554	-2.7888968	28000	5.00679e-09	0.3580813	-0.005064199	-0.010670543	0.80912966	0.002809827	0.02075	79.0	21.79761576652527
7	-28.449026	1.1644747	-26.636755	-29.73185	999.0	-2.661131	0.015587585	-2.5688438	-2.6958222	32000	-2.6226044e-09	0.37623873	-0.0050874776	-0.0069822967	0.7909239	0.0018769195	0.0125	79.0	24.9392831325531
8	-28.525393	0.806203	-27.321938	-29.491074	999.0	-2.5795665	0.015298752	-2.498557	-2.6153827	36000	-9.536744e-10	0.34531757	-0.0044093924	-0.0016560853	0.7692255	0.0027137573	0.02225	79.0	28.134058475494385
9	-27.05278	0.4639155	-26.503899	-27.757458	999.0	-2.5678658	0.042984452	-2.3565528	-2.6469486	40000	-1.4185906e-08	0.34755298	-0.0045360825	-0.022469133	0.7503199	0.0014587048	0.01025	79.0	31.350128650665283
10	-25.582054	1.1590656	-23.724932	-26.767672	999.0	-2.4425752	0.026481496	-2.268795	-2.4943047	44000	-1.6450882e-08	0.3381725	-0.006393361	-0.015200138	0.7316568	0.003666623	0.03525	79.0	34.557457447052
11	-24.360321	0.3813701	-23.911093	-24.872372	999.0	-2.3156896	0.047435403	-2.0432541	-2.395466	48000	-5.4836273e-09	0.25042352	-0.0038213828	-0.016750976	0.7130732	0.0014637054	0.008	79.0	37.73006868362427
12	-23.316113	0.52724147	-22.46814	-23.902193	999.0	-2.198453	0.039082117	-1.9911153	-2.2622025	52000	-8.8214875e-09	0.23440853	-0.0064271633	-0.0125627965	0.6941298	0.00055195176	0.02775	79.0	40.879191398620605
13	-22.675884	1.1750396	-20.886106	-23.86331	999.0	-2.12663	0.037389476	-1.8638159	-2.1673448	56000	3.5762786e-09	0.2452752	-0.004639296	-0.009967402	0.67358404	0.0014760577	0.0105	79.0	43.979098320007324
14	-21.126427	0.59362876	-20.160292	-21.727102	999.0	-2.033392	0.0814926	-1.557358	-2.1074333	60000	-6.0796737e-09	0.24986354	-0.005079832	-0.02011253	0.6529283	0.0009939311	0.01	79.0	47.089598178863525
15	-20.991701	0.40707225	-20.293564	-21.317402	999.0	-1.9471521	0.056507222	-1.4551301	-2.0042708	64000	4.768372e-10	0.17977569	-0.0049706195	-0.0071894825	0.6284859	0.002098614	0.0125	79.0	50.33916735649109
16	-19.885225	0.6834565	-19.229786	-21.03303	999.0	-1.8555262	0.12615964	-1.1127131	-1.9659967	68000	-7.987023e-09	0.17627569	-0.0051146336	-0.0026997179	0.60530865	0.0019029996	0.0175	79.0	53.53959035873413
17	-18.538895	0.2350414	-18.17999	-18.839546	999.0	-1.8551359	0.10428837	-0.98267317	-1.9209127	72000	1.7166137e-08	0.18139663	-0.004309831	-0.033605516	0.5852769	0.0020287016	0.01025	79.0	56.65618395805359
18	-18.129871	0.7248036	-17.249458	-19.052156	999.0	-1.6675283	0.068960965	-1.2570851	-1.7423576	76000	-2.2649764e-09	0.16568351	-0.0046810573	-0.002827853	0.565049	0.0014485571	0.00975	79.0	59.83036494255066
19	-17.405277	0.60063976	-16.454079	-18.058449	999.0	-1.6245989	0.13125509	-0.7782348	-1.7124813	80000	-6.9141386e-09	0.15910509	-0.004917978	-0.0041003227	0.5417445	0.001535995	0.00475	79.0	63.044682264328
20	-16.42756	0.5725145	-15.771477	-17.315317	999.0	-1.5133748	0.16215666	-0.8172369	-1.6401751	84000	7.629395e-09	0.11603265	-0.003849658	-0.00518886	0.51692677	6.174952e-05	0.0035	79.0	66.94210147857666
21	-15.988021	0.64312553	-14.997745	-16.672535	999.0	-1.4746479	0.114948675	-0.90549815	-1.5648082	88000	-2.3841857e-09	0.132937	-0.004717838	-0.0021360815	0.4944727	0.0022925502	0.015	79.0	70.20377254486084
