Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-39.695465	82.74248	31.797981	-319.93332	-44.733234	18.888859	-20.791231	-79.24405	140.25926	38.0	3999	0.47572303	2.2968025	16.149809	-12.238231	0.4761992	2.2954724	16.601873	-12.185779	-1.5360347	0.33250955	46.12571907043457
2	-26.350204	29.978075	16.097223	-92.45264	-261.6382	590.41455	-22.990454	-2030.5612	77.38298	127.1	7999	6.665813	6.177824	44.35996	-12.638525	6.666575	6.172751	42.981396	-13.014334	-9.912681	2.747802	132.5061914920807
3	-138.23993	343.7902	4.111276	-1671.6945	-54.538673	60.51922	-6.439976	-200.11243	168.77272	40.1	11999	23.34259	10.534774	77.25007	-10.592297	23.342463	10.539759	76.954926	-11.355053	-29.202257	11.2551	220.6479823589325
4	-190.27864	388.6181	38.284115	-1488.1573	-42.759056	153.00906	190.43237	-449.52502	249.4375	222.4	15999	26.472216	10.757016	78.16929	-12.424585	26.472435	10.770797	78.72201	-14.5127945	-30.110144	11.003151	310.60067677497864
5	-32.86874	146.60733	105.39652	-472.22876	-63.25483	221.53455	140.59608	-427.36008	220.09525	635.2	19999	22.2696	11.832023	71.16547	-15.392135	22.269985	11.839948	68.57644	-13.914906	-25.323347	8.979943	406.96505188941956
6	-18.269625	110.30896	104.80273	-317.14505	148.96933	159.65016	424.01123	-24.115517	317.30768	647.9	23999	18.507172	12.615706	61.2316	-19.363344	18.507723	12.624514	58.831642	-18.455034	-21.060383	7.5450644	503.6997334957123
7	88.1047	37.471756	151.58514	41.81313	120.64925	140.79312	336.66855	-124.97595	581.4286	503.1	27999	14.967198	13.088246	55.695007	-27.707428	14.965591	13.095383	56.60046	-31.676464	-17.317146	6.592001	597.0272688865662
8	69.3342	88.85104	260.38773	-79.11559	71.53017	69.96555	181.30579	-4.717477	391.8	217.3	31999	12.19059	13.322452	51.803715	-29.676374	12.188462	13.326908	52.019688	-29.647928	-14.426406	5.9156513	688.4081871509552
9	118.91879	97.99566	285.11978	-9.422391	164.81406	137.26201	530.8781	10.453826	360.81818	354.3	35999	10.307193	13.148019	46.6752	-28.543667	10.305982	13.152006	48.34982	-30.166712	-12.342073	5.328616	779.224399805069
10	110.683075	121.56656	449.66644	-10.002373	172.21558	168.60883	553.78937	16.761929	315.07693	393.9	39999	8.543738	12.972398	42.893906	-32.212433	8.543182	12.975842	43.97572	-34.824646	-10.374612	4.7528057	870.9838411808014
11	239.5228	174.22293	465.5486	0.28681967	311.10864	201.55963	688.2066	24.970392	617.0	596.0	43999	7.379753	12.838873	42.96215	-30.702139	7.379419	12.841084	42.647152	-30.817291	-9.159364	4.511311	965.9099473953247
12	158.5753	92.61046	333.8471	47.518276	319.29993	250.51959	623.36584	4.112266	422.7	543.8	47999	6.5629907	12.444234	40.716984	-32.86939	6.562775	12.447205	41.741405	-33.192684	-8.286287	4.3928328	1059.871416568756
13	330.21674	213.62502	670.1421	-14.350993	277.30225	168.68549	581.78656	22.980165	737.3333	365.6	51999	6.557097	12.124173	42.491283	-31.095821	6.556978	12.126275	41.291634	-32.79104	-8.173202	4.2926645	1152.1947796344757
14	271.21796	209.43092	826.4911	63.3201	324.7181	191.94553	643.62823	25.502962	380.0909	607.3	55999	7.113324	12.138397	44.279724	-33.1359	7.113139	12.140056	43.248394	-34.769554	-8.7002325	4.4272294	1246.824704170227
15	220.58385	233.88339	765.92377	25.017792	201.36404	215.82098	767.3555	27.828732	288.07144	301.9	59999	8.246577	12.3171215	45.510162	-35.0028	8.24669	12.319383	45.799973	-33.354664	-9.763314	4.7175326	1336.6767151355743
16	270.08307	191.86867	594.0766	10.3932085	207.06352	188.49934	636.8625	20.624853	339.1	182.6	63999	9.778067	12.455878	47.92274	-34.600674	9.777794	12.457377	48.960903	-34.726727	-11.304512	4.952428	1425.219542503357
17	221.72867	229.86139	637.3799	13.552648	290.85342	268.38416	747.84393	13.651997	312.93332	477.8	67999	10.980791	12.5806055	47.920994	-37.01192	10.981035	12.581985	48.521484	-36.659016	-12.460263	5.042408	1517.5269567966461
18	263.85678	276.8885	816.0737	15.409221	268.58676	262.3616	774.2649	29.149534	252.73334	366.8	71999	12.6152935	12.94305	58.33258	-33.54197	12.61446	12.9421625	53.42042	-34.062275	-14.098557	5.446537	1609.0973114967346
19	419.1229	331.18036	1001.85565	63.14209	323.89322	267.42783	730.3827	13.5795965	604.7143	472.9	75999	14.203137	13.32831	53.470833	-31.614464	14.202517	13.328267	54.569313	-33.7808	-15.756355	5.723191	1702.5118644237518
20	220.79152	228.35808	721.07806	4.589494	373.3851	284.16864	739.2446	4.8577614	264.57144	504.7	79999	15.82058	13.60774	54.316765	-32.59749	15.819593	13.608195	53.91046	-36.072624	-17.358995	6.0292945	1794.9051356315613
21	625.58344	302.86957	1185.6895	239.90112	237.57632	171.01283	480.269	12.033142	686.1667	402.1	83999	17.407671	14.115378	58.2507	-30.157276	17.407185	14.116166	56.651733	-33.177883	-18.94448	6.432626	1886.6408958435059
22	267.16718	158.39555	555.86725	1.0792148	483.23145	247.37224	745.1448	14.93775	383.44446	704.2	87999	18.8372	14.610509	61.048695	-34.622475	18.836342	14.6118355	62.72832	-38.91025	-20.400452	6.704418	1983.5545666217804
23	410.40604	342.94528	1237.3485	66.825165	344.39795	334.45465	1004.6285	21.171036	503.22223	448.8	91999	20.070738	15.202427	62.090317	-33.00198	20.069983	15.204424	60.67937	-31.431334	-21.647316	7.2478747	2076.386677980423
24	354.52826	204.06789	675.4463	71.18308	244.73398	235.53242	679.41736	14.405748	464.33334	353.3	95999	21.256443	15.5219965	63.98507	-34.122066	21.256037	15.523543	62.21528	-35.7193	-22.82394	7.371941	2168.5312304496765
25	278.62518	248.74774	729.78394	13.239831	498.54492	274.23337	940.54395	133.79663	361.72726	472.0	99999	22.573025	15.697048	65.48771	-35.61139	22.573107	15.69703	65.52535	-37.037777	-24.182394	7.469993	2260.4326515197754
26	319.2821	221.56226	669.2437	32.67081	490.13565	383.48184	1076.7023	20.232584	381.77777	553.3	103999	23.886963	15.992811	67.894775	-42.091743	23.886417	15.993174	66.32452	-43.819973	-25.516308	7.7998705	2354.5798835754395
27	301.6204	266.95914	752.0228	35.169746	479.8183	296.62195	900.8031	59.926846	410.22223	489.5	107999	24.994095	16.24275	69.92475	-41.178448	24.993626	16.243025	67.354164	-38.610943	-26.546852	7.922647	2447.2530019283295
28	495.74393	260.59177	921.3809	164.58195	621.0157	453.17648	1485.2832	58.229115	566.4286	499.5	111999	25.955303	16.520208	67.90895	-34.957752	25.954647	16.522457	71.21996	-37.834923	-27.560041	7.8493643	2539.7176489830017
29	486.49994	266.50897	875.93134	79.38407	399.81308	340.6342	907.5876	42.531445	560.5	536.5	115999	27.074535	16.901878	71.130775	-42.779682	27.07441	16.902489	73.64318	-41.330704	-28.645008	8.227367	2635.206507921219
30	342.669	205.2227	676.7602	42.58508	740.90405	338.52515	1362.4127	156.80754	452.66666	652.2	119999	27.727415	17.554953	73.05409	-38.730335	27.727736	17.555904	72.22535	-42.187923	-29.251114	8.562563	2731.9911704063416
31	653.3649	514.2567	1536.1313	23.643276	613.48425	314.28427	1163.2958	219.06575	677.8333	528.8	123999	28.522593	17.80915	72.79744	-39.54315	28.522816	17.80976	73.655975	-39.066566	-30.11655	8.776683	2826.1445741653442
32	399.38113	266.4092	835.29156	111.17903	534.35803	291.7411	965.77625	34.282753	567.5714	534.6	127999	29.153732	17.892637	74.67849	-43.35975	29.153893	17.895407	74.85988	-40.534622	-30.716492	8.818945	2921.907278060913
33	688.37384	213.3247	1005.41815	392.12982	661.55786	449.41528	1579.3721	130.44096	691.2	498.4	131999	30.175303	18.028885	76.84043	-46.79472	30.175728	18.029032	75.22886	-45.080154	-31.71906	9.073412	3016.8153882026672
34	639.0	365.59866	1257.2458	190.14528	463.42938	274.24957	823.10205	43.37707	627.5714	448.8	135999	31.205622	18.184422	77.002556	-47.487297	31.205702	18.184044	77.4711	-48.538815	-32.795296	9.238667	3112.127607822418
35	366.23306	417.28534	1480.1008	36.739525	827.9359	501.75424	1750.7672	62.286232	347.18182	658.8	139999	32.253952	18.38347	78.801125	-41.23402	32.25424	18.384075	76.18252	-44.898144	-33.779716	9.584248	3209.8275299072266
36	737.6584	270.71436	923.82635	201.46944	1482.4348	345.8716	1798.5549	684.88574	751.8	935.9	143999	33.16327	18.49569	79.79625	-47.203316	33.163273	18.497154	78.890015	-48.577732	-34.619274	9.827279	3308.638570547104
37	531.5294	306.1103	1128.8756	58.17183	1110.7948	496.54388	1885.5436	546.8421	493.3	796.1	147999	34.155895	18.67321	80.30489	-49.146904	34.156166	18.673372	79.12795	-46.88445	-35.667217	10.341075	3406.818840742111
38	1285.9164	270.35327	1727.6174	993.58765	1037.447	508.22223	1697.3157	233.88535	1000.0	788.5	151999	35.13484	18.832668	81.12015	-46.49039	35.134922	18.834705	81.848274	-46.31487	-36.646843	10.259337	3505.2116570472717
39	777.69226	532.97046	1499.7295	35.579685	818.18665	287.36102	1185.7559	355.1847	545.0	656.0	155999	36.585423	19.209846	85.771286	-52.074085	36.58529	19.210466	84.05542	-58.31008	-38.033905	10.591756	3603.2232859134674
40	779.60236	373.7316	1282.4371	254.86302	1443.3973	401.12878	1848.7946	630.04126	832.8	909.7	159999	37.803062	19.535906	85.439156	-49.22254	37.80288	19.53701	86.87181	-50.21409	-39.3311	11.267643	3705.0836560726166
41	766.76025	543.5979	1905.9066	150.27943	747.8801	237.54536	1183.3945	281.23737	484.875	737.2	163999	38.99919	19.930609	90.73487	-56.648872	38.999107	19.931538	87.78471	-57.987812	-40.51421	11.694839	3803.890323162079
42	882.0539	653.2656	1906.4225	152.88757	892.9022	514.7291	1756.1807	16.478703	552.8571	639.6	167999	40.286957	20.347733	92.03166	-40.830826	40.287014	20.348577	89.76308	-42.016815	-41.832535	11.954182	3900.3103425502777
43	1008.6136	531.2366	1780.2571	204.19897	707.6245	733.34326	2105.7808	69.28543	687.1667	469.2	171999	41.576946	21.208376	92.4268	-43.245373	41.57638	21.209034	92.51966	-55.017593	-43.11926	12.917436	3994.834597349167
44	487.64566	157.26155	712.8837	221.71529	1008.98425	752.80585	2018.9344	78.75773	617.1667	622.2	175999	42.793	21.940374	96.51976	-38.90045	42.793587	21.940563	94.09001	-39.374535	-44.304447	13.343384	4089.593356847763
45	813.74335	346.31296	1469.7478	458.11118	1827.6383	428.5913	2112.0447	582.09344	667.6667	914.2	179999	43.789585	22.486813	96.60466	-39.5459	43.78947	22.489218	97.127686	-40.059376	-45.448845	14.122593	4188.509063720703
46	945.5761	360.52563	1459.0012	564.1889	938.0592	458.5622	1631.4376	217.12827	1000.0	662.2	183999	44.772816	23.193872	100.97628	-60.585075	44.77178	23.194525	100.6675	-44.81901	-46.380295	14.595142	4285.354622364044
47	877.4892	645.2461	1678.7123	57.24147	897.9496	666.72253	2087.3218	33.293335	690.3333	678.5	187999	45.697384	23.742334	102.11993	-41.84548	45.69784	23.74364	104.178276	-42.811687	-47.24616	14.907697	4381.630062818527
48	1102.9006	531.6417	1985.7146	581.4216	1382.174	595.93646	2355.3857	529.68066	827.25	893.2	191999	46.961525	24.376862	106.2749	-34.222797	46.961346	24.37863	107.49022	-44.578533	-48.58424	15.149736	4481.832856893539
49	953.58417	302.97534	1351.2284	515.93524	1885.3496	462.369	2245.0925	778.32446	926.0	935.8	195999	47.7357	24.91901	108.179634	-52.350845	47.73582	24.919704	108.70877	-66.93929	-49.308205	15.362057	4581.927452325821
50	592.3918	467.63098	1344.5059	26.222662	788.9245	351.6945	1566.3801	240.54361	478.125	627.5	199999	48.60925	25.75838	110.34614	-35.122974	48.608494	25.760994	111.37023	-43.659203	-50.273956	15.690648	4678.1664962768555
51	723.8495	578.0379	1988.172	74.71621	1491.2084	594.78	2192.867	334.4372	534.5714	857.8	203999	49.4137	26.470127	114.96882	-41.31004	49.412525	26.471674	112.659485	-50.04078	-51.06641	16.796373	4776.125208616257
52	1092.1516	521.1022	1680.4484	335.59308	1312.1777	718.85675	2280.2803	34.13557	810.4	727.6	207999	50.347614	27.07054	111.90149	-72.23993	50.34768	27.073406	114.77713	-67.237236	-52.07825	17.722094	4873.790697097778
53	620.7461	442.4553	1363.3613	53.09373	1590.8873	840.7824	2560.5117	61.496307	494.8889	753.6	211999	51.103035	27.583784	117.231476	-36.506256	51.102123	27.586285	115.728226	-31.750044	-52.767437	18.061773	4972.0644471645355
54	1088.5426	771.28845	2224.4158	203.17093	1711.5211	531.28357	2232.2485	513.293	596.2857	862.8	215999	51.993015	28.348705	117.59934	-38.95208	51.99255	28.35125	117.702156	-37.662586	-53.710304	18.374084	5068.825639009476
55	1754.4846	605.2889	2218.7036	713.5721	1714.5931	547.369	2322.463	557.802	843.25	837.2	219999	53.230984	29.252674	117.84604	-38.419926	53.23083	29.255281	117.845276	-36.45307	-54.864334	18.534012	5166.2663424015045
56	1135.8251	730.6332	2209.7734	106.023186	1384.9697	820.0066	2367.1802	126.50292	617.5714	611.0	223999	54.24532	30.167393	121.95888	-42.25394	54.244106	30.167854	123.243034	-91.89888	-55.97313	19.445328	5260.061871767044
57	1592.7175	455.89767	2237.2852	980.47894	1734.5852	650.4755	2491.3115	624.41754	735.4	840.9	227999	55.60576	31.082682	123.02976	-39.1806	55.60499	31.085056	124.60287	-43.778545	-57.37596	19.980505	5357.517733335495
58	1115.797	577.29767	1951.2715	414.1111	1513.3829	776.33026	2542.2732	213.69267	974.75	719.0	231999	56.53481	32.15133	125.666695	-45.039234	56.534527	32.154163	127.0181	-45.687717	-58.247883	20.689342	5453.166339159012
59	1039.5444	697.66614	2199.4792	188.29425	1518.326	681.55286	2441.2073	313.6161	721.8333	913.1	235999	57.262615	33.072514	127.75064	-59.16915	57.261696	33.075054	126.6384	-57.919216	-58.96526	21.274807	5551.3133244514465
60	1213.5397	610.7525	2147.1436	461.87106	1528.1858	575.485	2362.5166	561.32983	671.6667	919.2	239999	58.061405	33.83634	129.1928	-46.480568	58.06163	33.83978	130.2635	-57.87531	-59.933678	22.354053	5650.633279323578
61	1465.9104	604.7188	1889.1213	422.07562	1660.5482	869.8516	2628.2131	105.55464	941.25	855.0	243999	59.16443	34.680466	137.66223	-48.628063	59.16316	34.68297	134.94727	-63.36665	-60.957428	22.525282	5748.472765922546
62	1108.4579	884.9248	2457.6155	118.68106	1168.5028	633.9501	2348.4753	251.75148	576.125	595.8	247999	59.934036	35.588158	135.1057	-50.619965	59.934006	35.58899	138.23643	-51.96926	-61.830585	23.918083	5842.824710607529
