Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-67.34378	96.0576	0.95363605	-326.75842	-142.65732	257.2842	206.89897	-679.53656	216.72223	503.4	3999	0.06416945	1.9399322	16.636196	-9.751294	0.06390251	1.9398832	15.998197	-10.933418	-0.9825902	0.2735107	51.72166037559509
2	-84.19822	132.7275	7.643138	-387.31094	-174.24426	434.99002	-1.7186918	-1477.7167	280.64285	133.8	7999	4.1291094	4.067996	36.646492	-13.188471	4.129178	4.067972	36.663998	-14.455788	-6.3971405	1.0752742	113.60909223556519
3	-63.944733	167.05707	24.829943	-965.7526	-76.287674	200.09837	63.223022	-550.1655	110.13513	334.3	11999	11.532796	5.808645	55.198265	-12.860888	11.533733	5.8108296	53.707687	-13.910047	-14.618581	3.6345115	177.07505631446838
4	-33.628216	67.18256	39.27802	-208.29295	-44.994663	118.11499	32.995544	-370.51447	329.66666	285.9	15999	13.152485	6.838444	57.55149	-15.47278	13.152399	6.8492236	59.924957	-15.388386	-15.461333	4.351418	240.44444847106934
5	-0.36465263	33.604126	60.023647	-47.2947	50.55323	56.15285	192.10303	0.057314917	357.18182	212.5	19999	11.481595	7.6460586	62.736355	-22.510778	11.481728	7.653651	66.132996	-22.24815	-13.63836	3.8573487	303.68065881729126
6	30.351799	104.41825	327.0446	-115.86197	87.22542	145.80127	486.54843	-1.5897812	349.9091	287.2	23999	9.640178	7.763702	69.251816	-22.323809	9.640076	7.7695017	62.44381	-22.50734	-11.55465	3.468316	367.247745513916
7	106.51994	152.71918	512.5695	-5.6201105	212.0719	232.61488	691.305	3.757039	269.66666	466.2	27999	8.664524	7.6601024	61.70734	-23.41063	8.663892	7.6636353	62.045868	-23.782026	-10.386174	3.5333676	434.1164937019348
8	130.70189	169.41763	551.74554	6.983961	172.66763	120.137726	345.45694	9.754506	328.76923	548.7	31999	8.708009	7.380564	53.676266	-23.19308	8.707191	7.382864	52.229618	-21.715929	-10.412812	3.492747	501.1725106239319
9	427.9349	89.047104	521.98047	337.7518	244.48409	222.17896	694.7015	16.275707	1000.0	481.5	35999	9.147046	6.9897923	45.884617	-27.118269	9.146902	6.991049	43.762848	-26.425777	-10.782931	3.3454444	567.2038989067078
10	192.78731	191.7509	550.7468	25.988695	182.54778	207.38892	523.9852	6.7666473	429.8889	375.5	39999	9.817968	6.7899976	44.180023	-24.527729	9.817385	6.792675	43.924908	-25.356169	-11.441807	3.0144844	632.3450758457184
