Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	20.243101	18.172613	130.38115	5.008076	38.420654	0.90098745	40.043415	36.802197	23.17442	21.9	3999	4.6837955	3.510196	26.777853	-4.6801233	4.6840873	3.5127828	26.620808	-5.157228	-5.5685444	0.33696333	49.29325890541077
2	19.706892	18.391506	154.73921	4.7983584	38.890266	0.8621266	40.398373	37.269028	23.196531	22.1	7999	19.638468	9.87827	81.73031	-21.192957	19.638292	9.879422	83.76876	-22.902111	-22.317427	4.1071873	115.6696298122406
3	27.484816	14.228217	76.915	4.459403	38.37859	0.8510997	40.303326	37.15729	21.912088	21.9	11999	32.205482	12.909995	96.98816	-26.541012	32.20516	12.889984	95.98969	-22.616875	-34.891544	9.215679	182.86142921447754
4	39.96743	11.771128	160.95255	-1.4292314	-1.3031816	0.3339137	-0.75710166	-1.7612582	23.797619	17.6	15999	41.08329	16.862347	92.45401	-21.649824	41.08338	16.857319	93.81384	-20.554806	-43.9044	6.495084	250.43226742744446
5	-0.7035705	8.381056	120.0857	-2.0819314	198.50098	3.8821375	206.06683	192.9854	18.866028	88.9	19999	41.433674	18.108448	73.467865	-31.465338	41.43415	18.113503	76.82233	-29.667002	-44.14549	17.29832	318.73076844215393
6	227.25798	86.52457	455.79742	47.649345	357.42236	29.728521	421.2327	303.7768	104.410255	166.1	23999	44.961094	20.802515	128.98183	-28.371134	44.958694	20.815105	117.835625	-32.38883	-49.19688	17.693813	386.6765534877777
7	280.32843	41.926117	396.80383	175.82729	315.79327	5.9807377	323.54556	302.57666	124.8125	143.7	27999	58.08355	23.887165	131.80832	-24.087305	58.08052	23.898376	131.51874	-27.541159	-61.965363	23.9579	454.6281659603119
8	250.30841	67.90819	310.8351	89.46599	296.51862	5.4762106	307.9771	287.70862	118.030304	137.6	31999	70.26868	28.279213	164.21364	-28.29462	70.265114	28.284866	162.53879	-30.887726	-74.30914	30.380394	522.8679382801056
9	264.8893	45.03621	317.71768	32.196133	261.0711	17.729538	293.20468	246.67795	121.57576	119.9	35999	81.90962	32.432133	178.94371	-46.36857	81.90591	32.44035	177.14702	-38.712353	-86.63551	35.08791	591.1590914726257
10	254.1931	12.277454	291.5679	226.83737	264.67316	13.494871	290.80182	249.78862	119.85294	121.7	39999	91.62787	35.835938	189.48926	-39.120304	91.6239	35.850437	188.56926	-41.053677	-96.72756	39.743423	659.1859667301178
