Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	18.193272	14.591055	107.70724	4.5758443	77.758865	1.5160621	79.39101	75.78719	22.256983	42.6	3999	9.671608	6.965975	41.870758	-9.010753	9.671884	6.9713135	44.13919	-8.612753	-0.07358856	2.1020222	12.872945	-13.132111	-10.875584	1.5157113	80.96785044670105
2	20.227577	23.188276	188.10878	5.6305857	82.308365	0.49489567	83.27386	81.568756	22.570621	44.0	7999	58.869064	34.114376	203.72047	-161.93915	58.868317	34.151535	203.10966	-120.198875	3.2366872	2.8287902	23.415462	-14.475332	-66.6404	47.086845	189.48735976219177
3	49.311703	63.97742	212.4851	4.7079945	203.01915	1.5566928	204.74323	199.90894	33.905983	88.4	11999	235.82758	96.08851	532.2602	-221.61906	235.83444	96.36816	501.97226	-180.87668	5.78009	3.3437014	44.15703	-14.280859	-259.19565	611.3651	299.0588376522064
4	193.12209	66.466064	328.41537	43.764824	351.3764	15.689821	377.88116	333.4231	103.92105	212.3	15999	345.83823	89.3321	545.97705	-616.5213	345.82956	89.647026	556.9064	-601.47076	4.8256435	4.176065	49.01622	-10.852155	-361.78076	837.09357	409.9337680339813
5	385.3527	186.15068	880.6231	154.27806	32.527306	54.895733	197.19878	12.775674	247.07692	23.5	19999	347.46533	98.709526	610.84674	-279.2807	347.4638	98.90308	588.95605	-277.84848	4.3825574	3.803833	53.70504	-10.735531	-360.3808	586.4037	520.4513597488403
6	527.84784	454.99594	1038.8154	13.90262	35.46577	0.75638795	36.11907	34.234264	472.44446	27.7	23999	349.59293	88.54408	609.4069	-191.61385	349.59344	88.68385	601.5555	-203.80609	3.9237022	3.3910003	49.774464	-12.832768	-361.14288	489.026	630.298043012619
7	249.38889	224.36282	1108.9014	29.038439	220.36618	1.8321288	222.45943	217.58134	153.6	98.9	27999	347.5252	85.35515	567.96906	-565.2959	347.53067	85.43406	577.19366	-303.16806	3.9957209	3.607487	59.61225	-11.606324	-357.1258	499.7132	740.502571105957
8	210.01244	22.649334	285.90808	181.43596	229.28769	7.5492134	246.31473	218.45276	94.71429	106.6	31999	332.89325	91.68525	495.71704	-257.0813	332.8975	91.7906	509.68134	-430.23645	3.7483125	3.3283944	50.05613	-11.8259115	-340.9675	399.42978	850.5758175849915
9	82.90773	116.96124	369.553	-1.4569111	383.5611	39.346825	426.08646	326.30136	59.545456	200.5	35999	303.46204	100.92752	440.88736	-275.09094	303.46707	100.96453	447.86694	-261.38516	3.0770335	3.2490425	51.751534	-10.467825	-309.48178	340.25668	960.6305630207062
10	292.72452	82.666336	430.99344	24.406712	351.41205	1.8226072	353.68933	347.86957	146.0	147.4	39999	271.06516	105.07374	417.36032	-167.67383	271.06726	105.06045	422.99945	-223.72415	3.0603647	3.1146212	52.183594	-11.606181	-276.91913	244.8162	1071.556461572647
