Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-112.718506	193.78598	15.141215	-678.6611	181.0	-0.031110847	0.15977266	0.43868512	-0.4490165	4000	1.2516975e-08	2547.165	-0.01860031	-756.2728	0.9189443	0.015268588	0.2085	6.0	5.52393913269043
1	-109.99691	187.4193	8.427002	-636.29474	179.35294	-9.410402	0.20676835	-7.3936386	-9.604855	8000	-6.437302e-08	2088.4294	-0.018923065	-469.213	0.9171545	0.015344099	0.1965	11.0	10.830524444580078
2	-60.958538	105.17971	22.994276	-607.2257	106.911766	-15.835589	0.13003504	-13.14236	-15.887263	12000	-2.0980835e-08	910.8853	-0.05883896	-115.74225	0.91391015	0.015175303	0.24525	78.0	16.70248770713806
3	-122.02213	165.16353	4.565915	-562.5308	209.94118	-19.0343	1.5174013	16.428354	-19.230055	16000	-4.9591065e-08	877.97046	-0.016718235	-166.43597	0.90484095	0.016151264	0.23575	9.0	22.171876907348633
4	-164.44838	236.31177	6.922455	-636.1803	297.08334	-23.096367	1.0402188	13.8425865	-23.187378	20000	8.583069e-08	875.67004	-0.016053503	-186.90259	0.90330356	0.015062877	0.212	7.0	27.693199157714844
5	-59.738632	83.6702	7.8712163	-485.20224	107.82353	-27.321718	1.8522251	26.451925	-27.543503	24000	-6.198883e-09	537.0286	-0.011443227	-24.57721	0.9015385	0.016387342	0.193	7.0	33.69895935058594
6	-88.889305	127.65814	-2.2607589	-527.4422	165.79167	-28.346962	3.8409557	27.926155	-28.927526	28000	3.439188e-08	519.64526	-0.042135157	-51.258057	0.8998799	0.015072065	0.16225	38.0	40.431795597076416
7	-120.506836	178.1586	0.8655415	-505.72342	245.1875	-30.080051	4.392743	29.697052	-30.828196	32000	2.0980835e-08	457.8882	-0.019716274	-82.38498	0.89021087	0.017516598	0.269	9.0	47.648677587509155
8	-93.82449	152.57687	11.980431	-558.7733	167.5238	-32.62595	4.6046934	31.222885	-33.468597	36000	-2.6106834e-08	463.25546	-0.014233206	-66.83319	0.8881891	0.017998798	0.178	6.0	54.69559454917908
9	-61.793217	99.58767	26.81416	-468.41486	144.6923	-33.81098	6.0151386	30.883469	-35.921772	40000	1.9073487e-09	422.30298	-0.010913559	-99.529755	0.88674015	0.017660778	0.19975	7.0	62.13388466835022
10	-113.76584	150.5154	0.90170157	-449.9656	232.84616	-31.294003	7.513211	15.446243	-35.991837	44000	-7.390976e-09	379.33115	-0.013138072	-97.89166	0.88505316	0.015642697	0.21925	8.0	71.15195178985596
11	-37.92148	36.659084	5.2169495	-149.96373	84.44444	-34.838	5.375794	27.272738	-37.65953	48000	3.3378602e-09	454.44092	-0.014136004	-207.14326	0.8833151	0.017438807	0.15225	7.0	79.34077548980713
12	-71.74276	134.45135	2.7864554	-493.21375	169.66667	-25.57506	9.183288	12.140603	-37.295277	52000	2.193451e-08	353.6064	-0.014188184	-125.04707	0.8819231	0.016266612	0.245	8.0	87.90915584564209
13	-35.099968	80.382935	42.057472	-483.08093	87.28205	-25.352724	11.7730465	22.850508	-38.755272	56000	2.709031e-08	357.1908	-0.014387481	-93.31128	0.8799872	0.016197583	0.219	9.0	96.26278829574585
14	-102.287766	167.38852	8.740242	-504.01193	218.88889	-31.124876	12.962981	17.97441	-40.155933	60000	1.9311905e-08	281.64188	-0.054135352	-105.40135	0.87809056	0.0150781125	0.2375	65.0	105.73531365394592
15	-42.320694	73.66195	35.540363	-363.12515	102.875	-31.329866	12.162776	14.9262	-41.301247	64000	1.4305115e-09	405.0102	-0.017014075	-131.14938	0.8705298	0.015938949	0.2475	9.0	114.21910667419434
16	-37.067703	67.379265	28.181337	-442.3137	90.59091	-23.263115	13.525267	24.407318	-41.29048	68000	-4.172325e-09	291.1824	-0.014694027	-108.593216	0.86942345	0.01523013	0.19725	7.0	122.78998374938965
17	-72.17252	134.44409	10.766118	-485.2096	160.57895	-30.290657	12.274872	15.991623	-41.177746	72000	1.525879e-08	242.51619	-0.06361776	-105.47725	0.86789155	0.012145395	0.292	79.0	133.05070185661316
18	-136.60698	169.33139	22.726688	-455.57523	331.83334	-34.564037	10.42708	23.23886	-41.73649	76000	7.1525574e-10	241.30023	-0.018450335	-78.93501	0.8535719	0.01811412	0.2465	8.0	141.43455290794373
19	-117.66621	164.87982	7.0364323	-423.64212	305.84616	-34.05978	10.670014	21.152699	-41.866474	80000	4.6491624e-09	196.74556	-0.0123244915	-61.134262	0.8526988	0.015019356	0.1825	6.0	149.4339234828949
20	-54.86327	106.68763	20.620676	-391.6322	145.95653	-34.85698	9.107333	12.172054	-41.601578	84000	1.0967255e-08	152.14706	-0.012360219	-80.814445	0.8514121	0.015031048	0.19325	7.0	157.46095752716064
21	-48.738777	101.11005	26.103886	-415.8239	127.965515	-27.517977	14.623425	14.886862	-41.712524	88000	-5.2452087e-09	333.81424	-0.016255002	-89.32489	0.84935254	0.016016094	0.22925	8.0	166.06509828567505
22	-60.39882	97.922	1.332414	-385.06885	144.65218	-30.031881	13.825354	20.52904	-42.160145	92000	-7.629395e-09	240.94084	-0.06588816	-103.92622	0.8469452	0.01269226	0.2965	79.0	176.44544768333435
23	-61.069386	96.86773	22.46124	-347.52423	180.21053	-33.7507	9.486309	14.537662	-41.15992	96000	-8.5830685e-09	325.05252	-0.01793123	-136.661	0.83376837	0.016826773	0.2275	8.0	184.9687671661377
24	-83.53588	129.65451	6.3580575	-371.2694	262.86667	-30.222544	11.102312	18.947851	-40.358562	100000	3.8146974e-09	130.32199	-0.016271621	-53.412384	0.83237034	0.015119894	0.1875	6.0	193.67791962623596
25	-27.210155	52.730957	25.233284	-331.07324	84.93617	-18.329657	10.232976	19.552567	-39.39325	104000	-9.477138e-09	228.2601	-0.01122171	-58.734238	0.83078325	0.015925677	0.20425	6.0	201.57617807388306
26	-60.778423	108.28959	12.070099	-342.44714	215.92857	-24.216562	12.07414	14.760411	-39.365116	108000	1.4305115e-09	142.72609	-0.01337218	-61.13347	0.8290627	0.015483903	0.1915	6.0	209.6398787498474
27	-57.324425	105.02945	50.62361	-397.88345	197.45	-22.819153	11.582826	11.922766	-38.74428	112000	1.2159347e-08	238.30356	-0.0141304685	-67.226105	0.82714134	0.016150143	0.248	8.0	217.99387431144714
28	-44.652653	63.813564	33.717186	-308.9394	119.965515	-22.901123	10.760546	12.921904	-38.67066	116000	-9.536743e-09	260.187	-0.014196024	-75.332214	0.82441735	0.01644523	0.23575	7.0	226.0676109790802
29	-63.928207	124.106964	23.022203	-456.66937	196.27777	-22.165457	9.481646	12.947824	-37.020203	120000	6.6757204e-09	346.6092	-0.014039312	-109.34514	0.8221091	0.016605191	0.2095	7.0	234.88873410224915
30	-49.969147	97.03712	17.07499	-351.42337	217.4375	-26.958645	10.452585	23.600798	-38.643776	124000	1.7166137e-08	216.07758	-0.055494424	-88.178795	0.81979626	0.015139412	0.24425	49.0	244.00770139694214
31	-26.018194	54.544674	20.78355	-313.73306	102.07895	-16.175951	10.401298	14.875976	-36.266254	128000	0.0	226.83316	-0.01685445	-59.507828	0.80863094	0.015069846	0.18775	6.0	252.90427160263062
32	-84.250206	116.42692	31.175499	-306.73776	309.5	-24.334124	10.758571	10.369895	-37.42687	132000	-2.0980835e-08	190.90358	-0.014606451	-66.99185	0.80728346	0.01593811	0.2185	7.0	261.95991230010986
33	-21.210827	53.976128	37.759895	-230.97289	112.46429	-22.293167	7.543085	15.534903	-33.063004	136000	-3.385544e-08	329.73953	-0.013053811	-135.4165	0.8052379	0.015579209	0.24975	6.0	270.7558391094208
34	-20.383703	46.452297	37.539227	-262.8812	92.69444	-15.36374	12.146005	20.213787	-32.719753	140000	3.9339065e-09	150.21494	-0.0137651935	-47.581055	0.8036125	0.01587412	0.22225	6.0	280.17262625694275
35	-57.159946	68.42974	20.840055	-251.39839	218.83333	-18.96591	9.011569	13.8158	-31.511683	144000	-1.66893e-08	171.34796	-0.014988649	-48.32685	0.8021447	0.015360006	0.233	7.0	289.3465688228607
36	-38.350155	88.50658	29.063835	-400.24475	136.13792	-20.322515	7.5986347	9.716836	-31.615524	148000	9.536743e-09	241.8235	-0.051058553	-61.49582	0.80041593	0.015115071	0.23425	42.0	298.2961938381195
