Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-261.7222	41.438255	-218.47246	-307.5583	-337.4878	15.789888	-304.65912	-356.52985	1000.0	1000.0	3999	3.7412624	2.7989762	19.388758	-3.338953	3.741069	2.7964165	19.413376	-3.2705522	-3.2724473	1.3488513	7.703436	-11.587357	-4.5849767	0.8173584	64.93756413459778
2	-304.2182	51.074085	-248.45633	-387.52588	-206.62009	18.262983	-169.3182	-230.85384	1000.0	1000.0	7999	13.196095	4.996428	38.87936	-2.601667	13.196619	4.9952145	38.67131	-2.4905815	-2.0320795	2.1711586	15.495972	-13.990864	-14.227276	1.809373	151.44086527824402
3	-300.47614	69.42275	-207.84035	-398.49316	-73.91647	22.436699	-60.267635	-137.71692	1000.0	1000.0	11999	26.901066	6.218177	54.60691	4.9086814	26.901468	6.219322	53.63015	5.8242946	-1.002993	2.734224	18.72536	-14.091625	-28.081501	3.1477256	237.74720358848572
4	-93.043594	101.77886	15.895203	-247.65749	113.4938	81.4433	251.15324	29.903404	1000.0	1000.0	15999	32.677845	8.268966	63.012367	13.754435	32.67814	8.269884	63.08348	13.71407	-2.1640334	2.1870024	14.81287	-13.888453	-33.39699	3.0213416	325.39134430885315
5	246.52094	272.079	617.4805	-151.02586	1261.7169	63.291794	1328.7472	1103.0836	1000.0	1000.0	19999	34.521866	10.677274	69.47605	13.407975	34.522408	10.67747	69.52519	14.227386	-2.451105	1.98882	15.664787	-13.287634	-35.167156	2.7512124	412.7722477912903
6	775.46606	233.56027	974.6261	394.67044	1767.4299	76.77379	1843.1252	1577.5742	1000.0	1000.0	23999	38.872974	13.806292	78.382355	15.082803	38.87299	13.807141	78.430504	14.728238	-2.2736306	2.1453435	16.836632	-14.199468	-39.50612	3.1012588	500.10604071617126
7	1377.6152	459.30505	1831.7659	630.443	2512.849	58.86992	2626.1492	2461.4968	1000.0	1000.0	27999	46.72217	17.773655	98.71392	16.970396	46.72207	17.774406	98.53153	16.153906	-1.8809787	2.3792083	15.516869	-12.342561	-47.359627	3.816587	587.7787899971008
8	2014.6777	499.00198	2550.7405	1227.5546	3031.4683	65.99164	3133.7659	2908.857	1000.0	1000.0	31999	57.656956	23.687819	122.36796	17.847229	57.656857	23.68879	121.68492	18.642595	-1.2865764	2.7392673	18.356232	-13.771557	-58.312443	5.0474696	674.5219790935516
9	2786.2446	216.36513	2978.119	2445.2856	2763.6292	1276.0853	3685.3655	294.08096	1000.0	1000.0	35999	72.80456	31.329512	153.3314	19.995531	72.80442	31.330494	154.84393	19.544203	-0.54996234	3.124279	23.923965	-13.013908	-73.49862	6.7369094	761.8330435752869
10	3161.311	99.44893	3319.4375	3061.5896	3830.7195	64.15662	3933.9333	3701.4207	1000.0	1000.0	39999	91.82882	39.543945	183.85054	21.02956	91.82833	39.545742	182.6415	20.782293	0.17887995	3.4720898	24.604198	-12.338974	-92.56315	9.268297	849.2164208889008
11	3468.684	155.80833	3701.1873	3322.023	3978.3198	76.90243	4116.944	3823.592	1000.0	1000.0	43999	112.34298	47.176956	204.28294	19.624203	112.34287	47.17888	206.2983	20.394127	0.6336446	3.602883	28.714716	-13.98525	-113.0813	11.155422	937.0376579761505
12	3696.5603	181.34384	3901.4224	3403.8284	4316.8853	97.89436	4446.082	4158.136	1000.0	1000.0	47999	132.89156	54.35673	230.9919	17.986483	132.89127	54.35814	232.078	17.51845	0.9055435	3.6541932	25.247278	-13.803976	-133.59526	11.723439	1023.8395295143127
13	3947.146	136.67058	4101.217	3806.4548	4655.363	71.75786	4793.942	4535.8857	1000.0	1000.0	51999	153.13618	60.76939	258.32962	14.357639	153.1359	60.770866	256.28882	13.050115	1.196908	3.7157183	29.933086	-13.585089	-153.78844	12.269636	1111.4054098129272
14	4180.612	49.505745	4232.4556	4101.3716	4486.701	166.79448	4755.469	4213.0557	1000.0	1000.0	55999	172.97456	66.63809	280.28314	14.167838	172.97394	66.639114	281.16782	9.452826	1.4806788	3.8290102	27.03058	-13.379085	-173.57446	13.320725	1199.7575678825378
15	4230.7524	64.47804	4333.3857	4164.2637	4043.827	31.155386	4083.95	3992.838	1000.0	1000.0	59999	191.7384	71.73827	298.7866	12.51822	191.73837	71.73984	299.21103	9.608863	1.6888511	3.8887708	31.892036	-13.104404	-192.31223	14.386767	1289.8517503738403
16	4430.1816	145.79836	4658.4624	4252.3706	5030.3564	84.247314	5166.511	4888.0264	1000.0	1000.0	63999	209.02518	76.09086	320.04984	8.937912	209.02484	76.09264	318.5337	5.698235	1.8544003	3.9266925	29.396957	-19.012287	-209.52168	15.8283825	1379.3515260219574
17	4536.9854	153.07687	4670.0366	4276.6895	5040.3174	67.79059	5144.1997	4892.9697	1000.0	1000.0	67999	224.9202	79.94002	338.4602	9.961386	224.92036	79.941185	334.30685	5.6822824	1.9879875	4.023139	37.02178	-12.355913	-225.39488	16.341682	1469.3039553165436
18	4649.4385	107.95474	4772.248	4498.6387	5158.2095	97.891785	5307.076	5020.0776	1000.0	1000.0	71999	240.46655	82.79913	347.9285	8.308212	240.46616	82.80105	345.75482	6.801166	2.11656	4.040664	32.924747	-14.396165	-240.90051	16.68217	1563.1856563091278
19	4825.7715	57.562016	4900.0625	4738.32	5261.7993	115.11349	5457.9824	5108.42	1000.0	1000.0	75999	254.9214	85.8187	365.26743	6.5317564	254.92113	85.81955	362.46555	5.0725536	2.2394433	4.0703726	33.996216	-15.001175	-255.3254	17.053125	1662.4609706401825
20	4971.73	50.457012	5040.9272	4903.1816	5354.868	73.310005	5499.997	5255.9766	1000.0	1000.0	79999	268.55966	88.142105	375.2385	2.319254	268.56006	88.14267	377.5795	0.09929788	2.3173895	4.0505548	39.26614	-14.931632	-268.93887	17.256224	1767.315588235855
